Dmel,E_value,Score,query cover,identity,Dsim
NM_001274134.1,0.0,5121.0,79,92.258,XM_002081962.4
NM_001274136.1,0.0,1424.0,89,95.706,XM_016181665.3
NM_001274137.1,0.0,8562.0,100,96.663,XM_016168393.3
NM_001274138.2,0.0,7236.0,100,96.476,XM_002081995.4
NM_001274140.2,0.0,4643.0,100,95.264,XM_039292635.2
NM_001274141.2,0.0,1640.0,50,95.362,XM_016168396.3
NM_001274143.2,0.0,878.0,72,91.798,XM_016168397.3
NM_001274145.1,0.0,13758.0,80,97.52,XM_039292103.2
NM_001274149.1,0.0,6115.0,89,96.883,XM_039292404.2
NM_001274150.1,0.0,4959.0,99,96.364,XM_016172106.3
NM_001274151.1,0.0,1988.0,63,96.144,XM_016168442.3
NM_001274152.1,0.0,14026.0,99,96.713,XM_044922602.1
NM_001274153.1,0.0,1633.0,100,92.926,XM_039291339.2
NM_001274154.1,0.0,5965.0,96,92.648,XM_016168448.3
NM_001274156.2,0.0,6685.0,100,97.248,XM_039291526.2
NM_001274160.1,0.0,5051.0,100,94.709,XM_016168515.3
NM_001274161.1,0.0,4198.0,100,94.248,XM_016168516.3
NM_001274163.1,0.0,4072.0,89,95.959,XM_002082204.4
NM_001274168.2,0.0,5764.0,97,97.959,XM_016181516.3
NM_001274169.2,0.0,3552.0,98,97.202,XM_002082221.4
NM_001274171.1,0.0,2549.0,93,96.159,XM_039291973.2
NM_001274172.1,0.0,2390.0,99,93.135,XM_016181503.3
NM_001274175.2,0.0,959.0,100,94.797,XM_016182932.3
NM_001274176.1,0.0,1061.0,99,85.354,XM_044922490.1
NM_001274177.1,0.0,1604.0,100,90.638,XM_016184713.3
NM_001274178.2,0.0,843.0,95,93.929,XM_039291669.2
NM_001274179.2,0.0,989.0,72,94.154,XM_016183692.3
NM_001274180.2,0.0,832.0,74,89.249,XM_016183869.3
NM_001274181.2,0.0,913.0,87,94.576,XM_016181482.3
NM_001274187.1,0.0,6717.0,97,96.548,XM_039291293.2
NM_001274195.2,0.0,5474.0,100,96.45,XM_016168698.3
NM_001274197.1,0.0,1002.0,94,94.545,XM_039291668.2
NM_001274201.1,0.0,1760.0,96,88.554,XM_016183186.3
NM_001274208.2,0.0,5782.0,99,96.262,XM_039292455.2
NM_001274209.2,0.0,5744.0,100,96.717,XM_016181356.3
NM_001274211.1,0.0,15928.0,100,97.285,XM_016181352.3
NM_001274214.1,0.0,1474.0,100,95.961,XM_016168773.3
NM_001274217.2,0.0,2481.0,97,97.455,XM_016181337.3
NM_001274220.2,0.0,2442.0,87,95.612,XM_002082687.3
NM_001274221.1,8.41e-133,472.0,100,91.837,XM_016184415.2
NM_001274224.1,0.0,4143.0,99,95.24,XM_039292428.2
NM_001274225.1,0.0,1816.0,90,95.3,XM_016181291.3
NM_001274226.1,0.0,3208.0,99,94.872,XM_002082787.4
NM_001274227.1,0.0,1304.0,100,98.516,XM_016181290.3
NM_001274230.1,0.0,2588.0,83,98.503,XM_002082828.4
NM_001274233.1,0.0,1629.0,53,94.833,XM_016182621.3
NM_001274234.1,0.0,1629.0,53,94.833,XM_016182621.3
NM_001274237.2,0.0,5616.0,100,96.308,XM_016168884.2
NM_001274238.1,0.0,2462.0,100,97.184,XM_002082915.4
NM_001274240.2,0.0,4968.0,88,95.092,XM_039291463.1
NM_001274241.1,0.0,13507.0,99,96.324,XM_039292946.2
NM_001274242.2,0.0,747.0,100,95.188,XM_016181201.3
NM_001274243.2,0.0,19189.0,99,97.324,XM_016168933.3
NM_001274249.1,0.0,1061.0,86,90.447,XM_016181164.3
NM_001274252.1,0.0,3633.0,50,96.181,XM_002083044.3
NM_001274253.1,0.0,3201.0,68,94.087,XM_016170550.3
NM_001274254.1,0.0,6975.0,90,95.032,XM_039293772.2
NM_001274259.1,0.0,14622.0,96,96.808,XM_039293420.2
NM_001274265.1,0.0,1188.0,97,93.909,XM_016168032.3
NM_001274266.1,0.0,5374.0,93,97.373,XM_002081387.3
NM_001274267.1,0.0,1775.0,99,96.386,XM_002081388.4
NM_001274269.1,0.0,1755.0,98,94.802,XM_016168035.3
NM_001274278.1,0.0,4988.0,80,97.411,XM_039293439.1
NM_001274282.2,0.0,13284.0,99,97.018,XM_016182026.3
NM_001274288.1,0.0,2265.0,99,95.86,XM_016170526.3
NM_001274290.1,0.0,1964.0,97,95.215,XM_002083095.3
NM_001274291.1,0.0,2543.0,92,94.265,XM_039293930.2
NM_001274292.1,0.0,1349.0,98,92.171,XM_016170522.2
NM_001274295.1,0.0,1247.0,82,96.447,XM_002083110.4
NM_001274298.1,0.0,10340.0,99,95.649,XM_016170583.3
NM_001274300.1,0.0,12000.0,99,94.584,XM_016170585.3
NM_001274315.1,0.0,6892.0,100,97.295,XM_016170590.3
NM_001274316.1,0.0,732.0,79,94.021,XM_002083144.4
NM_001274317.1,0.0,9677.0,98,95.759,XM_039293238.1
NM_001274318.1,0.0,3116.0,100,97.848,XM_016170509.3
NM_001274319.1,0.0,3454.0,83,95.804,XM_039293325.2
NM_001274320.1,0.0,5602.0,99,95.183,XM_016170603.3
NM_001274321.1,0.0,1269.0,99,97.7,XM_016170610.3
NM_001274326.1,0.0,4080.0,100,91.544,XM_016170617.3
NM_001274332.1,0.0,3262.0,96,98.905,XM_002083193.4
NM_001274333.1,0.0,1035.0,98,92.466,XM_016170483.2
NM_001274337.2,0.0,11712.0,92,95.899,XM_039294224.2
NM_001274338.1,0.0,2135.0,100,94.08,XM_002076456.4
NM_001274340.1,0.0,1024.0,59,96.916,XM_016174345.3
NM_001274342.1,0.0,2010.0,100,96.055,XM_002076462.4
NM_001274344.1,0.0,1581.0,70,97.118,XM_039294233.2
NM_001274345.1,0.0,998.0,61,94.729,XM_002083227.4
NM_001274347.1,0.0,7252.0,99,96.357,XM_016170458.2
NM_001274350.1,0.0,2852.0,83,94.945,XM_002076463.4
NM_001274357.1,0.0,13095.0,100,97.28,XM_039294180.1
NM_001274374.2,0.0,676.0,49,89.445,XM_016170423.3
NM_001274375.1,0.0,36886.0,99,97.116,XM_044923067.1
NM_001274393.1,0.0,1958.0,90,97.077,XM_002083298.4
NM_001274394.1,0.0,4060.0,93,95.316,XM_044922874.1
NM_001274395.1,0.0,5317.0,99,94.511,XM_016170675.3
NM_001274401.1,0.0,2784.0,99,96.448,XM_002083333.4
NM_001274406.1,0.0,1690.0,64,95.106,XM_002083347.4
NM_001274407.1,0.0,2553.0,90,96.332,XM_016170709.3
NM_001274411.1,0.0,10081.0,86,96.784,XM_016170348.2
NM_001274412.1,0.0,10205.0,99,96.088,XM_016170716.3
NM_001274415.1,0.0,20766.0,99,97.025,XM_039293175.2
NM_001274428.1,0.0,2128.0,68,94.989,XM_016170316.3
NM_001274433.1,0.0,5062.0,97,98.369,XM_016170758.2
NM_001274435.1,0.0,3070.0,90,97.039,XM_039293309.2
NM_001274444.1,0.0,4571.0,83,96.36,XM_039294005.2
NM_001274447.1,0.0,10637.0,84,96.74,XM_039294250.2
NM_001274450.1,0.0,2730.0,80,95.906,XM_016170807.3
NM_001274453.1,0.0,881.0,100,95.956,XM_002076472.4
NM_001274456.2,0.0,4305.0,94,95.79,XM_016170811.3
NM_001274457.1,0.0,953.0,82,96.246,XM_016170265.3
NM_001274458.1,0.0,5053.0,99,94.387,XM_039293161.2
NM_001274460.1,0.0,1378.0,94,96.548,XM_016184610.3
NM_001274461.1,0.0,14942.0,100,96.608,XM_002083515.4
NM_001274466.1,0.0,7014.0,100,96.734,XM_016170258.3
NM_001274475.1,0.0,4615.0,99,98.292,XM_039293659.2
NM_001274485.1,0.0,2551.0,99,96.107,XM_002083597.4
NM_001274488.1,0.0,5829.0,97,96.823,XM_016170199.3
NM_001274494.1,0.0,11354.0,95,96.883,XM_016170191.3
NM_001274503.1,0.0,24290.0,100,97.112,XM_016170183.3
NM_001274506.1,0.0,2329.0,100,95.504,XM_016170892.3
NM_001274511.1,0.0,4050.0,64,97.708,XM_039293185.2
NM_001274512.2,0.0,7177.0,100,95.127,XM_039293335.2
NM_001274514.1,0.0,6541.0,89,96.957,XM_016184062.3
NM_001274517.3,0.0,6735.0,89,97.424,XM_039293850.2
NM_001274520.1,0.0,2510.0,96,98.191,XM_016174313.2
NM_001274521.1,0.0,4222.0,74,96.237,XM_002083732.4
NM_001274523.1,0.0,1827.0,91,97.143,XM_039293849.2
NM_001274525.1,0.0,2820.0,100,95.64,XM_002083738.4
NM_001274526.1,0.0,2124.0,99,94.155,XM_002083747.4
NM_001274528.2,0.0,3923.0,99,94.384,XM_016170921.3
NM_001274529.1,0.0,2896.0,100,97.852,XM_016170122.3
NM_001274531.1,0.0,2087.0,99,94.551,XM_016170928.3
NM_001274535.1,0.0,4453.0,100,98.159,XM_016170934.3
NM_001274537.1,0.0,889.0,85,97.505,XM_002083793.4
NM_001274538.1,9.65e-71,267.0,53,79.644,XM_002083798.3
NM_001274541.1,0.0,5786.0,100,97.067,XM_016170115.3
NM_001274542.1,0.0,6444.0,100,94.666,XM_002083805.3
NM_001274545.2,0.0,2405.0,78,97.846,XM_016170107.3
NM_001274548.1,0.0,3000.0,99,96.429,XM_016170102.3
NM_001274549.1,0.0,2398.0,99,94.812,XM_002083842.4
NM_001274551.1,0.0,16458.0,99,96.164,XM_044923117.1
NM_001274560.1,0.0,2946.0,77,95.603,XM_039294026.2
NM_001274563.1,0.0,1240.0,54,96.649,XM_044923046.1
NM_001274565.1,0.0,5411.0,100,96.693,XM_016170082.3
NM_001274571.2,0.0,11937.0,84,97.499,XM_039293035.2
NM_001274572.1,0.0,1190.0,92,97.443,XM_016170074.3
NM_001274574.1,0.0,5592.0,92,96.24,XM_002083914.4
NM_001274575.2,0.0,12691.0,100,96.019,XM_039293053.2
NM_001274577.1,0.0,2272.0,100,95.248,XM_016170066.3
NM_001274580.1,0.0,3035.0,86,96.667,XM_016170063.3
NM_001274585.1,0.0,2475.0,84,95.546,XM_002083944.4
NM_001274586.1,0.0,3310.0,99,95.104,XM_002083945.4
NM_001274588.2,0.0,3288.0,100,91.452,XM_016170051.3
NM_001274589.2,0.0,1951.0,99,93.602,XM_016171012.3
NM_001274591.1,0.0,2010.0,82,95.34,XM_016170048.3
NM_001274595.1,0.0,4717.0,99,96.728,XM_002083963.4
NM_001274609.1,0.0,5086.0,58,96.268,XM_039294055.2
NM_001274610.1,0.0,4586.0,100,95.933,XM_016170015.3
NM_001274625.1,0.0,854.0,99,94.718,XM_016183073.3
NM_001274629.1,0.0,4154.0,100,96.938,XM_002084016.4
NM_001274632.1,0.0,1330.0,90,95.574,XM_016182898.3
NM_001274633.1,4.14e-116,416.0,85,92.177,XM_016183865.3
NM_001274634.1,0.0,2481.0,100,96.86,XM_016169970.3
NM_001274636.1,0.0,3323.0,89,96.158,XM_016171078.3
NM_001274639.1,0.0,1729.0,57,98.184,XM_016169967.3
NM_001274642.1,0.0,13167.0,98,97.757,XM_016171086.3
NM_001274645.1,0.0,2220.0,82,96.114,XM_039293755.2
NM_001274646.1,0.0,1639.0,93,96.4,XM_002084054.4
NM_001274647.1,0.0,3171.0,100,97.281,XM_016171093.3
NM_001274648.1,0.0,9563.0,99,96.135,XM_016174355.3
NM_001274652.1,0.0,11882.0,82,97.437,XM_039293348.2
NM_001274653.1,0.0,5328.0,95,96.136,XM_016171107.3
NM_001274657.1,0.0,15363.0,93,96.635,XM_039294106.2
NM_001274666.1,0.0,3437.0,64,96.085,XM_039293820.2
NM_001274667.1,0.0,1703.0,96,94.881,XM_002084129.4
NM_001274668.1,0.0,7446.0,98,97.27,XM_016182812.3
NM_001274669.1,4.96e-78,289.0,87,97.619,XM_016182497.3
NM_001274670.1,0.0,13577.0,90,96.939,XM_016171152.3
NM_001274671.2,0.0,6242.0,89,97.283,XM_016169922.3
NM_001274677.1,0.0,7062.0,86,96.306,XM_016169915.3
NM_001274680.1,0.0,3101.0,99,97.123,XM_002084172.4
NM_001274685.2,0.0,3502.0,39,91.779,XM_039293559.2
NM_001274688.1,0.0,13291.0,100,94.958,XM_039293550.2
NM_001274689.1,0.0,3448.0,98,96.675,XM_039293195.2
NM_001274692.1,0.0,8589.0,100,95.268,XM_016171177.3
NM_001274698.1,0.0,2416.0,96,95.039,XM_016169873.3
NM_001274704.1,0.0,2556.0,99,92.039,XM_002084240.4
NM_001274705.1,0.0,3783.0,79,96.713,XM_016169859.3
NM_001274717.1,0.0,1537.0,49,94.8,XM_002084276.4
NM_001274719.1,0.0,8453.0,94,95.807,XM_039294276.2
NM_001274730.1,0.0,5812.0,99,94.248,XM_039293087.2
NM_001274735.1,0.0,7760.0,100,95.545,XM_016169821.3
NM_001274742.1,0.0,1375.0,54,96.86,XM_016171259.3
NM_001274749.1,0.0,2117.0,84,94.348,XM_016169803.3
NM_001274750.1,0.0,3284.0,79,95.161,XM_044922924.1
NM_001274753.1,0.0,4028.0,100,96.006,XM_016169801.3
NM_001274754.1,0.0,2261.0,88,96.429,XM_002084363.4
NM_001274756.1,0.0,5337.0,72,96.447,XM_016171283.3
NM_001274761.1,0.0,5459.0,86,96.403,XM_044922848.1
NM_001274765.1,0.0,3315.0,85,95.579,XM_002084396.4
NM_001274767.1,0.0,1155.0,69,97.085,XM_002084408.4
NM_001274768.1,0.0,7537.0,75,94.398,XM_039293962.2
NM_001274769.1,0.0,750.0,92,90.799,XM_002084412.4
NM_001274772.2,0.0,5110.0,92,96.254,XM_016169780.3
NM_001274779.1,0.0,3917.0,66,93.717,XM_039293159.2
NM_001274781.1,0.0,2484.0,91,96.013,XM_016169771.3
NM_001274790.1,0.0,1936.0,100,97.368,XM_016171325.3
NM_001274791.1,0.0,1472.0,56,95.939,XM_002084488.4
NM_001274792.1,0.0,1254.0,86,94.068,XM_016171330.3
NM_001274794.1,0.0,3077.0,99,96.369,XM_039293970.2
NM_001274800.1,0.0,1214.0,89,89.436,XM_002084530.4
NM_001274802.1,0.0,1236.0,95,94.11,XM_002084544.4
NM_001274804.1,0.0,6674.0,96,96.253,XM_016171356.3
NM_001274811.1,3.33e-177,619.0,99,95.596,XM_016183108.2
NM_001274812.1,0.0,778.0,100,85.696,XM_002084556.4
NM_001274817.1,0.0,3258.0,96,96.827,XM_016169709.2
NM_001274820.1,0.0,2625.0,93,94.344,XM_002084579.4
NM_001274823.1,0.0,2673.0,98,92.991,XM_002084591.4
NM_001274826.1,0.0,5096.0,99,95.213,XM_016169687.2
NM_001274829.1,0.0,6589.0,100,96.545,XM_039294382.2
NM_001274835.2,0.0,3611.0,100,94.953,XM_002084621.4
NM_001274837.1,0.0,1624.0,100,95.257,XM_016171372.3
NM_001274838.1,0.0,1101.0,74,94.207,XM_002084627.4
NM_001274839.1,0.0,9590.0,98,96.137,XM_016169672.3
NM_001274846.1,0.0,4741.0,100,95.989,XM_016171379.3
NM_001274849.2,0.0,5578.0,85,97.166,XM_002084646.4
NM_001274850.1,0.0,2710.0,92,97.193,XM_016171385.3
NM_001274860.2,0.0,4420.0,76,93.563,XM_016169656.3
NM_001274865.1,0.0,1842.0,68,97.588,XM_016171417.2
NM_001274867.1,0.0,5585.0,98,97.189,XM_016171418.2
NM_001274869.1,3.68e-55,213.0,57,96.154,XM_039293374.2
NM_001274870.1,0.0,1757.0,95,94.42,XM_002084728.4
NM_001274871.1,0.0,1487.0,100,95.591,XM_016171425.3
NM_001274874.2,0.0,4361.0,98,96.771,XM_016169635.3
NM_001274881.2,0.0,8414.0,51,96.791,XM_016183171.3
NM_001274885.1,0.0,7348.0,96,97.013,XM_039294378.2
NM_001274890.1,0.0,20447.0,99,96.225,XM_039293337.2
NM_001274891.1,0.0,2115.0,100,94.718,XM_016169578.3
NM_001274898.1,0.0,3542.0,100,94.274,XM_016169574.3
NM_001274900.1,0.0,4458.0,84,96.66,XM_016169570.3
NM_001274904.1,0.0,4719.0,99,96.594,XM_016169568.3
NM_001274905.1,0.0,769.0,62,93.922,XM_016169567.3
NM_001274906.1,0.0,2111.0,98,95.489,XM_002084809.4
NM_001274907.1,0.0,6320.0,100,96.677,XM_016171478.2
NM_001274908.1,0.0,1003.0,93,91.235,XM_016169566.3
NM_001274910.1,0.0,5249.0,86,92.569,XM_016174304.3
NM_001274911.1,0.0,789.0,76,90.956,XM_044923042.1
NM_001274912.1,0.0,2028.0,97,97.091,XM_002084818.4
NM_001274913.1,0.0,3738.0,75,98.448,XM_016169554.3
NM_001274914.1,0.0,3766.0,90,97.175,XM_016171486.3
NM_001274917.1,0.0,4623.0,89,96.426,XM_016169548.3
NM_001274918.1,0.0,5251.0,82,95.214,XM_039293599.2
NM_001274920.1,0.0,1099.0,85,96.547,XM_016169540.3
NM_001274921.1,0.0,7465.0,98,97.872,XM_016171497.3
NM_001274925.1,2.27e-108,390.0,90,91.579,XM_016183316.3
NM_001274926.2,9.76e-169,592.0,78,93.284,XM_016184325.3
NM_001274928.1,4.41e-86,316.0,86,85.902,XM_016184808.3
NM_001274929.1,0.0,712.0,99,89.948,XM_002084882.4
NM_001274942.1,0.0,2597.0,99,95.69,XM_016171507.3
NM_001274945.1,0.0,1177.0,65,90.827,XM_016169500.3
NM_001274946.1,0.0,1507.0,98,93.867,XM_016169494.3
NM_001274947.1,0.0,2248.0,84,96.348,XM_002084924.4
NM_001274948.1,0.0,1478.0,75,96.836,XM_016182976.3
NM_001274950.1,0.0,1387.0,88,95.944,XM_016171521.3
NM_001274951.1,0.0,1650.0,99,95.564,XM_002084930.4
NM_001274955.1,0.0,11162.0,92,97.296,XM_039293405.2
NM_001274960.1,4.77e-152,536.0,68,93.889,XM_002084961.4
NM_001274962.1,0.0,2974.0,67,98.632,XM_002084972.4
NM_001274969.1,0.0,9838.0,99,96.964,XM_044922772.1
NM_001274974.1,0.0,1589.0,83,94.912,XM_016171544.3
NM_001274977.1,0.0,9226.0,100,97.848,XM_039293120.2
NM_001274979.1,0.0,1696.0,88,96.498,XM_002084997.4
NM_001274980.1,0.0,2405.0,99,94.572,XM_002084999.4
NM_001274981.1,0.0,5179.0,100,97.055,XM_002085002.4
NM_001274983.2,0.0,2483.0,56,97.591,XM_016169426.3
NM_001274988.1,0.0,2538.0,88,94.572,XM_016169423.3
NM_001274991.1,0.0,3541.0,98,96.843,XM_002085016.4
NM_001274993.1,0.0,5997.0,93,96.017,XM_016171569.3
NM_001274995.1,0.0,4865.0,91,97.506,XM_016169422.3
NM_001275001.1,0.0,3681.0,100,95.394,XM_002085035.4
NM_001275002.1,0.0,931.0,94,94.684,XM_002085038.2
NM_001275003.1,0.0,4255.0,100,94.282,XM_016169415.2
NM_001275004.1,0.0,725.0,66,98.771,XM_002085044.4
NM_001275005.1,0.0,2952.0,76,96.329,XM_002085048.4
NM_001275006.1,0.0,749.0,89,92.829,XM_016183068.3
NM_001275007.1,0.0,1251.0,52,97.043,XM_016169408.3
NM_001275011.2,0.0,7559.0,77,95.348,XM_016169403.3
NM_001275013.1,0.0,2180.0,83,96.856,XM_016169401.3
NM_001275018.1,0.0,2741.0,99,95.208,XM_002085105.3
NM_001275023.1,0.0,1640.0,90,96.846,XM_016171594.3
NM_001275025.1,0.0,1358.0,82,94.007,XM_002085121.4
NM_001275033.1,0.0,10634.0,99,97.061,XM_039293667.2
NM_001275037.2,0.0,4357.0,99,96.009,XM_044923000.1
NM_001275041.1,0.0,780.0,81,92.199,XM_002085149.4
NM_001275048.1,0.0,9877.0,100,96.436,XM_016169364.3
NM_001275051.1,0.0,2351.0,99,94.369,XM_016169350.3
NM_001275055.2,0.0,12807.0,99,95.513,XM_039293814.2
NM_001275057.1,0.0,3517.0,99,95.115,XM_002085235.4
NM_001275063.2,0.0,9714.0,100,96.844,XM_002085252.4
NM_001275065.1,0.0,1657.0,90,96.878,XM_002085255.4
NM_001275066.1,0.0,6301.0,89,96.104,XM_002085256.4
NM_001275067.1,0.0,1354.0,83,91.591,XM_002085259.4
NM_001275068.2,0.0,9173.0,93,96.518,XM_016169326.3
NM_001275070.1,0.0,2577.0,99,96.303,XM_016184520.3
NM_001275073.1,0.0,1701.0,100,91.406,XM_016184345.3
NM_001275075.2,0.0,1696.0,92,92.219,XM_016183950.3
NM_001275079.1,0.0,2977.0,54,96.015,XM_016169302.3
NM_001275080.1,0.0,1629.0,85,96.378,XM_002085322.4
NM_001275084.1,0.0,2946.0,99,94.287,XM_016169300.3
NM_001275089.2,0.0,6890.0,90,96.379,XM_016171698.3
NM_001275092.1,0.0,2741.0,99,94.189,XM_002085362.4
NM_001275098.1,0.0,2222.0,92,97.184,XM_016169272.3
NM_001275102.1,0.0,5049.0,100,95.901,XM_002085410.3
NM_001275104.1,0.0,1881.0,98,97.543,XM_002085411.4
NM_001275106.1,0.0,2324.0,81,97.984,XM_039293237.2
NM_001275116.1,8.66e-171,599.0,56,92.381,XM_016171721.2
NM_001275117.1,1.19e-138,492.0,66,88.78,XM_039294212.2
NM_001275119.1,0.0,3928.0,96,95.185,XM_016169248.3
NM_001275121.1,0.0,2230.0,87,95.618,XM_002085455.4
NM_001275122.1,0.0,2551.0,84,96.5,XM_002085460.3
NM_001275123.1,0.0,6940.0,97,95.05,XM_016171722.3
NM_001275129.1,0.0,6927.0,99,96.585,XM_002085479.4
NM_001275136.1,0.0,1522.0,80,94.867,XM_039293209.2
NM_001275140.1,0.0,5797.0,99,96.072,XM_016171739.3
NM_001275142.1,0.0,4682.0,96,97.9,XM_016169223.3
NM_001275145.2,0.0,9773.0,92,96.914,XM_016171745.3
NM_001275150.1,0.0,1018.0,85,92.372,XM_002085524.3
NM_001275155.1,0.0,1594.0,78,97.074,XM_016169214.3
NM_001275156.1,0.0,1341.0,76,98.425,XM_002085540.4
NM_001275157.1,0.0,6154.0,98,93.278,XM_016169211.2
NM_001275164.1,0.0,2023.0,80,94.069,XM_002085568.4
NM_001275165.1,0.0,1845.0,70,92.918,XM_002085569.4
NM_001275166.2,0.0,2089.0,81,96.375,XM_002085571.4
NM_001275168.1,0.0,1423.0,90,88.728,XM_002085572.4
NM_001275169.1,0.0,1712.0,81,95.599,XM_002085573.3
NM_001275170.1,0.0,1786.0,98,95.532,XM_002085574.4
NM_001275176.1,0.0,2486.0,77,98.311,XM_016171790.3
NM_001275178.1,0.0,5487.0,100,97.147,XM_016171798.3
NM_001275180.1,0.0,3114.0,93,96.402,XM_002085617.4
NM_001275191.1,0.0,859.0,100,95.212,XM_016184010.3
NM_001275192.1,0.0,1448.0,93,95.197,XM_016169164.2
NM_001275194.1,0.0,8735.0,98,92.842,XM_016171837.3
NM_001275200.1,0.0,2115.0,98,95.377,XM_016171850.1
NM_001275203.1,0.0,1192.0,78,96.196,XM_016183743.3
NM_001275207.1,2.3e-149,529.0,21,96.835,XM_016182559.3
NM_001275209.1,0.0,9720.0,94,97.058,XM_016169143.3
NM_001275215.1,0.0,2292.0,68,95.502,XM_002085737.4
NM_001275217.1,2.28e-113,407.0,89,92.334,XM_016171871.3
NM_001275222.1,0.0,2693.0,79,92.876,XM_016171874.3
NM_001275225.1,0.0,1402.0,93,94.553,XM_002085749.4
NM_001275226.1,0.0,6235.0,100,94.886,XM_016171883.3
NM_001275228.1,0.0,4337.0,100,95.766,XM_016171885.3
NM_001275230.1,0.0,2654.0,93,95.363,XM_016169124.3
NM_001275234.1,0.0,6455.0,92,95.506,XM_016169117.3
NM_001275237.1,0.0,3121.0,82,95.461,XM_016171887.3
NM_001275240.1,0.0,713.0,79,98.28,XM_002085776.4
NM_001275241.1,0.0,1171.0,58,96.605,XM_002085777.4
NM_001275242.2,0.0,6403.0,93,96.185,XM_039292996.2
NM_001275249.1,0.0,3777.0,99,97.236,XM_016171907.3
NM_001275253.2,0.0,2518.0,79,95.403,XM_016171911.3
NM_001275255.1,0.0,1487.0,100,96.46,XM_002085798.4
NM_001275256.1,0.0,8312.0,99,96.257,XM_039293982.2
NM_001275257.1,0.0,2145.0,94,94.01,XM_016182912.3
NM_001275258.1,2e-167,588.0,66,94.057,XM_016183843.3
NM_001275263.1,0.0,5347.0,87,96.224,XM_016169094.3
NM_001275265.1,4.3500000000000005e-133,473.0,45,98.155,XM_016182613.3
NM_001275266.1,0.0,2165.0,82,92.392,XM_002076527.4
NM_001275267.1,0.0,4004.0,86,96.573,XM_016174296.2
NM_001275270.1,0.0,8619.0,100,95.622,XM_016171920.3
NM_001275271.1,0.0,2569.0,95,97.54,XM_016171923.3
NM_001275272.1,0.0,1818.0,100,92.033,XM_016171925.3
NM_001275273.1,0.0,2176.0,95,97.634,XM_039293918.2
NM_001275274.1,1.42e-73,276.0,51,83.686,XM_039293919.2
NM_001275275.1,0.0,13501.0,100,95.799,XM_016171927.3
NM_001275282.1,0.0,16593.0,89,97.087,XM_039293141.2
NM_001275291.1,0.0,2926.0,84,97.436,XM_016171957.3
NM_001275292.1,0.0,10914.0,100,95.951,XM_039294205.2
NM_001275299.1,0.0,1628.0,73,96.012,XM_039293915.2
NM_001275301.1,0.0,2451.0,75,97.491,XM_039293913.1
NM_001275304.1,0.0,1304.0,63,97.04,XM_016169057.3
NM_001275306.2,3.67e-168,590.0,64,97.674,XM_016182439.3
NM_001275309.1,0.0,4207.0,100,91.163,XM_016183687.3
NM_001275319.2,0.0,2924.0,39,92.144,XM_044923378.1
NM_001275320.1,0.0,4325.0,100,95.231,XM_016176051.3
NM_001275323.1,0.0,3868.0,87,96.541,XM_016176091.2
NM_001275324.1,0.0,2736.0,100,95.526,XM_016176042.3
NM_001275325.1,0.0,3489.0,73,95.436,XM_039295648.2
NM_001275326.2,0.0,3890.0,75,95.725,XM_039295651.1
NM_001275328.1,0.0,2974.0,98,94.422,XM_016176032.3
NM_001275334.1,0.0,2990.0,88,96.667,XM_002102106.4
NM_001275337.1,0.0,782.0,99,92.883,XM_002102105.4
NM_001275338.2,0.0,1450.0,88,95.125,XM_039295391.2
NM_001275339.1,0.0,4377.0,99,93.304,XM_002102116.4
NM_001275341.1,0.0,1319.0,95,95.047,XM_039295015.1
NM_001275347.1,0.0,4237.0,94,97.102,XM_016175996.3
NM_001275348.1,0.0,2700.0,96,95.149,XM_044923234.1
NM_001275351.2,0.0,3267.0,47,95.49,XM_016176128.3
NM_001275352.2,0.0,5190.0,96,94.033,XM_044923240.1
NM_001275356.1,0.0,4401.0,99,96.113,XM_039295017.1
NM_001275359.1,0.0,857.0,68,95.865,XM_002102198.4
NM_001275364.2,0.0,7040.0,99,97.116,XM_002102220.4
NM_001275366.1,0.0,2050.0,99,95.027,XM_002102223.4
NM_001275370.1,0.0,2551.0,72,93.533,XM_002102231.4
NM_001275372.1,0.0,6418.0,86,95.477,XM_002102252.3
NM_001275373.1,0.0,2137.0,94,94.952,XM_039295749.1
NM_001275375.1,0.0,2076.0,100,93.67,XM_002102299.4
NM_001275376.1,0.0,2503.0,100,96.325,XM_016175901.3
NM_001275379.1,0.0,6244.0,100,94.5,XM_039294847.2
NM_001275382.1,0.0,6671.0,79,96.036,XM_039295876.2
NM_001275386.1,0.0,2689.0,76,95.347,XM_016175894.2
NM_001275388.1,0.0,7745.0,100,97.125,XM_016175885.3
NM_001275391.1,0.0,7151.0,100,94.489,XM_016175884.3
NM_001275395.1,0.0,2187.0,99,94.252,XM_002102352.4
NM_001275397.1,0.0,1445.0,75,95.81,XM_016176231.2
NM_001275398.1,0.0,2791.0,99,92.628,XM_016175860.3
NM_001275403.1,0.0,4955.0,89,96.246,XM_039294566.2
NM_001275405.1,0.0,2289.0,100,95.167,XM_016176233.3
NM_001275408.2,0.0,8425.0,88,95.562,XM_016176235.3
NM_001275414.2,0.0,8299.0,100,96.537,XM_016175850.3
NM_001275416.2,0.0,2922.0,92,93.635,XM_016176260.3
NM_001275417.1,2.5700000000000002e-169,593.0,99,89.256,XM_016184659.3
NM_001275419.1,0.0,4987.0,95,95.222,XM_016175835.3
