Dmel,E_value,Score,query cover,identity,Dsim
NP_001260619.1,0.0,944.0,100,95.763,XP_002076160.2
NP_001260620.1,0.0,635.0,100,98.71,XP_016025624.1
NP_001260627.1,0.0,726.0,100,98.86,XP_002080032.1
NP_001260628.1,0.0,865.0,100,97.625,XP_016025648.1
NP_001260631.1,7.19e-101,286.0,100,87.647,XP_016025653.1
NP_001260637.1,0.0,1359.0,100,99.848,XP_002080067.1
NP_001260638.1,0.0,732.0,100,94.118,XP_039154299.1
NP_001260639.1,0.0,1860.0,100,95.435,XP_002080070.1
NP_001260641.1,0.0,824.0,100,93.258,XP_016025676.1
NP_001260646.1,1.25e-102,289.0,100,95.918,XP_016025692.1
NP_001260649.1,0.0,1160.0,92,96.701,XP_039154497.1
NP_001260657.1,0.0,801.0,100,97.995,XP_016025716.1
NP_001260659.1,0.0,860.0,100,97.156,XP_002080112.1
NP_001260666.1,0.0,1364.0,100,70.727,XP_016025732.1
NP_001260667.1,0.0,948.0,100,97.877,XP_016025746.1
NP_001260668.1,0.0,573.0,100,98.208,XP_002080141.1
NP_001260672.1,0.0,723.0,100,91.885,XP_016025776.1
NP_001260674.1,0.0,599.0,100,92.602,XP_016025777.1
NP_001260675.1,0.0,657.0,100,100.0,XP_016025783.1
NP_001260678.1,0.0,1308.0,100,94.085,XP_039146935.1
NP_001260679.1,0.0,1707.0,100,95.215,XP_002080187.1
NP_001260680.1,0.0,724.0,100,89.157,XP_044779266.1
NP_001260682.1,0.0,1443.0,100,93.896,XP_002080197.1
NP_001260684.1,0.0,4039.0,100,94.432,XP_039154575.1
NP_001260688.1,0.0,564.0,100,93.939,XP_016025843.1
NP_001260689.1,1.2600000000000001e-116,325.0,100,100.0,XP_016025844.1
NP_001260693.1,4.5700000000000005e-132,366.0,100,100.0,XP_016025848.1
NP_001260696.1,4.7600000000000003e-88,272.0,75,43.353,XP_016027223.1
NP_001260697.1,0.0,4455.0,99,92.565,XP_016025900.1
NP_001260699.1,4.8499999999999996e-67,195.0,100,100.0,XP_002076431.1
NP_001260700.1,1.55e-45,139.0,100,98.571,XP_016025960.1
NP_001260704.1,0.0,1385.0,100,94.84,XP_016025987.1
NP_001260705.2,0.0,514.0,100,86.689,XP_016025992.2
NP_001260709.1,0.0,1469.0,99,89.117,XP_016026023.1
NP_001260711.1,0.0,1327.0,100,95.168,XP_002080236.1
NP_001260712.1,0.0,1704.0,100,98.12,XP_016026033.1
NP_001260713.1,0.0,927.0,100,97.368,XP_002080244.1
NP_001260714.1,0.0,3717.0,100,95.736,XP_002080247.2
NP_001260715.1,4.77e-164,452.0,100,94.515,XP_002080250.1
NP_001260718.1,0.0,872.0,100,90.512,XP_002080261.2
NP_001260721.1,1.74e-168,464.0,100,89.96,XP_016026087.1
NP_001260730.1,0.0,530.0,92,99.605,XP_016026121.2
NP_001260738.1,0.0,1939.0,100,96.995,XP_016026166.1
NP_001260744.1,0.0,1111.0,100,100.0,XP_016026175.1
NP_001260752.1,0.0,697.0,100,93.296,XP_002080362.1
NP_001260755.1,2.8199999999999996e-89,255.0,100,86.986,XP_016026234.1
NP_001260758.1,2.09e-156,431.0,100,97.706,XP_016026240.1
NP_001260759.1,0.0,512.0,100,98.8,XP_002080380.1
NP_001260760.1,0.0,2310.0,100,98.238,XP_016026243.2
NP_001260767.1,5.73e-88,251.0,100,91.791,XP_016026279.1
NP_001260771.1,0.0,765.0,100,95.876,XP_002080427.1
NP_001260778.1,0.0,1176.0,100,95.904,XP_002080440.1
NP_001260781.1,0.0,6773.0,100,97.983,XP_044778704.1
NP_001260785.1,0.0,667.0,100,96.979,XP_039148683.1
NP_001260786.1,0.0,667.0,100,97.846,XP_002080466.2
NP_001260787.1,0.0,553.0,100,95.667,XP_002080467.1
NP_001260788.1,0.0,2977.0,99,98.512,XP_039148091.1
NP_001260793.1,0.0,987.0,99,99.384,XP_016026433.2
NP_001260795.1,0.0,2313.0,89,89.591,XP_039148404.1
NP_001260796.1,4.75e-157,432.0,100,100.0,XP_002080540.1
NP_001260797.1,1.1700000000000002e-164,452.0,100,99.558,XP_002080541.1
NP_001260800.2,0.0,9699.0,100,98.235,XP_016026477.1
NP_001260801.1,1.26e-88,252.0,100,94.615,XP_002080584.1
NP_001260802.1,7.13e-87,247.0,100,95.238,XP_016026495.1
NP_001260803.1,6.1e-77,221.0,100,97.321,XP_002080585.1
NP_001260806.1,0.0,2152.0,83,97.874,XP_016026502.1
NP_001260807.1,0.0,3510.0,99,99.233,XP_044778643.1
NP_001260810.1,0.0,1504.0,100,99.725,XP_016026524.1
NP_001260811.1,4.56e-58,171.0,100,95.349,XP_016026534.1
NP_001260812.1,0.0,1370.0,97,97.823,XP_002080660.1
NP_001260813.1,0.0,1334.0,100,88.066,XP_016026614.1
NP_001260819.1,0.0,1207.0,96,99.144,XP_016026621.2
NP_001260821.1,0.0,1127.0,100,99.814,XP_002080746.1
NP_001260822.1,0.0,1551.0,100,97.677,XP_016026669.1
NP_001260824.1,2.08e-177,485.0,100,99.153,XP_016026682.1
NP_001260828.1,0.0,702.0,100,94.892,XP_002080769.1
NP_001260832.1,0.0,1786.0,100,96.734,XP_016026710.1
NP_001260833.1,4.6699999999999995e-93,263.0,100,95.455,XP_002080803.1
NP_001260836.2,1.8500000000000002e-157,433.0,100,94.419,XP_002080824.2
NP_001260840.1,0.0,605.0,100,90.432,XP_002080830.2
NP_001260842.1,0.0,998.0,84,93.68,XP_039148328.1
NP_001260844.1,0.0,676.0,100,95.699,XP_016026790.1
NP_001260853.1,0.0,938.0,100,99.346,XP_002080875.1
NP_001260858.1,0.0,960.0,100,99.142,XP_002080884.1
NP_001260865.1,6.56e-87,249.0,100,78.75,"XP_039147314.1, XP_016026886.1"
NP_001260868.1,9e-113,315.0,100,98.101,XP_016026891.1
NP_001260871.1,0.0,7381.0,98,98.945,XP_039147248.1
NP_001260877.1,3.19e-90,256.0,100,100.0,XP_002076286.1
NP_001260878.1,1.11e-158,436.0,100,100.0,XP_002076283.1
NP_001260879.1,0.0,1121.0,100,97.906,XP_016026981.1
NP_001260880.1,0.0,846.0,99,96.445,XP_039147400.1
NP_001260883.1,0.0,5111.0,99,96.728,XP_039148228.1
NP_001260884.1,0.0,535.0,100,92.171,XP_002080982.1
NP_001260886.1,0.0,1418.0,100,99.706,XP_016027006.1
NP_001260887.1,1.34e-110,310.0,100,100.0,XP_002081013.1
NP_001260893.1,7.11e-167,461.0,88,95.492,XP_044778366.1
NP_001260897.1,0.0,4034.0,96,97.331,XP_002081050.3
NP_001260903.1,0.0,4285.0,100,95.311,XP_016027056.2
NP_001260909.1,0.0,609.0,97,99.663,XP_002081116.1
NP_001260910.1,0.0,1136.0,100,97.857,XP_039147331.1
NP_001260911.1,3.66e-48,147.0,99,73.469,XP_016027085.1
NP_001260918.1,0.0,1766.0,100,97.486,XP_016027147.1
NP_001260931.1,0.0,1093.0,100,99.058,XP_016027287.1
NP_001260933.1,0.0,2637.0,98,96.199,XP_016027301.1
NP_001260935.1,0.0,3031.0,99,98.917,XP_039148430.1
NP_001260937.1,1.0400000000000001e-160,441.0,100,99.528,XP_039148444.1
NP_001260942.1,0.0,1480.0,99,97.89,XP_016027321.1
NP_001260943.1,5.14e-165,511.0,61,96.677,XP_016027321.1
NP_001260946.1,0.0,2180.0,100,99.242,XP_016027336.1
NP_001260948.1,0.0,1153.0,100,97.079,XP_039148437.1
NP_001260951.1,0.0,1202.0,100,96.192,XP_016027358.1
NP_001260958.1,0.0,1433.0,96,96.712,XP_039148789.1
NP_001260960.1,0.0,679.0,100,98.799,XP_039147724.1
NP_001260963.1,0.0,2098.0,99,94.956,XP_016027532.1
NP_001260969.1,0.0,3299.0,100,97.725,XP_039148502.1
NP_001260973.1,8.71e-96,272.0,100,90.446,XP_016027620.1
NP_001260974.1,0.0,1280.0,100,98.281,XP_016027622.1
NP_001260975.1,4.7399999999999996e-61,181.0,100,99.065,XP_016027642.1
NP_001260976.1,0.0,1469.0,100,91.944,XP_016027643.1
NP_001260979.1,0.0,876.0,81,100.0,XP_039148666.1
NP_001260982.1,0.0,1018.0,95,99.002,XP_002081555.1
NP_001260984.1,0.0,1922.0,100,96.885,XP_039148717.1
NP_001260990.1,0.0,991.0,100,99.185,XP_002081594.1
NP_001260992.1,0.0,2646.0,98,98.205,XP_039148631.1
NP_001260996.1,0.0,4033.0,100,98.031,XP_016027765.3
NP_001261000.1,0.0,3881.0,97,95.721,XP_039148746.1
NP_001261001.1,0.0,1478.0,100,97.143,XP_016027788.1
NP_001261016.1,0.0,859.0,100,99.294,XP_002081667.1
NP_001261017.1,0.0,4452.0,100,99.305,XP_016027857.1
NP_001261019.1,0.0,6072.0,70,95.576,XP_044778424.1
NP_001261020.1,0.0,1902.0,100,93.372,XP_016027909.1
NP_001261023.1,0.0,1732.0,99,99.053,XP_002081755.1
NP_001261024.1,0.0,1642.0,95,99.363,XP_039148831.1
NP_001261026.1,0.0,1281.0,98,99.525,XP_016027989.1
NP_001261027.1,0.0,3529.0,100,99.647,XP_016028005.1
NP_001261036.1,7.36e-36,114.0,100,87.097,XP_016028080.1
NP_001261037.1,7.47e-36,114.0,95,93.22,XP_039148602.1
NP_001261038.1,0.0,916.0,100,97.588,XP_016028090.1
NP_001261039.1,0.0,986.0,100,97.746,XP_016028118.1
NP_001261040.1,1.1700000000000001e-177,487.0,100,97.2,XP_016028127.1
NP_001261042.1,1.57e-153,429.0,100,94.718,XP_002081883.2
NP_001261046.1,0.0,723.0,97,88.012,XP_016028140.1
NP_001261049.1,0.0,599.0,80,99.308,XP_002081897.3
NP_001261050.1,0.0,1241.0,100,98.706,XP_044778357.1
NP_001261051.1,0.0,3376.0,100,92.009,XP_016028214.1
NP_001261057.1,5.38e-37,116.0,100,100.0,XP_002081938.1
NP_001261061.1,0.0,2170.0,100,99.246,XP_016028254.1
NP_001261062.1,8.52e-53,159.0,71,100.0,XP_002081988.3
NP_001261063.1,0.0,1036.0,100,99.408,XP_002081998.1
NP_001261065.1,9.55e-153,421.0,100,94.787,XP_016028329.1
NP_001261066.1,0.0,2619.0,99,96.45,XP_016028331.1
NP_001261067.1,0.0,2117.0,100,97.987,XP_002082031.1
NP_001261069.1,0.0,1112.0,93,98.527,XP_039148569.1
NP_001261070.1,0.0,525.0,100,94.297,XP_016028356.1
NP_001261072.4,1.7600000000000002e-129,360.0,100,88.947,XP_016028358.1
NP_001261074.1,0.0,4442.0,99,98.443,XP_039148037.1
NP_001261078.1,0.0,1860.0,93,98.683,XP_039148338.1
NP_001261079.1,0.0,1286.0,83,99.514,XP_016028470.2
NP_001261080.1,0.0,526.0,100,94.932,XP_016028471.1
NP_001261081.1,0.0,5336.0,97,99.077,XP_044778537.1
NP_001261082.1,1.5e-138,388.0,100,84.211,XP_039147273.1
NP_001261083.1,0.0,1612.0,95,91.65,XP_016028483.1
NP_001261085.1,0.0,1353.0,97,99.244,XP_039147460.1
NP_001261089.1,0.0,1764.0,100,98.041,XP_016028574.1
NP_001261090.1,0.0,1737.0,100,95.233,XP_016028575.2
NP_001261092.1,0.0,1383.0,100,98.804,XP_002082240.1
NP_001261097.1,0.0,1718.0,100,99.395,XP_016028651.1
NP_001261098.1,0.0,1157.0,100,99.643,XP_002082257.2
NP_001261100.1,0.0,945.0,100,98.71,XP_039147907.1
NP_001261101.1,0.0,904.0,100,90.515,XP_016028684.1
NP_001261104.1,5.75e-89,255.0,100,88.961,XP_016028740.1
NP_001261105.1,1.8000000000000001e-22,97.8,27,48.0,XP_039148842.2
NP_001261106.1,1.4500000000000001e-100,304.0,37,94.156,XP_016028742.1
NP_001261107.1,7.33e-125,357.0,100,90.572,XP_039147603.1
NP_001261108.1,1.64e-133,372.0,100,87.923,XP_016028744.1
NP_001261109.1,1.04e-99,285.0,99,84.239,XP_016028745.1
NP_001261110.1,5.2500000000000005e-123,343.0,100,95.0,XP_016028746.1
NP_001261116.1,0.0,2105.0,100,97.979,XP_039147227.1
NP_001261124.1,0.0,1667.0,98,96.287,XP_016028950.2
NP_001261126.1,1.51e-41,129.0,80,91.304,XP_039147602.1
NP_001261130.1,0.0,781.0,100,78.481,XP_016029000.1
NP_001261131.1,2.45e-14,63.9,99,35.115,XP_016032386.1
NP_001261137.1,0.0,1368.0,97,98.817,XP_039148389.1
NP_001261138.1,0.0,1092.0,96,99.814,XP_016029112.2
NP_001261140.1,0.0,6085.0,99,99.763,XP_016029121.2
NP_001261143.1,0.0,521.0,100,98.062,XP_016029158.1
NP_001261146.1,0.0,919.0,100,99.557,XP_016029179.1
NP_001261147.1,8.03e-80,258.0,99,32.634,XP_016031462.1
NP_001261149.1,0.0,870.0,100,98.843,XP_002082723.2
NP_001261150.1,2.9699999999999997e-55,164.0,100,91.86,XP_016029194.1
NP_001261153.1,0.0,994.0,100,95.792,XP_039148362.1
NP_001261154.1,0.0,565.0,100,95.96,XP_016029260.1
NP_001261155.1,0.0,971.0,100,92.655,XP_002082823.3
NP_001261156.1,6.33e-139,384.0,100,100.0,XP_016029271.1
NP_001261159.1,0.0,595.0,98,100.0,XP_002082864.2
NP_001261162.1,0.0,519.0,100,89.259,XP_039147593.1
NP_001261163.1,0.0,510.0,100,92.308,XP_016029407.1
NP_001261166.1,0.0,1467.0,98,98.389,XP_016029438.2
NP_001261167.1,0.0,696.0,94,100.0,XP_002082951.1
NP_001261169.1,0.0,1329.0,91,98.471,XP_039147397.1
NP_001261170.1,0.0,2509.0,100,97.824,XP_039148880.1
NP_001261171.1,4.13e-87,248.0,100,98.333,XP_016029513.1
NP_001261172.1,0.0,5875.0,98,98.737,XP_016029543.1
NP_001261178.1,1.88e-85,263.0,38,91.558,XP_016029602.1
NP_001261181.1,0.0,1018.0,99,98.394,XP_002083080.1
NP_001261182.1,0.0,983.0,100,96.545,XP_016029611.1
NP_001261183.1,0.0,1717.0,100,97.608,XP_039149706.1
NP_001261188.1,0.0,5610.0,100,97.756,XP_039149354.1
NP_001261194.1,1.56e-112,315.0,100,95.706,XP_016029668.1
NP_001261195.1,0.0,1889.0,100,98.92,XP_002081423.1
NP_001261196.1,6.95e-127,352.0,100,98.295,XP_002081424.1
NP_001261198.1,0.0,534.0,100,94.014,XP_016029672.1
NP_001261207.1,0.0,1781.0,87,98.531,XP_039149373.1
NP_001261211.1,0.0,4559.0,100,97.536,XP_016029722.1
NP_001261217.1,0.0,585.0,100,97.917,XP_016029741.1
NP_001261219.1,4.17e-159,437.0,96,98.122,XP_002083131.1
NP_001261220.1,0.0,936.0,97,94.332,XP_039149864.1
NP_001261221.2,3.96e-171,471.0,100,90.079,XP_016029744.1
NP_001261224.1,3.0200000000000003e-166,456.0,100,98.198,XP_002083146.1
NP_001261227.1,0.0,3828.0,100,96.815,XP_016029755.1
NP_001261229.1,0.0,2196.0,97,92.891,XP_016029757.2
NP_001261244.1,0.0,2177.0,100,98.69,XP_016029774.1
NP_001261245.1,5.5799999999999996e-104,292.0,100,99.286,XP_002083181.2
NP_001261246.1,0.0,3050.0,100,98.866,XP_039149172.1
NP_001261247.1,3.1700000000000003e-144,398.0,100,100.0,XP_016029788.1
NP_001261248.1,0.0,1084.0,100,97.378,XP_039149259.1
NP_001261249.1,0.0,2104.0,100,95.579,XP_016029793.1
NP_001261250.1,8.71e-134,370.0,100,100.0,XP_016029802.1
NP_001261255.1,0.0,723.0,100,98.028,XP_016029813.1
NP_001261261.1,0.0,657.0,100,99.065,XP_002083229.1
NP_001261262.1,1.02e-124,349.0,99,91.713,XP_016029842.1
NP_001261266.1,0.0,4100.0,100,98.663,XP_039150158.1
NP_001261267.1,0.0,503.0,100,97.211,XP_002076492.1
NP_001261269.1,2.08e-73,219.0,52,100.0,XP_016029875.1
NP_001261271.1,1.6600000000000002e-161,445.0,84,100.0,XP_002076498.3
NP_001261273.1,0.0,601.0,100,99.66,XP_039150167.1
NP_001261274.1,7.309999999999999e-74,218.0,100,94.186,XP_002083263.2
NP_001261276.1,0.0,2097.0,100,98.369,XP_016029898.1
NP_001261279.1,0.0,976.0,100,95.238,XP_002076499.2
NP_001261286.1,0.0,5028.0,100,100.0,XP_039150114.1
NP_001261303.1,1.56e-46,142.0,100,86.076,XP_016029955.1
NP_001261304.1,0.0,24266.0,81,94.415,XP_044779002.1
NP_001261317.1,9.73e-50,196.0,31,23.22,XP_016029355.1
NP_001261322.1,0.0,525.0,100,97.71,XP_002083334.1
NP_001261323.1,0.0,1301.0,100,97.836,XP_044778809.1
NP_001261324.1,0.0,974.0,86,98.954,XP_016030016.2
NP_001261330.1,0.0,807.0,100,97.727,XP_002083369.1
NP_001261335.1,0.0,556.0,100,95.681,XP_002083383.1
NP_001261336.1,0.0,872.0,100,97.254,XP_016030093.1
NP_001261340.1,0.0,2650.0,100,98.706,XP_016030099.1
NP_001261341.1,0.0,3864.0,100,97.692,XP_016030114.1
NP_001261344.1,0.0,5785.0,100,98.02,XP_039149109.1
NP_001261357.1,0.0,773.0,100,95.103,XP_016030173.1
NP_001261362.1,0.0,1465.0,100,99.582,XP_016030187.1
NP_001261364.1,0.0,929.0,82,98.664,XP_039149243.1
NP_001261373.1,0.0,1090.0,96,100.0,XP_039149939.1
NP_001261376.1,0.0,3805.0,100,97.841,XP_039150184.1
NP_001261379.1,0.0,577.0,96,99.636,XP_016030293.1
NP_001261382.1,5.3400000000000004e-80,231.0,71,96.581,XP_002076508.1
NP_001261385.1,0.0,1578.0,100,98.836,XP_016030306.1
NP_001261386.1,2.46e-66,194.0,97,96.429,XP_016030307.1
NP_001261387.1,0.0,1258.0,100,98.061,XP_039149095.1
NP_001261389.1,8.68e-69,200.0,100,96.19,XP_016030310.1
NP_001261390.1,0.0,1313.0,100,98.473,XP_002083551.1
NP_001261395.1,0.0,1863.0,99,98.782,XP_016030324.1
NP_001261404.1,0.0,1249.0,100,100.0,XP_039149593.1
NP_001261414.1,0.0,613.0,87,98.671,XP_002083633.3
NP_001261417.1,0.0,2106.0,100,97.121,XP_016030437.1
NP_001261423.1,0.0,4465.0,100,98.624,XP_016030466.1
NP_001261432.1,0.0,9627.0,100,99.785,XP_016030482.1
NP_001261435.1,0.0,695.0,94,96.866,XP_016030497.2
NP_001261440.1,0.0,1367.0,100,99.088,XP_039149119.1
NP_001261441.1,0.0,969.0,100,99.787,XP_039149269.1
NP_001261443.1,0.0,2479.0,100,98.684,XP_016030548.1
NP_001261446.1,0.0,5466.0,98,97.85,XP_039149784.1
NP_001261449.1,0.0,862.0,100,100.0,XP_016030573.1
NP_001261450.1,0.0,1014.0,100,99.796,XP_002083768.2
NP_001261452.1,0.0,538.0,100,98.851,XP_039149783.1
NP_001261454.1,0.0,918.0,98,98.065,XP_002083774.1
NP_001261455.1,1.0799999999999999e-170,472.0,100,92.553,XP_002083783.1
NP_001261457.1,0.0,943.0,76,92.771,XP_016030587.2
NP_001261458.1,0.0,776.0,100,98.153,XP_016030591.1
NP_001261460.1,0.0,590.0,100,95.987,XP_016030600.1
NP_001261464.1,0.0,1245.0,100,100.0,XP_016030606.1
NP_001261466.1,2.43e-77,222.0,100,99.074,XP_002083829.1
NP_001261467.1,5.22e-40,127.0,96,65.306,XP_002083834.1
NP_001261470.1,0.0,1985.0,100,96.586,XP_016030618.1
NP_001261471.1,0.0,2557.0,100,95.827,XP_002083841.2
NP_001261474.1,0.0,674.0,100,99.398,XP_016030636.1
NP_001261477.1,0.0,918.0,100,98.661,XP_016030645.1
NP_001261478.1,0.0,746.0,100,98.093,XP_002083878.1
NP_001261480.1,0.0,6330.0,99,97.03,XP_044779052.1
NP_001261489.1,0.0,867.0,100,96.522,XP_039149960.1
NP_001261492.1,9.230000000000001e-161,442.0,100,97.706,XP_044778981.1
NP_001261494.1,0.0,897.0,100,98.848,XP_016030703.1
NP_001261500.1,0.0,4225.0,97,99.902,XP_039148969.1
NP_001261501.1,6.92e-138,381.0,100,99.468,XP_016030726.1
NP_001261503.1,0.0,1878.0,100,99.111,XP_002083950.1
NP_001261504.1,0.0,2837.0,100,99.489,XP_039148987.1
NP_001261506.1,5.9400000000000004e-37,116.0,100,100.0,XP_039148938.1
NP_001261509.1,0.0,1106.0,100,99.084,XP_016030747.1
NP_001261514.1,0.0,951.0,96,92.958,XP_002083980.2
NP_001261515.1,0.0,902.0,100,97.727,XP_002083981.2
NP_001261517.1,2.49e-144,398.0,100,100.0,XP_016030769.1
NP_001261518.1,3.68e-153,426.0,100,86.975,XP_016030778.2
NP_001261520.1,0.0,751.0,99,93.963,XP_016030789.1
NP_001261524.1,0.0,1622.0,100,97.461,XP_002083999.1
NP_001261538.1,0.0,1388.0,100,97.839,XP_044778843.1
NP_001261539.1,0.0,1157.0,100,100.0,XP_016030862.1
NP_001261554.1,1.41e-113,318.0,100,91.975,XP_016030899.1
NP_001261558.1,0.0,1437.0,100,99.004,XP_002084052.1
NP_001261561.1,2.92e-58,172.0,100,98.851,XP_016030929.1
NP_001261562.1,2.86e-38,120.0,100,81.69,XP_016030930.1
NP_001261563.1,0.0,718.0,100,98.315,XP_016030931.1
NP_001261565.1,0.0,910.0,99,99.327,XP_016030939.1
NP_001261568.1,6.75e-135,373.0,100,100.0,XP_016030943.1
NP_001261571.1,0.0,4033.0,100,99.691,XP_016030953.1
NP_001261574.1,0.0,694.0,100,97.101,XP_039149689.1
NP_001261575.1,2.3700000000000003e-167,458.0,100,100.0,XP_002084090.1
NP_001261576.1,5.9e-96,271.0,100,99.275,XP_016030970.1
NP_001261577.1,0.0,2612.0,100,95.432,XP_016030984.1
NP_001261581.1,0.0,3970.0,100,99.254,XP_039149282.1
NP_001261582.1,0.0,1373.0,100,98.238,XP_016031006.1
NP_001261586.1,0.0,5812.0,100,99.295,XP_039150040.1
NP_001261595.1,0.0,991.0,100,99.582,XP_039149754.1
NP_001261596.1,3.54e-176,483.0,100,95.902,XP_002084165.1
NP_001261597.1,0.0,2495.0,100,98.761,XP_016031056.1
NP_001261598.1,3.39e-21,75.1,100,100.0,XP_016031057.1
NP_001261599.1,0.0,5098.0,100,98.418,XP_016031067.1
NP_001261600.1,0.0,2479.0,100,93.287,XP_016031078.2
NP_001261606.1,0.0,2515.0,100,98.08,XP_016031097.1
NP_001261609.1,0.0,854.0,100,99.756,XP_002084208.2
NP_001261614.1,2.81e-173,474.0,100,99.571,XP_039149493.1
NP_001261617.1,0.0,1249.0,100,99.671,XP_039149484.1
NP_001261618.1,0.0,1222.0,100,98.831,XP_039149129.1
NP_001261621.2,0.0,2265.0,93,99.635,XP_016031141.1
NP_001261627.1,0.0,531.0,100,97.701,XP_016031176.1
NP_001261633.1,0.0,507.0,100,97.619,XP_002084276.1
NP_001261634.1,0.0,956.0,100,98.938,XP_016031212.1
NP_001261646.1,3.0500000000000002e-49,162.0,48,99.2,XP_002084312.2
NP_001261648.1,0.0,2967.0,100,97.2,XP_039150210.1
NP_001261659.1,0.0,1991.0,82,94.04,XP_039149021.1
NP_001261664.1,0.0,2358.0,98,97.427,XP_016031293.1
NP_001261671.1,2.4000000000000002e-144,400.0,100,91.08,XP_002084349.1
NP_001261678.1,0.0,1697.0,100,85.15,XP_016031335.2
NP_001261679.1,0.0,1092.0,100,99.252,XP_044778859.1
NP_001261682.1,0.0,1568.0,100,97.516,XP_016031350.1
NP_001261683.1,0.0,832.0,100,97.297,XP_002084399.1
NP_001261685.1,0.0,1784.0,100,95.772,XP_016031357.1
NP_001261690.1,0.0,1628.0,98,98.879,XP_044778783.1
NP_001261694.1,0.0,967.0,85,96.509,XP_002084432.1
NP_001261696.1,1.04e-101,286.0,100,97.902,XP_002084444.1
NP_001261697.1,0.0,2263.0,100,95.455,XP_039149896.1
NP_001261698.1,8.18e-73,211.0,100,96.46,XP_002084448.1
NP_001261701.1,0.0,1456.0,98,97.204,XP_016031396.1
NP_001261708.1,0.0,840.0,100,90.846,XP_039149093.1
NP_001261710.1,0.0,971.0,100,99.574,XP_016031425.1
NP_001261719.1,3.8499999999999997e-175,479.0,100,99.569,XP_016031457.1
NP_001261720.1,4.59e-178,487.0,100,98.75,XP_002084524.1
NP_001261721.1,7.08e-167,461.0,94,90.947,XP_016031469.1
NP_001261723.1,0.0,1231.0,100,99.658,XP_039149904.1
NP_001261729.1,4.62e-169,467.0,100,83.212,XP_002084566.1
NP_001261731.1,4.45e-127,361.0,97,90.234,XP_002084580.3
NP_001261733.1,0.0,2548.0,99,99.186,XP_016031530.1
NP_001261740.1,3.8399999999999996e-45,139.0,100,91.358,XP_016031550.1
NP_001261741.1,6.900000000000001e-70,204.0,100,85.246,XP_002084592.1
NP_001261746.1,0.0,546.0,87,99.242,XP_016031565.2
NP_001261749.1,0.0,1079.0,100,95.037,XP_002084615.1
NP_001261752.1,0.0,675.0,100,99.694,XP_002084627.1
NP_001261755.1,0.0,1196.0,90,98.791,XP_016031591.2
NP_001261758.1,0.0,2486.0,100,99.503,XP_039150316.1
NP_001261764.1,0.0,970.0,100,96.509,XP_002084657.1
NP_001261766.1,7.29e-157,431.0,100,98.113,XP_016031608.1
NP_001261767.1,0.0,729.0,99,87.805,XP_002084663.2
NP_001261768.1,0.0,3782.0,100,98.278,XP_016031610.2
NP_001261775.1,0.0,1280.0,100,97.289,XP_016031617.1
NP_001261778.1,0.0,1295.0,94,99.532,XP_002084682.3
NP_001261779.1,0.0,1064.0,100,99.608,XP_016031625.1
NP_001261789.2,0.0,1791.0,100,89.796,XP_016031665.1
NP_001261794.1,0.0,568.0,100,98.592,XP_016031685.1
NP_001261796.1,0.0,1523.0,98,99.322,XP_016031688.1
NP_001261798.1,2.02e-26,89.4,98,81.25,XP_039149308.1
NP_001261799.1,0.0,719.0,90,96.703,XP_002084764.1
NP_001261800.1,3.4600000000000004e-167,460.0,100,96.708,XP_016031708.1
NP_001261803.1,0.0,877.0,100,97.315,XP_016031712.1
NP_001261810.1,0.0,2006.0,79,97.148,XP_039148914.1
NP_001261814.1,0.0,1987.0,98,99.476,XP_039150312.1
NP_001261819.1,0.0,6165.0,100,97.083,XP_039149271.1
NP_001261820.1,4.41e-84,240.0,100,98.319,XP_016031798.1
NP_001261827.1,0.0,539.0,95,94.33,XP_016031818.1
NP_001261829.1,0.0,1132.0,97,99.476,XP_016031819.1
NP_001261833.1,0.0,1736.0,100,99.64,XP_016031824.1
NP_001261834.1,6.990000000000001e-79,226.0,100,94.643,XP_016031841.1
NP_001261835.1,0.0,683.0,100,95.225,XP_002084845.1
NP_001261836.1,0.0,1200.0,95,99.828,XP_016031844.2
NP_001261837.1,1.1000000000000001e-110,311.0,94,92.121,XP_016031846.1
NP_001261839.1,0.0,1831.0,100,87.199,XP_016031849.1
NP_001261840.1,9.330000000000001e-179,494.0,100,77.673,XP_044778977.1
NP_001261841.1,0.0,747.0,100,97.326,XP_002084854.1
NP_001261842.1,0.0,802.0,100,99.74,XP_016031865.1
NP_001261843.1,0.0,1107.0,100,99.63,XP_016031874.1
NP_001261846.1,0.0,1207.0,99,99.034,XP_016031891.1
NP_001261847.1,0.0,1217.0,100,99.319,XP_039149533.1
NP_001261849.1,1.36e-116,325.0,100,100.0,XP_016031900.1
NP_001261850.1,0.0,2237.0,96,99.907,XP_016031902.2
NP_001261854.1,8.85e-51,153.0,100,90.476,XP_016031916.1
NP_001261855.1,3.23e-34,109.0,100,85.714,XP_016031917.1
NP_001261857.1,1.01e-15,62.0,94,73.913,XP_016031918.1
NP_001261858.1,9.71e-33,108.0,100,91.667,XP_002084918.1
NP_001261871.1,0.0,781.0,100,97.662,XP_016031958.1
NP_001261874.1,0.0,511.0,100,71.709,XP_016031971.1
NP_001261875.1,6.6799999999999995e-152,418.0,100,99.02,XP_016031973.1
NP_001261876.1,1.96e-125,349.0,100,98.276,XP_002084960.1
NP_001261877.1,7.7e-139,384.0,100,96.907,XP_016031979.1
