Dsim,E_value,Score,query cover,identity,Dmel
XP_002104101.1,1.4000000000000001e-109,307.0,100,98.701,NP_649913.1
XP_002104103.1,0.0,498.0,100,93.798,NP_649911.1
XP_002104105.2,0.0,1188.0,100,99.652,NP_649909.1
XP_002104106.1,0.0,674.0,100,98.471,NP_649908.1
XP_002104108.1,0.0,876.0,100,100.0,NP_649906.1
XP_002104109.1,0.0,907.0,100,98.178,NP_649905.1
XP_002104116.1,0.0,553.0,100,97.048,NP_788610.1
XP_002104117.1,0.0,880.0,100,93.803,NP_477099.1
XP_002104121.1,0.0,1130.0,100,99.267,NP_649897.4
XP_002104124.1,0.0,496.0,100,95.935,NP_649894.1
XP_002104127.2,0.0,709.0,100,99.706,NP_649891.1
XP_002104128.1,0.0,938.0,100,100.0,NP_524290.2
XP_002104129.1,2.5e-45,140.0,100,80.0,NP_001287251.1
XP_002104130.1,0.0,1432.0,100,99.28,NP_649890.1
XP_002104131.1,4.95e-49,148.0,100,97.368,NP_001163568.1
XP_002104132.1,0.0,868.0,99,96.163,NP_649889.1
XP_002104133.1,0.0,582.0,99,97.163,NP_649888.1
XP_002104143.1,0.0,1058.0,100,98.269,NP_731331.1
XP_002104144.1,0.0,531.0,100,96.604,NP_649881.1
XP_002104145.1,0.0,528.0,100,96.981,NP_649880.1
XP_002104147.1,1.4e-115,324.0,100,88.068,NP_649878.1
XP_002104149.1,0.0,1731.0,100,99.16,NP_649877.1
XP_002104150.1,0.0,880.0,100,98.605,NP_524826.1
XP_002104151.1,0.0,541.0,100,97.761,NP_731326.2
XP_002104152.1,0.0,654.0,100,99.375,NP_649876.1
XP_002104153.2,1.89e-177,488.0,86,98.347,NP_649875.1
XP_002104154.1,7.69e-143,394.0,100,98.974,NP_649874.1
XP_002104155.2,0.0,556.0,95,96.029,NP_649873.1
XP_002104156.1,0.0,857.0,100,93.905,NP_649872.2
XP_002104158.1,0.0,625.0,99,94.286,NP_001287244.1
XP_002104159.1,0.0,1085.0,100,98.127,NP_649869.1
XP_002104160.1,0.0,2779.0,100,99.331,NP_649868.1
XP_002104165.1,0.0,768.0,100,95.923,NP_649867.1
XP_002104168.1,0.0,656.0,100,93.769,NP_649866.1
XP_002104169.2,0.0,1118.0,100,98.205,NP_649865.1
XP_002104173.2,1.93e-173,476.0,100,95.868,NP_477476.1
XP_002104174.2,0.0,1709.0,100,89.723,NP_477094.1
XP_002104176.1,0.0,1113.0,100,99.628,NP_001163564.1
XP_002104180.1,1.47e-62,182.0,100,100.0,NP_652189.1
XP_002104183.1,0.0,754.0,100,97.105,NP_649859.1
XP_002104184.1,9.640000000000001e-157,431.0,100,100.0,NP_649858.1
XP_002104188.1,0.0,709.0,100,100.0,NP_001262394.1
XP_002104189.1,0.0,1100.0,99,92.007,NP_649852.2
XP_002104192.1,0.0,645.0,100,99.035,NP_649850.1
XP_002104193.1,0.0,536.0,100,100.0,NP_649849.1
XP_002104194.2,0.0,1176.0,100,98.967,NP_649847.1
XP_002104200.2,0.0,1459.0,100,99.293,NP_996185.1
XP_002104201.2,9.3e-148,409.0,88,96.618,NP_001262389.1
XP_002104202.1,0.0,508.0,100,96.063,NP_649837.1
XP_002104210.2,3.71e-126,351.0,100,95.48,NP_788599.1
XP_002104213.2,0.0,789.0,100,97.531,NP_649831.1
XP_002104214.2,0.0,902.0,100,98.864,NP_649830.2
XP_002104220.2,0.0,604.0,98,90.435,NP_649824.1
XP_002104221.2,0.0,762.0,100,95.489,NP_649823.2
XP_002104222.2,0.0,613.0,92,93.59,NP_649822.2
XP_002104225.1,8.99e-109,305.0,100,100.0,NP_649819.1
XP_002104231.1,0.0,561.0,100,99.636,NP_649813.1
XP_002104232.1,0.0,619.0,100,98.366,NP_524284.1
XP_002104234.2,0.0,1211.0,100,99.485,NP_001262380.1
XP_002104235.1,0.0,1700.0,100,99.031,NP_001303456.1
XP_002104238.1,2.74e-119,332.0,100,100.0,NP_649809.1
XP_002104239.2,0.0,818.0,100,98.519,NP_599138.3
XP_002104240.1,1.42e-64,188.0,100,100.0,NP_649808.1
XP_002104241.1,0.0,885.0,100,99.528,NP_001262375.1
XP_002104243.1,0.0,931.0,100,97.002,NP_001262374.1
XP_002104250.1,6.81e-112,313.0,100,96.129,NP_731252.1
XP_002104251.1,0.0,816.0,100,94.062,NP_001287235.1
XP_002104252.1,0.0,823.0,100,96.359,NP_524281.1
XP_002104254.1,0.0,917.0,100,97.363,NP_001287233.1
XP_002104255.1,0.0,889.0,100,94.505,NP_731250.1
XP_002104257.2,0.0,749.0,100,95.887,NP_524280.2
XP_002104258.1,0.0,783.0,100,96.923,NP_524279.2
XP_002104267.1,0.0,724.0,100,100.0,NP_731242.1
XP_002104268.2,0.0,1061.0,100,98.279,NP_649796.1
XP_002104271.1,7.36e-71,205.0,100,96.226,NP_649793.1
XP_002104272.1,0.0,1014.0,100,95.602,NP_649792.3
XP_002104273.1,4.2499999999999996e-134,371.0,100,98.37,NP_476886.1
XP_002104275.2,4.74e-139,390.0,100,87.405,NP_649787.2
XP_002104277.1,0.0,671.0,100,100.0,NP_649784.1
XP_002104278.1,1.1600000000000001e-125,350.0,100,96.629,NP_649783.2
XP_002104281.1,0.0,771.0,100,97.389,NP_731227.1
XP_002104282.1,9.54e-158,435.0,100,93.534,NP_731226.2
XP_002104283.1,4.91e-158,436.0,100,95.417,NP_649779.1
XP_002104284.3,5.32e-71,208.0,100,95.714,NP_649778.1
XP_002104288.2,0.0,1833.0,100,99.549,NP_477121.1
XP_002104290.1,0.0,1249.0,100,99.171,NP_524274.1
XP_002104293.2,0.0,957.0,100,92.041,NP_652183.2
XP_002104294.1,0.0,943.0,100,91.65,NP_001287228.1
XP_002104296.1,0.0,625.0,100,99.013,NP_649774.1
XP_002104297.2,0.0,1159.0,100,99.279,NP_001027151.1
XP_002104299.1,0.0,1001.0,99,91.877,NP_001163549.1
XP_002104300.1,0.0,899.0,100,84.701,NP_649770.1
XP_002104302.1,5.3900000000000005e-124,345.0,100,90.0,NP_001027150.1
XP_002104307.1,1.36e-139,385.0,100,100.0,NP_001287226.1
XP_002104308.1,0.0,543.0,100,98.162,NP_649768.2
XP_002104309.1,0.0,1304.0,100,92.006,NP_649767.1
XP_002104310.1,0.0,954.0,100,97.095,NP_524273.1
XP_002104311.1,0.0,1028.0,100,95.336,NP_001097707.1
XP_002104312.2,0.0,1071.0,100,98.491,NP_649765.1
XP_002104316.1,0.0,1957.0,100,96.491,NP_650979.1
XP_002104317.1,0.0,1908.0,100,96.254,NP_732652.1
XP_002104320.2,0.0,1882.0,100,96.97,NP_732655.3
XP_002104321.1,4.3600000000000006e-129,358.0,100,100.0,NP_650983.1
XP_002104323.2,0.0,620.0,100,98.675,NP_650984.1
XP_002104324.1,1.51e-84,241.0,100,97.5,NP_524439.1
XP_002104328.1,0.0,766.0,100,95.146,NP_524442.2
XP_002104331.1,0.0,714.0,100,92.191,NP_732665.1
XP_002104332.1,0.0,656.0,100,89.239,NP_732666.1
XP_002104333.1,9.79e-124,349.0,100,85.526,NP_524443.2
XP_002104334.1,0.0,526.0,100,99.606,NP_650987.1
XP_002104335.2,0.0,793.0,99,95.529,NP_650988.1
XP_002104336.1,1.31e-91,260.0,100,96.241,NP_650989.7
XP_002104337.1,1.15e-130,364.0,100,88.5,NP_732671.1
XP_002104342.1,4.44e-69,201.0,100,100.0,NP_788708.2
XP_002104345.2,0.0,1800.0,99,90.428,NP_732682.2
XP_002104346.1,1.2999999999999999e-82,236.0,100,91.736,NP_650993.1
XP_002104347.1,1.51e-130,363.0,100,94.086,NP_650994.1
XP_002104348.1,6.47e-133,368.0,100,100.0,NP_650995.1
XP_002104349.1,0.0,729.0,99,94.892,NP_650996.1
XP_002104351.1,0.0,1056.0,100,90.071,NP_650997.1
XP_002104352.1,0.0,1065.0,100,95.29,NP_650998.1
XP_002104357.1,0.0,715.0,100,99.15,NP_650999.1
XP_002104358.1,0.0,764.0,100,99.73,NP_651000.1
XP_002104361.1,2.8600000000000004e-129,359.0,100,97.753,NP_651001.2
XP_002104362.2,0.0,590.0,100,97.611,NP_651002.3
XP_002104365.1,0.0,1132.0,100,99.634,NP_651004.1
XP_002104366.1,0.0,1197.0,100,98.958,NP_651005.1
XP_002104367.1,7.830000000000001e-156,431.0,100,87.029,NP_651006.1
XP_002104370.1,0.0,520.0,100,96.887,NP_651007.1
XP_002104372.1,0.0,864.0,100,96.171,NP_651009.1
XP_002104389.2,0.0,568.0,100,95.509,NP_651019.1
XP_002104392.2,7.160000000000001e-132,365.0,100,98.87,NP_651021.1
XP_002104394.1,1.34e-113,325.0,100,94.922,NP_651023.1
XP_002104395.1,0.0,504.0,100,98.79,NP_001262831.1
XP_002104397.3,0.0,845.0,91,99.755,NP_001262832.1
XP_002104400.1,0.0,625.0,100,100.0,NP_732721.1
XP_002104403.2,0.0,1341.0,99,94.624,NP_651030.1
XP_002104404.1,0.0,2267.0,99,96.476,NP_651031.1
XP_002104408.1,0.0,553.0,100,98.876,NP_651034.2
XP_002104416.1,0.0,1010.0,100,99.395,NP_651040.3
XP_002104417.1,1.38e-168,461.0,100,100.0,NP_001262835.1
XP_002104418.1,0.0,564.0,100,98.901,NP_001287466.1
XP_002104420.1,1.4600000000000001e-27,92.8,100,94.915,NP_001097870.2
XP_002104421.2,0.0,1349.0,100,97.357,NP_732741.1
XP_002104424.1,0.0,801.0,100,100.0,NP_651048.1
XP_002104425.1,0.0,904.0,100,100.0,NP_651049.3
XP_002104426.1,9.409999999999999e-126,350.0,100,95.531,NP_651050.1
XP_002104427.1,1.3000000000000002e-129,359.0,100,100.0,NP_651051.1
XP_002104428.1,0.0,562.0,100,97.842,NP_651052.1
XP_002104431.1,1.88e-122,341.0,100,97.619,NP_001163688.1
XP_002104432.1,4.96e-164,451.0,100,98.69,NP_651054.1
XP_002104433.1,0.0,1125.0,100,100.0,NP_524450.2
XP_002104434.1,1.24e-66,197.0,100,66.423,NP_001163689.1
XP_002104437.1,0.0,677.0,100,97.583,NP_788714.1
XP_002104444.1,0.0,694.0,100,99.11,NP_788716.1
XP_002104445.1,0.0,715.0,100,99.413,NP_524451.1
XP_002104446.1,0.0,579.0,100,99.644,NP_524452.4
XP_002104447.1,0.0,555.0,100,91.409,NP_788717.1
XP_002104448.1,0.0,686.0,99,96.078,NP_651066.2
XP_002104452.1,0.0,734.0,100,96.409,NP_651069.1
XP_002104453.2,0.0,905.0,100,96.746,NP_732772.2
XP_002104459.1,0.0,570.0,100,97.193,NP_001262845.1
XP_002104460.3,5.05e-81,233.0,100,87.313,NP_651078.1
XP_002104461.1,0.0,1744.0,100,98.476,NP_651079.2
XP_002104464.1,0.0,1763.0,100,94.36,NP_651086.1
XP_002104468.1,0.0,1062.0,99,99.222,NP_651082.1
XP_002104469.1,4.94e-113,316.0,100,99.355,NP_651083.2
XP_002104471.1,0.0,1840.0,100,99.335,NP_477371.1
XP_002104472.1,0.0,794.0,100,97.236,NP_651088.1
XP_002104476.2,0.0,4576.0,100,97.421,NP_524453.1
XP_002104478.2,0.0,945.0,98,89.703,NP_651091.1
XP_002104479.2,0.0,1348.0,100,94.067,NP_651092.1
XP_002104480.1,9.34e-176,481.0,100,96.624,NP_651093.1
XP_002104481.1,0.0,665.0,100,99.071,NP_651094.2
XP_002104482.1,0.0,789.0,98,93.955,NP_732797.1
XP_002104483.1,0.0,849.0,100,98.054,NP_651095.1
XP_002104485.1,0.0,1415.0,100,97.27,NP_651097.1
XP_002104486.1,0.0,1421.0,100,98.98,NP_651098.2
XP_002104487.1,2.59e-84,240.0,100,95.833,NP_652241.1
XP_002104490.1,0.0,724.0,100,91.597,NP_001287474.1
XP_002104493.2,0.0,545.0,99,96.691,NP_651104.1
XP_002104496.1,1.22e-88,255.0,100,77.844,NP_732806.1
XP_002104497.1,3.05e-83,241.0,100,88.05,NP_001287477.1
XP_002104498.2,0.0,778.0,100,96.899,NP_524455.1
XP_002104499.2,0.0,770.0,100,97.65,NP_524456.1
XP_002104505.1,0.0,613.0,100,91.9,NP_651111.1
XP_002104507.1,0.0,887.0,100,87.5,NP_996267.1
XP_002104508.1,0.0,781.0,100,94.554,NP_732816.1
XP_002104514.1,0.0,826.0,100,99.75,NP_001262859.1
XP_002104515.1,0.0,812.0,100,97.007,NP_651123.1
XP_002104516.1,0.0,801.0,100,96.509,NP_651124.1
XP_002104517.1,0.0,1665.0,100,99.256,NP_651126.3
XP_002104519.1,0.0,1291.0,100,97.812,NP_732827.1
XP_002104520.1,0.0,609.0,100,90.588,NP_732828.1
XP_002104524.2,0.0,713.0,100,97.714,NP_651128.1
XP_002104525.1,2.78e-133,372.0,100,93.365,NP_651129.1
XP_002104533.1,0.0,1271.0,100,97.201,NP_732846.1
XP_002104534.1,0.0,1513.0,100,97.177,NP_651136.1
XP_002104539.1,0.0,1131.0,100,99.636,NP_651139.1
XP_002104540.1,0.0,1108.0,100,99.252,NP_651140.1
XP_002104545.1,0.0,729.0,100,99.438,NP_001287480.1
XP_002104546.1,0.0,499.0,100,99.593,NP_001287481.1
XP_002104550.2,6.07e-77,221.0,100,90.517,NP_732863.2
XP_002104553.2,0.0,1229.0,100,96.072,NP_001097885.2
XP_002104557.2,0.0,1105.0,100,95.52,NP_732868.2
XP_002104560.1,0.0,729.0,100,84.709,NP_651150.1
XP_002104562.2,0.0,1005.0,100,90.909,NP_651152.1
XP_002104563.2,0.0,983.0,95,93.308,NP_651153.1
XP_002104567.2,0.0,1350.0,100,94.134,NP_651158.1
XP_002104570.1,0.0,1329.0,100,92.518,NP_651159.3
XP_002104574.2,5.159999999999999e-150,414.0,100,94.907,NP_651165.1
XP_002104575.1,6.75e-153,421.0,99,97.561,NP_651166.1
XP_002104576.1,0.0,1170.0,100,99.643,NP_524463.2
XP_002104577.1,0.0,567.0,99,74.255,NP_651167.3
XP_002104580.2,0.0,626.0,99,75.556,NP_651168.1
XP_002104581.2,0.0,2463.0,100,85.956,NP_651170.1
XP_002104582.1,5.56e-168,461.0,100,100.0,NP_651171.1
XP_002104584.1,5.75e-49,148.0,100,92.593,NP_001262879.1
XP_002104585.1,0.0,1122.0,100,96.435,NP_651172.1
XP_002104586.1,0.0,1093.0,100,93.226,NP_732891.1
XP_002104588.2,0.0,636.0,87,99.673,NP_651173.2
XP_002104590.1,0.0,659.0,100,95.181,NP_476650.1
XP_002104593.1,0.0,785.0,100,99.738,NP_732899.1
XP_002104595.1,0.0,880.0,100,97.773,NP_651178.1
XP_002104596.1,0.0,879.0,100,100.0,NP_524464.1
XP_002104597.2,0.0,1454.0,100,96.093,NP_001262882.1
XP_002104598.1,1.0099999999999999e-153,422.0,100,99.5,NP_651180.3
XP_002104599.1,2.5699999999999997e-128,357.0,100,98.901,NP_651181.1
XP_002104600.1,0.0,1281.0,100,98.71,NP_651182.2
XP_002104602.1,1.4e-139,387.0,99,90.821,NP_651184.1
XP_002104603.1,0.0,518.0,100,99.213,NP_651185.1
XP_002104604.1,0.0,2409.0,100,96.992,NP_524465.1
XP_002104615.1,4.82e-76,218.0,100,99.057,NP_524467.1
XP_002104617.1,2.39e-113,328.0,89,62.55,NP_651661.1
XP_002104619.1,0.0,508.0,100,96.838,NP_732912.2
XP_002104620.2,0.0,1084.0,100,94.291,NP_651191.1
XP_002104621.3,0.0,524.0,100,98.824,NP_001262890.1
XP_002104625.1,1.64e-106,299.0,100,94.194,NP_732915.1
XP_002104626.1,0.0,892.0,100,100.0,NP_001287493.1
XP_002104627.1,0.0,593.0,100,95.254,NP_651194.1
XP_002104629.1,0.0,773.0,100,100.0,NP_651196.1
XP_002104630.1,0.0,1170.0,100,99.822,NP_524470.4
XP_002104641.2,9.32e-72,207.0,100,100.0,NP_732931.1
XP_002104642.2,0.0,2380.0,100,98.642,NP_524473.2
XP_002104643.2,0.0,1246.0,100,99.013,NP_651204.1
XP_002104646.2,0.0,1551.0,100,99.604,NP_732941.2
XP_002104648.1,0.0,871.0,100,99.526,NP_651209.1
XP_002104651.1,1.24e-111,312.0,100,98.693,NP_001287495.1
XP_002104656.2,0.0,503.0,92,85.862,NP_651212.1
XP_002104657.1,1.01e-98,279.0,100,97.917,NP_651213.1
XP_002104659.1,0.0,1120.0,100,99.084,NP_001189278.1
XP_002104661.1,0.0,1031.0,100,97.674,NP_651217.2
XP_002104663.2,0.0,1459.0,100,99.296,NP_651218.1
XP_002104667.1,0.0,909.0,100,94.612,NP_732958.1
XP_002104672.1,0.0,615.0,100,98.039,NP_651223.2
XP_002104673.2,5.04e-123,343.0,86,98.182,NP_524476.1
XP_002104674.1,0.0,2176.0,100,98.688,NP_001334699.1
XP_002104675.1,0.0,683.0,100,98.784,NP_651224.1
XP_002104678.1,0.0,723.0,100,96.045,NP_651226.1
XP_002104686.1,0.0,1858.0,100,97.013,NP_001262902.1
XP_002104687.1,0.0,656.0,100,89.041,NP_651233.1
XP_002104689.1,2.15e-130,362.0,100,97.207,NP_001247279.1
XP_002104694.2,0.0,1135.0,100,97.35,NP_001262907.1
XP_002104696.1,0.0,962.0,100,96.855,NP_651239.1
XP_002104701.2,0.0,601.0,100,97.288,NP_651242.1
XP_002104703.1,0.0,1808.0,100,94.945,NP_651243.1
XP_002104708.1,0.0,1383.0,100,98.813,NP_001287502.1
XP_002104713.1,0.0,1007.0,100,98.986,NP_651251.3
XP_002104714.1,8.59e-140,387.0,100,93.035,NP_651252.1
XP_002104716.1,2.25e-155,429.0,100,95.259,NP_996281.1
XP_002104718.1,4.66e-160,440.0,100,95.89,NP_001097900.2
XP_002104720.1,0.0,595.0,100,93.464,NP_996282.1
XP_002104723.1,2.0499999999999998e-159,438.0,100,95.89,NP_001097904.1
XP_002104729.1,2.02e-109,308.0,100,90.964,NP_733000.1
XP_002104730.1,0.0,1194.0,100,100.0,NP_524482.1
XP_002104732.1,0.0,1063.0,100,100.0,NP_524483.1
XP_002104733.1,0.0,1414.0,100,96.065,NP_651263.1
XP_002104734.2,0.0,678.0,100,100.0,NP_001262919.1
XP_002104735.1,7.829999999999999e-168,465.0,100,92.908,NP_651264.2
XP_002104745.2,0.0,805.0,100,98.228,NP_524485.1
XP_002104746.1,0.0,1623.0,100,98.23,NP_733018.1
XP_002104748.1,2.38e-36,115.0,100,98.438,NP_001247291.1
XP_002104753.1,0.0,783.0,100,97.698,NP_733025.1
XP_002104756.2,4.4900000000000003e-110,308.0,100,99.333,NP_733027.2
XP_002104757.2,0.0,969.0,100,98.737,NP_651278.2
XP_002104762.1,1.6099999999999998e-45,138.0,100,100.0,NP_651280.1
XP_002104773.1,0.0,956.0,100,98.918,NP_651285.1
XP_002104775.2,0.0,625.0,87,98.101,NP_001287514.1
XP_002104777.1,0.0,1059.0,100,99.241,NP_651290.1
XP_002104778.1,5.7899999999999995e-170,468.0,99,94.262,NP_651289.1
XP_002104779.1,8.02e-100,281.0,100,100.0,NP_001036756.2
XP_002104785.1,0.0,820.0,100,99.746,NP_733044.1
XP_002104787.1,1.0099999999999999e-138,383.0,100,100.0,NP_651295.1
XP_002104788.3,1.91e-119,335.0,92,90.055,NP_001027209.1
XP_002104790.1,3.7099999999999996e-136,376.0,100,99.444,NP_651296.1
XP_002104792.1,0.0,703.0,100,98.834,NP_001247296.1
XP_002104797.3,0.0,547.0,95,92.012,NP_001262933.1
XP_002104798.1,0.0,1178.0,100,98.435,NP_001262934.1
XP_002104800.1,0.0,922.0,100,95.597,NP_733057.1
XP_002104811.2,0.0,1492.0,100,98.082,NP_651314.1
XP_002104816.1,0.0,1049.0,100,98.482,NP_651316.1
XP_002104827.1,2.57e-154,424.0,100,98.544,NP_651323.3
XP_002104829.2,1.52e-155,429.0,100,98.198,NP_001097906.1
XP_002104830.2,0.0,609.0,100,97.682,NP_651326.1
XP_002104831.1,1.39e-131,365.0,100,96.721,NP_651327.1
XP_002104832.1,9.59e-135,374.0,100,94.03,NP_001262946.1
XP_002104833.1,0.0,555.0,100,98.885,NP_733074.1
XP_002104838.2,7.889999999999999e-134,374.0,100,79.268,NP_733076.2
XP_002104839.1,1.81e-172,472.0,100,97.835,NP_651331.1
XP_002104844.1,0.0,622.0,100,99.329,NP_651335.2
XP_002104847.2,0.0,560.0,100,99.262,NP_524496.1
XP_002104854.1,0.0,750.0,100,98.093,NP_651340.1
XP_002104858.2,0.0,850.0,100,99.045,NP_651343.1
XP_002104863.1,4.95e-174,477.0,100,98.298,NP_651348.1
XP_002104866.1,1.8600000000000002e-132,367.0,100,98.87,NP_651351.1
XP_002104867.1,0.0,1036.0,100,98.83,NP_733086.2
XP_002104869.1,0.0,1283.0,100,99.037,NP_651353.1
XP_002104872.1,0.0,862.0,100,97.436,NP_651356.1
XP_002104873.1,0.0,516.0,100,99.2,NP_651357.1
XP_002104875.1,1.91e-175,481.0,100,94.4,NP_651358.4
XP_002104876.1,0.0,752.0,100,83.857,NP_476800.1
XP_002104877.1,1.24e-59,175.0,100,100.0,NP_651359.1
XP_002104880.1,3.02e-154,426.0,100,99.507,NP_001303417.1
XP_002104881.1,0.0,680.0,100,97.917,NP_651363.1
XP_002104882.1,1.0599999999999999e-90,257.0,100,98.462,NP_651364.1
XP_002104883.1,0.0,1606.0,100,98.972,NP_524841.1
XP_002104884.1,0.0,1105.0,100,98.327,NP_651365.1
XP_002104885.2,0.0,590.0,96,66.344,NP_651369.1
XP_002104887.1,0.0,826.0,100,94.964,NP_651367.1
XP_002104888.3,0.0,843.0,97,96.667,NP_001334701.2
XP_002104890.2,0.0,858.0,100,97.867,NP_651370.2
XP_002104891.1,0.0,859.0,100,98.789,NP_651371.1
XP_002104893.2,0.0,900.0,100,98.861,NP_733089.1
XP_002104894.1,0.0,834.0,100,94.313,NP_651373.2
XP_002104895.1,0.0,840.0,100,95.0,NP_733090.1
XP_002104897.1,0.0,807.0,100,89.573,NP_651374.2
XP_002104899.1,0.0,823.0,100,93.269,NP_651375.1
XP_002104900.2,0.0,857.0,100,99.281,NP_733091.1
XP_002104901.1,0.0,865.0,100,97.619,NP_001262951.1
XP_002104902.3,0.0,669.0,100,92.42,NP_733093.2
XP_002104903.1,0.0,868.0,100,97.196,NP_733094.1
XP_002104904.1,0.0,823.0,100,93.285,NP_651378.1
XP_002104906.1,0.0,812.0,99,92.84,NP_733096.1
XP_002104912.1,0.0,809.0,100,93.961,NP_651384.2
XP_002104913.1,0.0,801.0,100,94.568,NP_651385.3
XP_002104914.1,0.0,790.0,100,94.634,NP_001097918.1
XP_002104915.1,0.0,822.0,100,96.333,NP_651387.1
XP_002104916.1,0.0,1775.0,100,95.304,NP_001163728.1
XP_002104919.1,0.0,1350.0,100,98.935,NP_651391.1
XP_002104923.1,0.0,956.0,100,98.301,NP_651393.1
XP_002104924.1,1.64e-143,402.0,100,93.208,NP_733105.1
XP_002104926.1,0.0,1275.0,100,96.562,NP_651395.1
XP_002104927.2,0.0,716.0,100,95.868,NP_651396.1
XP_002104928.1,4.65e-135,374.0,100,97.368,NP_651397.1
XP_002104931.1,5.69e-75,216.0,100,99.029,NP_001163729.1
XP_002104934.1,0.0,1065.0,100,97.706,NP_651400.1
XP_002104937.1,6.710000000000001e-145,401.0,100,93.897,NP_651401.1
XP_002104938.1,0.0,1169.0,100,93.648,NP_651402.1
XP_002104940.3,0.0,887.0,79,97.222,NP_651403.1
XP_002104943.2,0.0,1359.0,100,98.62,NP_651407.3
XP_002104951.2,0.0,3127.0,100,99.409,NP_001262963.1
XP_002104953.1,0.0,1538.0,99,98.289,NP_733115.1
XP_002104955.1,1.1900000000000001e-73,213.0,100,91.892,NP_651414.1
XP_002104956.1,0.0,597.0,100,98.99,NP_651415.1
XP_002104964.1,0.0,564.0,100,89.667,NP_001287532.1
XP_002104965.1,0.0,543.0,100,94.203,NP_651426.1
XP_002104966.1,0.0,555.0,99,92.908,NP_651427.2
XP_002104967.1,0.0,569.0,100,89.735,NP_651428.2
XP_002104968.3,3.8200000000000006e-123,343.0,100,91.954,NP_001287533.1
XP_002104969.1,0.0,779.0,100,94.568,NP_733121.1
XP_002104970.1,5.71e-92,262.0,100,90.345,NP_733122.1
XP_002104971.1,1.56e-120,335.0,100,98.788,NP_651431.1
XP_002104972.1,5.14e-116,324.0,100,97.561,NP_651432.1
XP_002104974.2,1.24e-164,458.0,100,90.268,NP_651433.1
XP_002104977.2,0.0,729.0,98,90.75,NP_651434.3
XP_002104978.1,1.14e-82,238.0,100,89.13,NP_652254.3
XP_002104979.2,0.0,1008.0,100,98.447,NP_651435.1
XP_002104981.2,0.0,552.0,100,100.0,NP_001262976.1
XP_002104984.2,0.0,668.0,90,88.544,NP_651439.2
XP_002104986.1,0.0,530.0,100,97.037,NP_651440.1
XP_002104987.2,0.0,1380.0,99,96.75,NP_651441.1
XP_002104988.1,0.0,841.0,100,93.396,NP_733127.1
XP_002104989.1,0.0,849.0,100,95.724,NP_733128.1
XP_002104994.2,0.0,719.0,100,96.134,NP_651448.2
XP_002105002.1,1.7700000000000002e-129,359.0,100,100.0,NP_524503.2
XP_002105003.1,1.3e-153,422.0,100,99.512,NP_524504.2
XP_002105004.1,2.6e-143,395.0,100,98.974,NP_524505.2
XP_002105005.1,1.74e-97,275.0,100,97.143,NP_524506.1
XP_002105007.1,1.11e-114,320.0,100,99.359,NP_001262980.1
XP_002105009.1,2.24e-167,459.0,100,100.0,NP_524509.2
XP_002105010.1,1.59e-108,304.0,100,98.684,NP_524510.1
XP_002105011.1,2.69e-132,366.0,100,98.876,NP_524511.1
XP_002105013.1,2.66e-138,382.0,100,98.925,NP_536753.1
XP_002105014.1,3.6499999999999997e-134,371.0,100,98.324,NP_524513.1
XP_002105018.1,0.0,496.0,100,99.219,NP_651455.1
XP_002105019.1,0.0,509.0,100,97.233,NP_651456.1
XP_002105020.1,8.6e-170,465.0,100,99.123,NP_651457.1
XP_002105021.1,7.84e-145,399.0,100,97.949,NP_651458.1
XP_002105024.1,0.0,650.0,100,99.054,NP_651461.1
XP_002105032.1,1.26e-108,304.0,100,98.649,NP_001247312.1
XP_002105033.2,0.0,739.0,100,97.561,NP_651468.1
XP_002105040.1,0.0,982.0,99,97.925,NP_001097937.1
XP_002105046.2,0.0,974.0,100,96.502,NP_733151.2
XP_002105049.1,1.94e-72,209.0,100,99.02,NP_524517.1
XP_002105051.2,0.0,1063.0,100,99.809,NP_651480.1
XP_002105057.1,0.0,522.0,100,94.444,NP_651484.1
XP_002105059.1,0.0,551.0,100,97.902,NP_651486.1
XP_002105060.1,9.03e-167,458.0,100,99.127,NP_651487.1
XP_002105061.1,2.97e-175,481.0,100,97.166,NP_651488.1
XP_002105062.1,0.0,537.0,100,98.54,NP_651489.2
XP_002105063.1,0.0,588.0,100,99.029,NP_733160.1
XP_002105064.1,9.739999999999999e-170,466.0,100,98.34,NP_651490.1
XP_002105065.2,0.0,609.0,100,96.308,NP_733161.2
XP_002105066.2,6.230000000000001e-166,456.0,100,96.491,NP_651491.1
XP_002105067.1,0.0,499.0,100,97.266,NP_651492.1
XP_002105071.1,1.21e-175,481.0,100,98.367,NP_651496.1
XP_002105072.1,0.0,1363.0,100,99.541,NP_477318.1
XP_002105073.1,0.0,714.0,100,94.92,NP_651497.1
XP_002105076.1,6.11e-61,180.0,100,90.566,NP_652259.2
XP_002105077.2,1.92e-67,196.0,100,95.146,NP_001287548.1
XP_002105081.1,2.1e-102,289.0,100,91.503,NP_001287549.1
XP_002105088.1,0.0,648.0,100,98.182,NP_651507.1
XP_002105089.2,0.0,1055.0,96,92.919,NP_651508.1
XP_002105091.1,3.58e-99,280.0,100,100.0,NP_001262997.1
XP_002105094.2,7.64e-116,325.0,100,92.391,NP_651510.1
XP_002105095.2,0.0,688.0,100,96.286,NP_733173.1
XP_002105099.3,0.0,933.0,100,96.552,NP_001263000.1
