NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method	Chromosomes	Nomenclature ID	Ensembl GeneIDs	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop	OMIM IDs	Orientation	Proteins	Synonyms	Taxonomic ID	SwissProt Accessions
6726477	LOC6726477	transmembrane protein 203	Drosophila simulans		PROTEIN_CODING	1	338392	NCBI Ortholog	X	LOC6726477		NC_052525.2	19217756	19218422		plus	1	GD27737,GD17463-PB,GD27737-PA	7240	
6726479	LOC6726479	beta-parvin	Drosophila simulans		PROTEIN_CODING	1	32990	NCBI Ortholog	X	LOC6726479		NC_052525.2	19218784	19221247		plus	1	GD17466,GD17466-PA	7240	
6726480	LOC6726480	FAD-linked sulfhydryl oxidase ALR	Drosophila simulans		PROTEIN_CODING	1	32991	NCBI Ortholog	X	LOC6726480		NC_052525.2	19221194	19222949		plus	1	GD17467,GD17467-PA	7240	
6726482	LOC6726482	trithorax group protein osa	Drosophila simulans		PROTEIN_CODING	2	32994	NCBI Ortholog	X	LOC6726482		NC_052525.2	19238663	19255182		minus	2	GD15563,GD15563-PB	7240	
6726483	LOC6726483	S-phase kinase-associated protein 1	Drosophila simulans		PROTEIN_CODING	1	32995	NCBI Ortholog	X	LOC6726483		NC_052525.2	19273876	19284179		plus	1	GD17469,GD17469-PA	7240	
6726484	LOC6726484	amyloid beta A4 precursor protein-binding family B member 1-interacting protein	Drosophila simulans		PROTEIN_CODING	2	33003	NCBI Ortholog	X	LOC6726484		NC_052525.2	19296589	19317403		minus	2	GD15562,GD15562-PB	7240	
6726487	LOC6726487	thyroid adenoma-associated protein homolog	Drosophila simulans		PROTEIN_CODING	4	33001	NCBI Ortholog	X	LOC6726487		NC_052525.2	19325459	19331257		minus	4	GD15559,GD15559-PB	7240	
6726489	LOC6726489	alpha-tubulin N-acetyltransferase 2	Drosophila simulans		PROTEIN_CODING	1	33006	NCBI Ortholog	X	LOC6726489		NC_052525.2	19425546	19426641		minus	1	GD15558,GD15558-PA	7240	
6726493	LOC6726493	uncharacterized LOC6726493	Drosophila simulans		PROTEIN_CODING	1	33009	NCBI Ortholog	X	LOC6726493		NC_052525.2	19471500	19472728		plus	1	GD17474,GD17474-PA	7240	
6726494	LOC6726494	fork head domain transcription factor slp1	Drosophila simulans		PROTEIN_CODING	1	33010	NCBI Ortholog	X	LOC6726494		NC_052525.2	19518934	19520864		minus	1	GD15555,GD15555-PA	7240	
6726498	LOC6726498	uncharacterized LOC6726498	Drosophila simulans		PROTEIN_CODING	1	33011	NCBI Ortholog	X	LOC6726498		NC_052525.2	19552208	19552802		plus	1	GD17475,GD17475-PA	7240	
6726501	LOC6726501	neurogenic locus notch homolog protein 1	Drosophila simulans		PROTEIN_CODING	3	33013	NCBI Ortholog	X	LOC6726501		NC_052525.2	19599553	19606719		plus	3	GD17480,GD17480-PB	7240	
6726502	LOC6726502	ras-related protein Rab-35	Drosophila simulans		PROTEIN_CODING	1	33014	NCBI Ortholog	X	LOC6726502		NC_052525.2	19607594	19611026		minus	1	GD15551,GD15551-PA	7240	
6726503	LOC6726503	cytoplasmic dynein 1 intermediate chain	Drosophila simulans		PROTEIN_CODING	36			X	LOC6726503		NC_052525.2	19624076	19632256		minus	36	GD15550,GD15550-PB,GD15550-PC,GD15550-PD,GD15550-PE,GD15550-PF,GD15550-PG,GD15550-PH,GD15550-PI,GD15550-PJ,GD15550-PK,GD15550-PL,GD15550-PM,GD15550-PN,GD15550-PO,GD15550-PP,GD15550-PQ,GD15550-PR,GD15550-PS,GD15550-PT,GD15550-PU,GD15550-PV,GD15550-PW,GD15550-PX,GD15550-PY,GD15550-PZ	7240	
6726504	LOC6726504	protein obstructor-E	Drosophila simulans		PROTEIN_CODING	1	33023	NCBI Ortholog	X	LOC6726504		NC_052525.2	19639639	19642749		plus	1	GD17481,GD17481-PA,GD17481-PB	7240	
6726505	LOC6726505	uncharacterized LOC6726505	Drosophila simulans		PROTEIN_CODING	1	33024	NCBI Ortholog	X	LOC6726505		NC_052525.2	19642842	19645605		minus	1	GD15548,GD15548-PB	7240	
6726506	LOC6726506	ras-related protein Rab-10	Drosophila simulans		PROTEIN_CODING	1	33025	NCBI Ortholog	X	LOC6726506		NC_052525.2	19645819	19649078		plus	1	GD17482,GD17482-PB	7240	
6726507	LOC6726507	chondroadherin	Drosophila simulans		PROTEIN_CODING	1	33028	NCBI Ortholog	X	LOC6726507		NC_052525.2	19690482	19718374		minus	1	GD15547,GD15547-PB,GD15547-PC,GD15547-PD	7240	
6726509	LOC6726509	uncharacterized LOC6726509	Drosophila simulans		PROTEIN_CODING	1			X	LOC6726509		NC_052525.2	19731944	19732441		minus	1	GD15546,GD15546-PB	7240	
6726513	LOC6726513	uncharacterized LOC6726513	Drosophila simulans		PROTEIN_CODING	2			X	LOC6726513		NC_052525.2	19740319	19740838		minus	2	GD15542,GD15542-PA,GD15542-PB	7240	
6726516	LOC6726516	uncharacterized LOC6726516	Drosophila simulans		PROTEIN_CODING	1	33031	NCBI Ortholog	X	LOC6726516		NC_052525.2	19768782	19769585		minus	1	GD15540,GD15540-PA	7240	
6726518	LOC6726518	RNA-binding protein pno1	Drosophila simulans		PROTEIN_CODING	1	33033	NCBI Ortholog	X	LOC6726518		NC_052525.2	19788791	19789788		plus	1	GD17488,GD17488-PA	7240	
6726519	LOC6726519	syntaxin-16	Drosophila simulans		PROTEIN_CODING	1	33034	NCBI Ortholog	X	LOC6726519		NC_052525.2	19789730	19791155		minus	1	GD15538,GD15538-PA	7240	
6726520	LOC6726520	probable E3 ubiquitin-protein ligase HERC2	Drosophila simulans		PROTEIN_CODING	1	33035	NCBI Ortholog	X	LOC6726520		NC_052525.2	19791918	19809585		plus	1	GD17489,GD17489-PB	7240	
6726523	LOC6726523	serine/threonine-protein phosphatase 4 catalytic subunit	Drosophila simulans		PROTEIN_CODING	1	45031	NCBI Ortholog	X	LOC6726523		NC_052525.2	19819011	19821641		minus	1	GD15536,GD15536-PA	7240	
6726528	LOC6726528	rho GTPase-activating protein gacF	Drosophila simulans		PROTEIN_CODING	7	33048	NCBI Ortholog	X	LOC6726528		NC_052525.2	19867782	19907539		minus	7	GD15533,GD15533-PB,GD15533-PC,GD15533-PD,GD15533-PE,GD15533-PF,GD15533-PG,GD15533-PH	7240	
6726529	LOC6726529	uncharacterized LOC6726529	Drosophila simulans		PROTEIN_CODING	1	50122	NCBI Ortholog	X	LOC6726529		NC_052525.2	19883726	19884201		plus	1	GD17493,GD17493-PA	7240	
6726533	LOC6726533	uncharacterized LOC6726533	Drosophila simulans		PROTEIN_CODING	1	33051	NCBI Ortholog	X	LOC6726533		NC_052525.2	19935118	19964300		plus	1	GD17495,GD17495-PA,GD17495-PB	7240	
6726535	LOC6726535	runt-related transcription factor 3	Drosophila simulans		PROTEIN_CODING	3	4379817	NCBI Ortholog	X	LOC6726535		NC_052525.2	19998675	20031681		minus	3	GD15530,GD15530-PB	7240	
6726537	LOC6726537	probable cytochrome P450 6v1	Drosophila simulans		PROTEIN_CODING	5	33056	NCBI Ortholog	X	LOC6726537		NC_052525.2	20065129	20069395		plus	5	GD17497,GD17497-PA,GD17497-PB,GD17497-PC	7240	
6726539	LOC6726539	uncharacterized LOC6726539	Drosophila simulans		PROTEIN_CODING	1			X	LOC6726539		NC_052525.2	20082466	20084541		minus	1		7240	
6726542	LOC6726542	uncharacterized LOC6726542	Drosophila simulans		PROTEIN_CODING	1	33060	NCBI Ortholog	X	LOC6726542		NC_052525.2	20149495	20150765		minus	1	GD15525,GD15525-PA	7240	
6726544	LOC6726544	uncharacterized LOC6726544	Drosophila simulans		PROTEIN_CODING	1	33061	NCBI Ortholog	X	LOC6726544		NC_052525.2	20159787	20160849		minus	1	GD15523,GD15523-PA	7240	
6726545	LOC6726545	coiled-coil domain-containing protein 8	Drosophila simulans		PROTEIN_CODING	1	318060	NCBI Ortholog	X	LOC6726545		NC_052525.2	20200764	20202013		minus	1	GD15522,GD15522-PA	7240	
6726549	LOC6726549	uncharacterized LOC6726549	Drosophila simulans		PROTEIN_CODING	1	33071	NCBI Ortholog	X	LOC6726549		NC_052525.2	20352401	20354948		minus	1	GD15520,GD15520-PA	7240	
6726550	LOC6726550	NPC intracellular cholesterol transporter 1 homolog 1b	Drosophila simulans		PROTEIN_CODING	2	33072	NCBI Ortholog	X	LOC6726550		NC_052525.2	20355650	20360817		plus	2	GD17503,GD17503-PA,GD17503-PB	7240	
6726552	LOC6726552	serine protease SP24D	Drosophila simulans		PROTEIN_CODING	1	33073	NCBI Ortholog	X	LOC6726552		NC_052525.2	20376574	20377473		minus	1	GD15519,GD15519-PA	7240	
6726553	LOC6726553	serine protease SP24D	Drosophila simulans		PROTEIN_CODING	1	33074	NCBI Ortholog	X	LOC6726553		NC_052525.2	20378741	20379700		minus	1	GD15518,GD15518-PA	7240	
6726555	LOC6726555	uncharacterized LOC6726555	Drosophila simulans		PROTEIN_CODING	1	50121	NCBI Ortholog	X	LOC6726555		NC_052525.2	20402996	20403543		plus	1	GD17506,GD17506-PA	7240	
6726556	LOC6726556	uncharacterized LOC6726556	Drosophila simulans		PROTEIN_CODING	2			X	LOC6726556		NC_052525.2	20422767	20424170		minus	2	GD15516,GD15516-PB	7240	
6726557	LOC6726557	cystathionine beta-synthase	Drosophila simulans		PROTEIN_CODING	1	33081	NCBI Ortholog	X	LOC6726557		NC_052525.2	20464653	20469180		plus	1	GD17507,GD17507-PB	7240	
6726558	LOC6726558	glyoxalase domain-containing protein 4	Drosophila simulans		PROTEIN_CODING	1	33076	NCBI Ortholog	X	LOC6726558		NC_052525.2	20444918	20451550		minus	1	GD15515,GD15515-PB	7240	
6726559	LOC6726559	zinc finger protein 829	Drosophila simulans		PROTEIN_CODING	1	33077	NCBI Ortholog	X	LOC6726559		NC_052525.2	20452128	20454114		minus	1	GD15514,GD15514-PA	7240	
6726561	LOC6726561	uncharacterized LOC6726561	Drosophila simulans		PROTEIN_CODING	1	33079	NCBI Ortholog	X	LOC6726561		NC_052525.2	20458577	20459741		minus	1	GD15513,GD15513-PA,GD15513-PB	7240	
6726562	LOC6726562	microsomal glutathione S-transferase 1	Drosophila simulans		PROTEIN_CODING	2	44110	NCBI Ortholog	X	LOC6726562		NC_052525.2	20461526	20463520		plus	2	GD17510,GD17510-PB,GD17510-PC	7240	
6726564	LOC6726564	glucose dehydrogenase [FAD, quinone]	Drosophila simulans		PROTEIN_CODING	1	32414	NCBI Ortholog	X	LOC6726564		NC_052525.2	14275899	14278587		minus	1	GD15511,GD15511-PA	7240	
6726565	LOC6726565	glucose dehydrogenase [FAD, quinone]	Drosophila simulans		PROTEIN_CODING	1	32415	NCBI Ortholog	X	LOC6726565		NC_052525.2	14279069	14281213		minus	1	GD15510,GD15510-PA	7240	
6726567	LOC6726567	uncharacterized LOC6726567	Drosophila simulans		PROTEIN_CODING	1	33085	NCBI Ortholog	X	LOC6726567		NC_052525.2	20481446	20486322		minus	1	GD15508,GD15508-PB	7240	
6726568	LOC6726568	blood vessel epicardial substance	Drosophila simulans		PROTEIN_CODING	6	33083	NCBI Ortholog	X	LOC6726568		NC_052525.2	20473723	20500913		plus	6	GD17511,GD17511-PB,GD17511-PC,GD17511-PD,GD17511-PE,GD17511-PF	7240	
6726569	LOC6726569	ubiquitin-conjugating enzyme E2-18 kDa	Drosophila simulans		PROTEIN_CODING	2			X	LOC6726569		NC_052525.2	20506259	20507481		plus	2	GD17512,GD17512-PA,GD17512-PB	7240	
6726572	LOC6726572	NEDD8 ultimate buster 1	Drosophila simulans		PROTEIN_CODING	3	33094	NCBI Ortholog	X	LOC6726572		NC_052525.2	20538686	20541819		plus	3	GD17514,GD17514-PA	7240	
6726575	LOC6726575	uncharacterized LOC6726575	Drosophila simulans		PROTEIN_CODING	1	33093	NCBI Ortholog	X	LOC6726575		NC_052525.2	20532812	20538216		minus	1	GD15505,GD15505-PA	7240	
6726576	LOC6726576	ATP-binding cassette sub-family A member 13	Drosophila simulans		PROTEIN_CODING	3			X	LOC6726576		NC_052525.2	20545516	20566467		plus	3	GD24885,GD24885-PB	7240	
6726581	LOC6726581	uncharacterized LOC6726581	Drosophila simulans		PROTEIN_CODING	3			X	LOC6726581		NC_052525.2	20570101	20571135		plus	3	GD15504,GD15504-PA	7240	
6726583	LOC6726583	uncharacterized LOC6726583	Drosophila simulans		PROTEIN_CODING	1	33096	NCBI Ortholog	X	LOC6726583		NC_052525.2	20634131	20635374		plus	1	GD17522,GD17522-PA	7240	
6726584	LOC6726584	serine protease SP24D	Drosophila simulans		PROTEIN_CODING	1	318071	NCBI Ortholog	X	LOC6726584		NC_052525.2	20658487	20659403		plus	1	GD17523,GD17523-PA,GD17523-PB,GD17523-PC	7240	
6726588	LOC6726588	phospholipid-transporting ATPase ABCA3	Drosophila simulans		PROTEIN_CODING	1	33102	NCBI Ortholog	X	LOC6726588		NC_052525.2	20724864	20733280		plus	1	GD17526,GD17526-PB,GD17526-PC	7240	
6726589	LOC6726589	phospholipid-transporting ATPase ABCA3	Drosophila simulans		PROTEIN_CODING	1	33104	NCBI Ortholog	X	LOC6726589		NC_052525.2	20755470	20762923		minus	1	GD15502,GD15502-PB	7240	
6726590	LOC6726590	26S proteasome regulatory subunit 8	Drosophila simulans		PROTEIN_CODING	1	33105	NCBI Ortholog	X	LOC6726590		NC_052525.2	20763381	20765023		plus	1	GD17527,GD17527-PA	7240	
6726591	LOC6726591	acyl-CoA-binding domain-containing protein 6	Drosophila simulans		PROTEIN_CODING	1	3771728	NCBI Ortholog	X	LOC6726591		NC_052525.2	20765291	20766149		minus	1	GD15501,GD15501-PA	7240	
6726593	LOC6726593	putative peptidyl-prolyl cis-trans isomerase dodo	Drosophila simulans		PROTEIN_CODING	1	33111	NCBI Ortholog	X	LOC6726593		NC_052525.2	20792800	20794012		plus	1	GD17528,GD17528-PA	7240	
6726594	LOC6726594	protein penguin	Drosophila simulans		PROTEIN_CODING	1	33112	NCBI Ortholog	X	LOC6726594		NC_052525.2	20793997	20797323		minus	1	GD15499,GD15499-PA	7240	
6726595	LOC6726595	calpain-D	Drosophila simulans		PROTEIN_CODING	5	44014	NCBI Ortholog	X	LOC6726595		NC_052525.2	20797675	20805389		plus	5	GD17529,GD17529-PB,GD17529-PC,GD17529-PD,GD17529-PE	7240	
6726597	LOC6726597	septin-1	Drosophila simulans		PROTEIN_CODING	1	33114	NCBI Ortholog	X	LOC6726597		NC_052525.2	20805719	20809179		plus	1	GD17531,GD17531-PB	7240	
6726599	LOC6726599	uncharacterized LOC6726599	Drosophila simulans		PROTEIN_CODING	1	3772670	NCBI Ortholog	X	LOC6726599		NC_052525.2	20817522	20820905		plus	1	GD17533,GD17533-PB,GD17533-PC,GD17533-PD	7240	
6726600	LOC6726600	proline dehydrogenase 1, mitochondrial	Drosophila simulans		PROTEIN_CODING	7	33117	NCBI Ortholog	X	LOC6726600		NC_052525.2	20823521	20834466		plus	7	GD17534,GD17534-PA,GD17534-PB,GD17534-PC,GD17534-PD,GD17534-PE,GD17534-PF,GD17534-PG,GD17534-PH,GD17534-PI,GD17534-PJ,GD17534-PK,GD17534-PL	7240	
6726602	LOC6726602	probable ATP-dependent RNA helicase DDX56	Drosophila simulans		PROTEIN_CODING	1	33118	NCBI Ortholog	X	LOC6726602		NC_052525.2	20834864	20837088		minus	1	GD15498,GD15498-PA	7240	
6726604	LOC6726604	protein misato	Drosophila simulans		PROTEIN_CODING	1	33119	NCBI Ortholog	X	LOC6726604		NC_052525.2	20838144	20840184		plus	1	GD17537,GD17537-PA	7240	
6726605	LOC6726605	ubiquitin-conjugating enzyme E2 Q2	Drosophila simulans		PROTEIN_CODING	1			X	LOC6726605		NC_052525.2	20850308	20852432		plus	1	GD17538,GD17538-PA	7240	
6726606	LOC6726606	basic salivary proline-rich protein 1	Drosophila simulans		PROTEIN_CODING	1	33121	NCBI Ortholog	X	LOC6726606		NC_052525.2	20854919	20855317		minus	1	GD15497,GD15497-PA	7240	
6726609	LOC6726609	neurotrimin	Drosophila simulans		PROTEIN_CODING	7	33125	NCBI Ortholog	X	LOC6726609		NC_052525.2	20874556	20910630		minus	7	GD15495,GD15495-PB,GD15495-PC,GD15495-PD,GD15495-PE	7240	
6726612	LOC6726612	uncharacterized LOC6726612	Drosophila simulans		PROTEIN_CODING	1	33126	NCBI Ortholog	X	LOC6726612		NC_052525.2	20925427	20927568		minus	1	GD15493,GD15493-PA	7240	
6726613	LOC6726613	tektin-3	Drosophila simulans		PROTEIN_CODING	1			X	LOC6726613		NC_052525.2	21040823	21042994		minus	1	GD15491,GD15491-PB	7240	
6726614	LOC6726614	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	Drosophila simulans		PROTEIN_CODING	1			X	LOC6726614		NC_052525.2	21021236	21023390		minus	1		7240	
6726615	LOC6726615	double-stranded RNA-specific editase 1	Drosophila simulans		PROTEIN_CODING	4			Un	LOC6726615		NW_025416856.1	291	3430		minus	4	GD15489,GD15489-PB	7240	
6726616	LOC6726616	uncharacterized LOC6726616	Drosophila simulans		PROTEIN_CODING	5			X	LOC6726616		NC_052525.2	21040590	21070991		minus	4		7240	
6726619	LOC6726619	solute carrier family 35 member E1 homolog	Drosophila simulans		PROTEIN_CODING	2	33128	NCBI Ortholog	X	LOC6726619		NC_052525.2	21541128	21544633		plus	2	GD17541,GD17541-PB,GD17541-PC	7240	
6726620	LOC6726620	ubiquitin carboxyl-terminal hydrolase Usp2	Drosophila simulans		PROTEIN_CODING	8	33132	NCBI Ortholog	X	LOC6726620		NC_052525.2	21552463	21564589		plus	8	GD17542,GD17542-PB,GD17542-PC,GD17542-PD,GD17542-PE,GD17542-PF,GD17542-PG,GD17542-PH,GD17542-PI	7240	
6726621	LOC6726621	uncharacterized protein C18orf19 homolog A	Drosophila simulans		PROTEIN_CODING	1	33133	NCBI Ortholog	X	LOC6726621		NC_052525.2	21566137	21567848		minus	1	GD15486,GD15486-PA	7240	
6726622	LOC6726622	tRNA methyltransferase 10 homolog A	Drosophila simulans		PROTEIN_CODING	2	33134	NCBI Ortholog	X	LOC6726622		NC_052525.2	21568591	21569954		plus	2	GD17543,GD17543-PB,GD17543-PC	7240	
6726623	LOC6726623	uncharacterized LOC6726623	Drosophila simulans		PROTEIN_CODING	5	33135	NCBI Ortholog	X	LOC6726623		NC_052525.2	21569818	21576857		minus	4	GD15485,GD15485-PA,GD15485-PB,GD15485-PC	7240	
6726629	LOC6726629	ribosomal protein S6 kinase 2 beta	Drosophila simulans		PROTEIN_CODING	1	33139	NCBI Ortholog	X	LOC6726629		NC_052525.2	21623925	21627672		plus	1	GD17550,GD17550-PA	7240	
6726630	LOC6726630	protein phosphatase 1H	Drosophila simulans		PROTEIN_CODING	2	33140	NCBI Ortholog	X	LOC6726630		NC_052525.2	21630112	21633963		minus	2	GD15484,GD15484-PA,GD15484-PB	7240	
6726631	LOC6726631	uncharacterized LOC6726631	Drosophila simulans		PROTEIN_CODING	4	33141	NCBI Ortholog	X	LOC6726631		NC_052525.2	21612685	21635788		plus	4	GD17551,GD17551-PA,GD17551-PB,GD17551-PC,GD17551-PD	7240	
6726632	LOC6726632	clusterin-associated protein 1	Drosophila simulans		PROTEIN_CODING	2	33142	NCBI Ortholog	X	LOC6726632		NC_052525.2	21636095	21638083		minus	2	GD15483,GD15483-PB	7240	
6726633	LOC6726633	chitin deacetylase 1	Drosophila simulans		PROTEIN_CODING	1	33144	NCBI Ortholog	X	LOC6726633		NC_052525.2	21655438	21698555		minus	1	GD15482,GD15482-PB,GD15482-PC,GD15482-PD	7240	
6726634	LOC6726634	disintegrin and metalloproteinase domain-containing protein 10	Drosophila simulans		PROTEIN_CODING	5	34772	NCBI Ortholog	2L	LOC6726634		NC_052520.2	13382017	13478658		plus	5	GD15481,GD15481-PB,GD15481-PC	7240	
6726635	LOC6726635	protein folded gastrulation	Drosophila simulans		PROTEIN_CODING	10	33148	NCBI Ortholog	X	LOC6726635		NC_052525.2	21865475	21892779		minus	10	GD15480,GD15480-PB,GD15480-PC,GD15480-PD,GD15480-PE,GD15480-PF	7240	
6726638	LOC6726638	pinin	Drosophila simulans		PROTEIN_CODING	2	5740122	NCBI Ortholog	X	LOC6726638		NC_052525.2	21909405	21912975		plus	2	GD17555,GD17555-PB	7240	
6726640	LOC6726640	scoloptoxin SSD14	Drosophila simulans		PROTEIN_CODING	3	5740847	NCBI Ortholog	X	LOC6726640		NC_052525.2	41306	43955		minus	3	GD16490,GD16490-PB,GD16490-PC,GD16490-PD	7240	
6726641	LOC6726641	S-phase kinase-associated protein 1	Drosophila simulans		PROTEIN_CODING	3	31016	NCBI Ortholog	X	LOC6726641		NC_052525.2	509638	511311		plus	3	GD16521,GD16521-PA,GD16521-PB,GD16521-PC	7240	
6726643	LOC6726643	beta-mannosidase	Drosophila simulans		PROTEIN_CODING	4	40524	NCBI Ortholog	3R	LOC6726643		NC_052523.2	757473	763725		plus	4	GD19705,GD19705-PB,GD19705-PC,GD19705-PD,GD19705-PE,GD19705-PF,GD19705-PG	7240	
6726644	LOC6726644	uncharacterized LOC6726644	Drosophila simulans		PROTEIN_CODING	2	40526	NCBI Ortholog	3R	LOC6726644		NC_052523.2	763643	769492		minus	2	GD19700,GD19700-PA,GD19700-PB	7240	
6726646	LOC6726646	beta-mannosidase	Drosophila simulans		PROTEIN_CODING	2			3R	LOC6726646		NC_052523.2	750818	756582		plus	2	GD27145,GD27145-PA	7240	
6726648	LOC6726648	cyclin-G-associated kinase	Drosophila simulans		PROTEIN_CODING	1	40527	NCBI Ortholog	3R	LOC6726648		NC_052523.2	774249	779555		plus	1	GD19706,GD19706-PA	7240	
6726649	LOC6726649	guanine deaminase	Drosophila simulans		PROTEIN_CODING	1	40528	NCBI Ortholog	3R	LOC6726649		NC_052523.2	779536	781531		minus	1	GD19697,GD19697-PA	7240	
6726650	LOC6726650	pre-mRNA-splicing factor RBM22	Drosophila simulans		PROTEIN_CODING	1	40529	NCBI Ortholog	3R	LOC6726650		NC_052523.2	782636	784078		minus	1	GD19696,GD19696-PA	7240	
6726652	LOC6726652	serine protease snake	Drosophila simulans		PROTEIN_CODING	3	40532	NCBI Ortholog	3R	LOC6726652		NC_052523.2	793399	795139		minus	2	GD19695,GD19695-PB	7240	
6726653	LOC6726653	uncharacterized LOC6726653	Drosophila simulans		PROTEIN_CODING	1			3R	LOC6726653		NC_052523.2	796505	798051		plus	1	GD19708,GD19708-PB,GD19708-PC	7240	
6726654	LOC6726654	uncharacterized LOC6726654	Drosophila simulans		PROTEIN_CODING	1	40534	NCBI Ortholog	3R	LOC6726654		NC_052523.2	800050	801512		plus	1	GD19709,GD19709-PA	7240	
6726655	LOC6726655	uncharacterized LOC6726655	Drosophila simulans		PROTEIN_CODING	1	40535	NCBI Ortholog	3R	LOC6726655		NC_052523.2	801952	803339		minus	1	GD19694,GD19694-PA	7240	
6726656	LOC6726656	band 7 protein AGAP004871	Drosophila simulans		PROTEIN_CODING	1	40536	NCBI Ortholog	3R	LOC6726656		NC_052523.2	805084	806242		minus	1	GD19693,GD19693-PA	7240	
6726658	LOC6726658	uncharacterized LOC6726658	Drosophila simulans		PROTEIN_CODING	1	40537	NCBI Ortholog	3R	LOC6726658		NC_052523.2	807968	808994		plus	1	GD19711,GD19711-PA	7240	
6726660	LOC6726660	uncharacterized LOC6726660	Drosophila simulans		PROTEIN_CODING	1	40538	NCBI Ortholog	3R	LOC6726660		NC_052523.2	812601	814188		plus	1	GD19713,GD19713-PA	7240	
6726661	LOC6726661	poly [ADP-ribose] polymerase tankyrase	Drosophila simulans		PROTEIN_CODING	1	40539	NCBI Ortholog	3R	LOC6726661		NC_052523.2	814509	816440		minus	1	GD19692,GD19692-PA,GD19692-PB	7240	
6726662	LOC6726662	sodium/potassium-transporting ATPase subunit alpha	Drosophila simulans		PROTEIN_CODING	3	5740846	NCBI Ortholog	3R	LOC6726662		NC_052523.2	817867	824259		minus	2	GD19691,GD19691-PA,GD19691-PB	7240	
6726663	LOC6726663	complexin	Drosophila simulans		PROTEIN_CODING	8	64877	NCBI Ortholog	3R	LOC6726663		NC_052523.2	825921	848836		plus	8	GD19714,GD19714-PA,GD19714-PB,GD19714-PC,GD19714-PD,GD19714-PE,GD19714-PF,GD19714-PG,GD19714-PH	7240	
6726664	LOC6726664	uncharacterized LOC6726664	Drosophila simulans		PROTEIN_CODING	1	40540	NCBI Ortholog	3R	LOC6726664		NC_052523.2	836702	839035		minus	1	GD19690,GD19690-PB	7240	
6726665	LOC6726665	melanization protease 1	Drosophila simulans		PROTEIN_CODING	2	40541	NCBI Ortholog	3R	LOC6726665		NC_052523.2	850621	852778		plus	2	GD19715,GD19715-PA	7240	
6726666	LOC6726666	charged multivesicular body protein 3	Drosophila simulans		PROTEIN_CODING	1	40542	NCBI Ortholog	3R	LOC6726666		NC_052523.2	852648	853979		minus	1	GD19689,GD19689-PA	7240	
6726667	LOC6726667	ATP-dependent RNA helicase SUV3 homolog, mitochondrial	Drosophila simulans		PROTEIN_CODING	2	40543	NCBI Ortholog	3R	LOC6726667		NC_052523.2	854657	857506		plus	2	GD19716,GD19716-PB	7240	
