NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
31935,NP_572598.3,4519,NM_132370.4,14423
31935,NP_001245601.1,2574,NM_001258672.2,8588
31935,NP_001096934.2,2225,NM_001103464.3,7541
31938,NP_001285070.1,442,NM_001298141.1,1616
31938,NP_511102.3,442,NM_078547.3,1553
31939,NP_001285071.1,439,NM_001298142.1,1611
31939,NP_511103.1,439,NM_078548.3,1570
31940,NP_001245604.1,414,NM_001258675.2,3315
31940,NP_727391.1,410,NM_167216.3,3511
31940,NP_001245603.1,464,NM_001258674.2,3082
31940,NP_727390.1,410,NM_167215.3,1482
31940,NP_001245605.1,410,NM_001258676.2,1905
31940,NP_572601.1,410,NM_132373.4,1824
318158,NP_727392.1,341,NM_167217.1,1026
31942,NP_727393.1,1884,NM_167218.2,6215
31942,NP_001245607.1,1885,NM_001258678.2,6218
31942,NP_001245606.1,1293,NM_001258677.2,4431
31942,NP_001245608.1,1258,NM_001258679.2,4309
31943,NP_001285072.1,472,NM_001298143.1,1838
31943,NP_572603.1,472,NM_132375.3,1630
31944,NP_572604.2,230,NM_132376.2,1200
31945,NP_001036266.1,582,NM_001042801.2,2687
31945,NP_001285073.1,582,NM_001298144.1,2649
31945,NP_001036267.1,431,NM_001042802.2,2228
31947,NP_001096935.1,206,NM_001103465.2,1107
31947,NP_001259393.1,202,NM_001272464.1,1095
31948,NP_572608.2,1220,NM_132380.2,6457
31949,NP_001259394.1,114,NM_001272465.1,2606
31949,NP_001259395.1,114,NM_001272466.1,2877
31949,NP_001259396.1,114,NM_001272467.1,3058
31949,NP_572609.1,114,NM_132381.4,1622
31949,NP_001096936.1,114,NM_001103466.3,1924
31950,NP_001285074.1,157,NM_001298145.1,3817
31950,NP_001259397.1,157,NM_001272468.1,978
31950,NP_572610.1,157,NM_132382.3,666
31952,NP_572612.2,376,NM_132384.4,1358
50415,NP_652546.2,95,NM_144289.4,532
50415,NP_001259398.1,82,NM_001272469.1,494
31953,NP_001285075.1,1715,NM_001298146.1,5978
31953,NP_001285078.1,1728,NM_001298149.1,5824
31953,NP_001285076.1,1724,NM_001298147.1,5812
31953,NP_001096938.1,1718,NM_001103468.2,5794
31953,NP_001285077.1,1654,NM_001298148.1,5602
31953,NP_572613.2,1532,NM_132385.3,5236
31953,NP_001138184.1,1468,NM_001144712.2,5044
31953,NP_001285079.1,1468,NM_001298150.1,5044
31953,NP_001138183.1,1239,NM_001144711.2,4191
31953,NP_001285080.1,756,NM_001298151.1,2979
31954,NP_001285081.1,349,NM_001298152.1,1593
31954,NP_001285082.1,349,NM_001298153.1,1871
31954,NP_572614.1,349,NM_132386.3,1328
31955,NP_001259399.1,548,NM_001272470.2,8450
31955,NP_727405.1,392,NM_167222.3,7021
31955,NP_001245611.1,374,NM_001258682.2,3916
31955,NP_001245612.1,393,NM_001258683.2,3536
31955,NP_001245609.1,392,NM_001258680.2,4046
31955,NP_001245610.1,698,NM_001258681.2,3788
31955,NP_511104.3,547,NM_078549.4,3548
31955,NP_001259400.1,596,NM_001272471.2,3548
31955,NP_001259401.1,887,NM_001272472.2,3548
50416,NP_652547.1,77,NM_144290.2,1031
31957,NP_727407.1,667,NM_167223.3,4132
31957,NP_511105.2,643,NM_078550.4,3710
31957,NP_996399.1,667,NM_206676.3,3785
31957,NP_996396.1,667,NM_206673.3,3808
31957,NP_996397.1,667,NM_206674.3,3853
31957,NP_996398.1,667,NM_206675.3,3961
31957,NP_727408.2,684,NM_167224.3,4102
31957,NP_996395.1,667,NM_206672.3,3445
31957,NP_001259402.1,643,NM_001272473.2,3156
31958,NP_572616.1,505,NM_132388.4,2018
31960,NP_511106.1,264,NM_078551.4,996
31961,NP_572618.1,357,NM_132390.2,1606
31961,NP_001259403.1,357,NM_001272474.1,1609
31962,NP_572619.3,328,NM_132391.3,1878
31962,NP_001259405.1,496,NM_001272476.1,1878
31962,NP_001259404.1,272,NM_001272475.1,1850
31964,NP_001303556.1,625,NM_001316627.1,3493
31964,NP_572621.1,625,NM_132393.3,2856
31964,NP_001401057.1,628,NM_001414066.1,2865
31964,NP_001303555.1,625,NM_001316626.1,2328
318150,NP_727412.2,254,NM_167225.3,884
31965,NP_572622.1,429,NM_132394.4,3091
31965,NP_001356938.1,429,NM_001369989.1,1836
318153,NP_727414.1,719,NM_167227.3,3536
318153,NP_727413.1,1082,NM_167226.2,3600
31966,NP_572623.1,351,NM_132395.2,1255
318151,NP_727416.1,1506,NM_167228.2,4702
31967,NP_001285083.1,212,NM_001298154.1,2380
31967,NP_001259406.1,212,NM_001272477.1,1668
31967,NP_572624.1,212,NM_132396.2,1150
44289,NP_001259407.1,330,NM_001272478.1,3883
44289,NP_727418.1,461,NM_167229.2,2524
44289,NP_001356939.1,339,NM_001369992.1,2131
44289,NP_524738.1,330,NM_079999.3,2131
31970,NP_727419.1,804,NM_167230.2,5139
31970,NP_001285084.1,804,NM_001298155.1,4879
31971,NP_572627.1,195,NM_132399.3,791
31973,NP_572629.1,115,NM_132401.1,348
31975,NP_511107.1,392,NM_078552.3,1179
50417,NP_001259408.1,48,NM_001272479.1,987
50417,NP_652548.1,48,NM_144291.4,410
31976,NP_001259409.1,2305,NM_001272480.1,9940
31976,NP_727425.3,2309,NM_167231.5,8362
31976,NP_001245614.1,2309,NM_001258685.2,7901
31976,NP_572631.3,2309,NM_132403.5,8158
31977,NP_572632.1,581,NM_132404.2,2173
31977,NP_001245615.1,581,NM_001258686.2,2098
31978,NP_572633.1,342,NM_132405.3,1234
31979,NP_001259410.1,522,NM_001272481.2,2473
31979,NP_727427.1,609,NM_167232.2,2426
31979,NP_996400.1,609,NM_206677.2,2409
31979,NP_525083.2,609,NM_080344.3,2397
31980,NP_001259412.1,377,NM_001272483.1,2803
31980,NP_727428.1,377,NM_167233.2,2352
31987,NP_001259420.1,637,NM_001272491.1,2896
31987,NP_001259419.1,443,NM_001272490.1,3089
31987,NP_001096944.1,721,NM_001103474.2,3143
31987,NP_001259416.1,1789,NM_001272487.1,6440
31987,NP_001259415.1,1789,NM_001272486.1,6518
31987,NP_001259421.1,1541,NM_001272492.1,6738
31987,NP_001259417.1,1541,NM_001272488.1,5301
31987,NP_001096941.2,1449,NM_001103471.2,5170
31987,NP_001259414.1,1776,NM_001272485.1,6136
31987,NP_996401.1,1789,NM_206678.2,6571
31987,NP_001259418.1,2043,NM_001272489.1,7333
31987,NP_001259413.1,1776,NM_001272484.1,5930
31987,NP_788896.1,1776,NM_176723.3,5949
31986,NP_001259422.1,169,NM_001272493.1,686
31986,NP_572636.1,169,NM_132408.3,690
318149,NP_727432.1,197,NM_167237.2,897
31988,NP_572637.2,1413,NM_132409.3,4696
31989,NP_572638.1,629,NM_132410.3,2782
31990,NP_001259423.1,305,NM_001272494.1,1499
31990,NP_572639.2,459,NM_132411.3,1716
31991,NP_001138185.2,2684,NM_001144713.3,9921
31991,NP_001259424.1,2652,NM_001272495.1,8563
31991,NP_572640.2,2666,NM_132412.3,8580
31993,NP_572642.1,197,NM_132414.2,871
31994,NP_572643.1,911,NM_132415.2,2914
31997,NP_001285085.1,2129,NM_001298156.1,8493
31997,NP_727440.3,2139,NM_167239.4,8469
31997,NP_001259425.2,2066,NM_001272496.2,9687
31995,NP_572644.1,931,NM_132416.2,2805
318148,NP_727438.1,197,NM_167238.3,889
31996,NP_572645.1,292,NM_132417.2,1034
32005,NP_001259426.1,1122,NM_001272497.2,7399
32005,NP_572648.1,1122,NM_132420.4,5447
43873,NP_001259427.1,537,NM_001272498.2,2810
43873,NP_727441.1,537,NM_167240.3,2519
43873,NP_001356940.1,590,NM_001369990.1,2415
43873,NP_524646.5,537,NM_079907.7,2415
43873,NP_727442.1,537,NM_167241.3,2321
32002,NP_572651.1,638,NM_132423.2,2826
32002,NP_001259429.1,401,NM_001272500.1,3173
32002,NP_001162715.1,401,NM_001169244.1,3341
32002,NP_001259428.1,520,NM_001272499.2,3474
326232,NP_001285086.1,530,NM_001298157.1,2298
326232,NP_727446.1,428,NM_167244.3,1890
326232,NP_727444.1,530,NM_167242.3,2122
326232,NP_001162716.1,530,NM_001169245.2,2207
326232,NP_001259430.1,530,NM_001272501.1,3141
326232,NP_727445.1,530,NM_167243.3,2315
32001,NP_727447.1,121,NM_167245.3,1214
32001,NP_001285087.1,96,NM_001298158.1,1010
32001,NP_001285088.1,107,NM_001298159.1,1183
32000,NP_572649.1,722,NM_132421.3,2980
32000,NP_001259431.1,722,NM_001272502.1,3400
32006,NP_572653.1,177,NM_132425.5,1394
32006,NP_001096945.1,177,NM_001103475.2,1301
32006,NP_001096946.1,177,NM_001103476.2,1197
32006,NP_001096947.1,177,NM_001103477.2,1136
32006,NP_001285089.1,177,NM_001298160.1,1135
32008,NP_788898.1,307,NM_176725.3,1302
32008,NP_001259432.1,307,NM_001272503.1,1266
32008,NP_511110.1,307,NM_078555.4,1335
32007,NP_727449.1,312,NM_167247.2,1853
32007,NP_001285090.1,299,NM_001298161.1,1685
32007,NP_511109.1,299,NM_078554.3,1634
32007,NP_727448.1,312,NM_167246.2,1747
32007,NP_727450.1,299,NM_167248.2,1640
32009,NP_727455.1,573,NM_167253.3,12045
32009,NP_727451.1,573,NM_167249.3,8752
32009,NP_727457.1,566,NM_167255.3,6762
32009,NP_727454.1,573,NM_167252.3,5684
32009,NP_727453.1,573,NM_167251.3,4481
32009,NP_001285091.1,638,NM_001298162.1,3824
32009,NP_001162717.1,580,NM_001169246.2,3942
32009,NP_001245616.1,638,NM_001258687.3,4220
32009,NP_727452.1,573,NM_167250.3,3711
32009,NP_001036268.2,631,NM_001042803.3,3468
32009,NP_511111.1,566,NM_078556.4,3300
32009,NP_727456.1,566,NM_167254.4,2863
43944,NP_524660.1,672,NM_079921.3,3280
43944,NP_001356941.1,536,NM_001369981.1,1910
43944,NP_001356942.1,536,NM_001369982.1,2147
50323,NP_652465.1,69,NM_144208.3,609
32011,NP_572654.1,147,NM_132426.3,791
326229,NP_727460.1,604,NM_167256.2,2385
32013,NP_572656.1,243,NM_132428.3,847
32014,NP_572657.2,889,NM_132429.4,3363
32015,NP_572658.2,671,NM_132430.3,2424
32016,NP_001285092.1,607,NM_001298163.1,2414
32016,NP_572659.2,607,NM_132431.3,2272
32017,NP_001259433.1,1128,NM_001272504.1,7117
32017,NP_001368978.1,1193,NM_001382048.1,4646
32017,NP_572660.1,1128,NM_132432.2,4451
32018,NP_001285093.1,247,NM_001298164.1,1004
32018,NP_572661.1,245,NM_132433.3,965
32019,NP_572662.1,450,NM_132434.4,1708
32019,NP_001285094.1,453,NM_001298165.1,1868
32019,NP_727464.1,453,NM_167257.2,1773
32019,NP_727465.1,458,NM_167258.3,2196
32019,NP_001285095.1,459,NM_001298166.1,2199
32020,NP_727466.1,1001,NM_167259.3,4100
32020,NP_001285096.1,1001,NM_001298167.1,4409
32020,NP_511112.1,1001,NM_078557.5,3979
32020,NP_001285097.1,1019,NM_001298168.1,4033
32021,NP_001285098.1,1288,NM_001298169.1,4184
32021,NP_572663.1,1288,NM_132435.2,4036
32022,NP_001285099.1,365,NM_001298170.1,1698
32022,NP_001285100.1,365,NM_001298171.1,1480
32022,NP_572664.1,365,NM_132436.3,1398
32024,NP_001096948.2,2281,NM_001103478.2,10303
32024,NP_001259434.1,2216,NM_001272505.1,7969
32024,NP_001285101.1,2215,NM_001298172.1,7966
32026,NP_511113.1,379,NM_078558.3,1305
32027,NP_572668.1,592,NM_132440.2,2045
32027,NP_001285102.1,592,NM_001298173.1,1988
32028,NP_001285103.1,3054,NM_001298174.1,10459
32028,NP_001036269.2,3145,NM_001042804.3,10635
32028,NP_572669.2,3054,NM_132441.3,10362
32028,NP_001259435.1,1069,NM_001272506.1,5244
326230,NP_727471.1,197,NM_167260.2,871
32029,NP_727472.1,214,NM_167261.3,878
32032,NP_572673.1,559,NM_132445.3,1924
32033,NP_572674.3,395,NM_132446.4,2354
32033,NP_652466.2,113,NM_144209.3,656
32034,NP_001259436.1,369,NM_001272507.2,2106
32034,NP_727478.1,403,NM_167262.3,2433
32034,NP_572675.1,532,NM_132447.3,2093
32035,NP_001285104.1,184,NM_001298175.1,1060
32035,NP_727479.1,171,NM_167263.3,798
32035,NP_572676.2,184,NM_132448.4,837
32036,NP_572677.2,128,NM_132449.2,717
32037,NP_572678.1,135,NM_132450.2,869
32038,NP_001285105.1,128,NM_001298176.1,900
32038,NP_572679.1,128,NM_132451.3,610
32039,NP_511114.2,2554,NM_078559.3,8171
32040,NP_001285106.1,160,NM_001298177.1,796
32040,NP_572680.1,160,NM_132452.3,684
32041,NP_001285107.1,341,NM_001298178.1,1491
32041,NP_572681.1,341,NM_132453.2,1319
32042,NP_001259437.1,419,NM_001272508.1,2182
32042,NP_727485.1,419,NM_167264.2,2052
32042,NP_572682.1,419,NM_132454.5,1990
32043,NP_572684.2,558,NM_132456.3,1818
32043,NP_572683.1,557,NM_132455.3,1820
32043,NP_001259438.1,558,NM_001272509.1,1827
32045,NP_511115.2,573,NM_078560.3,2357
32045,NP_727489.1,573,NM_167266.1,2328
32046,NP_572685.2,3539,NM_132457.2,12204
32047,NP_001285108.1,413,NM_001298179.1,1553
32047,NP_572686.1,413,NM_132458.3,1423
47251,NP_524887.2,614,NM_080148.3,2056
32049,NP_001285109.1,805,NM_001298180.1,4467
32049,NP_727493.1,805,NM_167269.2,4375
32049,NP_727491.1,805,NM_167267.2,4754
32049,NP_727492.1,805,NM_167268.2,4543
32049,NP_572687.1,805,NM_132459.4,3503
32049,NP_727494.1,805,NM_167270.2,3245
19834720,NP_001285110.1,279,NM_001298181.1,1073
32050,NP_572688.2,281,NM_132460.3,1831
32050,NP_001259439.1,295,NM_001272510.1,1831
318146,NP_727495.1,88,NM_167271.2,368
32051,NP_572689.1,116,NM_132461.3,664
32051,NP_001245617.1,116,NM_001258688.2,522
32052,NP_001245618.1,115,NM_001258689.1,863
32052,NP_572690.1,115,NM_132462.2,668
32053,NP_572691.1,113,NM_132463.3,489
44072,NP_001285111.1,216,NM_001298182.1,1581
44072,NP_651969.1,216,NM_143712.4,1667
44072,NP_001285112.1,216,NM_001298183.1,1263
44072,NP_727499.1,216,NM_167272.3,1127
32055,NP_001285113.1,602,NM_001298184.1,2412
32055,NP_001259441.1,540,NM_001272512.1,2535
32055,NP_001259440.1,540,NM_001272511.1,2445
32055,NP_572692.1,602,NM_132464.3,2291
32056,NP_001285114.1,151,NM_001298185.1,1186
32056,NP_001259442.1,151,NM_001272513.2,1006
32056,NP_572693.1,151,NM_132465.4,1063
32056,NP_001259443.1,65,NM_001272514.2,964
32057,NP_727501.1,493,NM_167274.2,3715
32057,NP_572694.1,493,NM_132466.3,2241
32057,NP_727503.1,398,NM_167276.2,3371
318147,NP_727502.1,863,NM_167275.2,2676
32058,NP_572695.2,250,NM_132467.3,950
32059,NP_001285115.1,167,NM_001298186.1,868
32059,NP_572696.1,167,NM_132468.3,842
32060,NP_572697.1,113,NM_132469.2,546
32062,NP_572698.2,112,NM_132470.3,559
32062,NP_001285116.1,112,NM_001298187.1,511
32063,NP_001259444.1,439,NM_001272515.2,7705
32063,NP_001188578.1,436,NM_001201649.4,4261
32063,NP_727507.2,673,NM_167277.2,3652
32063,NP_572699.2,746,NM_132471.5,4394
32063,NP_001285117.1,363,NM_001298188.1,2047
32063,NP_572700.2,450,NM_132472.4,2831
32065,NP_572701.1,122,NM_132473.2,650
32067,NP_001096949.1,609,NM_001103479.1,1799
32068,NP_511116.2,189,NM_078561.3,779
32069,NP_511117.1,144,NM_078562.3,934
32070,NP_572704.1,1712,NM_132476.3,5830
32071,NP_001096950.2,945,NM_001103480.2,3949
32071,NP_001096951.3,1037,NM_001103481.3,3777
32071,NP_001259445.2,1034,NM_001272516.2,3768
32071,NP_727512.3,1038,NM_167278.3,3780
32071,NP_001138186.1,945,NM_001144714.1,3440
32072,NP_001096954.1,323,NM_001103484.3,2190
32073,NP_572707.4,849,NM_132479.3,3430
32073,NP_001245621.1,849,NM_001258692.2,3133
32074,NP_572708.1,203,NM_132480.2,746
32075,NP_572709.1,182,NM_132481.3,799
32076,NP_572710.1,109,NM_132482.3,477
32077,NP_001285118.1,943,NM_001298189.1,4369
32077,NP_572711.2,943,NM_132483.3,4280
32077,NP_001285119.1,924,NM_001298190.1,4223
32078,NP_511118.2,623,NM_078563.3,2844
32079,NP_572712.1,122,NM_132484.4,1628
32080,NP_511119.2,1177,NM_078564.3,5055
32081,NP_001285120.1,88,NM_001298191.1,761
32081,NP_572713.1,88,NM_132485.4,661
32083,NP_001096956.1,946,NM_001103486.3,7249
32083,NP_996406.1,970,NM_206683.4,5296
32083,NP_996404.1,911,NM_206681.4,5119
32083,NP_727518.1,208,NM_167280.2,2554
32083,NP_001259449.1,198,NM_001272520.1,2524
32083,NP_996403.1,208,NM_206680.2,2114
32083,NP_996402.1,208,NM_206679.2,2102
32083,NP_001162720.1,206,NM_001169249.3,2363
32083,NP_727519.1,816,NM_167281.2,2554
32083,NP_001162718.1,1030,NM_001169247.1,3196
32083,NP_001096955.1,911,NM_001103485.3,6554
32083,NP_001259447.1,960,NM_001272518.1,5380
32083,NP_001245623.1,975,NM_001258694.2,5341
32083,NP_996405.1,975,NM_206682.4,4893
32083,NP_511120.2,960,NM_078565.5,4848
32083,NP_001259446.1,1001,NM_001272517.1,4848
32083,NP_996407.1,960,NM_206684.4,4709
32083,NP_001259448.1,943,NM_001272519.1,6815
32083,NP_727520.1,968,NM_167282.4,4865
32083,NP_001162719.1,960,NM_001169248.2,4841
32083,NP_001245622.1,983,NM_001258693.1,4841
32084,NP_572715.2,445,NM_132487.2,1587
32084,NP_001245624.1,442,NM_001258695.1,1578
32085,NP_511121.1,373,NM_078566.4,1251
117501,NP_727523.1,408,NM_167283.3,2819
32086,NP_511122.1,406,NM_078567.5,2819
32087,NP_001285121.1,373,NM_001298192.1,1918
32087,NP_727525.1,369,NM_167284.2,1906
32087,NP_001285123.1,369,NM_001298194.1,1990
32087,NP_001285122.1,369,NM_001298193.1,1829
32087,NP_996408.1,266,NM_206685.2,1812
32087,NP_511123.2,369,NM_078568.3,1619
32088,NP_727526.2,807,NM_167285.4,5936
32088,NP_001162722.1,801,NM_001169251.4,5156
32088,NP_001259450.1,773,NM_001272521.1,5423
32088,NP_001162721.1,773,NM_001169250.2,3159
32088,NP_572716.3,779,NM_132488.5,3177
32089,NP_727528.1,641,NM_167286.2,2616
32089,NP_572717.1,641,NM_132489.2,2680
32090,NP_572718.2,837,NM_132490.3,3720
32090,NP_001259451.1,450,NM_001272522.1,2159
32090,NP_996409.1,448,NM_206686.3,1744
32092,NP_572720.2,411,NM_132492.3,1762
32093,NP_727531.2,574,NM_167287.2,2632
32093,NP_572721.1,574,NM_132493.3,2505
32094,NP_572722.2,404,NM_132494.3,1432
32095,NP_001285125.1,199,NM_001298196.1,1188
32095,NP_572723.1,199,NM_132495.3,821
32095,NP_001285124.1,199,NM_001298195.1,860
2768871,NP_996410.1,1584,NM_206687.2,5028
32097,NP_001162724.1,674,NM_001169253.2,4847
32097,NP_001162723.1,674,NM_001169252.2,4525
32097,NP_996411.2,674,NM_206688.2,4163
32098,NP_001285126.1,160,NM_001298197.1,1245
32098,NP_572726.1,160,NM_132498.2,976
32098,NP_727535.1,160,NM_167289.2,974
32098,NP_001285127.1,160,NM_001298198.1,889
32099,NP_572727.1,203,NM_132499.3,1018
32099,NP_001285128.1,203,NM_001298199.1,726
32100,NP_511124.1,1887,NM_078569.3,6736
32101,NP_001303568.1,146,NM_001316639.1,760
32101,NP_572728.1,146,NM_132500.3,640
32102,NP_572729.1,183,NM_132501.3,1002
32102,NP_001303554.1,183,NM_001316625.1,668
32103,NP_572730.1,240,NM_132502.2,934
32103,NP_001259452.1,222,NM_001272523.1,880
32104,NP_572731.1,664,NM_132503.3,2235
45848,NP_524846.1,101,NM_080107.3,503
32106,NP_001162725.1,274,NM_001169254.1,1800
32106,NP_572732.1,544,NM_132504.2,1742
32107,NP_511125.2,666,NM_078570.3,2449
32107,NP_001285129.1,666,NM_001298200.1,2279
32108,NP_996412.1,635,NM_206689.2,2160
32109,NP_525084.1,417,NM_080345.3,2345
32109,NP_727538.1,417,NM_167290.3,2057
32110,NP_572734.1,180,NM_132506.2,772
32111,NP_572735.1,1048,NM_132507.2,3767
32111,NP_001245626.1,944,NM_001258697.2,3251
32111,NP_001245627.1,1047,NM_001258698.2,3560
32111,NP_001245625.1,1048,NM_001258696.2,3563
32112,NP_001285130.1,901,NM_001298201.1,3059
32112,NP_572736.1,901,NM_132508.4,2970
32113,NP_001285131.1,112,NM_001298202.1,673
32113,NP_572737.1,112,NM_132509.2,541
32114,NP_001285132.1,716,NM_001298203.1,5088
32114,NP_511126.2,716,NM_078571.4,3756
32115,NP_996414.2,1990,NM_206691.3,8642
32115,NP_001138187.1,1558,NM_001144715.2,7269
32115,NP_001259454.1,1558,NM_001272525.1,7142
32115,NP_001259453.1,1653,NM_001272524.1,8335
32115,NP_996413.2,1990,NM_206690.2,7385
32115,NP_727544.2,1631,NM_167292.3,7308
32116,NP_727546.1,201,NM_167294.2,1246
32116,NP_727545.1,201,NM_167293.1,1076
32116,NP_572738.1,238,NM_132510.3,1155
32119,NP_001259456.1,1107,NM_001272527.2,8842
32119,NP_001259457.1,1305,NM_001272528.2,7574
32119,NP_511128.2,1108,NM_078573.4,5218
32119,NP_727547.1,1235,NM_167295.3,4839
32119,NP_001259455.1,1177,NM_001272526.2,4665
32120,NP_727548.1,419,NM_167296.3,2421
32120,NP_727549.2,560,NM_167297.3,3111
32120,NP_001285134.1,419,NM_001298205.1,2522
32120,NP_001285133.1,391,NM_001298204.1,2232
32120,NP_511129.3,560,NM_078574.4,2723
32121,NP_001285135.1,114,NM_001298206.1,913
32121,NP_572739.1,114,NM_132511.3,638
32122,NP_572740.1,619,NM_132512.4,2795
32123,NP_727552.1,550,NM_167299.2,3694
32123,NP_727551.1,550,NM_167298.3,3411
32123,NP_001259459.1,550,NM_001272530.1,3028
32123,NP_001188581.1,550,NM_001201652.1,2784
32123,NP_727553.1,550,NM_167300.2,3053
32123,NP_001188582.1,550,NM_001201653.2,2986
32123,NP_001188580.1,550,NM_001201651.2,2945
32123,NP_727554.1,550,NM_167301.2,2948
32123,NP_572741.1,550,NM_132513.6,3014
32123,NP_001259458.1,550,NM_001272529.1,2658
32123,NP_001188579.1,550,NM_001201650.2,2704
32123,NP_001285136.1,550,NM_001298207.1,2622
32124,NP_001188583.1,416,NM_001201654.2,1746
32124,NP_001188584.1,416,NM_001201655.2,1740
32124,NP_572742.1,416,NM_132514.3,1763
32124,NP_001259460.1,353,NM_001272531.1,1964
32125,NP_727555.1,587,NM_167302.3,3247
32125,NP_001259461.1,587,NM_001272532.2,3196
32125,NP_572743.1,587,NM_132515.3,3008
32127,NP_001096957.1,545,NM_001103487.3,2494
8674114,NP_001162726.1,81,NM_001169255.1,3113
32126,NP_001096958.1,353,NM_001103488.2,3208
5740676,NP_001096960.1,89,NM_001103490.2,1274
5740497,NP_001096959.1,140,NM_001103489.2,1590
44835,NP_572747.1,682,NM_132519.2,3405
32128,NP_572746.1,251,NM_132518.3,1035
32130,NP_511130.2,699,NM_078575.3,4075
32131,NP_001285137.1,266,NM_001298208.1,2447
32131,NP_001285138.1,266,NM_001298209.1,1774
32131,NP_572748.2,266,NM_132520.4,1418
32131,NP_727559.1,266,NM_167303.3,1075
32132,NP_996415.1,235,NM_206692.3,2392
32132,NP_542940.1,215,NM_080762.4,3121
32132,NP_001245630.1,233,NM_001258701.2,934
32132,NP_001245628.1,215,NM_001258699.1,2376
32132,NP_001245629.1,233,NM_001258700.2,1600
32132,NP_001259462.1,234,NM_001272533.1,2006
32132,NP_727561.1,215,NM_167304.3,1331
32132,NP_001014731.1,215,NM_001014731.2,1043
32132,NP_511131.3,215,NM_078576.5,997
32132,NP_727562.1,215,NM_167305.3,966
32133,NP_511132.2,656,NM_078577.3,3158
32133,NP_727563.1,656,NM_167306.2,3019
32133,NP_727565.1,656,NM_167308.2,3185
32133,NP_727564.1,656,NM_167307.2,2985
32133,NP_001285139.1,656,NM_001298210.1,2988
32135,NP_001285141.1,901,NM_001298212.1,4512
32135,NP_572749.2,901,NM_132521.3,3667
32135,NP_001285140.1,901,NM_001298211.1,3741
32136,NP_001245631.1,1122,NM_001258702.1,6807
32136,NP_727567.1,1122,NM_167309.3,5275
32136,NP_001368979.1,2162,NM_001382106.1,9133
32136,NP_001245632.1,2075,NM_001258703.2,9133
32136,NP_572750.3,2075,NM_132522.3,8138
32136,NP_001259463.1,1122,NM_001272534.1,4335
32137,NP_572751.1,135,NM_132523.2,484
32138,NP_001259464.1,505,NM_001272535.1,1665
32138,NP_572752.1,505,NM_132524.2,1543
32139,NP_572753.2,975,NM_132525.2,3265
32140,NP_572754.1,210,NM_132526.4,1541
32140,NP_001259465.1,210,NM_001272536.1,1101
32141,NP_727572.1,580,NM_167310.2,2024
32141,NP_572755.1,580,NM_132527.2,1978
32142,NP_001259466.1,1254,NM_001272537.2,5157
32142,NP_572756.3,1254,NM_132528.3,4230
32143,NP_572757.2,1147,NM_132529.4,4054
32144,NP_001368980.1,390,NM_001382046.1,1776
32144,NP_572758.1,320,NM_132530.4,1776
32144,NP_727574.2,342,NM_167311.3,1776
32145,NP_572759.1,349,NM_132531.2,1481
32146,NP_572760.1,308,NM_132532.4,1529
32146,NP_001259467.1,308,NM_001272538.1,1407
32147,NP_001259468.1,315,NM_001272539.2,1491
32148,NP_001259469.1,1029,NM_001272540.1,4492
32148,NP_572762.2,984,NM_132534.4,4203
32148,NP_001259470.2,1013,NM_001272541.2,4290
