NCBI GeneID,Transcript Accession,Transcript_length
44543,NM_080026.3,7266
44543,NM_001274448.1,7180
44543,NM_001104026.2,7323
44653,NM_165534.3,7593
44653,NM_001144142.3,6021
44653,NM_080033.4,4495
44653,NM_001144143.2,4316
44653,NM_165533.3,3290
45234,NM_164852.3,12225
45234,NM_001169447.2,4742
45234,NM_001298847.1,2995
45234,NM_080068.4,2799
45234,NM_001201820.2,1451
45234,NM_164851.3,1019
45234,NM_001259021.2,1470
45234,NM_001169446.3,849
45250,NM_001169171.2,2167
45250,NM_143755.4,2170
45360,NM_137993.4,1694
45556,NM_001299504.1,1727
45556,NM_143761.4,1546
45668,NM_078836.3,2610
45668,NM_001273497.1,2482
45780,NM_165565.3,902
45780,NM_080098.4,969
45879,NM_001274648.1,6099
45879,NM_080110.3,6043
45879,NM_168270.2,919
46058,NM_143774.3,852
46059,NM_143775.3,2077
46059,NM_166215.2,2014
46243,NM_057638.4,16216
46243,NM_001273293.1,16158
46719,NM_167916.3,4000
47141,NM_080140.3,4142
47141,NM_001297810.1,4163
47141,NM_001297809.1,4160
47611,NM_137219.3,2426
47611,NM_166119.2,2492
47611,NM_166118.2,2433
47611,NM_001103862.2,2637
47895,NM_057581.5,1257
47895,NM_057582.5,1156
47895,NM_001275469.1,1233
48336,NM_176479.2,746
48338,NM_080175.3,840
48775,NM_143812.4,2160
48986,NM_165541.2,704
49168,NM_001169541.2,2022
49168,NM_165281.2,1325
49168,NM_057259.6,1327
49241,NM_169674.2,4131
49241,NM_001275686.1,2872
49636,NM_080529.4,3914
49636,NM_001274168.2,4043
49636,NM_166372.3,3607
49636,NM_001043097.3,3493
49807,NM_080218.5,1213
50209,NM_001299640.1,769
50209,NM_144111.3,301
50225,NM_001259386.2,8827
50225,NM_001299474.1,7346
50225,NM_001299473.1,7541
50225,NM_137081.5,7979
50286,NM_001300130.1,610
50286,NM_144173.3,452
50286,NM_001316458.1,452
53437,NM_001275698.1,4401
53437,NM_080248.3,4835
53437,NM_001275697.1,5042
53567,NM_170365.4,8064
53567,NM_001260418.2,7915
53567,NM_001260419.2,7919
53567,NM_001260417.2,7070
53567,NM_170366.4,6757
53567,NM_080259.3,6745
53567,NM_001170286.3,6820
59214,NM_080274.3,1164
8674055,NM_001298124.1,16625
8674055,NM_001103454.3,15259
8674055,NM_132335.3,15229
8674055,NM_001298125.1,15850
8674098,NM_001258788.2,7965
8674098,NM_167524.3,6837
8674098,NM_001272693.2,4007
8674098,NM_167523.3,3052
117480,NM_168049.2,2858
12798150,NR_047831.1,100
12798237,NR_047969.1,85
12798295,NR_048510.1,97
12798333,NR_048136.1,92
12798351,NR_048150.1,80
12798354,NR_048158.1,69
12798356,NR_048162.1,100
12798358,NR_048166.1,69
12798410,NR_048399.1,68
12798421,NR_048301.1,99
12798576,NR_048219.1,97
2768679,NM_206554.2,1184
2768687,NM_001276044.1,6012
2768687,NM_001276045.1,3286
2768687,NM_206573.2,3975
2768687,NM_001276043.1,3792
2768687,NM_001104464.2,4092
2768687,NM_001104462.1,3369
2768687,NM_170240.3,3546
2768687,NM_001104461.3,3540
2768687,NM_001104463.3,3737
2768687,NM_001170263.2,3470
31017,NM_001169159.2,9406
31017,NM_057942.5,8984
31017,NM_134315.4,8960
31017,NM_001297827.1,9031
31017,NM_134314.4,8908
31017,NM_001297828.1,8896
31017,NM_001297829.1,8740
31017,NM_057941.5,8843
31017,NM_001169160.2,8774
31024,NM_001272173.1,2840
31024,NM_130502.3,2671
31157,NM_130606.3,3688
31157,NM_001272224.1,3619
31192,NM_001297877.1,2467
31192,NM_080304.3,1582
31243,NM_130655.2,1027
31359,NM_001297923.1,911
31359,NM_167001.3,896
31359,NM_167002.3,885
31359,NM_080326.4,1173
31359,NM_001258587.1,1502
31459,NM_167034.2,4509
31459,NM_131993.4,3341
31459,NM_167033.3,3668
31459,NM_001258603.2,3179
31547,NM_001297997.1,4026
31547,NM_167059.2,3389
31547,NM_078501.3,3368
31547,NM_001297996.1,3557
31582,NM_001272344.1,1599
31582,NM_001272345.1,1622
31582,NM_001272343.1,1603
31582,NM_078506.3,1675
31588,NM_001298016.1,1130
31588,NM_167073.3,1124
31588,NM_078508.6,1100
31588,NM_001298015.1,1011
31588,NM_167075.2,971
31613,NM_167088.2,854
31613,NM_167089.2,941
31613,NM_132118.3,1100
31613,NM_167087.1,837
31613,NM_001298032.1,830
31659,NM_167119.3,3674
31659,NM_078513.3,3927
31660,NM_001103429.5,6154
31660,NM_132157.2,5637
31660,NM_167121.3,6934
31660,NM_001370055.1,5755
31660,NM_001103430.4,5755
31706,NM_132195.3,1469
31778,NM_001298090.1,3417
31778,NM_078530.3,3067
31840,NM_001272441.2,2403
31840,NM_078538.4,1955
31865,NM_078542.6,1509
318918,NM_001274013.2,5718
318918,NM_176164.4,2184
318918,NM_001169668.2,2667
318918,NM_001169667.2,2585
318918,NM_001169666.2,2225
32097,NM_001169253.2,4847
32097,NM_001169252.2,4525
32097,NM_206688.2,4163
32102,NM_132501.3,1002
32102,NM_001316625.1,668
32152,NM_001298215.1,5320
32152,NM_132538.2,5127
32152,NM_001298214.1,5124
32162,NM_078581.3,4698
32162,NM_001298217.1,4318
32162,NM_001103491.1,3938
32195,NM_132572.3,1588
32195,NM_167323.2,1618
32195,NM_001298224.1,1449
32209,NM_001298230.1,8008
32209,NM_001298228.1,7693
32209,NM_001298229.1,7635
32209,NM_001103494.2,7320
32209,NM_132584.3,7900
32209,NM_001103493.4,7226
32301,NM_132660.4,7583
32301,NM_001169269.2,7372
32349,NM_132700.4,1839
32349,NM_001272608.2,1349
32353,NM_132704.4,14402
32353,NM_167387.5,9885
32353,NM_001201660.3,15683
32353,NM_001258732.2,8765
32353,NM_001272610.2,5359
32353,NM_001258733.1,4535
32353,NM_001103508.4,4583
32562,NM_078635.3,1257
32565,NM_001298384.1,1282
32565,NM_132869.4,909
32565,NM_167476.2,897
32569,NM_001298385.1,4340
32569,NM_078637.3,3426
32569,NM_167480.2,3543
32569,NM_206759.2,3649
32569,NM_167481.3,3728
32569,NM_001298386.1,3845
32607,NM_132895.3,2297
32607,NM_001298397.1,1967
326128,NM_001014637.3,2340
326128,NM_001014635.3,2400
326128,NM_001014634.3,2385
326128,NM_001014636.3,2445
326128,NM_001170174.2,2158
326270,NM_176518.2,274
326273,NM_165381.4,595
32645,NM_057429.3,2575
32646,NM_167530.2,2444
32646,NM_167531.2,2582
32646,NM_167534.2,2750
32646,NM_132919.3,2896
32646,NM_167533.2,2915
32646,NM_167532.2,2919
32646,NM_206766.2,2433
32671,NM_132941.3,2190
32796,NM_001258807.3,4416
32796,NM_001272742.2,3234
32796,NM_001272743.1,3350
32796,NM_078675.4,2656
32796,NM_206777.2,2811
32796,NM_167610.4,2635
32850,NM_001169320.2,2329
32850,NM_001298482.1,2508
32850,NM_001298484.1,3466
32850,NM_001298483.1,3726
32850,NM_133085.4,3808
32872,NM_167634.3,2406
32872,NM_078682.4,1947
32872,NM_167633.2,2095
32872,NM_167635.3,1853
32898,NM_133124.4,4695
32898,NM_001144748.2,3931
32898,NM_001298497.1,1787
32898,NM_001144749.2,1689
32898,NM_133123.2,2208
32970,NM_001298524.1,5879
32970,NM_134495.3,5190
33003,NM_167686.3,6790
33003,NM_134519.3,6183
33003,NM_001201745.1,5095
33003,NM_001201746.1,5135
33027,NM_176699.3,1634
33034,NM_078696.3,1282
33040,NM_078697.3,1101
33040,NM_176767.2,624
33119,NM_001298589.1,2443
33119,NM_078711.5,1893
33130,NM_134616.3,1358
33131,NM_001298597.1,3366
33131,NM_001258869.3,3077
33131,NM_134617.5,3025
33131,NM_001258868.3,2688
33157,NM_001103573.2,2629
33230,NM_134686.2,5308
33230,NM_205886.2,5024
33319,NM_001258907.2,671
33319,NM_058060.4,675
33319,NM_164412.2,621
33334,NM_001144293.2,616
33349,NM_001272951.1,3586
33349,NM_134770.2,3601
33349,NM_001272950.1,3303
33435,NM_057692.2,3223
33435,NM_175949.1,3223
33435,NM_164489.2,2831
33435,NM_164490.1,1734
33462,NM_001273031.2,2524
33462,NM_001258921.3,2221
33462,NM_134862.4,912
33462,NM_164498.3,1010
3346201,NM_001299877.1,12244
3346201,NM_001299874.1,13114
3346201,NM_001103970.2,13189
3346201,NM_001014545.3,13117
3346201,NM_001299876.1,10280
3346201,NM_001299875.1,12265
33468,NM_058070.6,560
33487,NM_078738.5,494
33487,NM_001273041.1,715
33487,NM_164507.4,619
33487,NM_164508.3,415
33487,NM_164506.4,391
33526,NM_057805.3,8297
33526,NM_001273061.1,4628
33526,NM_001042864.2,4787
33526,NM_001273059.1,4787
33526,NM_164526.2,4854
33526,NM_001273058.1,4265
33526,NM_001103594.2,2525
33526,NM_001273060.1,3266
33526,NM_164524.2,3410
33526,NM_164525.2,3121
3354918,NM_001258469.1,950
3354918,NM_001258468.1,882
3354918,NM_001258466.1,788
3354918,NM_001258467.1,694
3354918,NM_001015156.2,1017
3354918,NM_001110959.3,885
3354918,NM_001110960.2,959
3354918,NM_001015155.3,709
3355111,NM_001015405.4,7395
33672,NM_135008.4,591
33701,NM_078751.4,3950
33757,NM_001273163.2,4525
33757,NM_001201770.2,4549
33757,NM_164637.3,4585
33757,NM_001273164.2,4666
33757,NM_164638.3,4065
33757,NM_057568.6,3010
33757,NM_001201769.2,2514
33814,NM_135121.3,2215
33814,NM_001298713.1,2268
33845,NM_001298722.1,2230
33845,NM_078765.4,2067
33966,NM_058064.5,1813
33988,NM_135250.4,1970
33988,NM_164728.3,1981
33988,NM_164729.3,2055
33988,NM_001258997.2,1305
33989,NM_001298774.1,3145
33989,NM_135251.4,2457
33989,NM_001298771.1,2623
33989,NM_001298772.1,2561
33989,NM_001298775.1,2484
33989,NM_164730.2,2128
33989,NM_001298773.1,2453
33992,NM_135252.4,1290
34024,NM_164752.4,2302
34024,NM_135277.3,5563
34036,NM_135285.3,1821
34095,NM_001273291.1,1022
34095,NM_135332.4,607
34110,NM_135342.5,1846
34235,NM_078795.2,3378
34250,NM_057599.4,1147
34283,NM_205948.3,13330
34312,NM_057999.5,2134
34313,NM_078804.4,1391
34329,NM_078806.4,791
34329,NM_001273383.2,1186
34329,NM_001038802.2,774
34367,NM_057614.3,2271
34416,NM_001273414.1,3972
34416,NM_001201847.2,3963
34416,NM_001273415.1,3612
34416,NM_164919.3,3615
34416,NM_001201848.2,3603
34416,NM_164923.3,3554
34416,NM_164921.3,3552
34416,NM_164922.3,3482
34416,NM_001273413.1,3826
34416,NM_164920.3,3644
34416,NM_164924.2,3370
34433,NM_058093.4,1277
34437,NM_135564.4,3499
34437,NM_164929.2,3499
34450,NM_001273427.1,1936
34450,NM_001201856.2,1861
34450,NM_135574.4,1580
34453,NM_001201857.2,3816
34453,NM_164935.3,3103
34541,NM_164957.2,4932
34541,NM_135642.3,4646
34570,NM_001259056.1,1697
34570,NM_078825.4,698
34624,NM_001298935.1,2182
34624,NM_135698.4,2125
34624,NM_164988.4,2089
34624,NM_001298934.1,2119
34624,NM_001259067.1,2149
34674,NM_135735.3,1916
34734,NM_135787.4,2146
34804,NM_165069.2,4809
34804,NM_001298985.1,4102
34804,NM_135841.5,4021
34890,NM_135897.5,1740
34890,NM_165105.3,1812
34902,NM_078850.4,948
34903,NM_057252.4,2273
34992,NM_001273577.1,2378
34992,NM_057224.5,2070
35016,NM_078864.3,3237
35054,NM_001259130.2,2424
35054,NM_165221.3,2428
35054,NM_078866.4,2477
35054,NM_001299086.1,2398
35054,NM_001299087.1,2447
35305,NM_057666.5,1549
35306,NM_001103715.4,4194
35306,NM_057826.5,3336
35306,NM_001169550.2,2995
35306,NM_001273694.1,4343
35306,NM_001103714.3,5284
35306,NM_165327.3,2976
35306,NM_001273693.1,3938
35306,NM_001382006.1,4943
35311,NM_001299173.1,1974
35311,NM_136189.4,1941
35396,NM_001273738.1,2435
35396,NM_136256.4,2064
35414,NM_165385.4,2758
35414,NM_078889.5,2679
35420,NM_165390.2,3426
35420,NM_136273.3,2831
35454,NM_176070.3,2140
35504,NM_136335.3,1060
35505,NM_136336.3,3043
35505,NM_165441.2,3390
35535,NM_136355.4,2320
35535,NM_001369980.1,2761
35535,NM_001169589.2,2761
35579,NM_080368.4,1290
35623,NM_001273828.1,923
35623,NM_078915.3,1029
35738,NM_165568.3,6282
35738,NM_001273863.1,4214
35738,NM_001316408.1,4214
35738,NM_001103750.3,4238
35738,NM_078930.4,3152
35738,NM_001103749.2,4450
35738,NM_206053.2,2923
35756,NM_136495.3,3115
35756,NM_165579.2,4001
35756,NM_001299245.1,3084
35764,NM_078933.3,1687
35818,NM_001273873.2,927
35818,NM_057272.4,540
35846,NM_136553.5,7571
35846,NM_001259276.2,7805
35846,NM_001273878.1,7631
35846,NM_001273880.2,4166
35846,NM_001273879.2,4305
35846,NM_001144148.4,6940
35846,NM_001169619.4,5860
35846,NM_001259275.2,3610
35865,NM_165624.2,3116
35865,NM_001014513.2,3158
35865,NM_165625.2,2738
35865,NM_001299282.1,2780
35865,NM_001382198.1,3159
35865,NM_001382199.1,3201
35877,NM_001299286.1,4148
35877,NM_001299285.1,4145
35877,NM_165630.3,4091
35877,NM_136570.4,4088
35954,NM_136633.4,2439
35955,NM_136634.4,5229
35955,NM_001259293.2,5839
35955,NM_001273891.1,1827
35955,NM_001103768.3,5203
35974,NM_001144152.2,6994
35974,NM_001144153.2,6877
35974,NM_001299321.1,6902
35974,NM_001169627.2,6874
35974,NM_136647.5,6273
35974,NM_001144154.2,6156
35974,NM_001299320.1,7588
36020,NM_136683.3,4101
36020,NM_165709.2,4149
36020,NM_165707.3,4276
36020,NM_001169632.2,4374
36020,NM_165705.3,4398
36020,NM_165710.3,4446
36020,NM_165706.2,4143
36020,NM_165711.2,4191
36020,NM_165708.2,4208
36020,NM_165712.2,4256
36098,NM_078959.5,856
36107,NM_136745.5,2481
36133,NM_136764.3,4806
36133,NM_001299365.1,4657
36270,NM_165849.3,1807
36311,NM_001299405.1,1796
36311,NM_136895.4,1751
36317,NM_136900.2,1989
36373,NM_165911.2,2122
36373,NM_165912.2,2509
36373,NM_001299423.1,2277
36395,NM_165934.3,1994
36395,NM_165935.3,1804
36395,NM_165936.3,1601
36395,NM_001169657.2,1849
36395,NM_001299429.1,2313
36395,NM_165937.3,1796
36395,NM_001299430.1,1988
36395,NM_136964.4,2224
36420,NM_001274002.2,2246
36420,NM_057261.4,1976
36420,NM_001274001.1,1899
36436,NM_001299442.1,6020
36436,NM_136991.4,4688
36590,NM_137106.3,1942
36604,NM_137119.4,2027
36621,NM_176174.3,5417
36621,NM_137128.4,10289
36661,NM_137156.3,1761
36663,NM_079024.3,1964
36702,NM_137188.3,2089
36706,NM_001382195.1,5121
36706,NM_166093.3,3713
36706,NM_001274064.2,3713
36706,NM_137190.4,5116
36706,NM_166094.1,4483
36726,NM_058010.4,1818
36726,NM_166102.2,1830
36786390,NR_156795.1,6457
36794,NM_176194.2,2117
36794,NM_137252.3,2147
36863,NM_057914.4,1549
36868,NM_001299570.1,1811
36868,NM_057733.4,1541
36957,NM_137366.4,1188
36981,NM_137384.3,2481
36981,NM_166239.4,2565
37004,NM_137397.3,2642
37006,NM_137399.4,1154
37047,NM_001299624.1,5336
37047,NM_057661.3,5184
37181,NM_176233.4,1926
37181,NM_137542.4,1621
37214,NM_079068.5,633
37229,NM_137576.4,497
37266,NM_001299690.1,922
37266,NM_137600.3,591
37400,NM_137705.3,2523
37400,NM_206189.2,2496
37449,NM_166452.3,1301
37449,NM_057625.5,1299
37449,NM_001259519.2,1311
37449,NM_001299750.1,1294
37449,NM_001299751.1,1350
37462,NM_001259522.2,5346
37462,NM_137748.4,5200
37671,NM_137915.4,2120
37711,NM_079097.1,1140
3771927,NR_001646.1,192
3772048,NR_001672.1,191
3772126,NR_001673.1,192
3772327,NR_002081.1,107
3772392,NR_001645.1,192
3772559,NM_001032002.2,5035
3772559,NM_001260098.1,5035
3772559,NM_001032000.2,4905
3772559,NM_001032001.2,1459
3772638,NM_001031934.1,1290
3772638,NM_168050.3,2882
37815,NM_057933.5,1842
37846,NM_166654.2,747
37846,NM_138034.3,752
37950,NM_166684.2,1609
37950,NM_079129.3,2229
38076,NM_138200.4,1757
38076,NM_001259608.2,1538
38154,NM_057655.4,740
38154,NM_057654.4,625
38154,NM_001274321.1,739
38199,NM_167908.3,3970
38199,NM_058047.5,4078
38298,NM_139456.3,3544
38298,NM_001274395.1,3544
38338,NM_001259651.3,7755
38338,NM_001144407.4,6224
38338,NM_001144406.3,5661
38350,NM_139496.3,1996
38375,NM_001259660.2,2706
38375,NM_139516.1,2779
38375,NM_001347744.1,2687
38432,NM_057232.5,1708
38489,NM_139602.3,4393
38491,NM_001300004.1,4674
38491,NM_168062.3,4443
38491,NM_139604.2,3833
38491,NM_001274474.1,3878
38491,NM_001274473.1,4238
38491,NM_001274471.1,4379
38491,NM_001274470.1,4133
38491,NM_001274472.1,4634
38491,NM_168061.2,3887
38491,NM_168063.2,4283
38491,NM_168064.2,3995
38491,NM_001104028.2,5057
38558,NM_001274489.1,3581
38558,NM_001169877.2,3782
38558,NM_168090.3,3873
38558,NM_001274488.1,3985
38558,NM_168092.3,1608
38558,NM_001169878.2,1900
38558,NM_168091.3,2012
38578,NM_168102.3,7297
38578,NM_001274496.1,7166
38613,NM_168117.3,1609
38613,NM_001300011.1,1189
38613,NM_139702.4,1196
38649,NM_139730.3,1940
38809,NM_168200.2,4022
38809,NM_139847.4,4010
38809,NM_001144430.2,4017
3885565,NM_001038716.2,1443
3885565,NM_001038717.2,1493
38864,NM_139892.3,1461
38914,NM_139928.5,3199
38958,NM_139966.3,1092
38989,NM_139990.3,2483
39027,NM_140015.3,2223
39027,NM_168306.2,2184
39065,NM_001169929.2,2686
39065,NM_140043.5,2102
39065,NM_001169928.2,2093
39065,NM_168325.4,2099
39132,NM_140088.3,2010
39132,NM_001274711.1,2022
39132,NM_001274715.1,2079
39132,NM_001274714.1,2106
39132,NM_001274712.1,2118
39132,NM_168360.2,2163
39132,NM_001300081.1,1847
39132,NM_001300083.1,1859
39132,NM_001300082.1,1916
39143,NM_079287.2,918
39189,NM_079294.3,1215
39270,NM_206321.2,3124
39270,NM_140199.4,2195
39293,NM_168461.2,4355
39293,NM_168462.2,3466
39293,NM_140217.2,1816
39293,NM_168460.2,1944
39293,NM_001274784.1,1976
39304,NM_001274787.1,1172
39304,NM_168467.2,1353
39304,NM_140227.2,1135
39304,NM_001274788.1,1316
39418,NM_001274833.1,2383
39418,NM_079317.3,2400
39484,NM_001300126.1,1305
39484,NM_168537.2,976
39484,NM_079329.3,1075
39518,NM_001274875.1,3282
39518,NM_001104130.2,3357
39518,NM_168551.2,3279
39518,NM_001274876.1,2499
39518,NM_168553.2,2496
39518,NM_168552.2,2570
39518,NM_168554.2,2491
39581,NM_001274910.1,4233
39581,NM_079344.3,3653
39581,NM_001274909.1,3429
39583,NM_140447.4,4159
39583,NM_001144478.4,4131
39583,NM_001144479.4,4221
39583,NM_140448.3,8691
39583,NM_001259826.1,8707
39583,NM_001144481.2,5997
39583,NM_001144477.2,3949
39583,NM_001144480.3,3960
39644,NM_168605.2,2545
39644,NM_001274938.1,2476
39644,NM_140489.3,2457
39764,NM_001274995.1,3423
39764,NM_001274996.1,3106
39764,NM_176332.2,3207
39764,NM_140582.3,3410
39764,NM_001274994.1,5042
39764,NM_001274997.1,3240
39829,NM_140638.3,1771
39860,NM_140652.4,2784
39860,NM_168678.3,2445
39864,NM_168681.4,4413
39864,NM_001259870.2,2127
39864,NM_140655.3,2793
39864,NM_001259869.2,3189
39877,NM_058037.5,1520
39889,NM_140673.5,2916
39889,NM_001259879.2,2905
39889,NM_206388.3,3028
39889,NM_001275047.1,2690
39889,NM_206387.3,2804
39889,NM_170635.3,2860
39889,NM_001202193.2,4501
39889,NM_206391.3,7424
39889,NM_140674.4,3051
39889,NM_206389.3,2110
39889,NM_168694.3,2099
39889,NM_001316485.1,1894
39889,NM_206390.2,1832
39889,NM_001169985.1,1814
39889,NM_140676.4,1810
39935,NM_079400.3,2130
39982,NM_140755.3,1982
40047,NM_168777.2,1183
40047,NM_140804.3,1124
40052,NM_140807.4,1391
40052,NM_001275094.1,1117
40055,NM_079427.3,5316
40157,NM_001104177.3,1991
40157,NM_168817.3,1761
40157,NM_001144510.3,1735
40157,NM_140891.4,1722
40225,NM_140943.3,5099
40240,NM_001275176.1,1873
40240,NM_140953.3,2321
40240,NM_168847.2,2030
40240,NM_168845.2,1801
40240,NM_168848.2,1788
40240,NM_168846.2,1765
40240,NM_001275175.1,1806
40240,NM_176369.3,1739
40245,NM_140957.4,3490
40245,NM_001259916.2,2683
40245,NM_001259917.1,2905
40267,NM_140972.3,1477
40308,NM_079466.3,1679
40359,NM_001300213.1,3355
40359,NM_001275222.1,3311
40359,NM_141046.4,2518
40359,NM_001104188.3,2078
40359,NM_001170017.1,1658
40359,NM_001275223.1,1547
40370,NM_001275228.1,2684
40370,NM_168904.3,2622
40370,NM_168903.3,3826
40370,NM_079476.3,2579
40391,NM_001275242.2,8089
40391,NM_001275243.3,8199
40391,NM_001275245.3,7916
40391,NM_001275244.2,7916
40475,NM_079492.3,1794
40515,NM_001275303.1,8333
40515,NM_001259964.2,4608
40515,NM_001259962.2,4063
40515,NM_001259961.2,7348
40515,NM_001043156.3,4067
40515,NM_079494.5,4033
40563,NM_168999.3,3892
40563,NM_141213.4,3773
40675,NM_169070.2,2814
40675,NM_169072.3,2590
40675,NM_057959.3,2575
40704,NM_001275368.1,6315
40704,NM_001170040.2,6225
40704,NM_169095.3,5372
40704,NM_001275369.1,5210
40704,NM_169094.2,5465
40709,NM_141323.2,3986
40793,NM_001275387.1,8396
40793,NM_141398.4,10196
40793,NM_169144.2,8391
40793,NM_169142.2,7691
40793,NM_169143.2,7305
40858,NM_001014610.2,3910
40858,NM_001014609.3,1200
40858,NM_001275406.1,3608
40891,NM_141463.2,1935
40913,NM_169191.4,6006
40913,NM_001260037.2,5691
40935,NM_079547.3,2102
40935,NM_001260043.1,2105
41017,NM_001300309.1,6333
41017,NM_001275444.2,4014
41017,NM_141549.4,4014
41018,NM_001275445.1,1404
41027,NM_141555.2,2493
41027,NM_169231.2,2235
41027,NM_169232.2,2179
41071,NM_141593.4,1408
41119,NM_079565.3,1179
41150,NM_141649.2,1755
41279,NM_169350.3,3273
41279,NM_001014614.2,3160
41279,NM_001260099.1,3118
41279,NM_057906.4,3098
41279,NM_169351.2,3044
41295,NM_141760.4,1528
41387,NM_141829.3,4726
41427,NM_169430.3,6722
41427,NM_058053.4,6782
41455,NM_176467.1,2692
41455,NM_169444.1,2695
41455,NM_176471.1,2890
41455,NM_176474.1,2764
41455,NM_176476.1,2767
41455,NM_176478.1,2962
41455,NM_176466.1,2714
41455,NM_176470.1,2717
41455,NM_176472.1,2912
41455,NM_176473.1,2786
41455,NM_176477.1,2789
41455,NM_176469.2,2812
41455,NM_079600.3,3007
41455,NM_176468.1,3091
41455,NM_176475.1,3163
41455,NM_001260137.1,2677
41520,NM_141932.3,1758
41566,NM_079607.3,1469
41615,NM_079617.3,4337
41646,NM_142026.3,1883
41646,NM_169522.2,1824
41646,NM_169519.2,2021
41646,NM_169520.2,1810
41646,NM_169521.2,1860
41675,NM_142047.4,5618
41675,NM_169549.2,3888
41675,NM_169548.3,3788
41711,NM_001104314.2,857
41713,NM_001260160.1,2512
41713,NM_001014620.2,1601
41773,NM_169592.3,576
41773,NM_001275647.1,553
41773,NM_079628.4,753
41773,NM_169593.3,645
41868,NM_142195.2,2665
41880,NM_001202298.3,8410
41880,NM_169652.5,8251
41880,NM_001316579.1,8302
41880,NM_001275672.2,6581
41880,NM_169654.4,6405
41880,NM_001275673.2,6118
41880,NM_001202297.3,5797
41880,NM_001170149.3,5848
41880,NM_169653.4,5654
41911,NM_001275684.1,5981
41911,NM_001170151.3,6051
41911,NM_001170152.2,5907
41911,NM_001260197.2,5906
41911,NM_142235.4,5877
41911,NM_001170153.3,6120
41911,NM_001260195.2,5874
41911,NM_169673.3,5701
41911,NM_169672.4,5262
41911,NM_001260194.2,5172
41911,NM_001260196.2,5159
41911,NM_001170150.3,5102
41943,NM_169693.2,6481
41943,NM_001300422.1,6054
41983,NM_058097.6,847
42049,NM_001275724.1,2390
42049,NM_142327.3,2341
42063,NM_142338.3,2231
42063,NM_001260219.1,2200
42063,NM_169745.3,2238
42064,NM_142339.3,2476
42087,NM_142359.3,2975
42087,NM_001170165.2,2262
42136,NM_001300453.1,5221
42136,NM_142395.2,4514
42136,NM_001300452.1,4299
42185,NM_142439.3,1335
42203,NM_142453.4,3744
42203,NM_001144602.2,3611
42203,NM_169803.4,3634
42203,NM_001275776.1,3634
42203,NM_001275775.1,3708
42203,NM_169804.4,3643
42203,NM_169805.4,3662
42203,NM_001275778.1,1537
42203,NM_001275777.1,1427
42268,NM_001275791.1,1155
42268,NM_142505.2,1058
42291,NM_001300472.1,950
42291,NM_169847.3,694
42291,NM_079678.6,734
42306,NM_001275797.1,3491
42306,NM_001300473.1,3395
42306,NM_079680.2,1178
42314,NM_169854.2,5243
42416,NM_142625.2,268
