NCBI GeneID,Transcript Accession,Transcript_length
40548,NM_164340.4,2412
40581,NM_079502.3,4364
40593,NM_001275334.1,2040
40627,NM_141263.3,960
40639,NM_141272.1,1215
40640,NM_169050.2,2786
40668,NM_001275358.1,998
40717,NM_141331.3,1897
40744,NM_079520.3,1194
40745,NM_001104224.2,1683
40781,NM_141388.4,778
40800,NM_001275391.1,4651
40836,NM_058000.3,1387
40890,NM_141462.2,3262
40912,NM_169190.2,6650
40916,NM_141475.3,1361
40934,NM_141491.3,2261
40949,NM_141503.4,2649
40961,NM_001300297.1,1901
40981,NM_141525.2,1225
41008,NM_079556.3,1170
41011,NM_079557.3,1239
41067,NM_001316546.1,1904
41079,NM_141601.2,914
41086,NM_001170093.2,2479
41104,NM_141619.3,1468
41143,NM_001300326.1,3025
41147,NM_141646.2,1370
41219,NM_001275516.1,3071
41309,NM_001260107.2,2392
41333,NM_079589.3,1672
41340,NM_001275543.1,906
41343,NM_079591.6,850
41365,NM_141810.4,946
41423,NM_001043243.3,6236
41428,NM_001170121.1,4444
41457,NM_141885.3,2236
41461,NM_141889.4,1395
41474,NM_169455.2,2853
41502,NM_001300374.1,786
41518,NM_141930.3,2604
41561,NM_141966.4,990
41562,NM_079606.4,2566
41569,NM_079608.3,2679
41585,NM_141982.3,968
41638,NM_169505.2,2912
41639,NM_169507.3,2752
41710,NM_169568.3,839
41719,NM_142081.4,1377
41780,NM_142126.2,1279
41829,NM_142170.3,1431
41845,NM_079634.3,802
41894,NM_142218.2,4228
41913,NM_001275685.1,5486
42048,NM_142326.3,2558
42058,NM_001300440.1,4285
42166,NM_079672.3,600
42216,NM_169810.2,3044
42239,NM_058105.5,1446
42240,NM_142481.3,2190
42293,NM_142525.4,1820
42341,NM_001300478.1,943
42457,NM_142653.3,891
42464,NM_079697.3,564
42525,NM_142704.3,751
42578,NM_142736.3,531
42587,NM_079720.3,2979
42601,NM_001275899.1,6669
42632,NM_170011.3,5024
42657,NM_170022.2,1627
42738,NM_001275931.1,6109
42867,NM_142964.3,2008
42891,NM_079755.2,2533
42960,NM_170170.3,1416
42985,NM_057923.4,3248
43003,NM_170197.3,1047
43016,NM_170206.3,1701
43020,NM_143086.3,1832
43091,NM_143150.4,2362
43154,NM_001276051.2,1705
43186,NM_001300613.1,3989
43212,NM_143237.4,1031
43223,NM_170290.3,3571
43247,NM_143264.2,1091
43253,NM_001300623.1,2175
43293,NM_143299.3,954
43353,NM_143343.3,3037
43373,NM_143360.4,2545
43391,NM_170376.1,3802
43395,NM_001276114.1,1325
43417,NM_143392.3,3105
43434,NM_143408.3,3325
43437,NM_170386.2,1455
43507,NM_170425.4,1395
43533,NM_170444.3,1820
43545,NM_079831.4,907
43558,NM_170455.3,2408
43568,NM_057236.5,569
43569,NM_206588.2,682
43594,NM_170476.2,978
43620,NM_170492.2,2248
43644,NM_170518.4,1349
43662,NM_079858.4,3440
43682,NM_079864.4,4066
43798,NM_001272135.1,1584
43816,NM_143679.4,4989
43835,NM_001272150.2,3094
43844,NM_001014695.2,3804
43895,NM_134924.2,5149
43958,NM_079925.3,1825
43997,NM_166546.3,9430
44011,NM_136423.2,5804
44058,NM_001298662.1,2303
44150,NM_079970.6,877
44228,NM_164537.2,738
44250,NM_206111.3,4845
44260,NM_001300457.1,1646
44271,NM_001370033.1,6861
44315,NM_001273419.1,2089
44390,NM_001272947.1,1118
44433,NM_057991.5,1652
44438,NM_001169673.2,1776
44498,NM_080019.3,1055
44573,NM_001201618.1,2060
44632,NM_080032.3,1772
44748,NM_137333.4,1349
44783,NM_001201762.1,705
44791,NM_001202379.2,1689
44978,NM_001272384.1,2395
45247,NM_143753.2,1352
45398,NM_165528.3,2923
45467,NM_143760.4,8072
45524,NM_080089.3,1680
45682,NM_080095.4,1496
45757,NM_080097.4,3066
45830,NM_001299191.1,3116
46040,NM_001258957.2,460
46091,NM_143782.3,5334
47065,NM_001299708.1,1956
47894,NM_176240.2,1798
47906,NM_001274105.1,3947
48532,NM_057341.4,1175
48572,NM_080186.4,2203
48782,NM_080190.3,3585
48785,NM_001273543.1,2033
48844,NM_206209.3,1959
49165,NM_001299048.1,2787
49424,NM_080199.3,2358
49806,NM_080217.4,1198
50296,NM_001300089.2,5227
50391,NM_132057.3,3764
53438,NM_144350.2,5041
53472,NM_167856.3,2411
53563,NM_169845.2,6268
53565,NM_080257.4,2437
5740320,NM_001110921.4,3937
5740414,NM_135320.3,7205
59172,NM_001300178.1,4080
10178800,NR_156764.1,2564
117300,NM_080523.4,1844
117349,NM_164437.2,1137
117365,NM_001299977.1,2360
117366,NM_001298394.1,1704
117486,NM_165207.1,1173
117501,NM_167283.3,2819
117503,NM_057356.5,1412
12797881,NR_048366.1,68
12798029,NR_048027.1,98
12798205,NR_048263.1,90
12798418,NR_048095.1,90
12798452,NR_048109.1,63
12798503,NR_048451.1,143
12798529,NR_048480.1,56
14462484,NM_001014633.3,722
246439,NM_166060.3,675
246445,NM_166120.2,4605
246581,NM_166279.3,788
246663,NM_165769.1,848
246671,NM_166397.3,1488
250811,NM_001042891.3,4270
251430,NM_001299637.1,1181
252671,NM_001298447.1,5288
261629,NM_001300330.1,3700
2768661,NM_001275405.1,1452
2768671,NM_206501.3,2558
2768848,NM_001103882.3,5751
2768858,NM_206186.4,3598
2768948,NM_206294.3,6438
2769008,NM_001274642.1,7815
30978,NM_080290.4,1188
30984,NM_080291.4,1310
31038,NM_130514.5,602
31042,NM_166867.2,2100
31044,NM_130517.3,2155
31059,NM_166870.2,1638
31080,NM_080298.4,1002
31086,NM_001297846.1,3635
31093,NM_001169162.2,1562
31097,NM_001297850.1,2176
31104,NM_001347750.1,1493
31129,NM_001169168.2,2972
31143,NM_130595.3,1100
31170,NM_130616.3,5230
31184,NM_130626.3,1987
31253,NM_206616.2,3360
31255,NM_001297904.1,2120
31300,NM_057307.2,523
31322,NM_001272289.1,7668
31374,NM_131932.4,2246
31382,NM_001297933.1,1172
31443,NM_131984.1,1108
31557,NM_132074.3,11139
31598,NM_167080.2,3103
31624,NM_132128.3,890
31644,NM_132145.4,703
31645,NM_132146.2,1875
31696,NM_132187.3,2581
31707,NM_132196.3,8365
31713,NM_132200.4,9371
31728,NM_167145.2,2894
31744,NM_132224.3,1545
317900,NM_168735.2,421
31795,NM_001272411.1,6812
317954,NM_168021.3,323
318012,NM_168164.3,1221
318013,NM_168165.2,1233
31808,NM_080342.4,2140
31824,NM_176714.3,1074
31849,NM_078541.4,1513
31858,NM_167182.2,3399
31874,NM_001298119.1,2970
31877,NM_167188.2,3721
318930,NM_001259097.1,2877
31897,NM_001298130.1,972
31903,NM_132344.4,1760
319033,NM_001298636.1,1031
31960,NM_078551.4,996
32056,NM_001298185.1,1186
32069,NM_078562.3,934
32089,NM_132489.2,2680
32109,NM_080345.3,2345
32120,NM_167297.3,3111
32151,NM_001298213.1,1385
32217,NM_167329.3,5490
32239,NM_132608.4,2280
32246,NM_132615.3,2618
32274,NM_001272573.2,1830
32297,NM_132656.2,2510
32299,NM_132658.2,1220
32312,NM_001272591.1,6036
32337,NM_001272603.1,3426
32343,NM_001298302.1,5973
32397,NM_167411.3,3455
32420,NM_001298325.1,2980
32459,NM_078607.3,2353
32464,NM_132792.3,4251
32468,NM_167441.5,11745
32470,NM_167442.2,2813
32473,NM_132797.3,6481
32483,NM_001298345.1,5007
32485,NM_001272646.2,7565
32506,NM_167456.3,1652
32510,NM_001298359.1,16609
32514,NM_078610.3,1347
32522,NM_206718.2,4389
32547,NM_001272656.2,8651
32566,NM_206758.2,2659
32581,NM_167488.2,3285
32582,NM_132881.3,2225
32592,NM_001298391.1,1445
326110,NM_137644.1,411
32612,NM_001272689.1,2927
326153,NM_134802.4,5404
326215,NM_206419.3,3292
326264,NM_176162.3,2322
32636,NM_132911.3,483
32677,NM_132946.3,1707
32732,NM_167569.2,3876
32739,NM_132999.3,1984
32751,NM_001298455.1,3297
32757,NM_133014.3,2995
32766,NM_133020.4,1309
32792,NM_078673.4,1341
32841,NM_001272757.1,2862
32905,NM_133129.2,1238
32938,NM_001258823.2,3383
32973,NM_134498.4,2186
32992,NM_001272805.1,3185
33005,NM_001258847.2,4528
33015,NM_001272812.1,2505
33016,NM_134531.4,1131
33037,NM_167700.3,643
33111,NM_078704.4,1021
33235,NM_001272908.1,4346
33259,NM_057808.2,1246
33268,NM_078725.3,3026
33269,NM_057892.4,1185
33288,NM_001272925.1,2130
33354,NM_134774.3,3421
33374,NM_134793.5,651
33381,NM_078730.3,1209
33390,NM_001272978.1,2990
33399,NM_134812.3,2956
33402,NM_001014460.3,2585
33438,NM_001273014.1,1997
33439,NM_134845.2,1844
33442,NM_134847.3,1493
3346209,NM_001298737.1,4770
33465,NM_001273032.1,3586
33470,NM_057873.5,1480
33493,NM_078739.3,861
33513,NM_134894.4,2906
33514,NM_001273050.1,2684
33532,NM_001258923.2,2733
3354919,NM_001276241.1,1564
3354977,NM_001015224.3,863
3354987,NM_001297798.1,4526
3354992,NM_001300714.1,3164
3355064,NM_001015349.4,1815
3355114,NM_001042961.3,1397
3355127,NM_001042934.2,3157
33556,NM_205903.3,3377
33560,NM_134933.2,2028
33581,NM_057534.4,2611
33604,NM_001258935.3,10130
33635,NM_134978.3,2730
33641,NM_134982.3,831
33661,NM_134998.3,500
33669,NM_078748.3,1352
33676,NM_175961.3,2672
33678,NM_001273117.1,1652
33689,NM_135024.2,1882
33690,NM_001273127.1,5128
33706,NM_135037.2,827
33711,NM_135040.4,1041
33739,NM_078756.4,2791
33758,NM_001298693.1,4091
33795,NM_164653.3,2881
33841,NM_078764.3,1662
33874,NM_001298738.1,964
33935,NM_135218.3,1484
33964,NM_135238.3,3341
34021,NM_135274.2,2331
34045,NM_078783.3,4928
34087,NM_164777.3,2973
34089,NM_001298805.1,727
34090,NM_135327.4,1502
34091,NM_135328.3,1792
34109,NM_135341.1,6570
34126,NM_001259010.2,1821
34138,NM_135361.3,1407
34148,NM_001259014.2,4778
34153,NM_135373.3,1089
34176,NM_001169441.2,2065
34205,NM_001298834.1,3074
34226,NM_001298843.1,1280
34236,NM_078796.3,1134
34258,NM_001201825.2,3337
34292,NM_057953.5,2976
34300,NM_135469.4,2055
34338,NM_057693.5,2577
34383,NM_135530.3,1401
34397,NM_058130.6,1460
34403,NM_001273404.1,4120
34423,NM_135555.3,1134
34438,NM_164931.2,3207
34458,NM_001298877.1,3401
34499,NM_135618.2,1128
34548,NM_135648.2,940
34613,NM_135689.2,1533
34618,NM_164986.2,2297
34621,NM_135695.2,776
34626,NM_135700.5,4340
34630,NM_164991.3,1596
34647,NM_135714.3,834
34658,NM_001273486.1,4120
34726,NM_135779.3,1020
34758,NM_057437.4,491
34767,NM_001273516.1,8094
34785,NM_135831.3,5818
34786,NM_078837.4,1456
34814,NM_176032.3,1478
34873,NM_165097.4,730
34875,NM_135892.4,726
34876,NM_135893.2,1149
34914,NM_135912.3,789
34961,NM_078857.4,3130
34984,NM_001273572.1,2503
35008,NM_001273585.1,1557
35037,NM_135986.3,3836
35061,NM_001382179.1,12325
35071,NM_136011.4,7914
35077,NM_001299095.1,3848
35101,NM_136034.2,771
35112,NM_136044.3,2656
35115,NM_136047.4,1658
35158,NM_001299150.1,1860
35168,NM_078875.3,2188
35192,NM_136102.4,2791
35194,NM_001273632.1,2375
35211,NM_136115.4,2276
35277,NM_206008.4,10063
35297,NM_136180.4,628
35315,NM_136192.3,2270
35334,NM_136208.4,2523
35339,NM_001273710.1,3125
35355,NM_136225.4,678
35364,NM_136233.3,963
35385,NM_136250.4,2335
35419,NM_136272.3,5055
35449,NM_136296.4,2368
35453,NM_001273760.1,662
35485,NM_165425.3,1850
35513,NM_165446.2,2461
35596,NM_136398.4,2890
35613,NM_001299223.1,1248
35614,NM_078907.3,1394
35627,NM_136412.4,2884
35687,NM_001273850.1,2102
35688,NM_136450.4,830
35693,NM_001273852.1,10480
35719,NM_136474.3,1305
35733,NM_001299241.1,2695
35785,NM_001014505.2,2037
35787,NM_136513.4,1970
35789,NM_001299257.1,1076
35795,NM_136518.4,1908
35832,NM_001144147.2,7328
35835,NM_001299270.1,2959
35837,NM_136546.3,1649
35893,NM_136583.4,4051
35931,NM_136616.5,1544
35944,NM_136626.5,1925
35946,NM_136628.3,1777
36016,NM_136681.5,1576
36031,NM_136692.1,2300
36037,NM_136697.3,1363
36072,NM_001273924.1,2669
36130,NM_136761.3,1213
36150,NM_136779.4,1549
36183,NM_136806.4,450
36272,NM_001169652.2,3360
36277,NM_165854.3,1203
36318,NM_136901.2,1694
36362,NM_001032237.3,3370
36381,NM_136954.4,2647
36396,NM_165938.3,3005
36408,NM_165949.2,2010
36409,NM_057868.4,1024
36414,NM_001201988.1,957
36419,NM_165959.3,2118
36442,NM_001274006.1,5956
36455,NM_206106.3,3486
36521,NM_079007.4,5978
36536,NM_166014.3,1124
36545,NM_001144191.2,1495
36554,NM_079012.5,2980
36560,NM_001274034.2,3864
36575,NM_079015.3,3651
36588,NM_137104.3,4343
36598,NM_166048.1,2145
36617,NM_079019.3,5078
36632,NM_001299498.1,3131
36643,NM_001274050.2,4167
36658,NM_137155.5,6321
36674,NM_137166.5,2216
36788,NM_137247.3,5506
36853,NM_001259440.2,2008
36874,NM_057803.5,468
36936,NM_137350.4,453
36960,NM_176214.3,1930
36961,NM_001299597.1,2296
36966,NM_001274121.1,3963
36985,NM_079050.3,635
37028,NM_137420.3,2506
37035,NM_058066.4,999
37036,NM_137426.4,2514
37108,NM_137481.4,755
37110,NM_137483.3,734
37113,NM_001299642.1,1122
37146,NM_001169725.2,4623
37147,NM_001169729.2,1876
37166,NM_166306.3,1310
37177,NM_137538.2,3403
37182,NM_137543.4,1576
37215,NM_137563.4,1092
37217,NM_001299682.1,2274
37218,NM_137566.4,2226
37237,NM_079070.4,654
37267,NM_137601.4,532
37304,NM_137631.7,4005
37339,NM_137659.5,1584
37347,NM_079074.1,1251
37397,NM_057695.4,957
37516,NM_137792.3,3394
37545,NM_137815.3,3056
37548,NM_137817.3,3087
37554,NM_001299788.1,3161
37560,NM_001169782.2,740
37561,NM_001299794.1,2122
37587,NM_137847.3,981
37591,NM_166539.2,1177
37594,NM_137854.3,1759
37601,NM_001299813.1,2242
37619,NM_001259540.1,4559
37633,NM_001382080.1,4407
37639,NM_137891.3,4682
37674,NM_137918.3,2499
3771934,NM_001032076.2,6366
3772175,NR_002270.1,71
3772574,NM_001316434.1,3513
3772583,NM_001274948.1,1175
3772715,NM_001032148.2,1023
37728,NM_137961.3,593
37741,NM_001169803.2,5562
37762,NM_001144274.3,5497
37792,NM_166629.2,1809
37795,NM_138003.3,4608
37820,NM_138019.3,1597
37824,NM_138020.3,3184
37834,NM_079112.4,1065
37867,NM_001414080.1,1630
37946,NM_138110.4,701
37960,NM_001259572.2,1311
37968,NM_001259575.2,1781
38002,NM_001299946.1,4114
38021,NM_001169831.3,3439
38044,NM_001274265.1,808
38056,NM_138185.4,2133
38057,NM_001259605.2,3020
38062,NM_138189.3,3346
38073,NM_167835.2,5513
38078,NM_138202.4,1103
38079,NM_138203.3,3244
38084,NM_138208.4,1286
38099,NM_001274298.1,6441
38125,NM_001274316.1,611
38127,NM_057475.3,480
38129,NM_057480.5,615
38136,NM_138242.3,692
38150,NM_138253.2,1466
38167,NM_138265.3,3219
38180,NM_139365.3,1697
38194,NM_079161.4,2673
38282,NM_139443.2,5265
38288,NM_139448.4,3380
38327,NM_001144403.2,5171
38354,NM_001169860.1,1718
38355,NM_139499.3,2352
38370,NM_139511.4,3953
38385,NM_139523.3,5190
38397,NM_168004.2,887
38459,NM_001274455.1,1313
38472,NM_001316436.1,1656
38488,NM_139601.4,3469
38500,NM_139608.4,2100
38525,NM_139629.3,523
38540,NM_139641.3,2364
38559,NM_079204.2,5236
38594,NM_139686.3,2273
38599,NM_139690.4,855
38646,NM_079214.4,1123
38663,NM_168145.3,1141
38683,NM_139756.3,875
38684,NM_139757.2,833
38685,NM_001300022.1,951
38698,NM_168154.3,1179
38700,NM_168156.2,4190
38756,NM_168182.3,3634
38784,NM_168192.3,420
38794,NM_001274572.1,756
38799,NM_139837.3,941
38819,NM_139854.2,2944
38821,NM_001202130.2,2196
3885567,NM_001038725.2,4032
38909,NM_079245.3,1812
38957,NM_001300053.1,4766
38959,NM_139965.3,2284
38972,NM_139977.3,881
39031,NM_168307.3,2669
39091,NM_140056.3,2055
39125,NM_140084.2,901
39137,NM_168362.2,2273
39156,NM_001104094.2,1574
39175,NM_168393.2,1268
39180,NM_168399.2,3531
39215,NM_206318.2,1146
39217,NM_001169942.2,6023
39243,NM_001274769.1,614
39265,NM_140194.2,2630
39284,NM_140213.5,5845
39313,NM_079302.4,1622
39365,NM_140280.3,4623
39385,NM_001274815.1,2262
39390,NM_140298.3,1830
39435,NM_079320.3,2884
39458,NM_140348.2,2968
39483,NM_140370.3,3862
39499,NM_168541.2,1230
39521,NM_168555.2,2045
39523,NM_140403.2,1346
39533,NM_001274882.2,9928
39551,NM_001274890.1,12737
39554,NM_001274891.1,1356
39569,NM_001274899.1,3201
39587,NM_001259828.1,1771
39630,NM_140477.2,3952
39653,NM_140497.3,3133
39654,NM_140498.2,4080
39655,NM_140499.3,1862
39677,NM_001274951.1,1034
39686,NM_001274955.1,7868
39693,NM_001144484.3,5854
39700,NM_079364.4,412
39707,NM_079369.3,420
39730,NM_001274969.1,6629
39748,NM_001274983.2,3603
39813,NM_001259863.2,1169
39816,NM_140627.3,1447
39819,NM_001275013.1,1575
39820,NM_001259864.1,1849
39843,NM_079387.6,2863
39858,NM_079393.2,2255
39861,NM_079394.3,1825
39869,NM_140659.3,688
39871,NM_057485.4,2209
39879,NM_001259876.1,1622
39900,NM_001104160.3,6987
39922,NM_168720.3,3105
39940,NM_140719.4,3109
39978,NM_140751.4,2203
39981,NM_001275070.1,1589
39983,NM_140756.3,1872
39987,NM_001300174.1,1853
39988,NM_140760.4,2252
40035,NM_001104168.2,800
40036,NM_001300179.1,1096
40059,NM_140812.3,1585
40065,NM_140817.3,2312
40087,NM_140835.4,1182
40111,NM_140854.3,3066
40116,NM_140859.2,2673
40145,NM_140882.3,1501
40146,NM_001144509.3,3200
40161,NM_140894.3,1801
40172,NM_140899.2,2148
40180,NM_001259909.2,5320
40186,NM_176365.3,899
40236,NM_140950.2,1440
40239,NM_140952.3,1853
40249,NM_140959.2,3257
40349,NM_079473.4,900
40383,NM_001275237.1,2370
40424,NM_001275263.1,3741
40461,NM_001275279.1,4765
40471,NM_141137.3,1882
40509,NM_141170.3,1713
40567,NM_001275325.1,2964
40577,NM_141226.4,1098
40587,NM_141232.3,1301
40596,NM_001202246.3,10831
40598,NM_001275338.2,1169
40626,NM_141262.3,3233
40628,NM_169033.4,2299
40642,NM_001316495.1,2255
40654,NM_141282.3,621
40670,NM_169063.4,3122
40678,NM_057766.5,1859
40696,NM_141312.4,1080
40710,NM_001316491.1,3777
40715,NM_001170054.1,2479
40716,NM_141330.2,1592
40723,NM_141337.2,2311
40760,NM_001300263.1,1846
40815,NM_141419.4,855
40847,NM_001275398.1,1952
40943,NM_141497.2,1974
40993,NM_057538.3,656
40996,NM_169217.3,2613
41013,NM_001300306.1,2108
41070,NM_001300313.1,1142
41162,NM_001014611.3,1535
41177,NM_176439.3,946
41179,NM_141674.3,3679
41193,NM_079574.3,1846
41199,NM_141688.1,2652
41200,NM_169311.2,1007
41209,NM_001275512.1,5638
41211,NM_141699.3,933
41217,NM_001275515.1,10796
41228,NM_141714.4,1512
41262,NM_169338.2,4775
41330,NM_001275540.1,2098
41438,NM_001300362.1,1952
41551,NM_169476.2,1860
41558,NM_141963.3,2464
41586,NM_169484.2,1716
41595,NM_079611.2,1439
41679,NM_079621.3,1613
41687,NM_142057.3,2122
41706,NM_142070.3,1640
41733,NM_001316578.1,4314
41738,NM_001300396.1,2535
41747,NM_001260174.3,3540
41767,NM_057508.4,484
41807,NM_001260181.2,951
41809,NM_001300402.1,4074
41824,NM_001300405.1,2827
41825,NM_001043246.4,4824
41844,NM_142181.3,1169
41864,NM_057874.5,1641
41887,NM_206496.2,6965
41899,NM_001275680.1,5086
41920,NM_142242.3,1370
41921,NM_169676.2,4744
41925,NM_142246.3,2986
41961,NM_001300430.1,1363
41975,NM_080499.3,2011
42026,NM_001275717.1,2908
42043,NM_206499.2,1969
42060,NM_169742.3,1895
42091,NM_142362.4,1354
42115,NM_001260224.2,1994
42127,NM_001275749.1,3909
42135,NM_001300451.1,4089
42148,NM_176509.4,7103
42171,NM_001275767.1,3691
42177,NM_001275769.1,5521
42192,NM_142445.2,2915
42213,NM_142462.3,857
42274,NM_142510.3,687
42295,NM_142527.3,4134
42340,NM_001202319.2,4118
42368,NM_001260269.2,3663
42385,NM_142597.4,2766
42389,NM_142601.2,3509
42402,NM_001300491.1,6243
42435,NM_079692.4,1207
42449,NM_142647.3,3632
42470,NM_001300504.1,598
42473,NM_142668.3,3607
42520,NM_142701.2,4648
42571,NM_079719.3,2050
42574,NM_142732.3,615
42580,NM_142738.3,836
42616,NM_142769.4,1590
42644,NM_142794.3,646
42665,NM_176541.3,7641
42676,NM_001260314.3,7092
42702,NM_142842.3,2208
42711,NM_079731.1,1164
42712,NM_079732.1,1152
42759,NM_001260335.1,616
42789,NM_079739.4,2012
42813,NM_079741.3,4332
42821,NM_001104420.3,2903
42844,NM_142947.4,1971
42860,NM_001300568.1,7040
42863,NM_142961.5,2380
42876,NM_142971.3,3590
42882,NM_142975.3,3490
42890,NM_001275978.2,2700
42897,NM_142986.4,3490
42928,NM_143012.3,5188
42929,NM_170652.2,3120
42930,NM_170151.2,5651
42933,NM_079761.4,1442
42958,NM_001316518.1,4332
42973,NM_143048.2,2272
42994,NM_143064.2,3310
42996,NM_143066.3,807
43004,NM_143074.4,868
43017,NM_143083.3,1420
43039,NM_143102.2,729
43093,NM_001347754.1,3460
43103,NM_001276039.1,987
43121,NM_079774.4,378
43164,NM_143198.2,1248
43310,NM_079808.4,5530
43358,NM_143348.4,3123
43369,NM_143357.3,503
43379,NM_079817.3,15850
43425,NM_143400.3,1349
43426,NM_143401.3,2431
43441,NM_143414.4,2196
43450,NM_143421.3,5031
43474,NM_143438.3,416
43481,NM_170419.3,2712
43494,NM_143454.3,580
43508,NM_001276153.1,4765
43544,NM_079830.4,862
43567,NM_079839.3,619
43601,NM_143527.3,1467
43616,NM_170487.3,2945
43621,NM_143542.2,913
43648,NM_143566.2,659
43688,NM_001170311.1,4803
43693,NM_170544.2,1794
43700,NM_143601.3,1465
43723,NM_143619.3,967
43741,NM_143631.3,3015
43772,NM_166736.4,3050
43796,NM_001297786.2,13125
43824,NM_001297793.1,6077
43912,NM_079915.3,2784
43924,NM_143699.4,13458
43936,NM_143702.4,3311
43951,NM_167171.2,1381
44005,NM_001274920.1,781
44021,NM_001298872.1,1719
44087,NM_001299259.1,2670
44110,NM_001298578.1,951
44115,NM_079958.3,4564
44297,NM_001144483.2,4109
44326,NM_080003.4,738
44484,NM_001274693.1,7186
44702,NM_143730.3,1064
44728,NM_143731.6,1819
44913,NM_001170266.1,1224
45021,NM_138046.2,1306
45249,NM_001299577.1,960
45329,NM_166656.2,1095
45460,NM_143759.3,3275
45574,NM_139580.3,2408
46017,NM_001169594.2,6271
46027,NM_143771.4,2078
46035,NM_143772.5,959
46038,NM_001103903.2,1614
46069,NM_001042889.4,733
46078,NM_001169585.3,2626
46085,NM_166309.1,2999
46260,NM_143785.3,888
46391,NM_143789.3,1176
47219,NM_080427.4,594
47251,NM_080148.3,2056
47769,NM_001300377.1,1951
47878,NM_001202118.2,2777
47901,NM_001299385.1,1071
47905,NM_136638.4,4499
48239,NM_080169.3,1094
48316,NM_057423.4,860
48337,NM_080174.4,725
48339,NM_080176.3,780
48340,NM_080375.3,756
48772,NM_080189.5,852
49077,NM_164809.5,641
49080,NM_080373.3,830
49425,NM_080200.3,1012
49803,NM_080214.4,1297
49808,NM_001169596.3,1195
49809,NM_080220.5,3898
49815,NM_080223.3,1473
49816,NM_001299202.1,5858
49821,NM_001299880.1,836
49847,NM_001299503.1,1951
49892,NM_001144137.3,704
49953,NM_167760.1,3264
50253,NM_001103746.3,1516
50320,NM_136342.2,4583
53431,NM_001144561.2,3269
53445,NM_144356.3,506
53507,NM_001104274.2,1671
53522,NM_001169631.1,1039
53523,NM_144376.2,1105
53542,NM_001298798.1,3044
53543,NM_144380.2,974
53556,NM_080250.3,3650
53579,NM_080264.4,1471
5740505,NM_001103496.2,2975
5740590,NM_001300642.1,5049
5740840,NM_135440.2,5982
5740853,NM_001273332.1,3507
59247,NM_170542.2,2232
59260,NM_169801.2,2089
64875,NM_001272670.2,7272
7354433,NM_001144327.2,3150
7354473,NM_001144601.2,2089
8673994,NM_001144494.2,1818
117327,NM_170334.1,1212
117338,NM_001300622.1,1311
117339,NM_170046.1,1215
117343,NM_137914.2,1173
117347,NM_165376.1,1110
117460,NM_080520.3,602
117470,NM_169974.1,1146
117476,NM_168868.2,1396
117484,NM_079094.3,1101
117485,NM_166585.2,1104
117487,NM_165206.1,1185
117499,NM_164439.2,1152
12797869,NR_047867.1,107
12797871,NR_047869.1,91
12797892,NR_048378.1,100
12797923,NR_048289.1,100
12797972,NR_047798.1,95
