NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
35306,NP_001097184.2,1310,NM_001103714.3,5284
35307,NP_523607.2,522,NM_078883.3,1644
35308,NP_610030.1,561,NM_136186.2,2512
35309,NP_610031.1,404,NM_136187.3,2767
35310,NP_001286101.1,459,NM_001299172.1,1689
35311,NP_001286102.1,301,NM_001299173.1,1974
35312,NP_610034.2,117,NM_136190.3,494
35314,NP_610035.4,714,NM_136191.5,3383
261623,NP_724265.2,421,NM_165330.3,2031
318886,NP_001260627.1,351,NM_001273698.1,6696
326109,NP_001260628.1,421,NM_001273699.1,2029
35315,NP_610036.2,678,NM_136192.3,2270
35316,NP_610037.1,475,NM_136193.2,1860
12798024,NP_001246106.1,90,NM_001259177.2,541
3885610,NP_001286104.1,94,NM_001299175.1,671
19835022,NP_001286105.1,130,NM_001299176.1,712
318880,NP_724270.1,158,NM_165332.2,662
35319,NP_610039.1,233,NM_136195.3,1038
35320,NP_610040.1,159,NM_136196.3,582
318881,NP_724273.1,147,NM_165333.3,527
8673971,NP_001260631.1,169,NM_001273702.1,1234
35321,NP_610041.1,215,NM_136197.3,939
35322,NP_477188.1,540,NM_057840.5,2161
35323,NP_610042.1,255,NM_136198.4,1477
59171,NP_652670.2,300,NM_144413.3,1168
35324,NP_610043.1,132,NM_136199.4,634
35325,NP_610044.2,1320,NM_136200.3,4892
35326,NP_610045.1,673,NM_136201.5,2246
35327,NP_724277.2,1417,NM_165336.3,4987
35329,NP_610048.2,720,NM_136204.3,2551
35330,NP_610049.1,790,NM_136205.4,2841
35331,NP_610050.1,274,NM_136206.3,1262
35332,NP_477119.1,1078,NM_057771.4,7704
35333,NP_610051.2,448,NM_136207.4,2170
35334,NP_610052.1,674,NM_136208.4,2523
35335,NP_001260637.1,659,NM_001273708.1,2810
35336,NP_001246108.1,884,NM_001259179.2,6818
35337,NP_001260638.1,373,NM_001273709.1,1335
35338,NP_610055.1,575,NM_136211.4,1961
35339,NP_001260639.1,942,NM_001273710.1,3125
35340,NP_001246113.1,1098,NM_001259184.1,3797
35341,NP_001260641.1,445,NM_001273712.1,2570
35342,NP_610057.1,134,NM_136213.4,1092
35343,NP_724288.3,636,NM_165342.4,2610
35344,NP_610059.1,180,NM_136215.4,1501
2768932,NP_995734.1,485,NM_206012.2,1599
2768933,NP_995735.1,197,NM_206013.3,695
2768934,NP_995736.1,197,NM_206014.2,595
35346,NP_610061.2,198,NM_136217.3,659
35347,NP_001286107.1,364,NM_001299178.1,1827
35348,NP_724294.1,326,NM_165346.5,1126
318878,NP_610063.4,327,NM_136219.6,1276
35349,NP_610064.2,775,NM_136220.3,2570
49806,NP_524956.2,372,NM_080217.4,1198
35351,NP_001286113.1,159,NM_001299184.1,1107
35352,NP_610066.2,276,NM_136222.4,1688
35353,NP_610067.1,166,NM_136223.3,1150
35354,NP_610068.2,246,NM_136224.2,905
35355,NP_610069.2,148,NM_136225.4,678
35357,NP_001260646.1,147,NM_001273717.1,1087
318879,NP_724298.1,148,NM_165347.2,1151
35358,NP_001246115.1,198,NM_001259186.2,1294
14462810,NP_001260648.1,15,NM_001273719.1,4863
35359,NP_001260649.1,607,NM_001273720.1,5002
35362,NP_610075.2,886,NM_136231.4,2930
35364,NP_610077.1,246,NM_136233.3,963
35365,NP_610078.2,388,NM_136234.3,1357
35366,NP_995741.2,1292,NM_206019.2,4143
7354398,NP_001137845.1,148,NM_001144373.2,2437
35368,NP_523608.2,799,NM_078884.3,3340
35369,NP_001260657.1,399,NM_001273728.1,2452
35370,NP_724308.2,719,NM_165354.2,2656
3346223,NP_001014492.2,415,NM_001014492.2,1248
3346224,NP_001014493.2,426,NM_001014493.3,1566
3346225,NP_001014494.1,389,NM_001014494.2,1405
3346226,NP_001014495.1,460,NM_001014495.2,1514
35372,NP_001260659.1,422,NM_001273730.1,1466
8674022,NP_001163027.1,107,NM_001169556.2,533
35374,NP_610086.3,1071,NM_136242.4,3471
4379892,NP_001036371.1,77,NM_001042906.2,706
35375,NP_610087.2,347,NM_136243.3,1579
35376,NP_001137851.1,1322,NM_001144379.3,6233
30522396,NP_001334745.1,42,NM_001347785.1,4602
35378,NP_001246118.1,1190,NM_001259189.2,4168
35379,NP_610090.1,507,NM_136246.3,1669
35380,NP_001260666.1,981,NM_001273737.1,3292
35381,NP_001286115.1,370,NM_001299186.1,2002
35382,NP_523609.3,162,NM_078885.3,1335
35383,NP_610092.2,310,NM_136248.4,1065
35384,NP_001286117.1,494,NM_001299188.1,1926
35385,NP_610094.1,625,NM_136250.4,2335
35386,NP_610095.1,766,NM_136251.4,2391
35387,NP_001036372.2,493,NM_001042907.2,2482
13084069,NP_001286118.1,150,NM_001299189.1,2482
44149,NP_001286119.1,787,NM_001299190.1,3102
318860,NP_724314.2,262,NM_165357.3,902
45830,NP_001286120.1,683,NM_001299191.1,3116
35390,NP_610097.2,776,NM_136253.4,2820
43875,NP_724316.1,1235,NM_165359.2,4912
35393,NP_001286121.1,178,NM_001299192.1,979
326182,NP_001286122.1,178,NM_001299193.1,1149
35394,NP_001036373.1,1002,NM_001042908.2,3330
35396,NP_001260667.1,471,NM_001273738.1,2435
35395,NP_610099.1,704,NM_136255.3,2541
35397,NP_001286123.1,2663,NM_001299194.1,9183
318859,NP_724320.1,285,NM_165362.2,1363
35398,NP_599123.1,808,NM_134296.3,4844
35399,NP_001260668.1,279,NM_001273739.1,1055
35400,NP_001286124.1,1039,NM_001299195.1,4975
35402,NP_001163034.1,1119,NM_001169563.2,4837
117346,NP_724330.1,381,NM_165371.1,1146
47767,NP_001260672.1,381,NM_001273743.1,2244
30522403,NP_001334746.1,26,NM_001347792.1,2515
35404,NP_001260674.1,390,NM_001273745.1,3292
35405,NP_523612.3,235,NM_078888.4,2359
318856,NP_724335.2,1483,NM_165375.3,4704
117347,NP_724336.1,369,NM_165376.1,1110
35407,NP_610107.1,913,NM_136263.2,3624
35408,NP_001260675.1,313,NM_001273746.2,4637
3772056,NP_001027282.1,256,NM_001032111.2,1023
3772299,NP_001027283.1,123,NM_001032112.2,595
3771893,NP_001027284.1,103,NM_001032113.2,413
3772149,NP_001027285.1,136,NM_001032114.2,529
318854,NP_724341.1,256,NM_165380.4,1023
326273,NP_724342.1,123,NM_165381.4,595
318855,NP_724343.1,124,NM_165382.3,493
318846,NP_724344.1,103,NM_165383.3,413
318847,NP_724345.1,136,NM_165384.3,529
3771818,NP_001027286.1,256,NM_001032115.2,1023
3772099,NP_001027287.1,123,NM_001032116.2,595
3772666,NP_001027288.1,103,NM_001032117.2,412
3771959,NP_001027289.1,136,NM_001032118.2,529
3771734,NP_001027290.1,256,NM_001032119.2,1023
3772013,NP_001027291.1,123,NM_001032120.2,595
3772282,NP_001027292.1,124,NM_001032121.2,476
3771908,NP_001027293.1,103,NM_001032122.2,413
3772163,NP_001027294.1,136,NM_001032123.2,529
3771879,NP_001027295.1,256,NM_001032124.2,1023
3772203,NP_001027296.1,123,NM_001032125.2,595
3772254,NP_001027297.1,103,NM_001032126.2,413
3772489,NP_001027298.1,136,NM_001032127.2,529
3771838,NP_001027299.1,256,NM_001032128.2,1023
3772058,NP_001027300.1,123,NM_001032129.2,595
3772345,NP_001027301.1,124,NM_001032130.2,493
3771935,NP_001027302.1,103,NM_001032131.2,413
3771771,NP_001027303.1,136,NM_001032132.2,529
3771816,NP_001027304.1,256,NM_001032133.2,1023
3772094,NP_001027305.1,123,NM_001032134.2,595
3772351,NP_001027306.1,124,NM_001032135.2,493
3771938,NP_001027307.1,103,NM_001032136.2,413
3772198,NP_001027308.1,136,NM_001032137.2,529
3771981,NP_001027309.1,256,NM_001032138.2,1023
3772248,NP_001027310.1,123,NM_001032139.2,595
3772541,NP_001027311.1,124,NM_001032140.2,493
3772096,NP_001027312.1,103,NM_001032141.2,413
3772370,NP_001027313.1,136,NM_001032142.2,529
3772665,NP_001027314.1,256,NM_001032143.2,1023
3771957,NP_001027315.1,123,NM_001032144.2,595
3771783,NP_001027316.1,124,NM_001032145.2,493
3772325,NP_001027317.1,103,NM_001032146.2,413
3772374,NP_001027318.1,136,NM_001032147.2,529
3772715,NP_001027319.1,256,NM_001032148.2,1023
3772502,NP_001027320.1,123,NM_001032149.2,595
3771785,NP_001027321.1,124,NM_001032150.2,493
3772314,NP_001027322.1,103,NM_001032151.2,413
3772607,NP_001027323.1,136,NM_001032152.2,529
3771910,NP_001027324.1,256,NM_001032153.2,1023
3772166,NP_001027325.1,123,NM_001032154.2,595
3772447,NP_001027326.1,124,NM_001032155.2,493
3772519,NP_001027327.1,103,NM_001032156.2,413
3771792,NP_001027328.1,136,NM_001032157.2,529
3772075,NP_001027329.1,256,NM_001032158.2,1023
3772336,NP_001027330.1,123,NM_001032159.2,595
3772632,NP_001027331.1,124,NM_001032160.2,493
3772317,NP_001027332.1,103,NM_001032161.2,413
3772552,NP_001027333.1,136,NM_001032162.2,529
3771911,NP_001027334.1,256,NM_001032163.2,1023
3772104,NP_001027335.1,123,NM_001032164.2,595
3772448,NP_001027336.1,124,NM_001032165.2,493
3772509,NP_001027337.1,103,NM_001032166.2,413
3771723,NP_001027338.1,136,NM_001032167.2,529
3772077,NP_001027339.1,256,NM_001032168.2,1023
3772271,NP_001027340.1,123,NM_001032169.2,595
3772618,NP_001027341.1,124,NM_001032170.2,493
3772172,NP_001027342.1,103,NM_001032171.2,413
3772032,NP_001027343.1,136,NM_001032172.2,529
3772225,NP_001027344.1,256,NM_001032173.2,1023
3772575,NP_001027345.1,123,NM_001032174.2,595
3772360,NP_001027346.1,124,NM_001032175.2,493
3771947,NP_001027347.1,103,NM_001032176.2,413
3771729,NP_001027348.1,136,NM_001032177.2,529
3772004,NP_001027349.1,256,NM_001032178.2,1023
3772276,NP_001027350.1,123,NM_001032179.2,595
3772565,NP_001027351.1,124,NM_001032180.2,493
3772129,NP_001027352.1,103,NM_001032181.2,413
3772421,NP_001027353.1,136,NM_001032182.2,529
3772702,NP_001027354.1,256,NM_001032183.2,1023
3772496,NP_001027355.1,123,NM_001032184.2,595
3771774,NP_001027356.1,124,NM_001032185.2,493
3772319,NP_001027357.1,103,NM_001032186.2,413
3772619,NP_001027358.1,136,NM_001032187.2,529
3771912,NP_001027359.1,256,NM_001032188.2,1023
3771891,NP_001027360.1,123,NM_001032189.2,595
3772148,NP_001027361.1,124,NM_001032190.2,493
3772211,NP_001027362.1,103,NM_001032191.2,413
3772518,NP_001027363.1,136,NM_001032192.2,529
3771803,NP_001027364.1,256,NM_001032193.2,1023
3772083,NP_001027365.1,123,NM_001032194.2,595
3772346,NP_001027366.1,124,NM_001032195.2,493
3771941,NP_001027367.1,103,NM_001032196.1,528
3772191,NP_001027368.1,136,NM_001032197.2,529
3771991,NP_001027369.1,256,NM_001032198.2,1023
3772264,NP_001027370.1,123,NM_001032199.2,595
3772556,NP_001027371.1,124,NM_001032200.2,493
3772113,NP_001027372.1,103,NM_001032201.1,528
3772231,NP_001027373.1,136,NM_001032202.2,529
3772581,NP_001027374.1,256,NM_001032203.2,1023
3771809,NP_001027375.1,123,NM_001032204.2,595
3772139,NP_001027376.1,124,NM_001032205.2,493
3772708,NP_001027377.1,103,NM_001032206.1,528
3772517,NP_001027378.1,136,NM_001032207.2,529
3771736,NP_001027379.1,256,NM_001032208.2,1023
3772081,NP_001027380.1,123,NM_001032209.2,595
3772278,NP_001027381.1,124,NM_001032210.2,493
3771854,NP_001027382.1,103,NM_001032211.1,526
3772173,NP_001027383.1,136,NM_001032212.2,529
3772409,NP_001027384.1,256,NM_001032213.2,1023
3772265,NP_001027385.1,123,NM_001032214.2,595
3772505,NP_001027386.1,124,NM_001032215.2,493
3772189,NP_001027387.1,136,NM_001032216.2,529
35411,NP_610111.3,318,NM_136267.5,1583
35414,NP_724347.3,857,NM_165385.4,2758
35417,NP_001033932.2,554,NM_001038843.3,2561
35418,NP_001027388.1,183,NM_001032217.3,2083
35419,NP_610116.2,1167,NM_136272.3,5055
35420,NP_724352.1,753,NM_165390.2,3426
35421,NP_001246127.1,1111,NM_001259198.2,5627
35422,NP_724357.2,844,NM_165394.3,3008
35424,NP_001246128.1,1394,NM_001259199.2,5688
35425,NP_001260678.1,727,NM_001273749.1,4776
35426,NP_610121.2,354,NM_136277.3,1644
35427,NP_001163042.1,987,NM_001169571.2,3433
35429,NP_610124.1,631,NM_136280.2,2020
35430,NP_523615.2,954,NM_078891.3,4732
35431,NP_610125.1,463,NM_136281.2,1624
35432,NP_610126.1,188,NM_136282.2,747
35433,NP_610127.1,617,NM_136283.3,2031
318834,NP_724367.1,233,NM_165401.2,929
35434,NP_001286129.1,298,NM_001299200.1,1926
35435,NP_610129.3,731,NM_136285.3,2342
318887,NP_724369.2,688,NM_165402.3,2145
44272,NP_001260679.1,1024,NM_001273750.1,5708
4379897,NP_001260680.1,411,NM_001273751.1,1838
318835,NP_001246130.1,726,NM_001259201.2,2434
5740285,NP_001097187.1,45,NM_001103717.2,415
8674090,NP_001163043.1,166,NM_001169572.3,676
318904,NP_724373.1,441,NM_165405.3,1710
35437,NP_610130.1,343,NM_136286.3,1107
318905,NP_724376.1,439,NM_165407.2,1727
49992,NP_652176.1,119,NM_143919.2,505
35438,NP_610131.1,97,NM_136287.4,443
35439,NP_610132.3,390,NM_136288.2,1425
35440,NP_001260682.1,770,NM_001273753.1,4020
49816,NP_001286131.1,400,NM_001299202.1,5858
35442,NP_001260684.1,2190,NM_001273755.1,9304
4379900,NP_001036384.1,246,NM_001042919.3,892
35445,NP_001014498.1,566,NM_001014498.3,2897
35447,NP_610138.4,425,NM_136294.5,1381
35449,NP_610140.4,732,NM_136296.4,2368
35452,NP_001260688.1,293,NM_001273759.1,7023
35453,NP_001260689.1,159,NM_001273760.1,662
35454,NP_788084.1,611,NM_176070.3,2140
49895,NP_001246133.1,1305,NM_001259204.1,4749
3355124,NP_001036391.2,299,NM_001042926.2,3835
3355125,NP_001286134.1,707,NM_001299205.1,2877
3355126,NP_001260693.1,182,NM_001273764.1,5997
3355127,NP_001036399.1,897,NM_001042934.2,3157
3355123,NP_001036401.1,689,NM_001042936.1,2590
3355120,NP_001036404.1,171,NM_001042939.2,707
3355129,NP_001036410.1,274,NM_001042945.3,5581
3355130,NP_001036415.2,841,NM_001042950.3,5316
3355131,NP_001260696.1,457,NM_001273767.1,2764
3355116,NP_001260697.1,2286,NM_001273768.1,7180
3355114,NP_001036426.1,403,NM_001042961.3,1397
3355094,NP_001015384.1,349,NM_001015384.3,2144
3355097,NP_001104334.1,169,NM_001110864.2,734
3355096,NP_001015387.1,206,NM_001015387.3,893
26067049,NP_001334747.1,548,NM_001347775.1,2461
30522392,NP_001334712.1,171,NM_001347779.1,707
3354890,NP_001104344.2,268,NM_001110874.3,3210
3354888,NP_001287635.1,376,NM_001300706.2,2072
3354930,NP_001015174.1,396,NM_001015174.4,1579
7354404,NP_001287636.1,241,NM_001300707.1,1576
5740691,NP_001104357.1,890,NM_001110887.2,2971
3354925,NP_001104014.1,226,NM_001110544.3,4125
3355069,NP_001104018.1,364,NM_001110548.2,1244
5740294,NP_001104019.1,745,NM_001110549.2,2674
3355066,NP_001015352.3,855,NM_001015352.4,3029
3354861,NP_001104365.2,505,NM_001110895.3,2052
5740475,NP_001163836.1,228,NM_001170365.2,782
3355102,NP_001263160.1,189,NM_001276231.1,1198
8674044,NP_001163838.2,282,NM_001170367.2,993
5740117,NP_001104375.2,160,NM_001110905.2,483
5740597,NP_001104382.3,109,NM_001110912.3,420
5740320,NP_001104391.2,834,NM_001110921.4,3937
3355064,NP_001015349.2,566,NM_001015349.4,1815
3355011,NP_001036428.1,477,NM_001042963.2,1696
3355016,NP_001260699.1,95,NM_001273770.2,1160
3355010,NP_001036437.1,1068,NM_001042972.2,3382
3355013,NP_001286135.1,700,NM_001299206.1,2519
3355144,NP_001260700.1,70,NM_001273771.1,1013
3355135,NP_001036442.1,346,NM_001042977.3,1878
3355143,NP_001036444.1,781,NM_001042979.2,2685
3355138,NP_001036446.2,564,NM_001042981.3,1804
3355139,NP_001036448.1,378,NM_001042983.2,1625
3355136,NP_001036452.1,2077,NM_001042987.3,6711
3355133,NP_001036458.1,629,NM_001042993.3,2276
3355145,NP_001260704.1,717,NM_001273775.1,2672
3355134,NP_001036462.1,748,NM_001042997.2,4686
3355132,NP_001286137.1,116,NM_001299208.1,1289
14462537,NP_001260705.2,293,NM_001273776.2,934
2768714,NP_995744.4,648,NM_206022.4,2345
35473,NP_001246139.1,154,NM_001259210.1,1880
35475,NP_001286139.1,1034,NM_001299210.1,3966
35478,NP_724399.2,279,NM_165419.3,2040
35480,NP_995745.1,741,NM_206023.2,2488
35483,NP_001097192.2,3790,NM_001103722.3,11515
35485,NP_610163.1,497,NM_136319.4,1767
35486,NP_724407.1,1059,NM_165427.2,3678
35488,NP_610165.1,301,NM_136321.3,1241
35490,NP_610167.3,281,NM_136323.4,1438
246616,NP_724409.3,131,NM_165429.3,406
35491,NP_610168.1,176,NM_136324.4,667
35492,NP_610169.1,662,NM_136325.3,2538
35494,NP_610170.2,784,NM_136326.3,3645
35496,NP_610172.1,1057,NM_136328.3,3443
246614,NP_724418.3,524,NM_165437.3,2732
35498,NP_610173.2,153,NM_136329.3,849
49892,NP_001137607.1,154,NM_001144135.2,698
49893,NP_652101.2,321,NM_143844.4,1228
35499,NP_001286141.1,658,NM_001299212.1,3393
35500,NP_001260711.1,683,NM_001273782.1,3051
35501,NP_001260712.1,844,NM_001273783.1,3919
35503,NP_610178.2,343,NM_136334.3,1316
35504,NP_610179.2,264,NM_136335.3,1060
35505,NP_724424.1,655,NM_165441.2,3390
35507,NP_610181.2,478,NM_136337.3,1661
46078,NP_001163056.1,605,NM_001169585.3,2626
35509,NP_724428.1,469,NM_165445.4,4114
46662,NP_001260713.1,456,NM_001273784.1,1811
5740389,NP_001097193.1,52,NM_001103723.2,321
35511,NP_610183.1,699,NM_136339.3,2226
35512,NP_001260714.1,1876,NM_001273785.1,7801
35513,NP_724429.1,498,NM_165446.2,2461
35514,NP_523622.2,406,NM_078898.3,1280
35515,NP_001260715.1,237,NM_001273786.1,1179
35516,NP_523624.2,399,NM_078900.2,1200
50320,NP_652462.3,326,NM_144205.5,4062
19834939,NP_001286143.1,55,NM_001299214.1,1075
35519,NP_610188.2,2140,NM_136344.3,7712
35520,NP_610189.2,516,NM_136345.2,2266
35521,NP_001286144.1,482,NM_001299215.1,2807
35522,NP_477382.1,1460,NM_058034.4,4626
35523,NP_476641.1,1293,NM_057293.4,4062
35524,NP_001400996.1,1606,NM_001414107.1,6425
35526,NP_523625.1,376,NM_078901.3,1626
35527,NP_724444.3,631,NM_165454.3,2670
35528,NP_001260718.1,527,NM_001273789.1,2720
35529,NP_788277.1,1276,NM_176097.3,5110
35531,NP_724447.1,332,NM_165456.2,1771
35532,NP_610197.2,523,NM_136353.2,2144
5740219,NP_001097195.1,50,NM_001103725.3,198
5740704,NP_001188866.1,48,NM_001201937.2,358
35535,NP_001356958.1,501,NM_001369980.1,2761
35533,NP_610198.1,683,NM_136354.1,2202
35536,NP_001188867.1,419,NM_001201938.2,1778
35537,NP_610201.1,317,NM_136357.2,1075
35538,NP_610202.3,553,NM_136358.3,1877
35539,NP_724454.1,943,NM_165459.2,3549
35540,NP_001163061.1,878,NM_001169590.2,8415
35541,NP_001260721.1,249,NM_001273792.1,877
35543,NP_001286145.1,514,NM_001299216.1,2392
35544,NP_610207.1,182,NM_136363.4,631
35545,NP_610208.1,176,NM_136364.3,593
35546,NP_001246146.1,1169,NM_001259217.2,4941
246611,NP_724464.2,133,NM_165467.3,880
35547,NP_610210.2,286,NM_136366.3,1048
35549,NP_610211.1,418,NM_136367.3,1849
35550,NP_610212.1,504,NM_136368.4,1762
48387,NP_652063.1,861,NM_143806.4,3079
35552,NP_001303336.1,1367,NM_001316407.1,5616
35553,NP_610213.1,340,NM_136369.2,1251
35554,NP_001137610.1,1364,NM_001144138.2,4651
35555,NP_001097200.1,1744,NM_001103730.2,6397
35556,NP_610214.2,166,NM_136370.2,822
3772720,NP_001027393.1,191,NM_001032222.1,576
44307,NP_724475.1,159,NM_165475.3,2981
35559,NP_477439.2,691,NM_058091.3,2478
35560,NP_610216.1,1688,NM_136372.4,5316
35561,NP_610217.1,429,NM_136373.4,1663
53585,NP_788278.1,300,NM_176098.3,1724
246618,NP_724479.1,562,NM_165478.3,1829
35563,NP_610218.1,192,NM_136374.4,1061
35564,NP_610219.2,822,NM_136375.2,3299
35565,NP_525106.2,396,NM_080367.3,1417
47082,NP_001260730.1,274,NM_001273801.1,1668
35567,NP_610220.1,156,NM_136376.3,537
35568,NP_724484.1,242,NM_165481.5,930
35569,NP_610249.2,614,NM_136405.4,3054
35570,NP_610223.1,330,NM_136379.4,1279
35571,NP_610224.1,183,NM_136380.3,908
35574,NP_610227.2,206,NM_136383.4,1388
35573,NP_610226.2,587,NM_136382.3,2281
35572,NP_610225.1,352,NM_136381.3,1465
246620,NP_724489.1,637,NM_165483.3,2303
35575,NP_610228.1,440,NM_136384.3,1449
35576,NP_001246151.1,227,NM_001259222.2,1426
35577,NP_477090.1,213,NM_057742.4,1712
19836220,NP_001286148.1,165,NM_001299219.1,5152
35578,NP_001163063.1,894,NM_001169592.2,5152
35579,NP_525107.1,352,NM_080368.4,1290
35580,NP_610231.2,310,NM_136387.3,1278
46017,NP_001163065.1,1786,NM_001169594.2,6271
35583,NP_610232.1,880,NM_136388.3,3336
59261,NP_652724.1,578,NM_144467.2,2141
35584,NP_724495.2,297,NM_165487.4,1891
35585,NP_610234.3,136,NM_136390.3,715
35586,NP_610235.1,311,NM_136391.4,1303
35588,NP_001097202.2,1006,NM_001103732.2,6597
35587,NP_523628.1,506,NM_078904.2,1674
35590,NP_477101.1,297,NM_057753.5,1219
35591,NP_610238.2,118,NM_136394.4,598
35592,NP_610239.1,73,NM_136395.4,396
35594,NP_001260738.1,965,NM_001273809.1,4276
35595,NP_610241.1,807,NM_136397.2,4817
5740170,NP_001097204.1,104,NM_001103734.2,444
50147,NP_652314.1,70,NM_144057.2,982
35596,NP_001260744.1,535,NM_001273815.1,2794
35597,NP_610243.4,656,NM_136399.4,2198
49805,NP_524955.2,424,NM_080216.3,1385
35599,NP_610244.2,388,NM_136400.3,1255
35600,NP_610245.2,403,NM_136401.5,1621
49808,NP_001163067.1,372,NM_001169596.3,1195
35602,NP_610246.3,404,NM_136402.4,1311
50149,NP_652315.2,280,NM_144058.3,3657
35604,NP_001246156.2,291,NM_001259227.2,1216
2768716,NP_001188869.1,2028,NM_001201940.3,7264
2768717,NP_995763.1,196,NM_206041.2,674
2768715,NP_995764.2,196,NM_206042.3,1649
2768721,NP_995765.1,198,NM_206043.3,693
2768722,NP_995766.1,451,NM_206044.1,1362
35608,NP_001286150.1,488,NM_001299221.1,2027
246489,NP_724519.1,234,NM_165499.2,1034
35609,NP_995767.1,635,NM_206045.2,3470
246488,NP_001260752.1,358,NM_001273823.2,1489
35610,NP_610253.1,421,NM_136409.3,1722
59178,NP_525012.2,226,NM_080273.3,1118
35611,NP_001163069.1,239,NM_001169598.2,1566
59177,NP_724525.1,222,NM_165503.3,865
246490,NP_724526.1,222,NM_165504.2,844
35612,NP_523629.1,232,NM_078905.3,1025
35613,NP_001286152.1,227,NM_001299223.1,1248
35614,NP_523631.1,228,NM_078907.3,1394
14462556,NP_001400991.1,148,NM_001414103.1,447
14462557,NP_001260755.1,146,NM_001273826.1,441
35615,NP_523632.2,220,NM_078908.3,1347
35616,NP_523633.1,218,NM_078909.4,1188
35617,NP_523634.1,231,NM_078910.4,1010
35618,NP_523635.2,229,NM_078911.4,1304
3772464,NP_001246160.1,189,NM_001259231.2,2115
35620,NP_523636.1,227,NM_078912.3,1116
35621,NP_001246161.1,215,NM_001259232.1,1203
35622,NP_523638.1,217,NM_078914.3,1062
35623,NP_523639.1,208,NM_078915.3,1029
35624,NP_001260758.1,218,NM_001273829.1,1326
35626,NP_001260759.1,250,NM_001273830.2,2892
35625,NP_523641.2,219,NM_078917.3,889
35627,NP_610256.1,667,NM_136412.4,2884
35628,NP_523643.2,219,NM_078919.3,1077
35629,NP_523644.1,211,NM_078920.3,848
35630,NP_001286153.2,174,NM_001299224.2,704
35631,NP_001286154.1,259,NM_001299225.1,3601
53557,NP_001260760.1,1134,NM_001273831.1,4708
35634,NP_523645.1,505,NM_078921.4,1752
35635,NP_523646.1,505,NM_078922.4,1667
45041,NP_524805.1,390,NM_080066.3,1294
5740660,NP_001097206.1,97,NM_001103736.2,448
45343,NP_724538.1,1299,NM_165512.2,5224
45040,NP_001027395.1,393,NM_001032224.2,1329
35639,NP_610261.1,407,NM_136417.3,1432
45908,NP_524851.1,476,NM_080112.2,1633
35641,NP_610262.1,706,NM_136418.3,2312
35642,NP_788279.1,720,NM_176099.2,2341
246585,NP_724537.1,536,NM_165511.3,1695
246584,NP_610263.2,708,NM_136419.3,2302
35644,NP_523647.2,376,NM_078923.3,1531
44750,NP_651995.1,366,NM_143738.4,2203
35646,NP_610264.1,163,NM_136420.4,1495
35647,NP_610265.1,681,NM_136421.3,2403
35648,NP_001286155.1,1430,NM_001299226.1,5509
35649,NP_523648.3,755,NM_078924.5,2699
