NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
27206168,XP_016027420.1,388,XM_016167996.2,1370
6734344,XP_002081365.2,361,XM_002081329.4,1451
6734345,XP_002081366.2,278,XM_002081330.3,990
27207723,XP_016027422.1,135,XM_016183400.3,656
6734346,XP_039148789.1,730,XM_039292855.1,3476
27209463,XP_039148788.1,883,XM_039292854.1,2818
6734347,XP_002081368.2,549,XM_002081332.4,2079
6734348,XP_002081369.1,101,XM_002081333.4,470
6734349,XP_016027425.1,179,XM_016182114.3,672
6734350,XP_002081371.1,119,XM_002081335.4,497
6734351,XP_016027426.1,822,XM_016167998.3,5391
6734352,XP_002081373.2,588,XM_002081337.4,2035
27208550,XP_016027428.1,681,XM_016184131.2,2530
27208062,XP_039148763.1,1145,XM_039292829.2,3685
6734353,XP_002081374.1,367,XM_002081338.4,1552
6734354,XP_016027430.1,1097,XM_016168000.2,3800
6734355,XP_039147558.1,815,XM_039291624.2,3616
6734356,XP_002081377.1,527,XM_002081341.4,1995
6734357,XP_016027432.1,178,XM_016168001.2,868
6734358,XP_039148653.1,1272,XM_039292719.2,5840
6734359,XP_016027436.1,536,XM_016182111.3,2568
6734360,XP_002081381.1,152,XM_002081345.3,701
6734361,XP_016027442.1,155,XM_016168008.3,1040
6734362,XP_002081383.1,340,XM_002081347.4,2364
6734363,XP_002081384.3,352,XM_002081348.3,1327
6734364,XP_016027446.1,439,XM_016168012.3,1477
6734365,XP_016027447.1,242,XM_016182110.3,3096
6734366,XP_016027448.1,1005,XM_016174481.3,3099
6734367,XP_002081388.2,975,XM_002081352.4,3197
6734368,XP_016027449.1,328,XM_016182109.3,1121
27206617,XP_016027450.1,319,XM_016182108.3,1201
6734370,XP_002081391.1,625,XM_002081355.4,2383
6734372,XP_002081393.2,450,XM_002081357.4,1496
6734373,XP_016027451.1,357,XM_016182107.3,1201
6734374,XP_016027452.1,375,XM_016168013.3,2045
6734375,XP_039147691.1,8863,XM_039291757.2,28018
6734379,XP_002081400.1,218,XM_002081364.4,1071
6734380,XP_016027498.1,984,XM_016182060.3,5262
6734381,XP_002081402.1,155,XM_002081366.4,842
27206169,XP_039147725.1,60,XM_039291791.2,253
6734383,XP_016027504.1,424,XM_016182056.3,1595
6734384,XP_016027507.1,341,XM_016168016.3,1527
27207837,XP_016027508.1,88,XM_016183483.3,1065
6734385,XP_016027509.1,451,XM_016168017.2,1552
6734386,XP_002081407.2,390,XM_002081371.4,1354
6734387,XP_002081408.1,333,XM_002081372.4,1257
6734388,XP_016027510.1,1338,XM_016182053.3,4714
6734389,XP_044778511.1,893,XM_044922576.1,3833
6734390,XP_039147724.1,333,XM_039291790.2,1157
6734391,XP_016027515.1,573,XM_016182052.3,2652
6734396,XP_039147836.1,1604,XM_039291902.2,8055
27206170,XP_044778467.1,110,XM_044922532.1,3220
6734397,XP_039147829.1,1875,XM_039291895.2,9064
6734398,XP_016027529.1,145,XM_016168028.3,566
27209419,XP_016027530.1,160,XM_016184852.3,673
6739430,XP_016027532.1,1182,XM_016172114.3,3717
27206810,XP_016027543.2,1242,XM_016182609.3,3809
27207294,XP_016027544.1,79,XM_016183010.3,428
6734435,XP_002081455.2,443,XM_002081419.4,1489
27208918,XP_016027545.1,558,XM_016184454.3,1838
6734436,XP_002081456.1,402,XM_002081420.4,1567
6734437,XP_002081457.1,387,XM_002081421.4,1528
6734438,XP_002081458.1,303,XM_002081422.3,1613
6734439,XP_016027546.1,304,XM_016168051.3,1148
6734440,XP_002081460.1,307,XM_002081424.4,1291
6734441,XP_002081461.1,181,XM_002081425.4,759
6734442,XP_002081462.1,129,XM_002081426.4,554
6734443,XP_016027566.1,839,XM_016168071.3,4475
6734444,XP_016027568.2,3900,XM_016168073.3,12516
6739431,XP_016027570.1,549,XM_016172112.3,2795
27208851,XP_016027571.1,782,XM_016184404.3,3676
6734447,XP_002081467.1,143,XM_002081431.4,660
6734449,XP_016027572.1,678,XM_016168075.3,3446
6734451,XP_002081470.1,972,XM_002081434.4,3218
6734452,XP_016027576.1,864,XM_016182017.3,3220
27208267,XP_016027577.1,981,XM_016183859.3,3476
6734453,XP_016027578.1,514,XM_016168076.1,1838
6734454,XP_002081473.2,1313,XM_002081437.4,4085
6734455,XP_002081474.1,686,XM_002081438.3,2908
6734456,XP_002081475.2,542,XM_002081439.4,2066
6734457,XP_016027579.1,403,XM_016168077.3,1903
6734458,XP_016027580.1,618,XM_016182016.3,2564
6734459,XP_016027581.1,398,XM_016182015.3,1556
6734460,XP_016027582.1,1092,XM_016168078.3,3818
6734461,XP_039147504.1,1328,XM_039291570.2,7701
6734462,XP_016027584.1,576,XM_016182014.3,2117
6734463,XP_016027585.1,1575,XM_016168080.3,5298
6734466,XP_002081485.1,808,XM_002081449.3,2729
6734467,XP_002081486.1,274,XM_002081450.4,1521
27209106,XP_016027589.1,254,XM_016184608.3,2431
27209334,XP_016027590.1,193,XM_016184770.3,782
6734468,XP_016027592.1,584,XM_016168085.3,2105
6734469,XP_016027593.1,226,XM_016168086.3,1068
6734470,XP_016027594.1,245,XM_016168087.3,749
27207761,XP_016027595.1,244,XM_016183435.3,816
27206678,XP_016027596.1,295,XM_016182484.3,1017
6734471,XP_016027597.1,212,XM_016182013.3,739
6734472,XP_016027599.1,238,XM_016168088.3,1095
6734473,XP_016027598.1,185,XM_016168089.3,573
6734475,XP_016027600.1,126,XM_016182012.3,405
6734476,XP_002081495.1,196,XM_002081459.4,1026
6734477,XP_016027601.1,195,XM_016168090.3,1055
6734478,XP_016027605.1,504,XM_016168094.2,2482
6734479,XP_016027606.1,404,XM_016168095.3,1547
6734480,XP_002081499.1,278,XM_002081463.4,1217
120284482,XP_039148823.1,138,XM_039292889.1,417
6734482,XP_002081501.1,571,XM_002081465.4,2126
6734484,XP_002081503.1,867,XM_002081467.4,4274
6734486,XP_016027610.1,404,XM_016182010.3,1864
6734488,XP_016027612.1,1365,XM_016168098.3,4721
6734489,XP_002081508.1,561,XM_002081472.4,2661
6734490,XP_016027613.1,1455,XM_016182009.3,4623
6734491,XP_039148502.1,1664,XM_039292568.2,6692
6734492,XP_002081511.1,144,XM_002081475.3,859
6734493,XP_002081512.1,113,XM_002081476.4,526
6734494,XP_002081513.1,760,XM_002081477.3,4292
6734495,XP_039148685.1,475,XM_039292751.2,1853
27208111,XP_016027620.1,157,XM_016183735.3,602
6734496,XP_016027622.1,640,XM_016182006.3,2504
6734497,XP_002081516.1,685,XM_002081480.4,3326
6734499,XP_016027624.1,1642,XM_016182005.3,5110
6734500,XP_002081519.2,147,XM_002081483.4,717
6734501,XP_016027626.1,265,XM_016182003.3,1374
27208181,XP_016027628.1,167,XM_016183788.3,820
6734502,XP_016027631.1,167,XM_016182001.3,756
6734503,XP_002081522.1,172,XM_002081486.3,657
6734504,XP_016027635.1,3372,XM_016181998.3,10567
6734505,XP_002081524.1,100,XM_002081488.4,831
27207517,XP_016027636.1,437,XM_016183197.3,1919
120284483,XP_039148824.1,188,XM_039292890.2,1085
6734517,XP_002081526.1,315,XM_002081490.4,1044
120284407,XP_039147934.1,53,XM_039292000.2,509
27206616,XP_039147932.1,72,XM_039291998.2,1009
6734520,XP_002081529.1,225,XM_002081493.4,1068
6734521,XP_002081530.2,539,XM_002081494.4,1770
6734522,XP_002081531.1,239,XM_002081495.2,1116
6734523,XP_002081532.1,315,XM_002081496.4,1191
6734524,XP_016027639.1,854,XM_016168105.3,3553
6734525,XP_002081534.1,593,XM_002081498.4,2839
27208450,XP_016027642.1,107,XM_016184013.3,421
27208131,XP_016027643.1,931,XM_016183750.3,3324
27208993,XP_039148669.1,311,XM_039292735.2,1225
6734527,XP_016027644.1,762,XM_016181993.3,4441
6734528,XP_002081537.1,64,XM_002081501.3,385
6734529,XP_002081538.1,218,XM_002081502.4,1124
6734530,XP_016027645.1,218,XM_016168108.3,863
6734531,XP_016027646.1,439,XM_016181992.3,1749
6734532,XP_002081541.1,106,XM_002081505.4,565
6734533,XP_016027649.1,680,XM_016181990.3,2368
6734534,XP_002081543.2,113,XM_002081507.4,478
6734535,XP_002081544.2,194,XM_002081508.4,626
6734536,XP_002081545.1,444,XM_002081509.4,1756
6734538,XP_039148666.1,436,XM_039292732.2,3695
6739432,XP_002081548.2,283,XM_002081512.4,1230
6734540,XP_016027657.1,558,XM_016181985.3,3602
6734542,XP_016027658.1,194,XM_016168109.2,769
6734543,XP_016027660.1,628,XM_016181980.3,2091
6734544,XP_002081553.1,224,XM_002081517.4,919
6734545,XP_016027662.1,522,XM_016181979.3,2453
6734546,XP_002081555.1,501,XM_002081519.4,2055
6734547,XP_002081556.2,1178,XM_002081520.4,3789
6734548,XP_002081557.2,259,XM_002081521.4,1090
6734549,XP_002081558.1,335,XM_002081522.4,1213
6734550,XP_002081559.2,596,XM_002081523.4,2088
6734551,XP_002081560.1,320,XM_002081524.4,1081
6734552,XP_002081561.1,481,XM_002081525.4,1698
6739433,XP_039147550.1,1941,XM_039291616.2,6455
6734554,XP_039147555.1,532,XM_039291621.2,2220
6734555,XP_044778422.1,1487,XM_044922487.1,4762
6734556,XP_016027664.3,502,XM_016168112.3,1887
6734558,XP_002081567.1,504,XM_002081531.4,2101
6734559,XP_002081568.1,501,XM_002081532.4,1800
6734560,XP_016027665.1,504,XM_016181978.3,1641
6734561,XP_002081570.1,506,XM_002081534.4,1813
6734562,XP_016027666.1,521,XM_016168113.3,2911
6734563,XP_016027669.1,1339,XM_016181973.3,4547
6734564,XP_016027675.1,635,XM_016181970.2,2485
6734566,XP_016027678.1,849,XM_016168116.3,3870
6734567,XP_016027680.1,228,XM_016168118.3,2610
6734568,XP_039148717.1,963,XM_039292783.2,5158
6734570,XP_039148662.1,920,XM_039292728.2,4385
6734571,XP_002081580.1,477,XM_002081544.4,2602
6734573,XP_016027692.1,443,XM_016181958.3,1916
27206615,XP_016027696.1,342,XM_016181956.3,1208
27207098,XP_016027698.1,108,XM_016182844.3,699
123327105,XP_044778508.1,115,XM_044922573.1,486
6734575,XP_016027694.1,1235,XM_016168121.3,5095
27207697,XP_016027700.1,111,XM_016183379.3,477
6734576,XP_002081584.1,117,XM_002081548.4,415
6734577,XP_016027701.1,151,XM_016181955.3,480
6734580,XP_039148853.1,1281,XM_039292919.2,5445
6734581,XP_002081589.1,57,XM_002081553.4,360
6734582,XP_016027703.2,629,XM_016181954.3,2297
6734583,XP_016027705.1,307,XM_016168125.3,1579
6734584,XP_039148632.1,240,XM_039292698.2,2455
27208685,XP_016027708.1,208,XM_016184248.3,888
27208293,XP_016027709.1,140,XM_016183880.2,544
6734585,XP_002081593.1,455,XM_002081557.4,1821
6734586,XP_002081594.1,491,XM_002081558.4,1983
27209229,XP_016027711.1,247,XM_016184695.3,818
27206172,XP_016027712.1,596,XM_016168128.3,2033
6734588,XP_039148631.1,1281,XM_039292697.2,4428
27207464,XP_016027714.2,597,XM_016183146.3,1844
6734590,XP_002081598.1,398,XM_002081562.3,1642
6734591,XP_002081599.1,219,XM_002081563.4,852
6734592,XP_002081600.1,166,XM_002081564.3,628
6734593,XP_002081601.1,601,XM_002081565.3,2190
6734594,XP_002081602.1,454,XM_002081566.3,1634
6734595,XP_016027719.1,772,XM_016181951.3,3112
6734596,XP_016027721.1,1115,XM_016168132.3,4677
6734597,XP_002081605.2,1068,XM_002081569.4,4377
6734599,XP_016027731.1,2166,XM_016181933.3,7566
6734600,XP_002081608.1,481,XM_002081572.4,1571
6734601,XP_002081609.1,336,XM_002081573.4,1292
6734602,XP_016027750.1,1298,XM_016168134.3,4317
6734603,XP_002081611.1,1098,XM_002081575.4,4238
6734604,XP_016027757.1,175,XM_016168140.3,1470
6734605,XP_016027759.1,113,XM_016181921.2,496
6734606,XP_002081614.1,220,XM_002081578.4,758
6734607,XP_039147894.1,582,XM_039291960.2,2196
6734608,XP_016027762.1,1070,XM_016168144.2,5302
6734610,XP_016027763.1,899,XM_016181920.3,3008
6734611,XP_002081619.1,737,XM_002081583.4,2803
6734612,XP_039148453.1,766,XM_039292519.2,5191
6734614,XP_002081622.1,52,XM_002081586.4,284
6734616,XP_016027765.3,1981,XM_016168146.3,8561
6734617,XP_002081625.2,212,XM_002081589.4,767
27207532,XP_016027769.1,204,XM_016183215.3,794
6734621,XP_002081629.1,577,XM_002081593.4,2557
6734622,XP_039147773.1,1125,XM_039291839.1,3956
6734623,XP_002081631.2,599,XM_002081595.4,3121
27209173,XP_016027774.1,589,XM_016184658.3,1775
27208171,XP_016027775.1,417,XM_016183783.1,1254
27207055,XP_016027776.1,599,XM_016182806.3,1849
27207345,XP_016027777.3,599,XM_016183045.3,1800
6734624,XP_016027778.1,594,XM_016168147.2,1839
6734625,XP_016027779.2,601,XM_016168148.3,2775
6734626,XP_039148746.1,1963,XM_039292812.2,9136
6734627,XP_016027788.1,735,XM_016168149.3,2614
6734628,XP_016027789.2,521,XM_016168150.3,1794
6734629,XP_016027790.1,376,XM_016181905.2,1293
6734630,XP_002081638.2,246,XM_002081602.2,1080
6734631,XP_002081639.1,455,XM_002081603.4,1570
6734632,XP_002081640.2,430,XM_002081604.4,1734
6734634,XP_016027792.1,213,XM_016168152.3,948
6734635,XP_016027803.1,449,XM_016181904.2,2309
6734636,XP_002081644.1,430,XM_002081608.4,1838
6734638,XP_016027806.1,405,XM_016168164.2,1580
6734637,XP_002081645.1,294,XM_002081609.4,1601
6734639,XP_002081647.1,143,XM_002081611.4,945
27207448,XP_016027809.2,80,XM_016183125.3,8955
6734641,XP_044778580.1,967,XM_044922645.1,6160
6734642,XP_002081649.1,438,XM_002081613.3,1579
6734643,XP_002081650.1,124,XM_002081614.3,684
6734644,XP_002081651.2,526,XM_002081615.4,1648
6734645,XP_002081652.2,1075,XM_002081616.4,3441
6734646,XP_039148126.1,280,XM_039292192.2,1012
6734647,XP_002081654.1,476,XM_002081618.4,1716
6734648,XP_002081655.1,295,XM_002081619.4,1061
6734649,XP_016027820.1,281,XM_016168166.3,924
6734650,XP_002081657.1,278,XM_002081621.2,913
6734651,XP_002081658.1,273,XM_002081622.4,943
120284484,XP_044778423.1,192,XM_044922488.1,579
6734652,XP_002081659.2,307,XM_002081623.4,976
120284190,XP_039147775.1,45,XM_039291841.2,373
27208949,XP_016027821.2,68,XM_016184480.3,326
27209147,XP_016027822.1,370,XM_016184641.3,1281
6734654,XP_002081661.1,116,XM_002081625.4,793
6734655,XP_002081662.2,284,XM_002081626.4,909
6734653,XP_016027824.1,1251,XM_016168167.3,5187
6734657,XP_039148000.1,2501,XM_039292066.2,8407
120284417,XP_039148015.1,215,XM_039292081.2,1884
6734659,XP_016027850.2,486,XM_016181866.3,1503
6734660,XP_002081667.1,425,XM_002081631.4,2515
6734661,XP_016027852.1,522,XM_016181865.3,2440
6734662,XP_002081669.1,205,XM_002081633.4,3105
6734663,XP_016027853.1,393,XM_016168168.3,1316
6734665,XP_016027855.1,725,XM_016181862.3,2563
6734667,XP_002081674.1,1410,XM_002081638.4,4633
6734669,XP_016027857.1,2157,XM_016181860.3,9581
6734670,XP_039148016.1,180,XM_039292082.2,12397
6734671,XP_016027861.1,1329,XM_016181859.3,4450
6734672,XP_002081679.1,498,XM_002081643.4,2101
6734673,XP_002081680.1,295,XM_002081644.4,1114
6734674,XP_016027863.1,374,XM_016181849.1,1802
6734676,XP_044778363.1,260,XM_044922428.1,1467
6734678,XP_016027870.1,510,XM_016168172.3,1962
6734677,XP_044778364.1,94,XM_044922429.1,518
6734679,XP_039147998.1,3981,XM_039292064.2,12226
6734681,XP_002081688.1,455,XM_002081652.4,1504
123327034,XP_044778424.1,5002,XM_044922489.1,15629
6734684,XP_002081691.1,293,XM_002081655.4,1292
6734685,XP_002081692.1,243,XM_002081656.4,966
6734686,XP_002081693.1,174,XM_002081657.4,794
6734687,XP_016027884.1,1112,XM_016181837.3,3965
6734688,XP_016027886.1,1575,XM_016168173.3,5115
6734689,XP_002081696.1,164,XM_002081660.4,685
6734691,XP_016027887.1,471,XM_016168174.3,1920
6734690,XP_002081697.1,572,XM_002081661.4,1892
6740783,XP_016027889.1,224,XM_016172774.3,876
6734692,XP_016027890.1,296,XM_016168176.3,1015
6734693,XP_016027891.1,245,XM_016181834.3,888
6734694,XP_016027893.1,656,XM_016168178.2,2377
6734695,XP_002081702.1,695,XM_002081666.4,2761
6734696,XP_016027896.1,341,XM_016168179.3,1182
6734697,XP_039147335.1,1358,XM_039291401.2,6557
27206693,XP_039147336.2,757,XM_039291402.2,2600
6734698,XP_016027898.1,966,XM_016168180.3,4373
120284353,XP_039147399.1,133,XM_039291465.2,2174
6734701,XP_039147840.1,1255,XM_039291906.2,6075
27207224,XP_016027900.1,81,XM_016182948.3,385
6734702,XP_016027901.1,1054,XM_016181830.2,3380
6734703,XP_016027903.1,192,XM_016168182.3,1982
6734704,XP_002081711.1,264,XM_002081675.4,2592
6734705,XP_016027909.1,1025,XM_016168188.3,3505
6734706,XP_002081713.3,559,XM_002081677.3,1779
6734707,XP_016027917.1,579,XM_016168196.3,2060
6734708,XP_002081715.2,275,XM_002081679.4,1395
6734709,XP_016027920.1,605,XM_016168199.3,3236
6734710,XP_002081717.1,437,XM_002081681.4,1730
6734711,XP_002081718.1,161,XM_002081682.4,731
6734712,XP_002081719.1,741,XM_002081683.4,2500
6734713,XP_002081720.1,717,XM_002081684.4,2670
6734714,XP_002081721.1,202,XM_002081685.4,975
6734716,XP_016027923.1,1291,XM_016168202.2,5636
6734715,XP_016027924.1,370,XM_016181828.3,2199
6734717,XP_002081724.1,333,XM_002081688.4,1191
6734718,XP_016027927.1,1432,XM_016181827.3,4692
6734719,XP_016027928.1,411,XM_016168203.3,3043
6734720,XP_002081727.1,260,XM_002081691.3,925
6734722,XP_016027931.1,1450,XM_016168206.3,5860
6734723,XP_016027933.1,471,XM_016181825.2,2019
6734724,XP_002081731.2,80,XM_002081695.4,498
27206173,XP_016027935.1,62,XM_016168208.3,250
6734726,XP_002081733.1,396,XM_002081697.4,1452
6734727,XP_016027936.1,934,XM_016181823.3,3200
6734728,XP_002081735.1,346,XM_002081699.4,2074
27206614,XP_039147853.1,148,XM_039291919.2,1665
6734734,XP_039147852.1,538,XM_039291918.2,2472
6734735,XP_002081738.2,714,XM_002081702.4,2274
6739456,XP_039147850.1,1050,XM_039291916.1,3306
6739454,XP_002076355.1,192,XM_002076319.3,729
6739453,XP_002076356.1,143,XM_002076320.4,650
6739455,XP_016027945.1,748,XM_016172110.3,2472
6734736,XP_002081739.1,247,XM_002081703.4,979
6734737,XP_039147744.1,843,XM_039291810.2,4092
6734739,XP_002081742.1,594,XM_002081706.4,1915
6734740,XP_016027949.1,610,XM_016168209.2,1939
6734741,XP_016027950.1,975,XM_016181812.2,3765
6734742,XP_016027952.1,1611,XM_016168211.3,5224
27206613,XP_016027953.1,218,XM_016181811.3,985
27206174,XP_016027954.1,51,XM_016168212.2,477
6734746,XP_002081749.1,109,XM_002081713.4,471
6734747,XP_002081750.1,378,XM_002081714.4,1314
6734748,XP_016027955.1,1227,XM_016168213.3,3780
6734749,XP_002081752.1,164,XM_002081716.4,555
6734750,XP_002081753.1,214,XM_002081717.4,939
6734751,XP_016027956.1,439,XM_016168214.3,1534
6740484,XP_016027958.1,70,XM_016176671.3,445
27207164,XP_039147268.1,146,XM_039291334.2,466
6739457,XP_016027959.1,517,XM_016172109.3,1706
6734752,XP_002081755.1,845,XM_002081719.4,2866
6734754,XP_016027961.1,1344,XM_016168215.3,4873
6734755,XP_039148129.1,1189,XM_039292195.2,4060
6734756,XP_016027963.1,219,XM_016181809.3,1033
6734757,XP_002081760.1,652,XM_002081724.4,2423
6734758,XP_039148131.1,845,XM_039292197.2,3884
27206175,XP_016027970.1,465,XM_016168219.2,2051
6734760,XP_002081763.1,417,XM_002081727.4,1770
6734761,XP_016027973.1,393,XM_016168220.3,1382
6734762,XP_002081765.1,506,XM_002081729.4,1681
6734763,XP_039148134.1,274,XM_039292200.2,1016
6734764,XP_002081767.2,216,XM_002081731.4,827
6734765,XP_002081768.1,1047,XM_002081732.4,3611
6734766,XP_002081769.2,186,XM_002081733.4,822
6734767,XP_002081770.2,145,XM_002081734.4,1212
6734768,XP_039148831.1,785,XM_039292897.2,4206
6734769,XP_002081772.2,600,XM_002081736.4,2122
6734770,XP_002081773.1,610,XM_002081737.4,1889
6734771,XP_002081774.1,235,XM_002081738.4,864
6734772,XP_002081775.2,636,XM_002081739.4,2081
6734773,XP_016027978.1,276,XM_016168223.3,934
6734774,XP_002081777.1,359,XM_002081741.4,1526
6734775,XP_044778414.1,240,XM_044922479.1,1015
6734776,XP_002081779.1,204,XM_002081743.4,687
120284404,XP_039147911.1,269,XM_039291977.2,1085
6734778,XP_039148828.2,160,XM_039292894.2,483
6734779,XP_002081782.1,214,XM_002081746.2,651
6734780,XP_016027980.1,283,XM_016168225.3,951
6734781,XP_002081784.3,291,XM_002081748.4,1237
6734782,XP_002081785.2,534,XM_002081749.4,2025
6734783,XP_016027981.1,725,XM_016181802.3,2507
6734784,XP_016027985.1,724,XM_016168229.3,3705
6734785,XP_044778468.1,526,XM_044922533.1,1918
6734786,XP_002081789.2,519,XM_002081753.3,3289
6734787,XP_016027989.1,631,XM_016181801.3,3058
6734788,XP_039147524.1,577,XM_039291590.2,2491
6734789,XP_002081792.1,148,XM_002081756.4,592
6734790,XP_044778345.1,362,XM_044922410.1,1790
6734791,XP_002081794.2,139,XM_002081758.3,1061
6734792,XP_016027994.1,317,XM_016168236.3,2077
6734793,XP_002081796.2,113,XM_002081760.4,614
6734794,XP_002081797.1,503,XM_002081761.4,1812
6734795,XP_002081798.1,516,XM_002081762.4,2084
27208703,XP_016027995.1,542,XM_016184267.3,2356
27207637,XP_016027997.1,434,XM_016183322.3,1700
6734797,XP_016028001.1,625,XM_016168240.3,4338
6734796,XP_016028005.1,1701,XM_016181800.3,6665
6734799,XP_039148695.1,1302,XM_039292761.1,6899
6734800,XP_002081803.1,493,XM_002081767.4,1668
6734801,XP_039148501.1,552,XM_039292567.2,1876
6734802,XP_016028012.1,529,XM_016181796.3,2311
6734803,XP_002081806.2,308,XM_002081770.4,1296
27208193,XP_016028014.1,257,XM_016183806.3,964
6734804,XP_016028017.1,650,XM_016181794.3,4379
6734805,XP_002081808.2,452,XM_002081772.4,1538
6734807,XP_002081810.1,222,XM_002081774.4,2025
6734806,XP_002081809.2,164,XM_002081773.4,634
6734808,XP_002081811.2,136,XM_002081775.3,505
6734809,XP_002081812.1,132,XM_002081776.4,557
6734810,XP_002081813.1,120,XM_002081777.3,518
6734811,XP_016028022.1,124,XM_016181791.2,601
6734812,XP_016028031.1,1754,XM_016181783.3,7619
27208376,XP_016028038.1,122,XM_016183958.3,477
27208505,XP_016028039.1,201,XM_016184056.2,753
27208817,XP_044778673.1,75,XM_044922738.1,700
6734813,XP_002081816.1,624,XM_002081780.4,1994
6734814,XP_016028042.1,217,XM_016181774.3,904
6734815,XP_016028043.1,411,XM_016168248.3,1495
6734816,XP_002081819.1,152,XM_002081783.4,1702
6734817,XP_016028048.1,623,XM_016168251.3,3170
6734818,XP_016028049.1,702,XM_016168252.3,3368
6734819,XP_016028051.1,114,XM_016168254.3,576
6734820,XP_016028053.1,358,XM_016181773.2,1436
6734821,XP_002081824.1,246,XM_002081788.4,873
27209016,XP_044778381.1,306,XM_044922446.1,1140
6734822,XP_016028055.1,200,XM_016168255.3,778
6734824,XP_002081826.2,525,XM_002081790.4,1953
