NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method	Chromosomes	Nomenclature ID	Ensembl GeneIDs	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop	OMIM IDs	Orientation	Proteins	Synonyms	Taxonomic ID	SwissProt Accessions
39419	eyg	eyegone	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	39419	NCBI Ortholog	3L	FBgn0000625		NT_037436.4	12462537	12468021		minus	3	Bk27,BK27,CG10488,Dmel\CG10488,Eyg,EYG,lun	7227	
39443	Ptp69D	Protein tyrosine phosphatase 69D	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39443	NCBI Ortholog	3L	FBgn0014007		NT_037436.4	12734945	12741568		plus	2	69D,CG10975,CT30751,Dmel\CG10975,DPTP,dptp69d,dptp69D,Dptp69D,DPTP69D,Ptp,ptp69,ptp69d,ptp69D,Ptp69d,PTP69D,PTPase,R-PTP 69D,rptp69d,RPtp69D	7227	
39529	Hml	Hemolectin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39529	NCBI Ortholog	3L	FBgn0029167		NT_037436.4	13846054	13860001		plus	2	CG7002,CT21553,d-hml,Dmel\CG7002,hml	7227	
40134	Taf6	TBP-associated factor 6	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40134	NCBI Ortholog	3L	FBgn0010417		NT_037436.4	19599088	19601382		plus	2	CG32211,CG9348,d60,dme-TAFII60,Dmel\CG32211,dmTAF6,dTAF6,dTAF62,dTAFII62,dTAF[[II]]262,dTAF[[II]]60,dTAF[[II]]62,l(3)76BDf,p62,SR3-4B,TAF,Taf-6,taf6,TAF6,taf60,Taf60,TAF60,TAF60/62,Taf62,TAFII60,TAFII60(62),TAFII62,TAF[[II]],Taf[[II]]60,TAF[[II]]60,TAF[[II]]60/62,TAF[[II]]62,TFIID,TFIID 62	7227	
40155	SREBP	Sterol regulatory element binding protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40155	NCBI Ortholog	3L	FBgn0261283		NT_037436.4	19793935	19798979		plus	4	CG8522,Dmel\CG8522,dsrebp,dSrebp,dSREBP,HlH106,HLH106,l(3)76BDw,SREBF1,srebp,Srebp,SREBP1	7227	
40444	Act79B	Actin 79B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40444	NCBI Ortholog	3L	FBgn0000045		NT_037436.4	21985210	21987190		plus	2	143060_f_at,act 79B,ACT4,act79B,actin,Actin,ArpF,CG7478,D,Dmel\CG7478,mus79B	7227	
41742	Crz	Corazonin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	41742	NCBI Ortholog	3R	FBgn0013767		NT_033777.3	14314854	14315716		plus	1	CG3302,cor,COR,Cora,CORZ,crz,CRZ,Dm-Crz,Dmel\CG3302,Drm-COR	7227	
42447	Lrrk	Leucine-rich repeat kinase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	42447	NCBI Ortholog	3R	FBgn0038816		NT_033777.3	20635480	20644279		plus	3	CG5483,CT17358,dLrrk,dLRRK,dLrrk2,dLRRK2,Dmel\CG5483,lrrk,LRRK,Lrrk2,LRRK2	7227	
42596	how	held out wings	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	42596	NCBI Ortholog	3R	FBgn0264491		NT_033777.3	22042191	22079321		plus	6	0904/17,24B,anon-EST:Liang-2.39,CG10293,clone 2.39,Dmel\CG10293,How,HOW,KH93F,l(3)j5B5,l(3)j5D5,l(3)S053606,l(3)S090417,l(3)s2612,P62,qkr,qkr[93F],sci,stru,SZ1,who,Who/How	7227	
42846	spas	spastin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	42846	NCBI Ortholog	3R	FBgn0039141		NT_033777.3	24038215	24042982		plus	6	CG5977,D-spastin,Dmel\CG5977,Dspastin,Spas,SPAS,Spastin	7227	
42947	AstA	Allatostatin A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	42947	NCBI Ortholog	3R	FBgn0015591		NT_033777.3	24760530	24765071		minus	2	Allatostatin A1,Allatostatin A2,Allatostatin A3,Allatostatin A4,ALLS,AS,ASA,ast,Ast,AST,AST-1,AST-3,AST-4,Ast-A,AST-A,AstA-1,AstA-2,AstA-3,AstA-4,AstA1,AstA2,AstA4,BcDNA:RE16553,CG13633,DAP,DAP-A,Dmel\CG13633,Drm-AST-1,Drm-AST-2,Drm-AST-3,Drm-AST-4,Drm-AST-A,DST-1A,DST-2A,DST-3A,DST-4A	7227	
43183	Ald1	Aldolase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	10	43183	NCBI Ortholog	3R	FBgn0000064		NT_033777.3	26254069	26261591		minus	10	ald,Ald,ALD,ALDOA,Aldolase,BcDNA:LP07735,CG6058,dALDOA,Dmel\CG6058,FBA,T12,T4,T6,T7	7227	
43319	Mtl	Mig-2-like	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	43319	NCBI Ortholog	3R	FBgn0039532		NT_033777.3	27636412	27639871		plus	3	5588,CG5588,Dmel\CG5588,dMig-2,Mt1/Mig2-like,mtl,MTL,Rac,Rac GTPase,Rac-like	7227	
45380	spin	spinster	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	45380	NCBI Ortholog	2R	FBgn0086676		NT_033778.4	16124981	16138238		plus	5	25/11,bnch,CG8428,Dmel\CG8428,l(2)10403,l(2)k02511,l(2)k09905,l(2)W5,l(2R)W5,Spin	7227	
47746	Lk	Leucokinin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	47746	NCBI Ortholog	3L	FBgn0028418		NT_037436.4	14560139	14560764		minus	1	CG13480,DLK,Dmel\CG13480,Drm-KIN,kinin,Kinin,LCK,leuc,leucokinin,Leuk,leukokinin,lk,LK,pp	7227	
2768974	ind	intermediate neuroblasts defective	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	2768974	NCBI Ortholog	3L	FBgn0025776		NT_037436.4	15042799	15043924		minus	1	CG11551,Dmel\CG11551,Ind,ind/Gsx	7227	
32437	Lsd-2	Lipid storage droplet-2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	32437	NCBI Ortholog	X	FBgn0030608		NC_004354.4	15069127	15076220		minus	5	145098_at,CG9057,Dmel\CG9057,dmPLIN2,DmPLIN2,dPlin2,LSD,lsd-2,LSD-2,lsd2,Lsd2,LSD2,LSP-2,plin2,Plin2,PLIN2	7227	
32603	nonA	no on or off transient A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	32603	NCBI Ortholog	X	FBgn0004227		NC_004354.4	16361569	16371547		plus	4	Bj6,Bj6-1,CG4211,diss,Dmel\CG4211,dNONO,non-A,nona,NonA,NONA,nonA/diss,opm2,p54[nrb],x14	7227	
33736	His3.3A	Histone H3.3A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	33736	NCBI Ortholog	2L	FBgn0014857		NT_033779.5	5055058	5056149		plus	3	CG5825,dH3.3A,Dmel\CG5825,H3.3,H3.3A,His-3.3A,His3.3,PH3	7227	
33942	AkhR	Adipokinetic hormone receptor	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	33942	NCBI Ortholog	2L	FBgn0025595		NT_033779.5	6711286	6716186		minus	4	AKH R,Akh-R,AKH-R,akhr,akhR,Akhr,AKHR,Akhr/GRHR,AkhR/GRHR,BEST:GH19447,CG11325,DAKHR,DAKHR-1,DGRHR,Dmel\CG11325,GnRHR,GRHR,GRHR/CG11325	7227	
34445	Myo31DF	Myosin 31DF	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	34445	NCBI Ortholog	2L	FBgn0086347		NT_033779.5	10491814	10506779		minus	3	CG7438,Dm IA,Dmel\CG7438,DmIA,DroMIA,IA,mhc1,Mhc1,Myo-IA,Myo1a,Myo1A,myo1D,Myo1D,myo31DF,MyoIA,MYOIA,myoID,MyoID,souther	7227	
34632	Mt2	Methyltransferase 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	34632	NCBI Ortholog	2L	FBgn0028707		NT_033779.5	12096525	12097687		plus	2	CG10692,dDNMT,dDnmt2,dDNMT2,Dmel\CG10692,DmMT2,Dnmt,DNMT,dnmt2,Dnmt2,DNMT2,nmt2	7227	
35084	kel	kelch	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	35084	NCBI Ortholog	2L	FBgn0001301		NT_033779.5	18129884	18138083		minus	2	CG7210,Dm.Ring_canal/KELC_DROME,Dmel\CG7210,Kel,Kelch	7227	
35587	Cyp6a2	Cytochrome P450 6a2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	35587	NCBI Ortholog	2R	FBgn0000473		NT_033778.4	6779749	6781491		minus	1	143127_at,6a2,91-R,91R,CG9438,Cyp6a,cyp6a2,Cyp6A2,CYP6a2,CYP6A2,Cyt-P450-B1,Dmel\CG9438,P-450,P-450-B,P450,P450-B,P450-B1	7227	
35747	drosha	drosha	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	35747	NCBI Ortholog	2R	FBgn0026722		NT_033778.4	7932429	7936840		plus	1	CG8730,Dmel\CG8730,Drosha,DROSHA	7227	
36212	Or47b	Odorant receptor 47b	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	36212	NCBI Ortholog	2R	FBgn0026385		NT_033778.4	11319710	11321312		minus	1	47b,47E.2,CG13206,Dmel\CG13206,DmOr47b,DOR25,DOR47E.2,OR 47b,or47b,OR47b,Or47E.2	7227	
36546	Cp1	Cysteine proteinase-1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	36546	NCBI Ortholog	2R	FBgn0013770		NT_033778.4	13960675	13967981		plus	4	Cath L,CathL,CatL,CATL_DROME,CG6692,CL,cp1,CP1,CT20780,CTSL,CysP-1,Dcp-1,DCP-1,Dcp1,DCP1,Dmel\CG6692,fs(2)50Ca	7227	
36578	Opa1	Optic atrophy 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	36578	NCBI Ortholog	2R	FBgn0261276		NT_033778.4	14230611	14235449		minus	5	CG8479,Dmel\CG8479,dOpa1,dOPA1,l(2)s3475,opa1,OPA1,opa1-like,Opa1-like,OPA1-like	7227	
37196	5-HT1A	5-hydroxytryptamine (serotonin) receptor 1A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	37196	NCBI Ortholog	2R	FBgn0004168		NT_033778.4	19067155	19121958		plus	2	5-HT,5-HT-1a,5-HT-dro2A,5-HT1a,5-HT1ADro,5-HT[1A]Dro,5-HT[[1ADro]],5-HT[[1A]],5-HT[[1A]]DRO,5HT,5HT-1A,5HT-dro2A,5HT-drp[[2A]],5HT-R2A,5HT1a,5HT1A,5htdro2a,5HT[[1ADro]],CG16720,d5-HT1A,Dm5-HT1A,Dm5-HT[[1A]],Dm5HTdro2A,Dmel\CG16720,DRO2A,HT1A	7227	
37447	Sdc	Syndecan	Drosophila melanogaster	fruit fly	PROTEIN_CODING	9	37447	NCBI Ortholog	2R	FBgn0010415		NT_033778.4	21392402	21481176		minus	9	CG10497,CT27296,Dmel\CG10497,dSdc,Dsyn,l(2)10608,sdc,syd,Syd,syn,Syn	7227	
37662	Fib	Fibrillarin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	37662	NCBI Ortholog	2R	FBgn0003062		NT_033778.4	23072909	23074725		minus	1	CG9888,dFib,Dmel\CG9888,fib,Fibri,fibrillarin,GCR-6,GCR6,pen59C5,Pen59C5	7227	
3772432	Adhr	Adh-related	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	3772432	NCBI Ortholog	2L	FBgn0000056		NT_033779.5	14615552	14618902		plus	3	3'ORF,Adh-dup,ADHR,Adh[r],ADH[r],BG:DS01486.9,CG32954,CG3484,Dmel\CG3484	7227	
38736	sfl	sulfateless	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	38736	NCBI Ortholog	3L	FBgn0020251		NT_037436.4	6495680	6550104		plus	4	CG8339,CT24567,Dmel\CG8339,dw,l(3)03844,lincRNA.S4253,NDST,Sfl	7227	
39034	smg	smaug	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	39034	NCBI Ortholog	3L	FBgn0016070		NT_037436.4	8990317	8997989		minus	5	anon-D69,anonD69,CG5263,D69,Dmel\CG5263,Smaug,Smg,SmG,SMG	7227	
39191	Or67d	Odorant receptor 67d	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39191	NCBI Ortholog	3L	FBgn0036080		NT_037436.4	10273204	10274624		plus	1	67d,CG14157,DmelOr67d,Dmel\CG14157,DmOr67d,OR67d	7227	
40428	eg	eagle	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40428	NCBI Ortholog	3L	FBgn0000560		NT_037436.4	21808703	21817600		plus	3	CG7383,Dmel\CG7383,eag,Eg,egl,Egl,egon,Egon,EGON,NR0A3,spy,T1	7227	
40657	Snr1	Snf5-related 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40657	NCBI Ortholog	3R	FBgn0011715		NT_033777.3	5470926	5472754		plus	1	BAP45,CG1064,Dmel\CG1064,l(3)01319,snr,Snr,snr-1,Snr-1,snr1,SNR1,Snr1/BAP45	7227	
41627	Su(var)3-7	Suppressor of variegation 3-7	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	41627	NCBI Ortholog	3R	FBgn0003598		NT_033777.3	13264364	13270038		plus	2	CG8599,Dmel\CG8599,DmSu(var)3-7,l(3)87El,Su(var)(3)3,Su(var)(3)7,Su(Var)3-7,SU(VAR)3-7,Su-var(3)7,Suv3-7,Suvar(3)7,Suvar37	7227	
41770	stumps	stumps	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	41770	NCBI Ortholog	3R	FBgn0020299		NT_033777.3	14577217	14608079		plus	5	0837/10,anon-EST:CL47,anon-estC,C,CG18485,CG31317,CG3375,Dmel\CG31317,dof,Dof,DOF,dof/hbr,dof/hbr/sms,Dof/stumps/heartbroken,dof1,gene C,hbr,Hbr,Hbr/Dof,heartbroken/dof,i21,i28,l(3)09904,l(3)S083710,P1740,sms,Stumps,stumps/dof	7227	
41952	msps	mini spindles	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	41952	NCBI Ortholog	3R	FBgn0027948		NT_033777.3	16050801	16060675		plus	5	anon-WO0140519.136,CG5000,Dis1,Dmel\CG5000,Msps,MSPS,TOG,XMAP215	7227	
42025	Fas1	Fasciclin 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	7	42025	NCBI Ortholog	3R	FBgn0285925		NT_033777.3	16625238	16639771		plus	7	CG6588,Dmel\CG6588,DROFAS,DROFAS1,DROFASI,fas I,Fas I,fas-I,fas1,fasI,FasI,FGM222E05,gasI,MRE24	7227	
42542	lbe	ladybird early	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42542	NCBI Ortholog	3R	FBgn0011278		NT_033777.3	21441577	21446537		minus	1	CG6545,Dmel\CG6545,Hox11-D125,lb,Lb,Lbe,NK?	7227	
42799	nau	nautilus	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	42799	NCBI Ortholog	3R	FBgn0002922		NT_033777.3	23712814	23718357		minus	2	CG10250,Dmel\CG10250,Dmyd,Mdrf,MyoD,MYOD,Nau,NAU	7227	
43149	Nf1	Neurofibromin 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	43149	NCBI Ortholog	3R	FBgn0015269		NT_033777.3	25983013	25995737		plus	5	CG8318,Dmel\CG8318,dNf1,dNF1,FBpp0084326,Nf-1,NF-1,nf1,NF1	7227	
43832	PlexA	Plexin A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	43832	NCBI Ortholog	4	FBgn0025741		NC_004353.4	1009895	1027101		minus	4	BcDNA:GM05237,CG11081,D-Plex A,Dmel\CG11081,DPlexA,lincRNA.927,plex,plex A,Plex1,plexA,Plexa,PlexA1,PlexinA	7227	
44010	Pgm1	Phosphoglucose mutase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	44010	NCBI Ortholog	3L	FBgn0003076		NT_037436.4	16126018	16128531		minus	1	CG5165,Dmel\CG5165,dPgm,pgm,Pgm,PGM,Pgm-1,PGM-1,PGM1	7227	
44160	sw	short wing	Drosophila melanogaster	fruit fly	PROTEIN_CODING	15	44160	NCBI Ortholog	X	FBgn0003654		NC_004354.4	20227961	20236382		minus	15	17-234,cDIC,Cdic,Cdic2b,CG18000,dic,Dic,DIC,Dic19B,Dic19C,Dmel\CG18000,IC,IC74,l(1)19Bb,sw CES	7227	
44291	Idh	Isocitrate dehydrogenase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	9	44291	NCBI Ortholog	3L	FBgn0001248		NT_037436.4	8356404	8360906		minus	9	CG7176,cIdh,CT22171,Dmel\CG7176,ICDH,idh,IDH,IDH (CG7176),Idh-NADP,IDH-NADP,IDH1,isocitrate dehydrogenase,l(3)L3852	7227	
45282	dib	disembodied	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	45282	NCBI Ortholog	3L	FBgn0000449		NT_037436.4	4062292	4064551		plus	1	302a1,CG12028,Cyp,Cyp27,Cyp302a1,CYP302A1,Dib,Dmel\CG12028,l(3)64Ak,l(3)dib,l(3)SH14	7227	
45326	Lsp2	Larval serum protein 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	45326	NCBI Ortholog	3L	FBgn0002565		NT_037436.4	12129393	12131869		plus	2	C23,CG11538,CG6806,DmeLSP2,Dmel\CG6806,LHP,LSP 2,Lsp-2,LSP-2,LSP2,Pt-1	7227	
45655	dom	domino	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	45655	NCBI Ortholog	2R	FBgn0020306		NT_033778.4	21323430	21341847		plus	4	27/4,anon-WO0172774.190,CG9696,dDom,dEP400,Dmel\CG9696,Dom,DOM,DOM-A,DomA,Domino,l(2)81/8,l(2)k02704,l(2)k08108,p400	7227	
45910	ort	ora transientless	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	45910	NCBI Ortholog	3R	FBgn0003011		NT_033777.3	19659748	19663672		plus	1	CG7411,CT22815,Dm-hclA,Dmel\CG7411,DmHisCl2,DMHisClalpha1,GluCI,HA-CI I,hclA,HclA,HisC12,HisCI2,HisCl,HisCl-alpha1,hisCl2,HisCl2,Hist1,ora,Ort,ORT	7227	
47091	comt	comatose	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	47091	NCBI Ortholog	X	FBgn0000346		NC_004354.4	13259021	13262488		plus	2	CG 1618,CG1618,com,Comt,Dmel\CG1618,DmNSF,dNSF,dNSF-1,dnsf1,dNsf1,dNSF1,Nsf,NSF,NSF 1,NSF-1,Nsf1,NSF1	7227	
47874	Zw10	Zeste-white 10	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	47874	NCBI Ortholog	X	FBgn0004643		NC_004354.4	2604197	2606824		plus	1	abe,CG9900,Dmel\CG9900,Dsl1,dZW10,EG:BACR7C10.3,l(1)3Af,l(1)6-99,l(1)zw10,mit(1)15,Mit(1)15,mit(l)15,zw-10,ZW-10,zw10,ZW10	7227	
31016	SkpA	SKP1-related A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	9	31016	NCBI Ortholog	X	FBgn0025637		NC_004354.4	656114	657899		plus	9	anon-WO03040301.234,anon-WO03040301.236,anon-WO03040301.238,CG16983,Dmel\CG16983,dSkip-1,dSkp-1,dSKP1,dskpA,dSkpA,EG:115C2.4,l(1)G0037,l(1)G0058,l(1)G0109,l(1)G0389,Skp,Skp1,SKP1,skpA,SKPA,spkA	7227	
31228	tko	technical knockout	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31228	NCBI Ortholog	X	FBgn0003714		NC_004354.4	2442313	2443976		minus	2	CG7925,Dmel\CG7925,EG:BACH59J11.1,l(1)3Ab,l(1)tko,MRP-S12,mRpS12,MRPS12,mt-rps12,rps12,S12,Tko	7227	
31863	t	tan	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31863	NCBI Ortholog	X	FBgn0086367		NC_004354.4	9217655	9223257		minus	2	CG12120,Dmel\CG12120,Tan	7227	
32007	sesB	stress-sensitive B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	32007	NCBI Ortholog	X	FBgn0003360		NC_004354.4	10780893	10786958		minus	5	A/A-T,A/A-T/sesB,ADP/ATP translocase,ADT2,anon-WO02059370.55,ANT,ANT1,CG16944,dANT,Dmel\CG16944,dSLC25A4,EM12,Hmr,jive,l(1)9Ed,l(1)9Fa,l(1)DC701,l(1)EM31,l(1)G0126,l(1)G0247,l(1)G0386,l(1)S12,orangi,S12,ses B,sesb,SesB,SESB	7227	
32556	Stim	Stromal interaction molecule	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	32556	NCBI Ortholog	X	FBgn0045073		NC_004354.4	15934495	15940451		minus	4	C-Stim,CG9126,D-Stim,D-STIM,Dmel\CG9126,dstim,dStim,dSTIM,stim,STIM,stim1,STIM1	7227	
33837	Kdm5	Lysine demethylase 5	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	33837	NCBI Ortholog	2L	FBgn0031759		NT_033779.5	5989400	5999501		minus	6	CG9088,dJARID1,dKDM5,dKDM5/LID,Dmel\CG9088,kdm5,KDM5,l(2)10424,lid,Lid,LID,Lid/KDM5	7227	
34500	porin	porin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	34500	NCBI Ortholog	2L	FBgn0004363		NT_033779.5	10847227	10850848		minus	5	anon-WO02059370.56,cg6647,CG6647,Dmel\CG6647,DmPorin1,DmVDAC,DVDAC,l(2)k05123,POR-1,Porin,PORIN,Vdac,VDAC,Vdac1,VDAC1	7227	
34560	ab	abrupt	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	34560	NCBI Ortholog	2L	FBgn0264442		NT_033779.5	11210678	11261080		plus	5	Ab,B2149,CG32830,CG43860,CG4807,clu,Dmel\CG43860,l(2)k02807,ptd	7227	
35486	sxc	super sex combs	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	35486	NCBI Ortholog	2R	FBgn0261403		NT_033778.4	5307288	5329555		plus	3	BcDNA:GH04245,CG10392,Dmel\CG10392,DmOGT,dO-GnT,l(2)02637,l(2)NC130,ogt,Ogt,OGT,P1201,Sxc,SXC,sxc/Ogt	7227	
35728	Gapdh1	Glyceraldehyde 3 phosphate dehydrogenase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	35728	NCBI Ortholog	2R	FBgn0001091		NT_033778.4	7791901	7793380		minus	2	BEST:GH12586,CG12055,Dmel\CG12055,GA3PDH,GADPH,GAP,Gapd,gapdh,Gapdh,GAPDH,GAPDH I,gapdh-1,Gapdh-1,GAPDH-1,gapdh1,GAPDH1,Gapdh43E,GAPDHI,gh12586	7227	
35864	gcl	germ cell-less	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	35864	NCBI Ortholog	2R	FBgn0005695		NT_033778.4	8724258	8728999		plus	2	CG8411,Dmel\CG8411,Gcl,GCL,gcl-1	7227	
35933	shrb	shrub	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	35933	NCBI Ortholog	2R	FBgn0086656		NT_033778.4	9142146	9143914		minus	1	anon-WO0118547.180,CG8055,CHMP4C,Dmel\CG8055,DmSNF2,Dvps32,ESCRT,ESCRT-III,Shrb,Shrub,Snf7,Snf7/Vps32,vps32,Vps32,vps32/snf7	7227	
36127	Rab3	Rab3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	36127	NCBI Ortholog	2R	FBgn0005586		NT_033778.4	10721335	10729203		minus	2	AAF58762,CG7576,dm-Rab3,Dmel\CG7576,DmRab3,drab3,dRab3,Drab3,DRab3,DRAB3,P25228,rab3,Rab3A	7227	
36773	Dg	Dystroglycan	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	36773	NCBI Ortholog	2R	FBgn0034072		NT_033778.4	16081176	16098564		minus	4	alpha-DG,atu,CG18250,CT41273,dg,DG,dgn,DmDG,Dmel\CG18250,dys	7227	
36791	Lis-1	Lissencephaly-1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	36791	NCBI Ortholog	2R	FBgn0015754		NT_033778.4	16178826	16185103		plus	4	CG8440,D-Lis1,Dlis-1,DLis-1,DLIS-1,dLis1,Dlis1,DLis1,DLIS1,Dmel\CG8440,DmLIS1,l(2)k13209,l(2R)W8,Lis,Lis 1,lis-1,LIS-1,lis1,Lis1,n(2)k11702	7227	
36992	Rab4	Rab4	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	36992	NCBI Ortholog	2R	FBgn0016701		NT_033778.4	17573462	17574979		plus	2	CG 4921,CG4921,Dmel\CG4921,DmRab4,DRAB4,Q7KY04,rab4,RAB4,RAB4c	7227	
37040	Orai	orai	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	37040	NCBI Ortholog	2R	FBgn0041585		NT_033778.4	17843442	17860582		plus	5	BcDNA:LD03241,CG11430,CRACM1,Dmel\CG11430,dorai,dOrai,DOrai,dOrai1,l(2)k11505,olf186-F,Olf186-F,orai,ORAI,Orai1,ORAI1	7227	
37798	Nap1	Nucleosome assembly protein 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	37798	NCBI Ortholog	2R	FBgn0015268		NT_033778.4	23905175	23907294		minus	3	CG5330,dCAF-4,Dmel\CG5330,dNAP-1,dNap1,dNAP1,nap-1,Nap-1,NAP-1,nap1,NAP1,p56,p56/dCAF-4	7227	
37895	SerT	Serotonin transporter	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	37895	NCBI Ortholog	2R	FBgn0010414		NT_033778.4	24404595	24411074		minus	3	CG4545,Dmel\CG4545,dmSERT,DmSerT,DmSERT,dsert,dSert,dSerT,dSERT,dSERT1,serT,Sert,SERT	7227	
38326	Pxn	Peroxidasin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	38326	NCBI Ortholog	3L	FBgn0011828		NT_037436.4	2601455	2630064		minus	5	CG12002,CT1239,Dmel\CG12002,DmPxd-a,Dpxn,HPX4,pxn	7227	
38494	Ras64B	Ras oncogene at 64B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	38494	NCBI Ortholog	3L	FBgn0003206		NT_037436.4	4139076	4141398		plus	1	BcDNA:RE36103,c-ras2,C-ras2,CG1167,D-ras-2,D-ras2,Dm-ras-64B,Dmel\CG1167,Dmras64B,Dras2,DRas2,Dras64B,ras,Ras,RAS,ras-2,ras2,Ras2,RAS2,RAS64B	7227	
39118	LanB2	Laminin B2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39118	NCBI Ortholog	3L	FBgn0267348		NT_037436.4	9614914	9623980		plus	2	anon-EST:fe2H3,CG3322,CT11145,Dmel\CG3322,DROLAMB2A,gamma1,knod,l(3)67BDb,Lam-B2,lamB2,LAMB2A,laminin,lanB2,LM-B2/gamma,LMG1,Lmgamma1	7227	
39431	Gcn5	Gcn5 acetyltransferase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39431	NCBI Ortholog	3L	FBgn0020388		NT_037436.4	12521129	12524014		minus	1	Ada4,anon-WO0172774.89,CG4107,dGcn5,dGCN5,dGCN5 HAT,dGcn5i,dKAT2,Dmel\CG4107,dmGCN5,dmHAG401,dPCAF,gcn5,GCN5,Gcn5/Pcaf,Gcn5/PCAF,KAT,KAT2,p/CAF,P/CAF,pCAF,Pcaf,PCAF	7227	
39844	Smn	survival motor neuron	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39844	NCBI Ortholog	3L	FBgn0036641		NT_037436.4	16580398	16581547		minus	2	CG16725,Dmel\CG16725,DmSMN,dSmn,dSMN,l(3)73Ao,smn,SMN	7227	
