,NCBI_GeneID,Type,Dmel ID
12287,LOC6738190,[1],['LOC39715']
12288,LOC6738191,[1],['LOC5740876']
12289,LOC6738192,[1],['LOC5740612']
12290,LOC6738193,[1],['LOC39716']
12291,LOC6738194,[1],['LOC8674011']
12292,LOC6738195,[1],['LOC39717']
12293,LOC6738198,[1],['LOC2768962']
12294,LOC6738199,[1],['LOC39719']
12295,LOC6738200,[1],['LOC39720']
12296,LOC6738201,[1],['LOC39721']
12297,LOC6738202,[1],['LOC39722']
12298,LOC6738203,[1],['LOC53556']
12299,LOC6738204,[1],['LOC39724']
12300,LOC6738205,[1],['LOC39725']
12301,LOC6738206,[1],['LOC39726']
12302,LOC6738207,[1],['LOC39727']
12303,LOC6738209,[1],['LOC39730']
12304,LOC6738211,[1],['LOC39732']
12305,LOC6738212,[1],['LOC39733']
12306,LOC6738213,[1],['LOC39734']
12307,LOC6738214,[1],['LOC39735']
12308,LOC6738215,[1],['LOC39736']
12309,LOC6738216,[1],['LOC39737']
12310,LOC6738219,[1],['LOC39744']
12311,LOC6738220,[1],['LOC39739']
12312,LOC6738221,[1],['LOC39740']
12313,LOC6738222,[1],['LOC39741']
12314,LOC6738223,[1],['LOC39742']
12315,LOC6738224,[1],['LOC39745']
12316,LOC6738225,[1],['LOC39746']
12317,LOC6738226,[1],['LOC39747']
12318,LOC6738227,[1],['LOC39748']
12319,LOC6738228,[1],['LOC39749']
12320,LOC6738229,[1],['LOC39750']
12321,LOC6738233,[1],['LOC39751']
12322,LOC6738234,[1],['LOC8673985']
12323,LOC6738235,[1],['LOC39752']
12324,LOC6738236,[1],['LOC39753']
12325,LOC6738237,[1],['LOC49070']
12326,LOC6738238,[1],['LOC3885664']
12327,LOC6738239,[1],['LOC39756']
12328,LOC6738240,[1],['LOC39757']
12329,LOC6738241,[1],['LOC39758']
12330,LOC6738242,[1],['LOC39759']
12331,LOC6738243,[1],['LOC39762']
12332,LOC6738244,[1],['LOC39763']
12333,LOC6738245,[1],['LOC12797916']
12334,LOC6738246,[1],['LOC39764']
12335,LOC6738247,[1],['LOC39768']
12336,LOC6738248,[1],['LOC39769']
12337,LOC6738249,[1],['LOC39770']
12338,LOC6738252,[1],['LOC3771914']
12339,LOC6738253,[1],['LOC3772625']
12340,LOC6738254,[1],['LOC3772322']
12341,LOC6738255,[1],['LOC3772065']
12342,LOC6738256,[1],['LOC3771798']
12343,LOC6738257,[1],['LOC3772513']
12344,LOC6738260,[1],['LOC39774']
12345,LOC6738261,[1],['LOC39775']
12346,LOC6738262,[1],['LOC39776']
12347,LOC6738263,[1],['LOC39777']
12348,LOC6738264,[1],['LOC5740624']
12349,LOC6738265,[1],['LOC317887']
12350,LOC6738266,[1],['LOC39778']
12351,LOC6738268,[1],['LOC39780']
12352,LOC6738269,[1],['LOC50274']
12353,LOC6738270,[1],['LOC5740480']
12354,LOC6738272,[1],['LOC39781']
12355,LOC6738273,[1],['LOC39783']
12356,LOC6738274,[1],['LOC5740883']
12357,LOC6738276,[1],['LOC39785']
12358,LOC6738277,[1],['LOC50270']
12359,LOC6738278,[1],['LOC39786']
12360,LOC6738279,[1],['LOC39787']
12361,LOC6738280,[1],['LOC2768963']
12362,LOC6738281,[1],['LOC39788']
12363,LOC6738282,[1],['LOC39790']
12364,LOC6738283,[1],['LOC39791']
12365,LOC6738284,[1],['LOC39792']
12366,LOC6738285,[1],['LOC39793']
12367,LOC6738286,[1],['LOC39794']
12368,LOC6738287,[1],['LOC39795']
12369,LOC6738288,[1],['LOC12797917']
12370,LOC6738290,[1],['LOC39797']
12371,LOC6738291,[1],['LOC39798']
12372,LOC6738293,[1],['LOC39799']
12373,LOC6738294,[1],['LOC59235']
12374,LOC6738295,[1],['LOC39801']
12375,LOC6738296,[1],['LOC39802']
12376,LOC6738298,[1],['LOC39803']
12377,LOC6738299,[1],['LOC39804']
12378,LOC6738300,[1],['LOC39805']
12379,LOC6738301,[1],['LOC50268']
12380,LOC6738302,[1],['LOC39806']
12381,LOC6738303,[1],['LOC318838']
12382,LOC6738304,[1],['LOC39807']
12383,LOC6738305,[1],['LOC53564']
12384,LOC6738306,[1],['LOC50267']
12385,LOC6738307,[1],['LOC39808']
12386,LOC6738308,[1],['LOC2768960']
12387,LOC6738309,[1],['LOC39809']
12388,LOC6738310,[1],['LOC39810']
12389,LOC6738312,[1],['LOC39811']
12390,LOC6738313,[1],['LOC39812']
12391,LOC6738314,[1],['LOC39813']
12392,LOC6738316,[1],['LOC39814']
12393,LOC6738317,[1],['LOC39815']
12394,LOC6738318,[1],['LOC39816']
12395,LOC6738319,[1],['LOC39817']
12396,LOC6738323,[1],['LOC39818']
12397,LOC6738324,[1],['LOC39819']
12398,LOC6738325,[1],['LOC39820']
12399,LOC6738326,[1],['LOC39821']
12400,LOC6738328,[1],['LOC39824']
12401,LOC6738329,[1],['LOC39825']
12402,LOC6738330,[1],['LOC39826']
12403,LOC6738331,[1],['LOC39827']
12404,LOC6738332,[1],['LOC39828']
12405,LOC6738333,[1],['LOC39829']
12406,LOC6738334,[1],['LOC39834']
12407,LOC6738335,[1],['LOC39831']
12408,LOC6738336,[1],['LOC39833']
12409,LOC6738338,[1],['LOC8674108']
12410,LOC6738339,[1],['LOC39836']
12411,LOC6738340,[1],['LOC39835']
12412,LOC6738341,[1],['LOC39839']
12413,LOC6738342,[1],['LOC39840']
12414,LOC6738344,[1],['LOC39841']
12415,LOC6738345,[1],['LOC39842']
12416,LOC6738346,[1],['LOC39843']
12417,LOC6738347,[1],['LOC39844']
12418,LOC6738348,[1],['LOC39845']
12419,LOC6738349,[1],['LOC39846']
12420,LOC6738350,[1],['LOC39847']
12421,LOC6738351,[1],['LOC317891']
12422,LOC6738352,[1],['LOC48903']
12423,LOC6738353,[1],['LOC39849']
12424,LOC6738354,[1],['LOC39850']
12425,LOC6738355,[1],['LOC59215']
12426,LOC6738357,[1],['LOC39854']
12427,LOC6738358,[1],['LOC39855']
12428,LOC6738359,[1],['LOC39856']
12429,LOC6738360,[1],['LOC39857']
12430,LOC6738361,[1],['LOC39858']
12431,LOC6738362,[1],['LOC45821']
12432,LOC6738363,[1],['LOC39860']
12433,LOC6738365,[1],['LOC39861']
12434,LOC6738366,[1],['LOC39862']
12435,LOC6738367,[1],['LOC39863']
12436,LOC6738368,"[1, 1]","['LOC39864', 'LOC14462875']"
12437,LOC6738369,[1],['LOC39865']
12438,LOC6738370,[1],['LOC39866']
12439,LOC6738374,[1],['LOC39867']
12440,LOC6738375,[1],['LOC39868']
12441,LOC6738376,[1],['LOC39869']
12442,LOC6738377,[1],['LOC39870']
12443,LOC6738378,[1],['LOC39871']
12444,LOC6738379,[1],['LOC39872']
12445,LOC6738380,[1],['LOC39873']
12446,LOC6738382,[1],['LOC39874']
12447,LOC6738383,[1],['LOC39875']
12448,LOC6738384,[1],['LOC39876']
12449,LOC6738385,[1],['LOC39877']
12450,LOC6738386,[1],['LOC39878']
12451,LOC6738387,[1],['LOC39879']
12452,LOC6738388,[1],['LOC39880']
12453,LOC6738389,[1],['LOC39881']
12454,LOC6738390,[1],['LOC39882']
12455,LOC6738391,[1],['LOC39883']
12456,LOC6738392,[1],['LOC317890']
12457,LOC6738393,[1],['LOC39887']
12458,LOC6738395,[1],['LOC39885']
12459,LOC6738396,[1],['LOC39886']
12460,LOC6738397,[1],['LOC39888']
12461,LOC6738401,[1],['LOC39889']
12462,LOC6738402,[1],['LOC2768967']
12463,LOC6738403,[1],['LOC39894']
12464,LOC6738404,[1],['LOC39895']
12465,LOC6738405,[1],['LOC39896']
12466,LOC6738406,[1],['LOC39902']
12467,LOC6738407,[1],['LOC2768955']
12468,LOC6738408,[1],['LOC39899']
12469,LOC6738410,[1],['LOC39900']
12470,LOC6738413,[1],['LOC39903']
12471,LOC6738414,[1],['LOC39904']
12472,LOC6738416,[1],['LOC39906']
12473,LOC6738417,[1],['LOC39907']
12474,LOC6738418,[1],['LOC39908']
12475,LOC6738419,[1],['LOC39909']
12476,LOC6738420,[1],['LOC39910']
12477,LOC6738421,[1],['LOC3346235']
12478,LOC6738422,[1],['LOC39914']
12479,LOC6738423,[1],['LOC39915']
12480,LOC6738424,[1],['LOC39916']
12481,LOC6738425,[1],['LOC39917']
12482,LOC6738426,[1],['LOC39918']
12483,LOC6738429,[1],['LOC39919']
12484,LOC6738431,[1],['LOC39922']
12485,LOC6738432,[1],['LOC39923']
12486,LOC6738435,[1],['LOC39925']
12487,LOC6738438,[1],['LOC39926']
12488,LOC6738439,[1],['LOC39927']
12489,LOC6738440,[1],['LOC39928']
12490,LOC6738441,[1],['LOC39929']
12491,LOC6738442,[1],['LOC39930']
12492,LOC6738444,[1],['LOC39931']
12493,LOC6738445,[1],['LOC39932']
12494,LOC6738446,[1],['LOC39933']
12495,LOC6738447,[1],['LOC39934']
12496,LOC6738448,[1],['LOC39935']
12497,LOC6738449,[1],['LOC39936']
12498,LOC6738450,[1],['LOC39937']
12499,LOC6738451,[1],['LOC39938']
12500,LOC6738452,[1],['LOC39939']
12501,LOC6738453,[1],['LOC39940']
12502,LOC6738455,[1],['LOC50266']
12503,LOC6738456,[1],['LOC39941']
12504,LOC6738457,[1],['LOC326245']
12505,LOC6738458,"[1, 1]","['LOC39943', 'LOC261607']"
12506,LOC6738460,[1],['LOC39944']
12507,LOC6738461,[1],['LOC39945']
12508,LOC6738463,[1],['LOC39948']
12509,LOC6738464,[1],['LOC39949']
12510,LOC6738465,[1],['LOC39950']
12511,LOC6738466,[1],['LOC5740115']
12512,LOC6738467,[1],['LOC39951']
12513,LOC6738468,[1],['LOC39952']
12514,LOC6738469,[1],['LOC39953']
12515,LOC6738470,[1],['LOC317900']
12516,LOC6738471,[1],['LOC39954']
12517,LOC6738472,[1],['LOC39955']
12518,LOC6738474,[1],['LOC39957']
12519,LOC6738476,[1],['LOC39958']
12520,LOC6738478,[1],['LOC39959']
12521,LOC6738481,[1],['LOC39961']
12522,LOC6738482,[1],['LOC39962']
12523,LOC6738485,[1],['LOC39964']
12524,LOC6738486,[1],['LOC39965']
12525,LOC6738487,[1],['LOC39966']
12526,LOC6738488,[1],['LOC45961']
12527,LOC6738489,[1],['LOC12797926']
12528,LOC6738490,[1],['LOC326197']
12529,LOC6738491,[1],['LOC326198']
12530,LOC6738494,[1],['LOC5740860']
12531,LOC6738495,[1],['LOC39972']
12532,LOC6738496,[1],['LOC3772073']
12533,LOC6738497,[1],['LOC39971']
12534,LOC6738500,[1],['LOC39974']
12535,LOC6738501,[1],['LOC39975']
12536,LOC6738502,[1],['LOC39976']
12537,LOC6738503,[1],['LOC64879']
12538,LOC6738505,[1],['LOC317897']
12539,LOC6738509,[1],['LOC39978']
12540,LOC6738510,[1],['LOC39979']
12541,LOC6738511,[1],['LOC39980']
12542,LOC6738512,[1],['LOC317903']
12543,LOC6738513,[1],['LOC39982']
12544,LOC6738514,[1],['LOC39983']
12545,LOC6738515,[1],['LOC39984']
12546,LOC6738517,[1],['LOC39985']
12547,LOC6738518,[1],['LOC39986']
12548,LOC6738519,[1],['LOC39987']
12549,LOC6738520,[1],['LOC39988']
12550,LOC6738521,[1],['LOC39989']
12551,LOC6738522,[1],['LOC39990']
12552,LOC6738524,[1],['LOC3885644']
12553,LOC6738525,[1],['LOC39991']
12554,LOC6738526,[1],['LOC39992']
12555,LOC6738529,[1],['LOC39994']
12556,LOC6738530,[1],['LOC39995']
12557,LOC6738531,[1],['LOC39996']
12558,LOC6738532,[1],['LOC39997']
12559,LOC6738533,[1],['LOC39998']
12560,LOC6738535,[1],['LOC39999']
12561,LOC6738538,[1],['LOC317904']
12562,LOC6738539,[1],['LOC7354474']
12563,LOC6738546,[1],['LOC5740501']
12564,LOC6738547,[1],['LOC40000']
12565,LOC6738548,[1],['LOC40003']
12566,LOC6738549,[1],['LOC317907']
12567,LOC6738550,[1],['LOC40004']
12568,LOC6738551,[1],['LOC40005']
12569,LOC6738552,[1],['LOC50263']
12570,LOC6738553,[1],['LOC40007']
12571,LOC6738554,[1],['LOC40008']
12572,LOC6738555,[1],['LOC40009']
12573,LOC6738557,[1],['LOC40012']
12574,LOC6738558,[1],['LOC40013']
12575,LOC6738562,[1],['LOC317908']
12576,LOC6738563,[1],['LOC40017']
12577,LOC6738564,"[1, 1]","['LOC44481', 'LOC44482']"
12578,LOC6738565,[1],['LOC40019']
12579,LOC6738566,[1],['LOC317909']
12580,LOC6738567,[1],['LOC40020']
12581,LOC6738568,[1],['LOC47208']
12582,LOC6738572,"[1, 1]","['LOC40023', 'LOC40029']"
12583,LOC6738573,[1],['LOC40024']
12584,LOC6738574,[1],['LOC40025']
12585,LOC6738575,[1],['LOC40026']
12586,LOC6738576,[1],['LOC317911']
12587,LOC6738577,[1],['LOC40028']
12588,LOC6738580,[1],['LOC40030']
12589,LOC6738582,[1],['LOC40031']
12590,LOC6738583,[1],['LOC40032']
12591,LOC6738584,[1],['LOC59172']
12592,LOC6738585,[1],['LOC40033']
12593,LOC6738586,[1],['LOC40034']
12594,LOC6738589,[1],['LOC40035']
12595,LOC6738590,[1],['LOC326199']
12596,LOC6738591,[1],['LOC40036']
12597,LOC6738592,[1],['LOC40037']
12598,LOC6738593,[1],['LOC40038']
12599,LOC6738594,[1],['LOC40039']
12600,LOC6738595,[1],['LOC40040']
12601,LOC6738596,[1],['LOC40041']
12602,LOC6738597,[1],['LOC40042']
12603,LOC6738598,[1],['LOC40043']
12604,LOC6738599,[1],['LOC40044']
12605,LOC6738600,[1],['LOC40045']
12606,LOC6738601,[1],['LOC40046']
12607,LOC6738603,[1],['LOC40047']
12608,LOC6738604,[1],['LOC40048']
12609,LOC6738605,[1],['LOC40049']
12610,LOC6738607,[1],['LOC40050']
12611,LOC6738609,[1],['LOC40051']
12612,LOC6738610,[1],['LOC40052']
12613,LOC6738612,[1],['LOC40053']
12614,LOC6738613,[1],['LOC5740347']
12615,LOC6738614,[1],['LOC40055']
12616,LOC6738615,[1],['LOC40056']
12617,LOC6738616,[1],['LOC40057']
12618,LOC6738617,[1],['LOC40059']
12619,LOC6738619,[1],['LOC40060']
12620,LOC6738620,[1],['LOC40061']
12621,LOC6738621,[1],['LOC40062']
12622,LOC6738623,[1],['LOC40063']
12623,LOC6738624,[1],['LOC40064']
12624,LOC6738625,[1],['LOC40065']
12625,LOC6738627,[1],['LOC40067']
12626,LOC6738628,[1],['LOC40068']
12627,LOC6738629,[1],['LOC40069']
12628,LOC6738630,[1],['LOC317913']
12629,LOC6738631,[1],['LOC40070']
12630,LOC6738633,[1],['LOC40072']
12631,LOC6738635,[1],['LOC5740297']
12632,LOC6738636,[1],['LOC40073']
12633,LOC6738637,[1],['LOC40074']
12634,LOC6738638,[1],['LOC40075']
12635,LOC6738639,[1],['LOC44843']
12636,LOC6738640,[1],['LOC40078']
12637,LOC6738641,[1],['LOC40079']
12638,LOC6738642,[1],['LOC40080']
12639,LOC6738644,[1],['LOC40081']
12640,LOC6738645,[1],['LOC40083']
12641,LOC6738646,[1],['LOC40084']
12642,LOC6738647,[1],['LOC40085']
12643,LOC6738648,[1],['LOC40086']
12644,LOC6738649,[1],['LOC40087']
12645,LOC6738651,[1],['LOC317912']
12646,LOC6738654,[1],['LOC3772049']
12647,LOC6738656,[1],['LOC40091']
12648,LOC6738657,[1],['LOC40092']
12649,LOC6738658,[1],['LOC40093']
12650,LOC6738659,[1],['LOC40094']
12651,LOC6738660,[1],['LOC40095']
12652,LOC6738662,"[1, 1]","['LOC40096', 'LOC7354371']"
12653,LOC6738663,[1],['LOC40097']
12654,LOC6738664,[1],['LOC40099']
12655,LOC6738665,[1],['LOC40098']
12656,LOC6738667,[1],['LOC40100']
12657,LOC6738670,[1],['LOC40102']
12658,LOC6738672,[1],['LOC43927']
12659,LOC6738674,[1],['LOC40104']
12660,LOC6738675,[1],['LOC40105']
12661,LOC6738676,[1],['LOC40109']
12662,LOC6738679,[1],['LOC40111']
12663,LOC6738680,[1],['LOC40112']
12664,LOC6738682,[1],['LOC317919']
12665,LOC6738686,[1],['LOC40116']
12666,LOC6738688,[1],['LOC40117']
12667,LOC6738689,[1],['LOC40118']
12668,LOC6738692,[1],['LOC40120']
12669,LOC6738693,[1],['LOC40121']
12670,LOC6738694,[1],['LOC40122']
12671,LOC6738696,[1],['LOC40123']
12672,LOC6738697,"[1, 1]","['LOC40124', 'LOC54520440']"
12673,LOC6738699,[1],['LOC40127']
12674,LOC6738700,"[1, 1]","['LOC40126', 'LOC54520441']"
12675,LOC6738701,[1],['LOC40128']
12676,LOC6738704,[1],['LOC40130']
12677,LOC6738705,[1],['LOC40131']
12678,LOC6738706,[1],['LOC40132']
12679,LOC6738707,[1],['LOC40133']
12680,LOC6738708,"[1, 2]",['LOC40134']
12681,LOC6738709,[1],['LOC40135']
12682,LOC6738710,[1],['LOC40136']
12683,LOC6738711,[1],['LOC40137']
12684,LOC6738712,[1],['LOC40138']
12685,LOC6738713,[1],['LOC40139']
12686,LOC6738714,[1],['LOC40140']
12687,LOC6738715,[1],['LOC40141']
12688,LOC6738716,[1],['LOC40142']
12689,LOC6738718,[1],['LOC40143']
12690,LOC6738719,[1],['LOC40144']
12691,LOC6738721,[1],['LOC40145']
12692,LOC6738723,[1],['LOC40146']
12693,LOC6738725,[1],['LOC40147']
12694,LOC6738726,[1],['LOC40148']
12695,LOC6738727,[1],['LOC40149']
12696,LOC6738728,[1],['LOC40150']
12697,LOC6738729,"[1, 1]","['LOC8673965', 'LOC40152']"
12698,LOC6738730,"[1, 1]","['LOC40153', 'LOC8674026']"
12699,LOC6738731,"[1, 1]","['LOC8674063', 'LOC40154']"
12700,LOC6738733,[1],['LOC40155']
12701,LOC6738735,[1],['LOC40156']
12702,LOC6738736,[1],['LOC40157']
12703,LOC6738737,[1],['LOC40158']
12704,LOC6738738,[1],['LOC4379912']
12705,LOC6738739,[1],['LOC40159']
12706,LOC6738741,[1],['LOC40160']
12707,LOC6738742,[1],['LOC40161']
12708,LOC6738743,[1],['LOC40162']
12709,LOC6738744,[1],['LOC40163']
12710,LOC6738745,[1],['LOC40164']
12711,LOC6738746,[1],['LOC40165']
12712,LOC6738747,[1],['LOC317924']
12713,LOC6738748,[1],['LOC44830']
12714,LOC6738749,[1],['LOC40167']
12715,LOC6738750,[1],['LOC40168']
12716,LOC6738751,[1],['LOC40169']
12717,LOC6738752,[1],['LOC40170']
12718,LOC6738753,[1],['LOC32949']
12719,LOC6738754,[1],['LOC40171']
12720,LOC6738756,[1],['LOC40172']
12721,LOC6738757,[1],['LOC40173']
12722,LOC6738758,[1],['LOC40174']
12723,LOC6738759,[1],['LOC48071']
12724,LOC6738760,[1],['LOC40176']
12725,LOC6738761,[1],['LOC40177']
12726,LOC6738762,[1],['LOC40178']
12727,LOC6738763,[1],['LOC40179']
12728,LOC6738764,[1],['LOC40180']
12729,LOC6738767,[1],['LOC40181']
12730,LOC6738768,[1],['LOC40182']
12731,LOC6738769,[1],['LOC40183']
12732,LOC6738770,[1],['LOC40184']
12733,LOC6738771,[1],['LOC317923']
12734,LOC6738772,[1],['LOC40185']
12735,LOC6738773,[1],['LOC40187']
12736,LOC6738774,[1],['LOC40186']
12737,LOC6738775,[1],['LOC40188']
12738,LOC6738776,[1],['LOC40189']
12739,LOC6738777,[1],['LOC40190']
12740,LOC6738779,[1],['LOC40191']
12741,LOC6738781,[1],['LOC40192']
12742,LOC6738783,[1],['LOC40193']
12743,LOC6738784,[1],['LOC40195']
12744,LOC6738787,[1],['LOC40196']
12745,LOC6738788,[1],['LOC40197']
12746,LOC6738789,[1],['LOC40198']
12747,LOC6738790,[1],['LOC40199']
12748,LOC6738791,[1],['LOC40200']
12749,LOC6738792,[1],['LOC40201']
12750,LOC6738793,[1],['LOC40202']
12751,LOC6738794,[1],['LOC40203']
12752,LOC6738795,[1],['LOC40204']
12753,LOC6738797,[1],['LOC40205']
12754,LOC6738801,[1],['LOC40207']
12755,LOC6738802,[1],['LOC40209']
12756,LOC6738803,[1],['LOC40210']
12757,LOC6738804,[1],['LOC40211']
12758,LOC6738805,[1],['LOC40212']
12759,LOC6738807,[1],['LOC40213']
12760,LOC6738808,[1],['LOC40214']
12761,LOC6738809,[1],['LOC40215']
12762,LOC6738810,[1],['LOC40216']
12763,LOC6738811,[1],['LOC40217']
12764,LOC6738813,[1],['LOC40218']
12765,LOC6738814,[1],['LOC40220']
12766,LOC6738815,[1],['LOC40221']
12767,LOC6738816,[1],['LOC40222']
12768,LOC6738819,[1],['LOC40224']
12769,LOC6738820,[1],['LOC326202']
12770,LOC6738821,[1],['LOC40225']
12771,LOC6738823,[1],['LOC40228']
12772,LOC6738824,[1],['LOC40229']
12773,LOC6738825,[1],['LOC40231']
12774,LOC6738826,[1],['LOC317926']
12775,LOC6738827,[1],['LOC40232']
12776,LOC6738828,[1],['LOC40233']
12777,LOC6738829,[1],['LOC40234']
12778,LOC6738831,[1],['LOC40236']
12779,LOC6738832,[1],['LOC40239']
12780,LOC6738833,[1],['LOC40240']
12781,LOC6738834,[1],['LOC40241']
12782,LOC6738835,[1],['LOC40242']
12783,LOC6738836,[1],['LOC40243']
12784,LOC6738837,[1],['LOC44915']
12785,LOC6738838,[1],['LOC40245']
12786,LOC6738839,[1],['LOC40246']
12787,LOC6738840,[1],['LOC40247']
12788,LOC6738841,[1],['LOC40248']
12789,LOC6738842,[1],['LOC40249']
12790,LOC6738843,[1],['LOC40250']
12791,LOC6738844,[1],['LOC46234']
12792,LOC6738845,[1],['LOC40252']
12793,LOC6738846,[1],['LOC43999']
12794,LOC6738847,[1],['LOC40254']
12795,LOC6738849,[1],['LOC40255']
12796,LOC6738851,[1],['LOC40256']
12797,LOC6738852,[1],['LOC40257']
12798,LOC6738853,[1],['LOC40258']
12799,LOC6738854,[1],['LOC40259']
12800,LOC6738855,[1],['LOC40260']
12801,LOC6738856,[1],['LOC40261']
12802,LOC6738857,[1],['LOC40262']
12803,LOC6738858,[1],['LOC40263']
12804,LOC6738859,[1],['LOC40264']
12805,LOC6738860,[1],['LOC40265']
12806,LOC6738866,[1],['LOC40266']
12807,LOC6738867,[1],['LOC40267']
12808,LOC6738868,[1],['LOC40268']
12809,LOC6738869,[1],['LOC50105']
12810,LOC6738870,[1],['LOC40269']
12811,LOC6738871,[1],['LOC40270']
12812,LOC6738872,[1],['LOC40271']
12813,LOC6738873,[1],['LOC40272']
12814,LOC6738875,[1],['LOC40274']
12815,LOC6738876,[1],['LOC40275']
12816,LOC6738877,[1],['LOC40276']
12817,LOC6738878,[1],['LOC40273']
12818,LOC6738879,[1],['LOC40278']
12819,LOC6738880,[1],['LOC40279']
12820,LOC6738881,[1],['LOC40280']
12821,LOC6738882,[1],['LOC40281']
12822,LOC6738883,[1],['LOC40282']
12823,LOC6738884,[1],['LOC40283']
12824,LOC6738885,[1],['LOC40284']
12825,LOC6738890,[1],['LOC40285']
12826,LOC6738891,[1],['LOC40286']
12827,LOC6738893,[1],['LOC40287']
12828,LOC6738894,[1],['LOC40288']
12829,LOC6738895,[1],['LOC117476']
12830,LOC6738897,[1],['LOC3772438']
12831,LOC6738899,[1],['LOC40290']
12832,LOC6738900,[1],['LOC50107']
12833,LOC6738901,[1],['LOC40291']
12834,LOC6738902,[1],['LOC40292']
12835,LOC6738903,[1],['LOC40293']
12836,LOC6738904,[1],['LOC40294']
12837,LOC6738905,[1],['LOC40295']
12838,LOC6738906,[1],['LOC40296']
12839,LOC6738907,[1],['LOC40297']
12840,LOC6738908,[1],['LOC40298']
12841,LOC6738909,[1],['LOC40299']
12842,LOC6738910,[1],['LOC40300']
12843,LOC6738912,[1],['LOC40301']
12844,LOC6738913,[1],['LOC40302']
12845,LOC6738914,[1],['LOC40303']
12846,LOC6738916,[1],['LOC26067042']
12847,LOC6738918,[1],['LOC40305']
12848,LOC6738919,[1],['LOC40307']
12849,LOC6738921,[1],['LOC40308']
12850,LOC6738922,[1],['LOC40309']
12851,LOC6738923,[1],['LOC40310']
12852,LOC6738924,[1],['LOC50110']
12853,LOC6738927,[1],['LOC40313']
12854,LOC6738929,[1],['LOC40317']
12855,LOC6738930,[1],['LOC40318']
12856,LOC6738931,[1],['LOC40319']
12857,LOC6738932,[1],['LOC2768986']
12858,LOC6738933,[1],['LOC2768984']
12859,LOC6738937,[1],['LOC40321']
12860,LOC6738938,[1],['LOC43906']
12861,LOC6738939,[1],['LOC40323']
12862,LOC6738940,[1],['LOC40324']
12863,LOC6738941,[1],['LOC40325']
12864,LOC6738942,[1],['LOC40326']
12865,LOC6738944,[1],['LOC45682']
12866,LOC6738945,[1],['LOC33732']
12867,LOC6738946,[1],['LOC40330']
12868,LOC6738948,[1],['LOC40327']
12869,LOC6738951,[1],['LOC40331']
12870,LOC6738952,[1],['LOC40332']
12871,LOC6738953,[1],['LOC40333']
12872,LOC6738954,[1],['LOC2768965']
12873,LOC6738955,[1],['LOC33800']
12874,LOC6738956,[1],['LOC43901']
12875,LOC6738957,[1],['LOC40335']
12876,LOC6738959,[1],['LOC40336']
12877,LOC6738960,[1],['LOC5740205']
12878,LOC6738961,[1],['LOC40340']
12879,LOC6738962,[1],['LOC326246']
12880,LOC6738964,[1],['LOC40341']
12881,LOC6738965,[1],['LOC40342']
12882,LOC6738966,[1],['LOC40343']
12883,LOC6738967,[1],['LOC53573']
12884,LOC6738968,[1],['LOC40345']
12885,LOC6738971,[1],['LOC40346']
12886,LOC6738972,[1],['LOC40347']
12887,LOC6738973,[1],['LOC40348']
12888,LOC6738974,[1],['LOC40349']
12889,LOC6738975,[1],['LOC40350']
12890,LOC6738976,[1],['LOC40351']
12891,LOC6738977,[1],['LOC40352']
12892,LOC6738978,[1],['LOC40353']
12893,LOC6738979,[1],['LOC40354']
12894,LOC6738980,[1],['LOC14462901']
12895,LOC6738981,[1],['LOC40355']
12896,LOC6738982,[1],['LOC40356']
12897,LOC6738983,[1],['LOC40357']
12898,LOC6738984,[1],['LOC40358']
12899,LOC6738985,[1],['LOC40359']
12900,LOC6738986,[1],['LOC40360']
12901,LOC6738987,[1],['LOC40361']
12902,LOC6738988,[1],['LOC40362']
12903,LOC6738989,[1],['LOC40363']
12904,LOC6738990,[1],['LOC40365']
12905,LOC6738991,[1],['LOC40366']
12906,LOC6738992,[1],['LOC318030']
12907,LOC6738993,[1],['LOC40367']
12908,LOC6738994,[1],['LOC40368']
12909,LOC6738995,[1],['LOC40369']
12910,LOC6738996,[1],['LOC2768968']
12911,LOC6738997,[1],['LOC40370']
12912,LOC6738999,[1],['LOC40372']
12913,LOC6739000,[1],['LOC36173']
12914,LOC6739002,[1],['LOC40374']
12915,LOC6739004,[1],['LOC40376']
12916,LOC6739005,[1],['LOC40377']
12917,LOC6739006,[1],['LOC40378']
12918,LOC6739007,[1],['LOC40382']
12919,LOC6739008,[1],['LOC40381']
12920,LOC6739009,[1],['LOC40383']
12921,LOC6739010,[1],['LOC40384']
12922,LOC6739011,[1],['LOC40385']
12923,LOC6739012,[1],['LOC40386']
12924,LOC6739013,[1],['LOC318031']
12925,LOC6739014,[1],['LOC44131']
12926,LOC6739015,[1],['LOC2768987']
12927,LOC6739016,[1],['LOC40388']
12928,LOC6739017,[1],['LOC40390']
12929,LOC6739018,[1],['LOC40389']
12930,LOC6739019,[1],['LOC2768993']
12931,LOC6739020,[1],['LOC40391']
12932,LOC6739021,[1],['LOC40392']
12933,LOC6739022,[1],['LOC40393']
12934,LOC6739023,[1],['LOC40394']
