Dsim,E_value,Score,query cover,identity,Dmel
XM_002104699.4,0.0,1770.0,60,93.3,NM_143007.3
XM_002104709.4,0.0,2460.0,86,97.5,NM_079761.4
XM_002104710.4,0.0,4721.0,97,96.819,NM_170155.2
XM_002104712.4,0.0,732.0,90,95.445,NM_001260362.2
XM_002104717.3,0.0,2462.0,97,97.253,NM_170161.3
XM_002104720.4,0.0,994.0,97,97.114,NM_170162.3
XM_002104721.4,0.0,2663.0,99,95.71,NM_143021.3
XM_002104726.4,0.0,664.0,98,96.287,NM_143023.2
XM_002104737.4,0.0,2760.0,86,94.907,NM_143028.3
XM_002104739.4,0.0,2296.0,89,94.677,NM_001300585.1
XM_002104741.4,0.0,4337.0,98,95.628,NM_143033.3
XM_002104742.4,0.0,1482.0,97,95.572,NM_143032.2
XM_002104743.3,0.0,826.0,80,96.768,NM_001043291.2
XM_002104749.4,0.0,2730.0,96,95.917,NM_170171.2
XM_002104751.4,0.0,2885.0,96,96.676,NM_143038.2
XM_002104752.4,0.0,830.0,44,96.443,NM_143038.2
XM_002104754.4,0.0,1190.0,96,97.034,NM_143039.3
XM_002104756.4,0.0,2630.0,99,94.771,NM_001260367.1
XM_002104761.4,0.0,1733.0,93,92.928,NM_001276004.1
XM_002104762.4,0.0,4023.0,98,96.152,NM_001276005.1
XM_002104764.4,0.0,2617.0,97,96.022,NM_170178.3
XM_002104775.4,0.0,4253.0,99,95.829,NM_143057.3
XM_002104780.4,0.0,2466.0,86,94.76,NM_143059.1
XM_002104791.3,0.0,1435.0,97,98.761,NM_143066.3
XM_002104793.4,0.0,1291.0,69,97.005,NM_001104436.3
XM_002104794.4,0.0,1616.0,98,95.892,NM_143069.2
XM_002104795.3,0.0,2867.0,85,97.191,NM_143070.3
XM_002104796.4,0.0,2215.0,33,96.992,NM_143070.3
XM_002104797.4,0.0,1478.0,88,94.77,NM_170195.3
XM_002104802.4,0.0,824.0,95,95.411,NM_170197.3
XM_002104803.4,0.0,1315.0,97,96.943,NM_143074.4
XM_002104808.4,0.0,1731.0,96,97.532,NM_143078.3
XM_002104811.4,0.0,1794.0,95,96.507,NM_079772.2
XM_002104818.4,0.0,1895.0,99,96.986,"NM_001170249.1, NM_143083.3"
XM_002104822.4,0.0,3123.0,97,97.388,NM_143086.3
XM_002104827.4,0.0,1314.0,87,96.819,NM_143091.2
XM_002104830.4,0.0,1101.0,94,93.218,NM_143094.3
XM_002104831.4,0.0,2693.0,98,95.699,NM_170207.3
XM_002104833.4,0.0,3823.0,99,95.865,NM_143096.4
XM_002104836.4,0.0,2486.0,94,95.063,NM_143099.4
XM_002104837.4,0.0,1585.0,96,94.145,NM_143100.2
XM_002104839.4,0.0,1402.0,99,94.684,NM_143101.3
XM_002104840.4,0.0,2435.0,99,89.587,NM_057452.4
XM_002104841.4,0.0,723.0,89,98.533,NM_143102.2
XM_002104844.4,0.0,2946.0,98,96.088,NM_001316488.1
XM_002104845.4,0.0,2043.0,97,93.371,NM_143106.4
XM_002104846.3,0.0,789.0,94,95.538,NM_143107.4
XM_002104847.4,0.0,4095.0,99,96.748,NM_080102.5
XM_002104848.4,0.0,2972.0,97,97.42,NM_143108.2
XM_002104849.4,1.8e-75,283.0,22,94.118,NR_125248.2
XM_002104851.4,0.0,2108.0,99,95.527,"NM_143110.3, NM_001347743.1"
XM_002104852.4,0.0,2272.0,96,92.247,"NM_143110.3, NM_001347743.1"
XM_002104854.4,0.0,2119.0,96,95.942,NM_143113.4
XM_002104855.4,0.0,2242.0,99,96.465,NM_143114.3
XM_002104857.4,0.0,2346.0,97,95.063,NM_170210.2
XM_002104858.4,0.0,2231.0,81,94.038,NM_143116.3
XM_002104859.4,0.0,2180.0,97,95.28,NM_170211.2
XM_002104861.3,0.0,1893.0,94,93.438,NM_143117.3
XM_002104863.4,0.0,2045.0,90,94.192,NM_143118.2
XM_002104864.4,0.0,2416.0,99,96.035,NM_170212.3
XM_002104865.4,0.0,2844.0,99,96.313,NM_001276022.1
XM_002104866.4,0.0,2008.0,75,94.93,NM_170214.3
XM_002104867.4,0.0,2176.0,99,95.203,NM_170215.2
XM_002104868.4,0.0,1999.0,86,94.389,NM_143121.3
XM_002104870.4,0.0,2034.0,75,92.827,NM_170217.4
XM_002104876.4,0.0,2128.0,98,94.868,NM_143127.3
XM_002104877.4,0.0,2182.0,98,94.37,NM_143128.4
XM_002104878.4,0.0,2163.0,99,93.489,NM_001104448.2
XM_002104879.4,0.0,2178.0,98,93.707,NM_143130.4
XM_002104880.4,0.0,4545.0,95,94.073,NM_001170257.2
XM_002104883.4,0.0,3439.0,99,96.2,NM_143134.3
XM_002104887.4,0.0,2854.0,99,96.784,NM_143136.4
XM_002104888.3,0.0,1251.0,75,93.278,NM_170226.3
XM_002104890.4,0.0,3373.0,96,95.793,NM_143138.3
XM_002104891.4,0.0,2030.0,97,95.312,NM_143139.2
XM_002104892.4,0.0,1218.0,97,96.242,NM_143140.1
XM_002104895.4,0.0,636.0,91,96.842,NM_001170258.3
XM_002104898.4,0.0,2959.0,99,95.906,NR_074059.2
XM_002104901.4,0.0,1009.0,88,93.648,NM_143144.4
XM_002104902.4,0.0,3064.0,98,94.686,NM_143145.1
XM_002104904.4,0.0,2918.0,70,96.763,NM_143146.2
XM_002104907.4,0.0,4039.0,98,97.544,NM_143150.4
XM_002104915.4,0.0,9350.0,99,97.434,NM_001276034.1
XM_002104917.3,0.0,4747.0,99,95.317,NM_170236.2
XM_002104919.4,0.0,1037.0,99,95.931,NM_143157.3
XM_002104920.4,0.0,1784.0,93,96.565,NM_143158.2
XM_002104928.4,0.0,1369.0,99,92.435,"NM_143168.4, NM_001300603.1"
XM_002104929.4,0.0,1347.0,99,95.503,NM_143169.3
XM_002104930.4,0.0,1408.0,86,95.367,NM_143170.2
XM_002104931.4,0.0,1507.0,98,93.12,NM_143171.2
XM_002104932.4,0.0,885.0,98,89.769,NM_001300604.1
XM_002104933.4,0.0,2161.0,62,95.883,NM_170242.2
XM_002104934.4,0.0,867.0,44,94.356,NM_170243.1
XM_002104935.4,0.0,1007.0,79,93.52,NM_143174.2
XM_002104936.4,0.0,824.0,100,96.223,"NM_143175.2, NM_001170266.1"
XM_002104938.4,0.0,1533.0,96,93.308,NM_143176.2
XM_002104941.4,0.0,1964.0,93,90.175,NM_143177.4
XM_002104942.4,0.0,965.0,97,90.237,NM_143997.3
XM_002104943.4,0.0,3188.0,98,97.091,NM_143178.2
XM_002104945.4,0.0,4494.0,82,96.648,NM_001276047.2
XM_002104948.2,0.0,2093.0,93,91.416,NM_143182.4
XM_002104950.4,0.0,1472.0,97,95.638,NM_143183.2
XM_002104951.4,0.0,3598.0,86,96.182,NM_143184.2
XM_002104952.4,0.0,2518.0,93,93.474,NM_170248.3
XM_002104953.4,0.0,2156.0,80,95.291,NM_170249.2
XM_002104958.4,0.0,2436.0,97,96.118,NM_143191.6
XM_002104966.4,0.0,1716.0,86,97.236,NM_079779.3
XM_002104967.3,0.0,1469.0,96,96.048,NM_079780.3
XM_002104968.4,0.0,1589.0,98,96.115,NM_079781.3
XM_002104969.3,0.0,1131.0,95,96.774,NM_079782.3
XM_002104971.4,0.0,1164.0,86,97.92,NM_001276051.2
XM_002104973.4,0.0,2239.0,98,98.062,NM_079785.4
XM_002104974.4,0.0,1295.0,96,97.503,NM_079786.3
XM_002104975.4,0.0,1469.0,97,96.54,NM_079787.3
XM_002104977.4,0.0,1727.0,96,98.471,NM_080505.3
XM_002104978.3,0.0,1328.0,92,97.917,NM_079789.3
XM_002104982.4,0.0,2010.0,98,97.377,NM_143198.2
XM_002104983.4,0.0,1925.0,89,95.623,NM_143199.3
XM_002104984.4,0.0,1301.0,95,98.005,NM_143200.4
XM_002104985.4,0.0,1079.0,99,97.036,NM_143201.4
XM_002104988.4,0.0,1871.0,96,98.226,NM_143204.3
XM_002104996.4,0.0,1334.0,87,93.231,NM_001260383.2
XM_002104997.4,0.0,2045.0,99,95.611,NM_143211.4
XM_002105004.4,0.0,2344.0,48,95.799,NM_001104467.1
XM_002105010.3,0.0,2475.0,96,95.156,NM_170272.3
XM_002105013.3,0.0,1105.0,99,95.906,NM_079793.3
XM_002105015.3,0.0,3109.0,76,96.084,NM_143223.2
XM_002105021.4,0.0,1544.0,92,94.369,NM_143227.2
XM_002105023.4,0.0,1677.0,96,97.085,NM_143229.2
XM_002105024.4,0.0,1391.0,97,97.77,NM_143230.2
XM_002105025.4,0.0,1249.0,87,93.772,NM_143231.2
XM_002105026.3,0.0,1430.0,99,95.541,NM_143232.3
XM_002105027.3,0.0,1838.0,97,97.151,NM_170281.2
XM_002105028.3,0.0,1531.0,96,96.739,NM_143233.3
XM_002105029.4,0.0,1757.0,97,96.601,NM_170282.2
XM_002105030.3,0.0,1301.0,93,95.679,NM_143234.2
XM_002105031.3,0.0,1589.0,96,96.377,NM_143235.3
XM_002105035.4,0.0,1402.0,79,95.848,NM_143239.2
XM_002105036.4,0.0,6776.0,99,97.512,NM_057970.4
XM_002105037.3,0.0,3160.0,99,93.928,NM_143240.3
XM_002105040.4,2.3900000000000001e-144,510.0,86,91.398,NM_144002.3
XM_002105041.4,3.6000000000000003e-177,619.0,96,94.937,NM_001300619.1
XM_002105045.3,0.0,924.0,88,94.536,NM_001300620.1
XM_002105052.4,0.0,1847.0,89,95.892,NM_143250.3
XM_002105053.4,0.0,2950.0,91,93.33,NM_143251.1
XM_002105055.4,0.0,1147.0,89,96.667,NM_001276068.1
XM_002105058.4,0.0,1024.0,78,92.697,NM_143253.2
XM_002105059.4,0.0,1899.0,99,95.492,NM_170294.1
XM_002105063.4,0.0,3038.0,99,96.179,NM_001276071.1
XM_002105066.4,0.0,2302.0,99,92.893,NM_143257.3
XM_002105069.3,0.0,1958.0,95,94.036,NM_001300622.1
XM_002105071.4,0.0,2789.0,97,96.298,"NM_001347791.1, NM_143260.3"
XM_002105073.3,0.0,2071.0,94,95.322,NM_143263.1
XM_002105074.4,0.0,2435.0,95,98.138,NM_143262.3
XM_002105076.3,0.0,1899.0,96,98.075,NM_143264.2
XM_002105077.4,0.0,1653.0,95,95.147,NM_143265.3
XM_002105078.4,0.0,1818.0,96,96.953,NM_143267.3
XM_002105079.4,0.0,1718.0,96,95.295,NM_143268.2
XM_002105080.4,0.0,1712.0,98,95.763,NM_143269.3
XM_002105082.4,0.0,5474.0,89,96.369,NM_170307.2
XM_002105086.4,0.0,1740.0,99,96.49,NM_143273.3
XM_002105088.4,0.0,1646.0,97,94.275,NM_143275.3
XM_002105090.4,0.0,1626.0,99,95.652,NM_001369985.1
XM_002105091.3,0.0,1893.0,93,97.145,NM_143278.2
XM_002105092.4,0.0,4244.0,98,95.678,NM_143279.3
XM_002105093.4,0.0,3592.0,98,94.814,NM_170317.2
XM_002105094.4,0.0,2481.0,89,95.855,NM_143281.2
XM_002105096.4,0.0,4772.0,99,96.534,NM_143284.3
XM_002105098.4,1.62e-166,584.0,84,92.363,NM_001300628.1
XM_002105103.4,0.0,1585.0,100,96.107,NM_001316618.1
XM_002105109.4,0.0,1770.0,97,94.254,NM_143301.3
XM_002105113.4,0.0,4113.0,99,92.794,NM_143305.3
XM_002105115.4,0.0,2752.0,63,93.018,NM_143307.2
XM_002105116.4,0.0,894.0,96,93.656,NM_001260409.1
XM_002105117.4,0.0,833.0,92,91.115,NM_143308.2
XM_002105118.4,0.0,2047.0,59,94.209,NM_143309.1
XM_002105121.4,0.0,1895.0,98,94.27,NM_170335.1
XM_002105123.4,0.0,2102.0,99,96.625,NM_143311.3
XM_002105125.4,0.0,5389.0,99,96.318,NM_080260.4
XM_002105128.4,0.0,2466.0,85,96.218,NM_143315.2
XM_002105137.4,0.0,2505.0,98,96.988,NM_143321.3
XM_002105138.4,0.0,1578.0,92,96.0,NM_143322.2
XM_002105139.4,0.0,2623.0,92,97.346,NM_058161.4
XM_002105143.4,0.0,4846.0,94,96.923,NM_143325.4
XM_002105146.3,0.0,5637.0,99,96.662,NM_079811.4
XM_002105154.3,0.0,1823.0,94,94.221,NM_079812.2
XM_002105157.4,0.0,1531.0,99,91.899,NM_143335.2
XM_002105159.4,0.0,2191.0,99,96.191,NM_079813.3
XM_002105161.4,0.0,2061.0,97,96.546,NM_143338.3
XM_002105162.4,0.0,1528.0,99,94.129,NM_143339.3
XM_002105163.4,0.0,2481.0,94,98.643,NM_079814.3
XM_002105164.4,0.0,5699.0,99,95.919,NM_143340.4
XM_002105168.4,0.0,4686.0,99,94.596,NM_143343.3
XM_002105169.3,0.0,4859.0,99,97.536,NM_143344.3
XM_002105176.4,0.0,1225.0,92,93.552,NM_143350.2
XM_002105183.3,0.0,2145.0,99,96.128,NM_080160.3
XM_002105184.4,0.0,1714.0,97,95.484,NM_079815.3
XM_002105185.4,0.0,719.0,93,93.0,NM_143357.3
XM_002105186.4,0.0,1513.0,60,94.667,NM_143358.2
XM_002105190.4,0.0,3794.0,95,95.228,NM_170367.3
XM_002105194.4,0.0,1343.0,75,95.428,NM_001276108.1
XM_002105199.4,0.0,1884.0,99,96.573,NM_143365.3
XM_002105200.4,0.0,2992.0,99,96.92,NM_143366.3
XM_002105204.4,0.0,1827.0,49,96.886,NM_001038985.2
XM_002105205.4,1.8599999999999998e-180,630.0,86,95.663,NM_001276110.1
XM_002105206.4,0.0,1679.0,81,94.495,NM_206578.2
XM_002105207.4,0.0,1762.0,94,94.271,NM_143370.2
XM_002105209.4,0.0,3531.0,97,94.689,NM_079820.3
XM_002105210.4,0.0,4157.0,97,95.582,NM_143373.3
XM_002105211.4,0.0,1581.0,95,95.372,NM_001276114.1
XM_002105212.4,0.0,1965.0,98,95.388,NM_143375.2
XM_002105213.4,0.0,1487.0,72,95.213,NM_143376.1
XM_002105217.4,0.0,3565.0,96,96.605,NM_143378.4
XM_002105226.4,0.0,3354.0,98,94.554,NM_143386.3
XM_002105227.4,0.0,3378.0,99,95.76,NM_143387.2
XM_002105228.4,0.0,3166.0,89,93.33,NM_143388.2
XM_002105247.4,0.0,985.0,95,95.888,NM_143396.3
XM_002105249.4,0.0,5354.0,98,96.605,NM_143398.4
XM_002105250.4,0.0,2191.0,95,93.509,NM_143399.3
XM_002105251.4,0.0,2263.0,99,96.237,NR_125288.1
XM_002105255.4,0.0,1740.0,99,95.186,NM_143403.4
XM_002105256.4,0.0,1821.0,90,97.214,NM_143404.2
XM_002105259.4,0.0,5020.0,99,96.339,NM_143407.3
XM_002105265.4,0.0,3158.0,97,97.213,NM_143412.3
XM_002105267.4,0.0,6988.0,99,96.849,NM_001276125.1
XM_002105269.4,0.0,3369.0,92,95.373,NM_143414.4
XM_002105273.4,0.0,874.0,87,94.973,NM_143416.1
XM_002105275.4,0.0,1722.0,98,95.4,NM_143419.2
XM_002105282.4,0.0,1945.0,96,96.514,NM_143789.3
XM_002105283.3,0.0,922.0,88,94.631,NM_143425.2
XM_002105287.4,0.0,939.0,99,93.364,NM_143427.4
XM_002105288.4,0.0,4300.0,98,94.46,NM_143428.4
XM_002105289.4,0.0,1892.0,87,95.759,NM_001104494.2
XM_002105295.4,0.0,4554.0,89,96.726,NM_001276137.1
XM_002105307.4,0.0,1709.0,97,93.865,NM_143436.3
XM_002105308.3,0.0,736.0,92,94.759,NM_176583.3
XM_002105310.4,5.72e-130,462.0,97,90.196,NM_143438.3
XM_002105314.4,0.0,1075.0,92,95.029,NM_001300655.1
XM_002105316.4,0.0,4340.0,97,97.492,NM_057976.3
XM_002105317.4,0.0,1109.0,99,92.829,NM_143442.3
XM_002105318.3,0.0,1066.0,95,92.8,NM_001300656.1
XM_002105319.4,0.0,1059.0,88,95.089,NM_170415.4
XM_002105322.4,2.66e-174,610.0,76,95.767,NM_001260428.1
XM_002105323.4,0.0,1866.0,99,95.478,NM_143446.3
XM_002105329.4,0.0,941.0,90,96.964,NM_143450.3
XM_002105332.4,0.0,6951.0,99,95.859,NM_143452.3
XM_002105335.4,0.0,904.0,94,94.71,NM_143454.3
XM_002105338.4,2.1e-88,324.0,89,90.0,NM_206582.2
XM_002105339.4,0.0,981.0,97,97.884,NM_001276149.1
XM_002105341.4,0.0,634.0,92,94.019,NM_001104503.3
XM_002105342.4,0.0,1205.0,98,97.063,NM_058012.4
XM_002105343.4,0.0,1147.0,98,94.83,NM_143458.3
XM_002105346.4,0.0,1989.0,98,95.367,NM_143460.4
XM_002105347.4,0.0,1676.0,96,95.515,NM_143461.4
XM_002105350.3,0.0,3387.0,99,96.623,NM_143464.4
XM_002105352.4,0.0,7816.0,99,96.667,NM_001276153.1
XM_002105356.3,0.0,1762.0,96,94.382,NM_143467.4
XM_002105358.4,0.0,1893.0,99,96.274,NM_143468.2
XM_002105359.4,0.0,5262.0,99,96.738,NM_143469.2
XM_002105360.4,0.0,2988.0,99,94.589,NM_079827.3
XM_002105362.4,0.0,1860.0,99,96.375,NM_143471.3
XM_002105366.4,0.0,2375.0,98,96.088,NM_143474.3
XM_002105367.4,0.0,1465.0,98,96.501,NM_143475.4
XM_002105370.4,0.0,797.0,93,87.848,NM_001170299.2
XM_002105371.4,0.0,857.0,98,86.453,NM_143478.3
XM_002105375.4,0.0,1441.0,96,88.051,NM_143481.3
XM_002105377.4,0.0,2161.0,99,95.179,NM_143482.3
XM_002105378.4,0.0,1325.0,87,99.051,NM_143483.3
XM_002105384.3,0.0,819.0,61,94.857,NM_143488.2
XM_002105385.4,0.0,791.0,85,98.022,NM_001276159.1
XM_002105386.4,0.0,5393.0,99,96.058,NM_170450.2
XM_002105387.4,0.0,1096.0,89,94.811,NM_079828.3
XM_002105391.4,0.0,1471.0,97,95.925,NM_079831.4
XM_002105392.4,0.0,737.0,73,85.393,NM_079831.4
XM_002105394.4,0.0,2503.0,99,94.984,NM_170452.3
XM_002105395.4,0.0,3797.0,99,95.979,NM_143493.3
XM_002105396.4,0.0,885.0,98,95.044,"NM_001043309.3, NM_143494.4"
XM_002105398.4,0.0,1663.0,95,96.517,NM_143495.3
XM_002105406.4,0.0,1042.0,95,95.413,NM_143500.4
XM_002105408.4,0.0,785.0,94,97.002,NM_001104506.2
XM_002105410.4,0.0,1188.0,99,98.097,NM_143503.2
XM_002105411.4,0.0,1690.0,99,98.144,NM_079833.2
XM_002105412.4,0.0,3214.0,76,95.746,NM_143504.3
XM_002105413.2,0.0,3193.0,96,97.147,NM_143505.4
XM_002105416.4,0.0,2518.0,97,94.837,NM_143508.2
XM_002105417.2,0.0,1037.0,93,96.931,NM_079839.3
XM_002105418.3,0.0,893.0,97,95.676,NM_057236.5
XM_002105419.2,0.0,1086.0,95,96.918,NM_176585.2
XM_002105420.4,0.0,2156.0,99,97.466,"NM_001316522.1, NM_001316561.1"
XM_002105423.4,0.0,2569.0,93,96.589,NM_079842.3
XM_002105425.4,0.0,2972.0,99,95.643,NM_170462.3
XM_002105428.4,0.0,1796.0,99,96.022,NM_079844.4
XM_002105429.4,0.0,656.0,56,91.242,NM_143512.2
XM_002105430.4,0.0,1655.0,100,96.241,NM_001104507.3
XM_002105433.4,0.0,1461.0,99,94.597,NM_001300671.1
XM_002105434.4,0.0,5252.0,99,95.502,NM_170466.2
XM_002105435.4,0.0,4765.0,99,95.518,NM_170468.2
XM_002105436.4,0.0,2281.0,96,97.739,NM_176587.2
XM_002105438.4,0.0,1628.0,81,96.36,NM_001316558.1
XM_002105447.4,0.0,3773.0,100,96.944,NM_001300675.1
XM_002105448.4,0.0,1903.0,98,96.373,NM_143523.3
XM_002105451.4,2.64e-143,507.0,90,94.048,NM_079849.4
XM_002105452.4,0.0,664.0,96,94.824,NM_079851.3
XM_002105453.4,3.92e-162,569.0,89,93.35,NM_079852.3
XM_002105457.4,0.0,1528.0,97,91.822,NM_143528.3
XM_002105458.4,0.0,953.0,95,95.191,NM_143529.3
XM_002105464.4,0.0,929.0,100,94.281,NM_001300683.1
XM_002105465.4,0.0,859.0,88,96.023,NM_079854.2
XM_002105466.4,0.0,902.0,87,91.429,NM_143532.2
XM_002105467.4,0.0,3832.0,99,97.018,NM_143533.3
XM_002105468.4,0.0,3629.0,99,96.458,NM_143534.3
XM_002105471.3,0.0,2643.0,96,96.688,NM_001300685.1
XM_002105474.4,0.0,3509.0,94,97.081,NM_001276179.1
XM_002105477.4,0.0,1112.0,91,90.61,NM_143542.2
XM_002105478.3,0.0,1502.0,97,95.82,NM_143543.3
XM_002105479.4,0.0,2706.0,97,96.084,NM_143544.3
XM_002105480.4,0.0,3037.0,82,95.855,NM_079855.3
XM_002105487.4,0.0,2538.0,98,92.943,NM_170499.2
XM_002105488.4,0.0,2340.0,99,92.831,NM_170500.3
XM_002105496.3,0.0,2135.0,97,93.407,NM_143554.2
XM_002105497.4,0.0,4318.0,100,97.076,NM_143555.3
XM_002105502.3,0.0,2266.0,98,91.542,NM_143558.2
XM_002105503.4,0.0,2614.0,89,93.375,NM_170515.2
XM_002105507.4,0.0,1977.0,100,97.735,NM_143562.2
XM_002105509.4,0.0,1711.0,98,89.673,NM_001276192.1
XM_002105510.3,0.0,2211.0,97,92.88,NM_143563.3
XM_002105511.4,0.0,889.0,93,84.708,NM_143564.3
XM_002105512.4,0.0,1631.0,97,95.178,NM_001300688.1
XM_002105513.4,0.0,935.0,99,94.545,NM_143566.2
XM_002105515.4,0.0,9684.0,97,93.99,NM_170522.4
XM_002105518.4,0.0,1120.0,92,95.942,NM_143568.3
XM_002105521.4,0.0,3260.0,99,96.56,NM_079857.4
XM_002105525.4,0.0,2444.0,99,95.958,NM_143576.2
XM_002105526.4,0.0,5720.0,99,96.715,NM_079858.4
XM_002105528.4,0.0,3101.0,98,95.907,NM_079859.4
XM_002105529.4,0.0,671.0,85,91.875,NM_001202398.1
XM_002105533.3,0.0,680.0,92,90.577,NM_143578.3
XM_002105538.2,1.86e-176,617.0,89,88.113,NM_170532.2
XM_002105539.3,0.0,1005.0,87,92.254,NM_170533.3
XM_002105544.3,0.0,3371.0,91,95.077,NM_079862.3
XM_002105547.4,0.0,3112.0,76,94.178,NM_143582.2
XM_002105548.4,0.0,2865.0,99,95.583,NM_001276204.1
XM_002105550.4,0.0,4224.0,95,95.279,NM_143585.3
XM_002105551.4,0.0,1131.0,83,90.603,NM_143586.3
XM_002105552.4,0.0,1339.0,97,96.887,NM_143587.3
XM_002105555.4,0.0,3118.0,99,97.033,NM_170537.2
XM_002105559.4,0.0,7814.0,100,96.92,NM_001276208.1
XM_002105560.4,0.0,3295.0,99,93.798,NM_170542.2
XM_002105561.4,0.0,1866.0,99,96.864,NM_143593.4
XM_002105562.4,0.0,1687.0,96,92.687,NM_143594.3
XM_002105568.4,0.0,1133.0,100,97.033,NM_079867.3
XM_002105570.4,0.0,2261.0,98,94.482,NM_001276209.1
XM_002105571.3,0.0,1764.0,58,95.566,NM_001104517.1
XM_002105575.4,0.0,3546.0,97,95.217,NM_001316541.1
XM_002105578.3,0.0,2776.0,96,95.006,NM_170547.3
XM_002105580.4,0.0,2527.0,98,94.618,NM_170549.2
XM_002105585.4,0.0,2071.0,99,95.605,NM_079868.3
XM_002105587.4,0.0,1171.0,96,97.929,NM_143612.4
XM_002105596.4,0.0,2579.0,92,96.766,NM_143616.4
XM_002105600.4,0.0,1206.0,84,96.571,NM_001276219.1
XM_002105601.4,0.0,1849.0,94,91.519,NM_143621.3
XM_002105605.4,0.0,1770.0,97,97.05,NM_143625.2
XM_002105609.4,0.0,2327.0,97,96.591,NM_143626.3
XM_002105610.4,0.0,1413.0,96,97.464,NM_143627.3
XM_002105613.4,0.0,950.0,95,91.317,NM_143628.3
XM_002105614.4,0.0,1221.0,99,94.451,NM_143629.4
XM_002105615.3,0.0,1079.0,99,97.615,NM_001300696.1
XM_002105616.4,0.0,1851.0,98,96.679,NM_143630.2
XM_002105617.4,0.0,4433.0,99,95.094,NM_143631.3
XM_002105620.4,0.0,3262.0,99,96.235,NM_143634.4
XM_002105621.4,0.0,4130.0,99,95.112,NM_001276223.2
XM_002105622.4,0.0,2176.0,99,96.445,NM_001276224.2
XM_002105629.4,0.0,1345.0,84,91.548,NM_143643.3
XM_002105630.4,0.0,3548.0,96,96.389,NM_143644.3
XM_002105631.3,0.0,2377.0,97,97.157,NM_079874.3
XM_002105636.4,0.0,2222.0,99,96.109,NM_001300703.1
XM_002105637.4,0.0,3164.0,97,96.839,NM_080249.5
XM_002105638.3,0.0,3044.0,99,94.322,NM_079875.3
XM_002105671.4,0.0,5053.0,96,94.114,NM_132529.4
XM_002105674.4,0.0,3264.0,89,93.613,NM_132576.2
XM_002105677.4,0.0,1170.0,85,88.083,NM_132713.3
XM_002105690.3,0.0,3533.0,99,96.919,NM_133103.3
XM_002105701.4,0.0,1005.0,99,93.51,NM_001297780.1
XM_002105711.4,0.0,1716.0,99,96.11,NM_001297784.1
XM_002105727.4,0.0,3402.0,95,95.429,NM_001272139.1
XM_002105743.4,0.0,1014.0,73,94.286,NM_143687.4
XM_002105744.4,0.0,1489.0,93,89.966,NM_166807.3
XM_002105772.4,0.0,1890.0,21,95.447,NM_080290.4
XM_002105778.3,0.0,959.0,94,93.997,NM_001103388.4
XM_002105784.4,0.0,3790.0,94,95.832,NM_130488.3
XM_002105786.4,0.0,8986.0,99,95.919,NM_206596.2
XM_002105787.4,0.0,2124.0,95,97.508,NM_080136.3
XM_002105789.4,0.0,2390.0,93,95.932,NM_001038727.1
XM_002105792.4,0.0,4911.0,81,95.95,NM_057438.4
XM_002105793.4,0.0,6859.0,99,95.74,NM_001297816.1
XM_002105796.4,0.0,1794.0,99,94.288,NM_130494.4
XM_002105801.4,0.0,2246.0,99,93.538,NM_130495.2
XM_002105802.2,1e-135,483.0,83,95.973,NM_001144671.3
XM_002105806.4,4.5800000000000004e-35,148.0,25,78.733,NM_145103.2
XM_002105809.4,0.0,2582.0,71,94.33,NM_130498.3
XM_002105810.4,0.0,2396.0,37,94.391,NM_130499.2
XM_002105813.4,0.0,678.0,57,92.197,NM_001103389.2
XM_002105817.4,0.0,5825.0,95,95.775,NM_080297.3
XM_002105820.4,0.0,2593.0,99,93.972,NM_001272174.1
XM_002105822.4,0.0,649.0,97,92.511,NM_130508.2
XM_002105831.4,0.0,3123.0,96,93.212,NM_130517.3
XM_002105834.4,0.0,1424.0,93,98.395,NM_130519.3
XM_002105838.4,7.25e-99,361.0,44,80.34,NM_145103.2
XM_002105840.4,0.0,2126.0,99,95.96,NM_144382.4
XM_002105841.4,0.0,3535.0,99,95.67,NM_130524.5
XM_002105842.4,0.0,907.0,83,92.698,NM_001316642.1
XM_002105843.4,0.0,1977.0,97,94.941,NM_143728.4
XM_002105844.4,0.0,1742.0,98,95.23,NM_130525.4
XM_002105849.4,0.0,1940.0,97,95.84,NM_001297836.1
XM_002105852.4,0.0,4032.0,99,94.771,NM_130536.2
XM_002105853.3,0.0,2510.0,99,95.012,NM_130538.3
XM_002105854.4,2.26e-174,612.0,51,91.818,NM_166871.2
XM_002105859.4,0.0,3884.0,99,96.133,NM_130550.3
XM_002105860.4,0.0,1692.0,84,95.802,NM_058144.3
XM_002105861.4,0.0,1153.0,99,96.816,NM_130551.3
XM_002105864.4,0.0,1236.0,93,93.99,NM_143733.2
XM_002105871.4,0.0,1408.0,84,95.862,NM_130558.3
XM_002105886.4,0.0,797.0,81,85.378,NM_130586.2
XM_002105890.4,0.0,1788.0,97,96.0,NM_130595.3
XM_002105892.4,0.0,809.0,99,94.019,NM_001297867.1
XM_002105893.4,0.0,778.0,89,96.218,NM_001272217.1
XM_002105894.4,0.0,1415.0,99,97.136,NM_130600.2
XM_002105901.3,0.0,1441.0,99,93.634,NR_073628.1
XM_002105902.4,0.0,4826.0,78,96.057,NM_001272223.2
XM_002105903.4,0.0,2811.0,98,95.069,NM_166916.2
XM_002105905.4,0.0,1759.0,97,95.467,NM_130609.4
