NCBI_GeneID,Symbol,Description,Gene_Type,Transcripts,Transcript_Accession,Nomenclature ID,Nomenclature ID2,Chromosomes,Transcript_Genomic_Accession,Transcript_Genomic_Start,Transcript_Genomic_Stop,Orientation,Proteins,Protein_Accession,Synonyms
LOC6724961,LOC6724961,interference hedgehog,PROTEIN_CODING,5.0,XM_044923534.1,LOC6724961,LOC6724961,X,NC_052525.2,2214316,2240472,minus,5.0,XP_044779469.1,"GD16363,GD16363-PA,GD16363-PB,GD16363-PC,GD16363-PD,GD16363-PE,GD16363-PF,GD16363-PG,GD16363-PH"
LOC6724962,LOC6724962,regulatory protein zeste,PROTEIN_CODING,1.0,XM_002105962.4,LOC6724962,LOC6724962,X,NC_052525.2,2218068,2220683,plus,1.0,XP_002105998.3,"z-PA,zeste,Dsim\z,GD16608,Dsim\z-PA,GD16608-PA"
LOC6724963,LOC6724963,basement membrane-specific heparan sulfate proteoglycan core protein,PROTEIN_CODING,23.0,XM_039296548.2,LOC6724963,LOC6724963,X,NC_052525.2,2240831,2321318,minus,23.0,XP_039152482.1,"GD16362,GD16362-PB,GD16362-PC,GD16362-PD,GD16362-PE,GD16362-PF,GD16362-PG,GD16362-PH,GD16362-PI,GD16362-PJ,GD16362-PK,GD16362-PL,GD16362-PM,GD16362-PN,GD16362-PO,GD16362-PP,GD16362-PQ,GD16362-PR,GD16362-PS,GD16362-PT,GD16362-PU,GD16362-PV,GD16362-PW,GD16362-PX,GD16362-PY,GD16362-PZ"
LOC6724964,LOC6724964,arylalkylamine N-acetyltransferase 1,PROTEIN_CODING,4.0,XM_002105964.4,LOC6724964,LOC6724964,X,NC_052525.2,2355989,2359003,plus,4.0,XP_002106000.1,"GD16609,GD16609-PA,GD16609-PB,GD16609-PC"
LOC6724965,LOC6724965,protein GUCD1,PROTEIN_CODING,2.0,XM_016173047.3,LOC6724965,LOC6724965,X,NC_052525.2,2358945,2360691,minus,2.0,XP_016037881.1,"GD16361,GD16361-PA,GD16361-PB"
LOC6724966,LOC6724966,protein will die slowly,PROTEIN_CODING,1.0,XM_002105966.4,LOC6724966,LOC6724966,X,NC_052525.2,2361192,2363471,plus,1.0,XP_002106002.1,"GD16610,GD16610-PA"
LOC6724967,LOC6724967,phosphatidylinositol 4-kinase alpha,PROTEIN_CODING,2.0,XM_039297305.2,LOC6724967,LOC6724967,X,NC_052525.2,2392327,2401192,plus,2.0,XP_039153239.1,"GD16613,GD16613-PB"
LOC6724969,LOC6724969,uncharacterized LOC6724969,PROTEIN_CODING,1.0,XM_016173327.3,LOC6724969,LOC6724969,X,NC_052525.2,2464846,2467220,plus,1.0,XP_016037913.1,"GD16615,GD16615-PB"
LOC6724970,LOC6724970,UDP-N-acetylglucosamine transporter,PROTEIN_CODING,2.0,XM_016173046.2,LOC6724970,LOC6724970,X,NC_052525.2,2467291,2470074,minus,2.0,XP_016037914.1,"GD16360,GD16360-PA,GD16360-PB"
LOC6724971,LOC6724971,translation initiation factor eIF-2B subunit beta,PROTEIN_CODING,1.0,XM_002105971.4,LOC6724971,LOC6724971,X,NC_052525.2,2470645,2472320,plus,1.0,XP_002106007.1,"GD16616,GD16616-PA"
LOC6724972,LOC6724972,phosphoglycolate phosphatase 2,PROTEIN_CODING,1.0,XM_002105972.4,LOC6724972,LOC6724972,X,NC_052525.2,2471977,2473518,minus,1.0,XP_002106008.1,"GD16358,GD16358-PA"
LOC6724973,LOC6724973,uncharacterized LOC6724973,PROTEIN_CODING,1.0,XM_016173329.3,LOC6724973,LOC6724973,X,NC_052525.2,2473611,2477616,plus,1.0,XP_016037916.1,"GD16617,100G10.2,GD16617-PA,GD16617-PB"
LOC6724974,LOC6724974,WW domain-binding protein 11,PROTEIN_CODING,1.0,XM_039297289.2,LOC6724974,LOC6724974,X,NC_052525.2,2477668,2480012,minus,1.0,XP_039153223.1,"GD16357,GD16357-PB"
LOC6724975,LOC6724975,zinc finger protein 70,PROTEIN_CODING,1.0,XM_016173330.3,LOC6724975,LOC6724975,X,NC_052525.2,2493675,2496218,plus,1.0,XP_016037924.1,"GD16618,GD16618-PB"
LOC6724976,LOC6724976,mitochondrial import inner membrane translocase subunit TIM50-C,PROTEIN_CODING,1.0,XM_002105976.4,LOC6724976,LOC6724976,X,NC_052525.2,2496123,2498153,minus,1.0,XP_002106012.2,"GD16356,GD16356-PA"
LOC6724977,LOC6724977,zinc finger protein 782,PROTEIN_CODING,1.0,XM_002105977.4,LOC6724977,LOC6724977,X,NC_052525.2,2498445,2500453,plus,1.0,XP_002106013.2,"GD16619,GD16619-PA,GD16619-PB"
LOC6724978,LOC6724978,protein cramped,PROTEIN_CODING,1.0,XM_016173044.3,LOC6724978,LOC6724978,X,NC_052525.2,2500284,2504827,minus,1.0,XP_016037926.1,"crm,crm-PA,GD16355,Dsim\crm,GD16355-PA"
LOC6724979,LOC6724979,syntaxin-4,PROTEIN_CODING,3.0,XM_016173042.3,LOC6724979,LOC6724979,X,NC_052525.2,2505015,2509504,minus,3.0,XP_016037928.1,"Syx4,GD16354,Syx4-PA,Syx4-PB,Syx4-PC,Syx4-PD,Dsim\Syx4,GD16354-PA,GD16354-PB,GD16354-PC,GD16354-PD"
LOC6724980,LOC6724980,transmembrane protein 120 homolog,PROTEIN_CODING,4.0,XM_016173039.3,LOC6724980,LOC6724980,X,NC_052525.2,2547383,2554789,minus,4.0,XP_016037933.1,"GD16353,GD16353-PA,GD16353-PB,GD16353-PC,GD16353-PD"
LOC6724982,LOC6724982,RNA polymerase-associated protein Rtf1,PROTEIN_CODING,1.0,XM_002105981.4,LOC6724982,LOC6724982,X,NC_052525.2,2574924,2576020,plus,1.0,XP_002106017.2,"GD16620,GD16620-PA"
LOC6724983,LOC6724983,PH domain-containing protein DDB_G0287875,PROTEIN_CODING,1.0,XM_002105982.4,LOC6724983,LOC6724983,X,NC_052525.2,2620101,2621252,minus,1.0,XP_002106018.2,"GD16351,GD16351-PA,GD16351-PB"
LOC6724984,LOC6724984,uncharacterized LOC6724984,PROTEIN_CODING,1.0,XM_002105983.4,LOC6724984,LOC6724984,X,NC_052525.2,2623589,2625513,minus,1.0,XP_002106019.1,"GD16350,GD16350-PA"
LOC6724985,LOC6724985,uncharacterized PE-PGRS family protein PE_PGRS54,PROTEIN_CODING,4.0,XM_016173333.2,LOC6724985,LOC6724985,X,NC_052525.2,2667188,2670869,plus,4.0,XP_016037941.1,"100G7.6,GD16621,100G7.6-PB,100G7.6-PC,100G7.6-PD,100G7.6-PE,GD16621-PB,GD16621-PC,GD16621-PD,GD16621-PE"
LOC6724986,LOC6724986,cell wall protein DAN4,PROTEIN_CODING,1.0,XM_016173035.3,LOC6724986,LOC6724986,X,NC_052525.2,2633245,2633904,minus,1.0,XP_016037938.2,"GD16349,GD16349-PA"
LOC6724988,LOC6724988,neurofilament heavy polypeptide,PROTEIN_CODING,1.0,XM_016173337.3,LOC6724988,LOC6724988,X,NC_052525.2,2676997,2680114,plus,1.0,XP_016037945.2,"GD16623,GD16623-PB"
LOC6724989,LOC6724989,uncharacterized LOC6724989,PROTEIN_CODING,1.0,XM_002105988.4,LOC6724989,LOC6724989,X,NC_052525.2,2682195,2683332,plus,1.0,XP_002106024.1,"GD16624,GD16624-PA"
LOC6724990,LOC6724990,histone-lysine N-methyltransferase SETD1B,PROTEIN_CODING,1.0,XM_002105989.4,LOC6724990,LOC6724990,X,NC_052525.2,2683974,2685076,plus,1.0,XP_002106025.3,"GD16625,GD16625-PA"
LOC6724991,LOC6724991,trichohyalin,PROTEIN_CODING,1.0,XM_002105990.3,LOC6724991,LOC6724991,X,NC_052525.2,2686422,2687594,plus,1.0,XP_002106026.1,"GD16626,GD16626-PA"
LOC6724992,LOC6724992,uncharacterized LOC6724992,PROTEIN_CODING,1.0,XM_002105991.4,LOC6724992,LOC6724992,X,NC_052525.2,2696968,2697580,plus,1.0,XP_002106027.1,"GD16627,GD16627-PA"
LOC6724993,LOC6724993,estradiol 17-beta-dehydrogenase 8,PROTEIN_CODING,1.0,XM_002105992.4,LOC6724993,LOC6724993,X,NC_052525.2,2697826,2698971,plus,1.0,XP_002106028.2,"GD16628,GD16628-PA"
LOC6724994,LOC6724994,irregular chiasm C-roughest protein,PROTEIN_CODING,1.0,XM_039298133.2,LOC6724994,LOC6724994,X,NC_052525.2,2702585,2723337,minus,1.0,XP_039154067.1,"GD16346,GD16346-PB"
LOC6724998,LOC6724998,cell wall protein IFF6,PROTEIN_CODING,1.0,XM_016173031.3,LOC6724998,LOC6724998,X,NC_052525.2,2813802,2814937,minus,1.0,XP_016037949.1,"GD16343,GD16343-PB"
LOC6724999,LOC6724999,irregular chiasm C-roughest protein,PROTEIN_CODING,1.0,XM_016173339.2,LOC6724999,LOC6724999,X,NC_052525.2,2839194,2873810,plus,1.0,XP_016037951.1,"GD16630,GD16630-PB,GD16630-PC"
LOC6725000,LOC6725000,neurogenic locus Notch protein,PROTEIN_CODING,1.0,XM_039298055.2,LOC6725000,LOC6725000,X,NC_052525.2,2874799,2910383,plus,1.0,XP_039153989.1,"N-PB,notch,Dsim\N,GD16631,Dsim\N-PB,GD16631-PB"
LOC6725001,LOC6725001,UPF0729 protein GD16342,PROTEIN_CODING,1.0,XM_016173028.3,LOC6725001,LOC6725001,X,NC_052525.2,2910517,2911191,minus,1.0,XP_016037953.1,"GD16342,GD16342-PA,GD16342-PB,GD16342-PC"
LOC6725002,LOC6725002,follicle cell protein 3C-1,PROTEIN_CODING,1.0,XM_002106000.4,LOC6725002,LOC6725002,X,NC_052525.2,2911320,2912333,minus,1.0,XP_002106036.3,"GD16341,GD16341-PA"
LOC6725003,LOC6725003,thioredoxin domain-containing protein 17,PROTEIN_CODING,1.0,XM_002106001.4,LOC6725003,LOC6725003,X,NC_052525.2,2912941,2914106,plus,1.0,XP_002106037.1,"GD16632,GD16632-PA"
LOC6725006,LOC6725006,protein new-glue 2,PROTEIN_CODING,1.0,XM_002106004.4,LOC6725006,LOC6725006,X,NC_052525.2,2960967,2961467,minus,1.0,XP_002106040.1,"GD16339,GD16339-PA"
LOC6725007,LOC6725007,protein new-glue 3,PROTEIN_CODING,1.0,XM_002106005.4,LOC6725007,LOC6725007,X,NC_052525.2,2962293,2962880,minus,1.0,XP_002106041.3,"GD16338,GD16338-PA"
LOC6725012,LOC6725012,salivary glue protein Sgs-4,PROTEIN_CODING,1.0,XM_016173342.3,LOC6725012,LOC6725012,X,NC_052525.2,2970644,2971594,plus,1.0,XP_016037961.2,"GD16637,GD16637-PB"
LOC6725013,LOC6725013,"cAMP-specific 3',5'-cyclic phosphodiesterase",PROTEIN_CODING,13.0,XM_039298056.2,LOC6725013,LOC6725013,X,NC_052525.2,2965547,3071076,plus,13.0,XP_039153990.1,"GD16638,GD27001,GD27141,GD29609,GD16638-PB,GD27001-PA,GD27141-PA,GD29609-PA"
LOC6725015,LOC6725015,myc protein,PROTEIN_CODING,2.0,XM_016173345.3,LOC6725015,LOC6725015,X,NC_052525.2,3100451,3115149,plus,2.0,XP_016037970.1,"dm,GD16640,GD16640-PB,GD16640-PC"
LOC6725016,LOC6725016,uncharacterized LOC6725016,PROTEIN_CODING,1.0,XM_002106012.3,LOC6725016,LOC6725016,X,NC_052525.2,3119243,3120355,minus,1.0,XP_002106048.1,"GD16334,GD16334-PA"
LOC6725018,LOC6725018,uncharacterized LOC6725018,PROTEIN_CODING,1.0,XM_002106013.4,LOC6725018,LOC6725018,X,NC_052525.2,3154928,3156080,minus,1.0,XP_002106049.1,"GD16333,GD16333-PA"
LOC6725019,LOC6725019,uncharacterized LOC6725019,PROTEIN_CODING,2.0,XM_016173024.3,LOC6725019,LOC6725019,X,NC_052525.2,3179224,3180508,minus,2.0,XP_016037972.1,"GD16332,GD16332-PA,GD16332-PB"
LOC6725020,LOC6725020,uncharacterized LOC6725020,PROTEIN_CODING,1.0,XM_002106015.4,LOC6725020,LOC6725020,X,NC_052525.2,3180747,3182791,plus,1.0,XP_002106051.1,"GD16641,GD16641-PA"
LOC6725021,LOC6725021,E3 ubiquitin-protein ligase MARCHF5,PROTEIN_CODING,1.0,XM_016173022.3,LOC6725021,LOC6725021,X,NC_052525.2,3182873,3184264,minus,1.0,XP_016037973.1,"GD16331,GD16331-PB"
LOC6725022,LOC6725022,glutaredoxin domain-containing cysteine-rich protein CG12206,PROTEIN_CODING,2.0,XM_039297417.2,LOC6725022,LOC6725022,X,NC_052525.2,3184660,3193384,minus,2.0,XP_039153351.1,"GD16330,GD16330-PB"
LOC6725023,LOC6725023,sodium-dependent neutral amino acid transporter B(0)AT3,PROTEIN_CODING,1.0,XM_002106018.4,LOC6725023,LOC6725023,X,NC_052525.2,3196873,3202735,minus,1.0,XP_002106054.2,"GD16329,GD16329-PA"
LOC6725024,LOC6725024,alanyl-tRNA editing protein Aarsd1-A,PROTEIN_CODING,1.0,XM_002106019.3,LOC6725024,LOC6725024,X,NC_052525.2,3203084,3204934,plus,1.0,XP_002106055.1,"GD16642,GD16642-PA"
LOC6725025,LOC6725025,mitochondrial import inner membrane translocase subunit Tim29,PROTEIN_CODING,1.0,XM_002106020.4,LOC6725025,LOC6725025,X,NC_052525.2,3204946,3205743,minus,1.0,XP_002106056.2,"GD16328,GD16328-PA"
LOC6725026,LOC6725026,uncharacterized LOC6725026,PROTEIN_CODING,1.0,XM_016173346.3,LOC6725026,LOC6725026,X,NC_052525.2,3205946,3211261,plus,1.0,XP_016037975.2,"GD16643,GD16645,GD16643-PB,GD16645-PA"
LOC6725027,LOC6725027,dynein regulatory complex subunit 4,PROTEIN_CODING,1.0,XM_002106022.4,LOC6725027,LOC6725027,X,NC_052525.2,3211377,3216043,minus,1.0,XP_002106058.1,"GD16327,GD16327-PA"
LOC6725028,LOC6725028,lachesin,PROTEIN_CODING,1.0,XM_016173017.3,LOC6725028,LOC6725028,X,NC_052525.2,3218230,3242153,minus,1.0,XP_016037976.1,"GD16325,GD16325-PB,GD16325-PC,GD16325-PD,GD16325-PE"
LOC6725030,LOC6725030,allatostatin-A receptor,PROTEIN_CODING,3.0,XM_039297961.2,LOC6725030,LOC6725030,X,NC_052525.2,3285129,3353765,plus,3.0,XP_039153895.1,"GD16646,GD16646-PA,GD16646-PB"
LOC6725031,LOC6725031,probable insulin-like peptide 7,PROTEIN_CODING,1.0,XM_016173355.3,LOC6725031,LOC6725031,X,NC_052525.2,3354479,3355766,plus,1.0,XP_016037986.1,"GD16647,GD16647-PA"
LOC6725032,LOC6725032,poly(ADP-ribose) glycohydrolase,PROTEIN_CODING,1.0,XM_002106027.4,LOC6725032,LOC6725032,X,NC_052525.2,3355854,3358537,minus,1.0,XP_002106063.3,"GD16322,GD16322-PA"
LOC6725034,LOC6725034,ras-related protein Ral-a,PROTEIN_CODING,2.0,XM_016173016.3,LOC6725034,LOC6725034,X,NC_052525.2,3391776,3406356,minus,2.0,XP_016037996.1,"GD16321,GD16321-PB,GD16321-PC"
LOC6725036,LOC6725036,uncharacterized LOC6725036,PROTEIN_CODING,6.0,XM_039297950.2,LOC6725036,LOC6725036,X,NC_052525.2,3406687,3465464,plus,6.0,XP_039153884.1,"GD16650,GH07910,GD16650-PB,GD16650-PC,GD16650-PD,GD16650-PE,GD16650-PF,GD16650-PG,GD16650-PH,GD16650-PI,GD16650-PJ,GD16650-PK"
LOC6725037,LOC6725037,hsc70-interacting protein 1,PROTEIN_CODING,1.0,XM_002106032.4,LOC6725037,LOC6725037,X,NC_052525.2,3474625,3477061,plus,1.0,XP_002106068.1,"GD16651,GD16651-PA"
LOC6725039,LOC6725039,putative uncharacterized protein DDB_G0288537,PROTEIN_CODING,1.0,XM_016173366.3,LOC6725039,LOC6725039,X,NC_052525.2,3477539,3486116,plus,1.0,XP_016038007.2,"GD16653,GD16653-PB"
LOC6725041,LOC6725041,xenotropic and polytropic retrovirus receptor 1,PROTEIN_CODING,4.0,XM_016173368.3,LOC6725041,LOC6725041,X,NC_052525.2,3509633,3513049,plus,4.0,XP_016038010.1,"GD16655,GD16655-PA,GD16655-PB,GD16655-PC,GD16655-PD"
LOC6725043,LOC6725043,uncharacterized LOC6725043,PROTEIN_CODING,3.0,XM_016173373.3,LOC6725043,LOC6725043,X,NC_052525.2,3486875,3538496,plus,3.0,XP_016038009.1,"GD16657,GD16657-PA,GD16657-PB,GD16657-PC"
LOC6725045,LOC6725045,peptide transporter family 1,PROTEIN_CODING,3.0,XM_039296304.1,LOC6725045,LOC6725045,X,NC_052525.2,3545171,3558196,minus,3.0,XP_039152238.1,"GD16320,GD16320-PA,GD16320-PB,GD16320-PC"
LOC6725046,LOC6725046,peptide transporter family 1,PROTEIN_CODING,4.0,XM_016173378.3,LOC6725046,LOC6725046,X,NC_052525.2,3554528,3562324,plus,4.0,XP_016038020.1,"GD16659,GD16659-PB,GD16659-PC,GD16659-PD,GD16659-PE,GD16659-PF"
LOC6725047,LOC6725047,V-type proton ATPase subunit d 1,PROTEIN_CODING,1.0,XM_039296306.2,LOC6725047,LOC6725047,X,NC_052525.2,3562715,3564940,plus,1.0,XP_039152240.1,"GD16660,GD16660-PB"
LOC6725048,LOC6725048,uncharacterized LOC6725048,PROTEIN_CODING,1.0,XM_016173380.3,LOC6725048,LOC6725048,X,NC_052525.2,3566057,3572338,plus,1.0,XP_016038022.1,"GD16661,GD16661-PA"
LOC6725049,LOC6725049,probable serine/threonine-protein kinase yakA,PROTEIN_CODING,10.0,XM_016173012.2,LOC6725049,LOC6725049,X,NC_052525.2,3573355,3620061,minus,10.0,XP_016038026.1,"GD16319,GD16319-PB,GD16319-PC,GD16319-PD,GD16319-PE"
LOC6725051,LOC6725051,N-acetylneuraminate 9-O-acetyltransferase,PROTEIN_CODING,1.0,XM_002106043.4,LOC6725051,LOC6725051,X,NC_052525.2,3621255,3625641,minus,1.0,XP_002106079.1,"GD16317,GD16317-PA"
LOC6725052,LOC6725052,uncharacterized LOC6725052,PROTEIN_CODING,1.0,XM_039296301.2,LOC6725052,LOC6725052,X,NC_052525.2,3625618,3629186,plus,1.0,XP_039152235.1,"GD16662,GD16662-PB"
LOC6725053,LOC6725053,uncharacterized LOC6725053,PROTEIN_CODING,1.0,XM_039296300.2,LOC6725053,LOC6725053,X,NC_052525.2,3634572,3637777,plus,1.0,XP_039152234.1,-
LOC6725055,LOC6725055,vesicle-associated membrane protein-associated protein B/C,PROTEIN_CODING,1.0,XM_039296307.2,LOC6725055,LOC6725055,X,NC_052525.2,3638545,3643224,plus,1.0,XP_039152241.1,"GD16666,GD16666-PB"
LOC6725056,LOC6725056,protein lava lamp,PROTEIN_CODING,3.0,XM_039296292.2,LOC6725056,LOC6725056,X,NC_052525.2,3645196,3655006,minus,3.0,XP_039152226.1,"GD16316,GD16316-PB,GD16316-PC,GD16316-PD"
LOC6725057,LOC6725057,L-asparaginase,PROTEIN_CODING,1.0,XM_016174505.3,LOC6725057,LOC6725057,X,NC_052525.2,3655052,3658301,minus,1.0,XP_016038033.1,"GD17975,GD17975-PA"
LOC6725059,LOC6725059,DNA N6-methyl adenine demethylase,PROTEIN_CODING,10.0,XM_039296608.2,LOC6725059,LOC6725059,X,NC_052525.2,3756648,3773195,plus,10.0,XP_039152542.1,"GD16667,GD16667-PB"
LOC6725061,LOC6725061,cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,PROTEIN_CODING,1.0,XM_016173002.3,LOC6725061,LOC6725061,X,NC_052525.2,3778539,3781662,minus,1.0,XP_016038036.1,"GD16313,GD16313-PB"
LOC6725062,LOC6725062,"beta-1,3-galactosyltransferase brn",PROTEIN_CODING,1.0,XM_044923549.1,LOC6725062,LOC6725062,X,NC_052525.2,3785476,3786859,plus,1.0,XP_044779484.1,"GD16669,GD16669-PA"
LOC6725063,LOC6725063,thymosin beta,PROTEIN_CODING,1.0,XM_016173389.3,LOC6725063,LOC6725063,X,NC_052525.2,3787165,3791812,plus,1.0,XP_016038042.1,"GD16670,GD16670-PA,GD16670-PB,GD16670-PC,GD16670-PD"
LOC6725064,LOC6725064,tRNA (cytosine(34)-C(5))-methyltransferase,PROTEIN_CODING,1.0,XM_002106056.4,LOC6725064,LOC6725064,X,NC_052525.2,3791685,3794859,minus,1.0,XP_002106092.1,"GD16312,EG0007.9,GD16312-PA"
LOC6725065,LOC6725065,augmin complex subunit dgt4,PROTEIN_CODING,1.0,XM_002106057.4,LOC6725065,LOC6725065,X,NC_052525.2,3795192,3796039,plus,1.0,XP_002106093.1,"GD16671,EG0007.10,GD16671-PA"
LOC6725066,LOC6725066,histone acetyltransferase Tip60,PROTEIN_CODING,1.0,XM_016173001.3,LOC6725066,LOC6725066,X,NC_052525.2,3795877,3797994,minus,1.0,XP_016038043.1,"GD16311,EG0007.7,GD16311-PA"
LOC6725067,LOC6725067,pneumococcal serine-rich repeat protein,PROTEIN_CODING,8.0,XM_016173391.2,LOC6725067,LOC6725067,X,NC_052525.2,3798164,3810716,plus,8.0,XP_016038045.1,"GD16672,GD16672-PB,GD16672-PC,GD16672-PD,GD16672-PE"
LOC6725068,LOC6725068,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase I,PROTEIN_CODING,1.0,XM_002106060.4,LOC6725068,LOC6725068,X,NC_052525.2,3812118,3813724,plus,1.0,XP_002106096.1,"GD16673,GD16673-PA"
LOC6725069,LOC6725069,fasciclin-2,PROTEIN_CODING,10.0,XM_039296628.2,LOC6725069,LOC6725069,X,NC_052525.2,3813810,3878783,minus,10.0,XP_039152562.1,"Fas2,Fas2-PB,Fas2-PC,Fas2-PD,Fas2-PE,Fas2-PF,Fas2-PG,Fas2-PH,GD16310,Dsim\Fas2,GD16310-PB,GD16310-PC,GD16310-PD,GD16310-PE,GD16310-PF,GD16310-PG,GD16310-PH"
LOC6725070,LOC6725070,uncharacterized LOC6725070,PROTEIN_CODING,1.0,XM_016173394.3,LOC6725070,LOC6725070,X,NC_052525.2,3889001,3889482,plus,1.0,XP_016038055.1,"GD16674,GD16674-PA"
LOC6725071,LOC6725071,Y' element ATP-dependent helicase YJL225C,PROTEIN_CODING,1.0,XM_002106063.4,LOC6725071,LOC6725071,X,NC_052525.2,3892767,3893644,minus,1.0,XP_002106099.1,"GD16309,GD16309-PA"
LOC6725072,LOC6725072,uncharacterized transmembrane protein DDB_G0289901,PROTEIN_CODING,2.0,XM_002106064.4,LOC6725072,LOC6725072,X,NC_052525.2,3894106,3899057,plus,2.0,XP_002106100.2,"GD16675,GD16675-PA,GD16675-PB"
LOC6725074,LOC6725074,uncharacterized LOC6725074,PROTEIN_CODING,1.0,XM_002106066.4,LOC6725074,LOC6725074,X,NC_052525.2,3917030,3917923,minus,1.0,XP_002106102.1,"GD16308,GD16308-PA"
LOC6725075,LOC6725075,uncharacterized LOC6725075,PROTEIN_CODING,1.0,XM_002106067.4,LOC6725075,LOC6725075,X,NC_052525.2,3922258,3922778,plus,1.0,XP_002106103.1,"GD16678,GD16678-PA"
LOC6725076,LOC6725076,troponin C,PROTEIN_CODING,1.0,XM_002106068.4,LOC6725076,LOC6725076,2R,NC_052521.2,2747036,2751914,plus,1.0,XP_002106104.1,"GD16679,GD16679-PA"
LOC6725078,LOC6725078,"presequence protease, mitochondrial",PROTEIN_CODING,4.0,XM_016173397.3,LOC6725078,LOC6725078,2R,NC_052521.2,2782165,2786927,plus,4.0,XP_016025996.1,"GD16680,GD16680-PA,GD16680-PB,GD16680-PC,GD16680-PD,GD16680-PE"
LOC6725079,LOC6725079,protein gustavus,PROTEIN_CODING,4.0,XM_039291512.2,LOC6725079,LOC6725079,2R,NC_052521.2,2802658,2810683,plus,4.0,XP_039147446.1,"GD16681,GD16681-PA,GD16681-PB,GD16681-PC,GD16681-PD,GD16681-PE,GD16681-PF"
LOC6725082,LOC6725082,myb-like protein U,PROTEIN_CODING,2.0,XM_002106073.4,LOC6725082,LOC6725082,X,NC_052525.2,3946717,3950518,plus,1.0,XP_002106109.1,"GD16683,GD16683-PA"
LOC6725083,LOC6725083,uncharacterized LOC6725083,PROTEIN_CODING,1.0,XM_002106074.4,LOC6725083,LOC6725083,X,NC_052525.2,3984791,3985373,minus,1.0,XP_002106110.1,"GD16303,GD16303-PA"
LOC6725084,LOC6725084,DNA repair endonuclease XPF,PROTEIN_CODING,1.0,XM_039297409.2,LOC6725084,LOC6725084,X,NC_052525.2,3987646,3991578,minus,1.0,XP_039153343.1,"mei-9,GD16300,GD16302,mei-9-PB,Dsim\mei-9,GD16300-PA,GD16302-PB"
LOC6725085,LOC6725085,uncharacterized LOC6725085,PROTEIN_CODING,1.0,XM_016172990.3,LOC6725085,LOC6725085,X,NC_052525.2,3972510,3974845,minus,1.0,XP_016038062.1,"GD16301,GD16301-PA"
LOC6725088,LOC6725088,"39S ribosomal protein L33, mitochondrial",PROTEIN_CODING,1.0,XM_002106079.4,LOC6725088,LOC6725088,X,NC_052525.2,4010045,4010497,minus,1.0,XP_002106115.1,"GD16299,GD16299-PA"
LOC6725090,LOC6725090,MORC family CW-type zinc finger protein 3,PROTEIN_CODING,1.0,XM_002106081.4,LOC6725090,LOC6725090,X,NC_052525.2,4015336,4017999,minus,1.0,XP_002106117.1,"GD16298,GD16298-PA"
LOC6725091,LOC6725091,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase",PROTEIN_CODING,4.0,XM_044923675.1,LOC6725091,LOC6725091,X,NC_052525.2,4010841,4050690,plus,4.0,XP_044779610.1,"GD16687,GD16687-PB,GD16687-PC,GD16687-PD"
LOC6725092,LOC6725092,"pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",PROTEIN_CODING,1.0,XM_002106083.4,LOC6725092,LOC6725092,X,NC_052525.2,4056728,4061114,plus,1.0,XP_002106119.1,"GD16688,GD16688-PA"
LOC6725093,LOC6725093,uncharacterized LOC6725093,PROTEIN_CODING,5.0,XM_044923678.1,LOC6725093,LOC6725093,X,NC_052525.2,4063570,4073089,plus,4.0,XP_044779613.1,"GD16689,GD16689-PB,GD16689-PD,GD16689-PF,GD16689-PG,GD16689-PH,GD16689-PJ,GD16689-PK"
LOC6725097,LOC6725097,optomotor-blind protein,PROTEIN_CODING,7.0,XM_039298161.1,LOC6725097,LOC6725097,X,NC_052525.2,4116942,4173711,plus,7.0,XP_039154095.1,"GD16691,GD16691-PB"
LOC6725098,LOC6725098,uncharacterized protein CG3556,PROTEIN_CODING,1.0,XM_016173419.2,LOC6725098,LOC6725098,X,NC_052525.2,4218427,4223585,plus,1.0,XP_016038076.1,"GD16692,GD16692-PA"
LOC6725099,LOC6725099,AP-3 complex subunit beta-2,PROTEIN_CODING,1.0,XM_016172989.3,LOC6725099,LOC6725099,X,NC_052525.2,4224340,4228713,minus,1.0,XP_016038077.1,"GD16295,GD16295-PB"
LOC6725100,LOC6725100,transmembrane emp24 domain-containing protein 2,PROTEIN_CODING,1.0,XM_002106090.4,LOC6725100,LOC6725100,X,NC_052525.2,4228934,4230213,plus,1.0,XP_002106126.1,"GD16693,GD16693-PA"
LOC6725101,LOC6725101,uncharacterized LOC6725101,PROTEIN_CODING,1.0,XM_002106091.4,LOC6725101,LOC6725101,X,NC_052525.2,4230596,4232431,plus,1.0,XP_002106127.2,"GD16694,GD16694-PA"
LOC6725102,LOC6725102,uncharacterized protein DDB_G0271670,PROTEIN_CODING,1.0,XM_016172988.3,LOC6725102,LOC6725102,X,NC_052525.2,4232581,4236589,minus,1.0,XP_016038078.1,"GD16293,GD16293-PB"
LOC6725103,LOC6725103,rhythmically expressed gene 2 protein,PROTEIN_CODING,1.0,XM_002106093.4,LOC6725103,LOC6725103,X,NC_052525.2,4236699,4237745,plus,1.0,XP_002106129.1,"GD16695,GD16695-PA"
